Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2001,,-525.599976,0.0,0.0,1844.199951,,,,,,,,,,,,,,
06/30/2001,,-371.899994,0.0,0.0,2066.5,,,,,,,,,,,,,,
09/30/2001,,-231.1,0.0,0.0,2097.3,,,,,,,,,,,,,,
12/31/2001,8642.4,-623.8,0.0,0.0,1890.0,9908.6,1.130345,12.182741,1.14651,0.190743,2.472206,2.52893,27.615942,1.45281,8812.8,10079.0,27.516245,,
03/31/2002,9100.41,-557.5,0.0,0.0,2036.7,10579.61,1.208021,12.713568,1.162542,0.192512,2.759274,2.827487,48.397118,1.603457,9125.71,10604.91,29.412316,,
06/30/2002,10893.4,-1261.1,0.0,0.0,1742.4,11374.7,1.262649,15.5,1.044183,0.153182,2.531368,2.577427,51.773782,1.705327,11076.3,11557.6,32.369664,,
09/30/2002,8984.976,-631.5,0.0,0.0,1778.0,10131.476,1.178147,12.407583,1.127602,0.175493,2.175584,2.210279,,1.527205,9115.876,10262.376,29.520618,,
12/31/2002,10075.472,-1038.6,0.0,0.0,1897.3,10934.172,1.229553,14.079439,1.085227,0.17352,2.067537,2.091064,76.838876,1.642458,10165.862,11024.562,32.697883,,
03/31/2003,8901.92,-966.9,0.0,0.0,2094.2,10029.22,1.119108,12.00885,1.126636,0.20881,1.809969,1.825951,30.126825,1.466947,9002.338,10129.638,30.57689,,
06/30/2003,10484.475,-1525.2,0.0,0.0,2025.6,10984.875,1.280617,14.659091,1.047728,0.184399,2.108583,2.123091,26.475958,1.457073,10558.65,11059.05,33.789219,,
09/30/2003,10003.572,-1008.0,0.0,0.0,5556.7,14552.272,1.701224,13.773333,1.454708,0.381844,3.738349,3.770605,19.203315,1.948591,10043.859,14592.559,45.081388,,
12/31/2003,10605.549,-1692.9,0.0,0.0,4385.1,13297.749,1.52867,15.169725,1.253848,0.329763,4.728425,4.77752,17.818235,1.79709,10691.531,13383.731,41.464761,,
03/31/2004,11430.104,-1608.6,0.0,0.0,3541.4,13362.904,1.591049,16.7277,1.169097,0.265017,5.185249,5.256847,17.040173,1.673082,11472.86,13405.66,41.654938,,
06/30/2004,10952.222,-1475.9,0.0,0.0,1695.9,11172.222,1.325765,15.737557,1.020087,0.151796,5.932888,6.077475,15.92165,1.564934,11101.776,11321.776,35.478634,,
09/30/2004,11042.79,-1902.5,0.0,0.0,992.6,10132.89,1.186021,16.058036,0.917602,0.097958,3.777828,3.847105,12.417757,1.316917,11258.61,10348.71,33.006156,,
12/31/2004,12306.564,-452.5,0.0,0.0,1125.2,12979.264,1.563239,16.778689,1.054662,0.086692,7.937902,8.175399,15.721008,1.720407,12474.418,13147.118,43.177858,,
03/31/2005,11423.832,-548.5,0.0,0.0,1609.8,12485.132,1.477565,15.094118,1.092902,0.128937,11.947495,12.672688,14.90762,1.700254,11593.188,12654.488,42.065809,,
06/30/2005,11706.86,-1171.6,542.0,0.0,1295.8,12373.06,1.42703,15.126354,1.056907,0.104728,8.183782,8.433111,12.933062,1.692598,12209.66,12875.86,44.284395,,
09/30/2005,13258.863,-1116.6,542.0,0.0,1186.1,13870.363,1.576142,16.562937,1.04612,0.085513,13.799983,14.389836,15.810285,1.911018,13448.343,14059.843,49.554709,,
12/31/2005,13308.858,-1641.3,542.0,0.0,1375.2,13584.758,1.502456,15.969697,1.020731,0.101231,6.389219,6.525487,14.782109,1.86984,13417.947,13693.847,48.41325,,
03/31/2006,13546.88,-1608.2,542.0,0.0,1290.0,13770.68,1.48236,15.591054,1.01652,0.093677,5.034615,5.100441,13.669526,1.951433,13756.72,13980.52,49.606196,,
06/30/2006,14975.415,-1216.9,542.0,0.0,1318.6,15619.115,1.635664,17.445141,1.042984,0.084422,6.10384,6.215574,15.820029,2.478163,15370.53,16014.23,58.042048,,
09/30/2006,14633.888,-1396.6,542.0,0.0,988.3,14767.588,1.509932,16.059172,1.009136,0.066924,5.250885,5.34612,14.377946,2.066524,14769.588,14903.288,54.77592,,
12/31/2006,15755.08,-1590.8,542.0,0.0,1637.9,16344.18,1.657507,16.581921,1.037391,0.100213,7.182676,7.345699,15.356742,2.233178,15972.27,16561.37,60.894858,,
03/31/2007,16009.238,-1476.5,542.0,0.0,1605.8,16680.538,1.646664,16.817416,1.041932,0.096268,5.615965,5.714862,16.105569,2.204962,16218.783,16890.083,62.380471,,
06/30/2007,15505.14,-1858.0,542.0,0.0,1594.6,15783.74,1.50297,15.379947,1.017968,0.101028,5.337935,5.473813,13.980283,2.120131,15755.787,16034.387,59.337368,,
09/30/2007,16561.125,-2558.7,542.0,0.0,1580.0,16124.425,1.479074,15.655087,0.973631,0.097988,4.930414,5.05452,14.522584,2.200896,16863.957,16427.257,61.426381,,
12/31/2007,17836.444,-1344.4,542.0,0.0,1689.6,18723.644,1.716742,17.383838,1.049741,0.090239,6.320217,6.537357,21.764087,2.721579,18166.876,19054.076,72.264161,,
03/31/2008,14409.192,-1120.7,542.0,0.0,1581.7,15412.192,1.434186,13.895262,1.069608,0.102627,5.635583,5.87422,19.825305,2.446341,14559.636,15562.636,59.598577,,
06/30/2008,10870.23,-1524.5,542.0,0.0,1599.1,11486.83,1.086441,10.679389,1.056724,0.139212,5.430869,5.705474,17.895046,1.889934,10962.564,11579.164,44.350695,,
09/30/2008,11272.608,-2269.0,542.0,0.0,1728.7,11274.308,1.103043,11.722372,1.000151,0.153331,6.318263,6.763638,22.562153,2.223466,11350.89,11352.59,43.496559,,
12/31/2008,5852.401,-2608.0,542.0,0.0,1791.4,5577.801,0.561379,6.375706,0.953079,0.321166,2.507102,2.631286,12.175946,2.888855,5877.228,5602.628,21.510995,,
03/31/2009,2126.8,-2699.6,542.0,80.3,1823.5,1873.0,0.194622,2.549918,0.880666,0.973572,0.860398,0.898408,4.721452,0.897633,2130.89,1877.09,7.203846,,
06/30/2009,5996.772,-4328.5,13.0,81.3,2192.8,3955.372,0.433541,6.06932,0.659584,0.554385,1.541094,1.585574,10.444605,0.696099,5489.976,3448.576,12.426554,,
09/30/2009,8734.671,-3241.2,542.0,98.0,1693.2,7826.671,0.879807,9.614618,0.896046,0.216337,3.636929,3.70985,16.536385,1.12344,8805.885,7897.885,24.542712,,
12/31/2009,7668.76,-2240.4,550.0,122.9,1686.2,7787.46,0.880028,8.50261,1.015478,0.216528,3.471895,3.512929,12.505958,1.060456,7738.476,7857.176,24.4121,,
03/31/2010,9338.437,-1629.7,550.0,132.6,1709.9,10101.237,1.131855,9.999178,1.081684,0.169276,5.189969,5.236243,14.415923,1.261771,9408.541,10171.341,31.595987,,
06/30/2010,7496.112,-1827.3,13.0,142.2,1698.9,7522.912,0.835851,8.986004,1.003575,0.22583,3.253292,3.279243,10.991981,0.843707,7568.776,7595.576,23.523802,,
09/30/2010,8302.176,-2268.8,13.0,138.8,1714.2,7899.376,0.875908,10.865788,0.951483,0.217004,3.321717,3.345634,12.306241,0.79933,8379.936,7977.136,24.662429,,
12/31/2010,,,,,,,,13.287616,,,,,,,10546.184,,,,
03/31/2011,10316.943,-1984.2,550.0,185.2,1686.6,10754.543,1.179679,13.13459,1.042416,0.156827,3.225718,3.246556,15.575008,1.115894,10426.117,10863.717,33.471967,,
06/30/2011,9542.754,-2169.6,550.0,265.4,1690.0,9878.554,1.076177,12.23939,1.035189,0.171078,3.193945,3.226704,12.766288,1.002675,9831.744,10167.544,31.490449,,
09/30/2011,6916.617,-1434.2,550.0,309.1,1644.2,7985.717,0.888843,9.868583,1.15457,0.205893,2.906434,2.952315,11.35141,0.846815,7136.516,8205.616,26.174097,,
12/31/2011,7407.06,-2833.9,550.0,376.0,1670.0,7169.16,0.826826,11.211396,0.967882,0.232942,2.642229,2.698825,10.983852,0.846628,7574.34,7336.44,23.809897,,
03/31/2012,8879.559,-1651.9,550.0,387.0,1672.0,9836.659,1.1512,13.364237,1.107787,0.169976,4.065575,4.186881,14.581469,1.115913,8991.697,9948.797,32.690791,,
06/30/2012,7753.588,-1646.6,550.0,72.7,1839.8,8569.488,1.024213,12.069181,1.105229,0.214692,3.526829,3.620859,13.713375,0.965826,7918.837,8734.737,28.990149,,
09/30/2012,7909.584,-2279.0,550.0,79.4,2208.5,8468.484,0.943248,11.620574,1.070661,0.26079,2.645079,2.69551,11.440805,0.912798,8014.65,8573.55,28.84361,,
12/31/2012,8379.176,-4177.2,550.0,80.4,2712.1,7544.476,0.818708,12.209683,0.900384,0.359482,2.448869,2.480185,9.353429,0.826031,8478.996,7644.296,25.678952,,
03/31/2013,9980.999,-1661.2,550.0,161.9,2837.0,11868.699,1.278142,14.391684,1.189129,0.239032,4.277009,4.310561,15.196798,1.293789,10110.313,11998.013,40.466072,,
06/30/2013,11006.555,-1110.5,550.0,159.1,2753.9,13359.055,1.424525,13.715974,1.213736,0.206145,4.515788,4.555984,15.985467,1.526156,11130.14,13482.64,45.454423,,
