Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,25.687435,,25.687435,18.827561,18.827559,18.827559,,26.705172,44.219343,,
06/30/1990,,,,,,25.815373,,25.815373,19.42665,19.42665,19.42665,,24.747745,42.103626,,
09/30/1990,,,,,,25.303678,,25.303678,18.56221,18.56221,18.56221,,26.642244,43.733384,,
12/31/1990,,,,,,12.297114,,12.297114,10.147487,10.147487,10.147487,,17.480743,77.783884,,
03/31/1991,,13.835237,0.936307,4.337357,,18.797421,,18.797421,14.04395,14.043949,14.043949,,25.287891,54.970419,6.229949,
06/30/1991,,12.13387,0.828096,3.722407,,19.339129,,19.339129,14.622193,14.622191,14.622191,,24.390636,56.960862,5.222313,
09/30/1991,,11.907285,0.849782,4.013835,,20.042111,3.133647,20.042111,15.201195,15.201195,14.214958,,24.153723,50.544756,5.888777,
12/31/1991,,12.450363,0.881649,4.066243,,14.945884,20.404908,12.488605,9.377427,9.377427,8.6273,,24.912133,71.928338,3.495024,
03/31/1992,,13.534463,1.007902,4.692022,,24.122336,42.742993,24.122336,17.450214,17.450214,16.600073,,27.659518,42.394212,7.796634,
06/30/1992,,12.89618,0.985142,4.494268,,23.480142,102.644211,23.480142,18.050477,18.050476,17.202488,,23.124497,46.562325,6.891419,
09/30/1992,,13.544278,1.053136,4.91708,,24.935436,174.838397,24.935436,18.878571,18.878571,18.035994,,24.290191,42.987281,7.721961,
12/31/1992,,15.188496,1.177218,5.442934,,27.560335,,24.973878,18.484952,18.484952,17.663855,,25.982854,37.575827,9.481293,
03/31/1993,,15.249093,1.270577,5.888287,,27.714177,148.178692,27.714177,19.672719,19.67272,18.847193,,29.015684,45.051576,8.379136,
06/30/1993,,15.828222,1.317746,5.714504,,28.841139,115.75081,28.841139,20.457985,20.457986,19.659268,,29.066654,42.355823,9.124048,
09/30/1993,,15.967954,1.359208,5.748278,,29.236849,106.056855,29.236849,20.481293,20.481294,19.683394,,29.946988,43.231384,9.064786,
12/31/1993,,15.951059,1.345957,5.942574,,27.739586,30.038704,27.739586,19.717824,19.717824,18.956113,,28.918103,44.089609,8.9183,
03/31/1994,,16.555211,1.429776,6.393593,,29.396734,59.252255,29.396734,20.280906,20.280905,19.523451,,31.009663,45.902129,8.956017,
06/30/1994,,16.673079,1.411808,5.866402,,29.245738,40.546576,29.245738,20.403793,20.403793,19.639237,,30.233279,42.885888,9.522681,
09/30/1994,,16.541493,1.405612,5.615176,,30.005846,50.559817,30.005846,20.845384,20.845384,20.116446,,30.528925,43.071114,9.416888,
12/31/1994,,16.641013,1.359362,5.876304,,29.018228,56.544918,29.018228,20.267429,20.26743,19.618508,,30.156213,41.790577,9.686638,
03/31/1995,,18.89554,1.524909,6.790876,,30.969398,35.301714,30.969398,21.63334,21.633341,21.100123,,30.146074,47.058867,10.003513,
06/30/1995,,20.560907,1.614565,6.290416,,30.237183,32.884034,30.237183,21.390504,21.390504,20.868511,,29.257614,47.364916,10.82225,
09/30/1995,,17.997867,1.424865,5.363096,,30.971075,33.162226,30.43715,21.208004,21.208004,20.711454,,30.32198,45.938489,9.729919,
12/31/1995,,18.326563,1.431139,5.630427,,27.874928,24.53775,25.137029,17.502086,17.502087,16.994084,,30.373292,56.587521,7.956015,
03/31/1996,,18.812414,1.516627,6.052876,,34.699832,78.770307,34.249722,23.372946,23.372944,22.911866,,31.757269,44.756162,10.392699,
06/30/1996,,19.099224,1.553868,5.743093,,39.779407,93.134524,31.292307,21.751264,21.751265,21.687141,,30.490058,43.98633,10.698176,
09/30/1996,,16.472855,1.360961,4.984661,,34.48585,113.43903,34.48585,23.746585,23.746585,23.746585,,31.141077,45.608161,8.959889,
12/31/1996,,17.630737,1.452952,5.328609,,31.871177,61.948005,31.871177,22.865181,22.865183,22.865183,,28.257493,44.28189,9.823513,
03/31/1997,,16.694659,1.385643,5.338631,,36.939863,41.519306,36.37723,24.454738,24.454737,24.454737,,32.774601,42.869068,9.537815,
