Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,755.700989,,-263.265991,,492.434998,,-337.20401,,,,155.231003,-59.460999,,,,0.0,59.460999,95.770004,-36.049,59.721001,0.0,,,59.721004,0.0,59.721001,-0.108,,59.613001,59.613001,,318.35199,0.1875,0.1875,,318.35199,0.1875,0.1875,0.1875,
06/30/1990,774.18103,,-267.368011,,506.813019,,-346.915985,,,,159.897003,-62.883999,,,,0.0,62.883999,97.013004,-36.584999,60.428001,0.0,,,60.428005,0.0,60.428001,-0.107,,60.321001,60.321001,,319.384003,0.19,0.19,,319.384003,0.19,0.19,0.19,
09/30/1990,799.719971,,-288.075012,,511.644958,,-345.35199,,,,166.292999,-151.490997,,,,0.0,151.490997,14.802002,-4.368,10.434,-1.347,,,11.781002,0.0,11.781,-0.108,,11.673,11.673,,318.951996,0.0375,0.0325,,318.951996,0.0375,0.0325,0.0325,
12/31/1990,865.947998,,-300.130005,,565.817993,,-380.239014,,,,185.578995,-65.519997,,,,0.0,65.519997,120.058998,-43.993,76.066002,-5.299,,,81.364998,0.0,81.364998,-0.106,,81.258998,81.258998,,314.608,0.255,0.2375,0.2375,314.608,0.255,0.2375,0.2375,
03/31/1991,808.655029,,-277.131012,,531.524017,,-357.877014,,,,173.647003,-63.029999,,,,0.0,63.029999,110.617004,-43.014999,67.601997,0.0,,,67.602005,0.0,67.601997,-0.092,,67.509997,67.509997,,318.368011,0.215,0.215,,318.368011,0.215,0.215,0.215,
06/30/1991,804.004028,,-278.959991,,525.044037,,-353.373993,,,,171.669998,-61.576,,,,0.0,61.576,110.093998,-42.358002,67.736,0.0,,,67.735996,0.0,67.736,-0.093,,67.643,67.643,,319.691986,0.21,0.21,,319.691986,0.21,0.21,0.21,
09/30/1991,813.942993,,-293.342987,,520.600006,,-349.796997,,,,170.802994,-58.799999,,,,0.0,58.799999,112.002995,-42.131001,69.872002,-2.149,,,72.020994,0.0,72.021004,-0.093,,71.928004,71.928004,,320.911987,0.225,0.22,,320.911987,0.225,0.22,0.22,
12/31/1991,905.89502,,-328.824005,,577.071015,,-387.830994,,,,189.240005,-60.365002,,,,0.0,60.365002,128.875003,-46.226002,82.649002,-5.291,,,87.940001,0.0,87.940002,-0.09,,87.850002,87.850002,,317.420012,0.275,0.255,0.255,317.420012,0.275,0.255,0.255,
03/31/1992,811.458984,,-292.720001,,518.738983,,-356.45401,,,,162.285004,-54.484001,,,,0.0,54.484001,107.801003,-40.583,67.218002,214.630997,,,-147.412994,0.0,-147.412994,-0.071,,-147.483994,-147.483994,,321.328003,-0.465,0.21,,321.328003,-0.465,0.21,0.21,
06/30/1992,833.947998,,-302.020996,,531.927002,,-359.621002,,,,172.306,-54.612999,,,,0.0,54.612999,117.693001,-43.937,73.755997,0.0,,,73.756001,0.0,73.755997,0.0,,73.755997,73.755997,,318.221985,0.23,0.23,,318.221985,0.23,0.23,0.23,
09/30/1992,860.969971,,-314.494995,,546.474976,,-370.654999,,,,175.820007,-55.286999,,,,0.0,55.286999,120.533009,-43.956001,76.577003,-2.7,,,79.277007,0.0,79.277,0.0,,79.277,79.277,,316.773987,0.25,0.24,,316.773987,0.25,0.24,0.24,
12/31/1992,927.747009,,-334.804993,,592.942016,,-392.848999,,,,200.093002,-50.768002,,,,0.0,50.768002,149.325,-54.708,94.616997,0.0,,,94.617,0.0,94.616997,-0.21,,94.406997,94.406997,,317.457916,0.3,0.3,0.3,317.457916,0.3,0.3,0.3,
03/31/1993,703.0,,-261.0,,442.0,,,,,,,,,,,,,,,70.0,-12.0,,,,0.0,82.0,0.0,,82.0,82.0,,317.799988,0.26,0.22,,317.799988,0.26,0.22,0.22,
06/30/1993,739.0,,-282.0,,457.0,,,,,,,,,,,,,,,76.0,-11.0,,,,0.0,87.0,0.0,,87.0,87.0,,318.003998,0.275,0.24,,318.003998,0.275,0.24,0.24,
09/30/1993,723.924988,,-264.968994,,458.955994,,-292.436005,,,,166.520004,-42.015999,,,,0.0,42.015999,124.504005,-66.116997,58.387001,-10.644,,,69.031009,0.0,69.030998,0.0,,69.030998,69.030998,,318.619995,0.215,0.185,,318.619995,0.215,0.185,0.185,
12/31/1993,833.817017,,-312.757996,,521.059021,,-334.524994,,,,186.533997,-42.917999,,,,0.0,42.917999,143.615997,-42.414001,101.202003,-13.59,,,114.791996,0.0,114.792,0.0,,114.792,114.792,,320.197998,0.36,0.315,,320.197998,0.36,0.315,0.315,
03/31/1994,745.374023,,-285.970001,,459.404022,,-287.114014,,,,172.289993,-42.125999,,,,0.0,42.125999,130.163994,-48.556,81.608002,109.278,,,-27.670006,0.0,-27.67,0.0,,-27.67,-27.67,,319.339996,-0.085,0.255,,319.339996,-0.085,0.255,0.255,
06/30/1994,818.289001,,-329.859009,,488.429993,,-304.890015,,,,183.539993,-46.140999,,,,0.0,46.140999,137.398994,-50.313,87.085999,-11.532,,,98.617994,0.0,98.617996,0.0,,98.617996,98.617996,,318.234009,0.31,0.275,,318.234009,0.31,0.275,0.275,
09/30/1994,806.440979,,-311.851013,,494.589966,,-317.286011,,,,177.304001,-22.485001,,,,0.0,22.485001,154.819,-69.498001,85.320999,-10.706,,,96.026999,0.0,96.027,0.0,,96.027,96.027,,316.058014,0.305,0.27,,316.058014,0.305,0.27,0.27,
12/31/1994,900.508972,,-366.610992,,533.89798,,-336.75,,,,197.147995,-53.022999,,,,0.0,53.022999,144.124996,-49.709999,94.415001,-12.669,,,107.083997,0.0,107.084,0.0,,107.084,107.084,,309.380005,0.345,0.305,,309.380005,0.345,0.305,0.305,
03/31/1995,838.911987,,-318.937012,,519.974976,,-310.903992,,,,209.070999,-59.084999,,59.084999,,0.0,0.0,149.986,-53.997002,95.988998,-10.322,,,106.310998,0.0,106.310997,0.0,,106.310997,106.310997,,304.131989,0.35,0.315,,304.131989,0.35,0.315,0.315,
06/30/1995,862.603027,,-340.141998,,522.461029,,-308.970001,,,,213.490997,-59.875999,,59.875999,,0.0,0.0,153.614998,-55.265999,98.348999,-10.675,,,109.023999,0.0,109.024002,0.0,,109.024002,109.024002,,304.506012,0.36,0.325,,304.506012,0.36,0.325,0.325,
09/30/1995,876.130981,,-347.712006,,528.418976,,-326.105988,,,,202.313004,-51.522999,,51.522999,,0.0,0.0,150.790005,-50.049999,100.739998,-154.434006,,,255.174011,0.0,255.173996,0.0,,255.173996,255.173996,,305.709991,0.835,0.33,,305.709991,0.835,0.33,0.33,
12/31/1995,977.107971,,-397.93399,,579.173981,,-366.490997,,,,212.682999,-48.143,,55.625999,,0.0,-7.483,164.539999,-51.909,112.630997,0.0,,,112.630999,0.0,112.630997,-0.262,,112.368997,112.368997,,304.854004,0.37,0.37,,304.854004,0.37,0.37,0.37,
03/31/1996,906.265015,,-364.515991,,541.749023,,-329.726013,,,,212.022995,-48.584,,,,0.0,48.584,163.438995,-56.93,106.509003,0.0,,,106.508995,0.0,106.509003,0.0,,106.509003,106.509003,,302.832001,0.35,0.35,0.35,302.832001,0.35,0.35,0.35,
06/30/1996,942.937012,,-372.614014,,570.322998,,-340.727997,,,,229.595001,-47.398998,,47.398998,,0.0,0.0,182.196003,-63.662998,118.532997,0.0,,,118.533005,0.0,118.532997,0.0,,118.532997,118.532997,,296.332001,0.4,0.4,0.4,301.890015,0.395,0.395,0.395,
09/30/1996,950.713989,,-381.871002,,568.842987,,-342.694,,,,226.149002,-49.699001,,49.699001,,0.0,0.0,176.450001,-59.744999,116.705002,0.0,,,116.705002,0.0,116.705002,0.0,,116.705002,116.705002,,300.477997,0.39,0.39,0.39,300.477997,0.39,0.39,0.39,
12/31/1996,1058.662964,,-435.989014,,622.67395,,-408.854004,,,,213.820007,-51.522,,58.195,,0.0,-6.673,162.298007,-34.632,127.666,0.0,,,127.666008,0.0,127.666,-0.252,,127.414,127.414,,299.790009,0.43,0.43,0.43,299.790009,0.43,0.43,0.43,
