Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
12/31/1995,55.200001,55.099998,55.099998,,5.967332,1.375681,1.07441,0.53,0.53,0.53,0.53,0.53,0.53,0.265,-1.170599,-1.662432,0.105072,10.440217,,24.407609,
03/31/1996,55.400002,55.299999,55.299999,,8.658228,1.732369,1.428571,0.81,0.81,0.81,0.81,0.81,0.81,0.265,2.394213,1.82821,0.081227,11.016245,,24.588446,
06/30/1996,55.5,55.400002,55.400002,,4.351986,0.606498,0.310469,0.06,0.06,0.06,0.06,0.06,0.06,0.265,0.738267,0.111913,0.03964,10.848649,,24.863064,
09/30/1996,55.700001,55.599998,55.599998,,3.084532,0.442446,0.124101,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.265,-0.404676,-1.110378,0.156194,10.561939,,24.43806,
12/31/1996,55.900002,55.900002,55.799999,,6.802868,1.390681,1.078853,0.53,0.53,0.53,0.53,0.53,0.53,0.27,-0.564516,-1.084229,0.019678,10.846154,,24.452594,
03/31/1997,56.060001,56.0,56.0,,8.869643,1.901786,1.589286,0.88,0.88,0.88,0.87,0.87,0.87,0.27,2.539286,1.6875,0.155191,11.489475,,24.693186,
06/30/1997,56.456001,56.299999,56.200001,,3.855872,0.596085,0.268683,0.03,0.03,0.03,0.03,0.03,0.03,0.27,0.918149,0.282918,0.076166,11.299064,,24.847669,
09/30/1997,56.599998,56.5,56.5,,3.444248,0.428319,0.127434,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0.27,-0.083186,-0.692035,0.084806,10.991166,,25.093641,
12/31/1997,56.799999,56.799999,56.700001,,7.095238,1.248677,0.924162,0.45,0.45,0.45,0.45,0.45,0.45,0.27,-0.485009,-0.987654,0.139085,11.193662,11.193662,25.174297,
03/31/1998,56.099998,57.0,56.900002,,8.43058,1.789104,1.463972,0.79,0.79,0.79,0.79,0.79,0.79,0.27,3.216169,2.732865,0.0,11.921569,,25.604279,
06/30/1998,56.5,57.200001,57.099998,,4.325744,0.455342,0.154116,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.27,0.824869,0.283713,0.168142,11.60354,,25.591151,
09/30/1998,57.3,57.3,57.2,,3.590909,0.781469,0.403846,0.19,0.19,0.19,0.19,0.19,0.19,0.0,-0.321678,-0.853147,0.015707,11.415358,11.415358,25.350785,
12/31/1998,57.5,57.700001,57.400002,,5.642857,1.196864,0.83101,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.078397,-0.433798,0.0,11.452174,11.452174,25.314782,
03/31/1999,57.700001,57.599998,57.599998,,6.512153,1.263889,0.909722,0.42,0.42,0.42,0.42,0.42,0.42,0.27,2.800347,2.237847,0.119584,11.615251,11.615251,25.398613,
06/30/1999,56.900002,57.5,57.400002,,3.233449,0.872822,0.513937,0.12,0.12,0.12,0.12,0.12,0.12,0.27,0.503484,-0.106272,0.246046,11.381371,11.381371,26.210456,
09/30/1999,57.8,57.0,57.0,,3.222807,0.785965,0.438596,0.48,0.48,0.09,0.48,0.48,0.09,0.27,1.375439,0.557895,0.569204,11.444637,,26.249135,
12/31/1999,57.0,57.0,56.900002,,3.203866,0.961336,0.588752,0.3,0.3,0.3,0.3,0.3,0.3,0.27,0.212654,-0.407733,0.073684,11.607017,,26.807018,
03/31/2000,54.3,55.5,55.5,,2.884685,1.07027,0.675676,0.41,0.41,0.41,0.41,0.41,0.41,0.27,1.144144,0.347748,0.119705,11.480663,11.480663,28.561694,
06/30/2000,54.2,54.2,54.2,,2.431734,1.083026,0.708487,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.428044,-0.306273,0.0,11.45941,11.45941,28.9631,
09/30/2000,54.0,54.2,54.1,,2.462107,0.913124,0.524954,0.32,0.32,0.27,0.32,0.32,0.27,0.27,1.338262,0.425139,0.037037,11.498148,11.498148,30.324074,
12/31/2000,54.2,54.6,54.3,,5.429098,1.504604,1.018416,0.41,0.41,0.415896,0.41,0.41,0.414364,0.27,0.342541,-0.294659,0.0369,11.669742,11.669742,36.206642,
03/31/2001,,55.200001,54.599998,,3.217949,1.210623,0.752747,0.17,0.17,0.17,0.17,0.17,0.17,0.27,-0.184982,-0.93956,,,,,
06/30/2001,54.8,55.2,54.6,,3.217949,1.217949,0.752747,0.17,0.17,0.17,0.17,0.17,0.17,0.27,-0.199634,-0.891941,0.082117,-0.956204,-0.956204,36.076642,
09/30/2001,55.1,55.3,55.0,,4.149091,1.318182,0.867273,0.09,0.09,0.09,0.09,0.09,0.09,0.27,0.101818,-0.969091,0.050817,12.185118,8.987296,37.366606,
03/31/2002,55.9,56.0,55.7,,8.849192,1.696589,1.281867,0.9,0.9,0.9,0.89,0.89,0.89,0.27,2.903052,2.057451,0.273703,13.107335,9.955277,37.735242,
06/30/2002,,56.5,56.0,,2.878571,1.5625,0.748214,0.22,0.22,0.22,0.22,0.22,0.22,,2.7,1.139286,,,,,
09/30/2002,,56.6,56.2,,3.434164,1.875445,0.683274,0.17,0.17,0.17,0.17,0.17,0.17,,3.030249,0.871886,,,,,
12/31/2002,56.7,57.1,56.5,,4.419469,1.469027,1.077876,0.55,0.55,0.55,0.54,0.54,0.54,0.27,1.054867,0.157522,0.148148,12.52381,9.416226,38.698413,
03/31/2003,63.3,60.7,60.3,,5.845771,2.053068,1.68325,0.86,0.99,0.99,0.85,0.98,0.98,0.27,3.119403,2.519071,0.363349,13.995261,11.21169,34.868878,
06/30/2003,63.73116,64.2,63.5,,2.938583,1.001575,0.644094,0.3,0.3,0.3,0.29,0.29,0.29,0.28,0.261417,-0.384252,0.05178,14.057488,11.292749,34.90914,
09/30/2003,64.26637,64.8,64.0,,2.598438,1.029688,0.660937,0.35,0.35,0.27,0.34,0.34,0.26,0.28,-1.61875,-2.171875,0.01556,14.136476,11.388538,34.766239,
12/31/2003,64.586932,65.1,64.6,,4.297214,1.233746,0.886997,0.543344,0.54644,0.54644,0.539171,0.539171,0.539171,,0.323529,-0.379257,0.263211,14.631443,8.283409,36.307654,
03/31/2004,64.8,65.4,64.6,,10.077399,2.436533,2.06192,1.02,1.02,1.02,1.0,1.0,1.0,0.28,5.190402,4.489164,0.785494,15.46142,12.736111,36.658951,
06/30/2004,64.9,65.6,64.8,,4.537037,1.185185,0.817901,0.34,0.34,0.34,0.33,0.33,0.33,0.29,0.134259,-0.771605,0.832049,15.577812,12.850539,37.118644,
09/30/2004,65.3,65.8,65.1,,4.024578,1.059908,0.706605,0.31,0.31,0.31,0.31,0.31,0.31,0.29,-1.367127,-2.35023,0.673813,15.666156,12.95559,37.320061,
12/31/2004,76.953218,71.2,70.7,,8.84017,,1.411598,0.65488,0.65488,0.65488,0.650281,0.650281,0.650281,0.38,,,0.63675,17.997948,13.39775,41.297818,
03/31/2005,77.1,77.6,76.9,,11.859558,2.782835,2.353706,1.15,1.15,1.15,1.14,1.14,1.14,0.31,5.084525,4.031209,0.311284,18.754864,13.81323,41.815824,
06/30/2005,77.3,77.8,77.1,,5.590143,1.284047,0.856031,0.31,0.31,0.31,0.3,0.3,0.3,0.31,-0.596628,-1.232166,0.582147,18.848642,13.661061,41.48771,
09/30/2005,77.6,78.1,77.5,,5.070968,1.122581,0.696774,0.19,0.19,0.19,0.19,0.19,0.19,0.31,-2.03871,-2.864516,0.734536,18.698454,13.479381,41.752577,
12/31/2005,77.8,78.2,77.7,,12.638353,2.252252,1.814672,0.85,0.85,0.85,0.85,0.85,0.85,0.37,-1.377091,-2.316602,0.411311,19.267352,13.868895,42.840617,
03/31/2006,,78.2,77.9,,13.401797,3.363286,2.926829,1.42,1.42,1.42,1.41,1.41,1.41,0.37,3.6457,3.042362,,,,,
06/30/2006,77.9,78.1,77.7,,5.611326,1.647362,0.772201,0.25,0.25,0.25,0.25,0.25,0.25,0.37,3.050193,1.595882,0.474968,20.192555,14.775353,43.209243,
09/30/2006,77.8,77.9,77.5,,5.6,1.587097,1.16129,0.46,0.46,0.46,0.46,0.46,0.46,0.37,3.496774,2.503226,0.179949,20.321337,14.858612,43.766067,
12/31/2006,77.7,77.7,77.4,,9.095607,1.899225,1.421189,0.6,0.6,0.6,0.6,0.6,0.6,0.37,0.167959,-0.645995,0.2574,20.707851,15.302445,44.221364,
03/31/2007,76.4,77.9,77.5,,12.554839,3.23871,2.787097,1.31,1.31,1.31,1.3,1.3,1.3,0.41,6.993548,6.309677,0.379581,21.963351,16.465969,45.418848,
06/30/2007,77.8,77.9,77.5,,6.025806,1.470968,1.006452,0.4,0.4,0.4,0.4,0.4,0.4,0.41,-0.683871,-1.612903,0.218509,21.491003,16.092545,45.012853,
09/30/2007,76.9,77.4,77.0,,4.792208,1.194805,0.714286,0.17,0.17,0.17,0.17,0.17,0.17,0.41,-1.337662,-2.220779,0.182055,21.105332,15.643693,45.929779,
12/31/2007,76.4,76.4,76.1,,9.001314,2.312746,1.839685,0.86,0.86,0.86,0.86,0.86,0.86,0.41,-0.118265,-0.985545,0.248691,21.740838,16.243455,46.675393,
03/31/2008,76.5,76.3,76.0,,13.315789,2.947368,2.473684,1.17,1.17,1.17,1.16,1.16,1.16,0.42,6.736842,5.684211,0.300654,22.509804,17.019608,47.189542,
06/30/2008,76.7,76.2,76.2,,5.826772,0.577428,0.07874,-0.15,-0.15,0.3,-0.15,-0.15,0.3,0.42,-2.007874,-3.136483,0.247718,21.981747,16.505867,47.757497,
09/30/2008,76.8,76.6,76.4,,7.054974,2.146597,1.649215,0.85,0.85,0.28,0.85,0.85,0.28,0.42,-2.447644,-3.599476,0.143229,22.447917,17.005208,48.515625,
12/31/2008,76.9,76.7,76.5,,10.522876,2.588235,2.065359,0.97,0.97,0.97,0.97,0.97,0.97,0.42,0.718954,-0.823529,0.208062,21.482445,16.046814,49.622887,
03/31/2009,77.170946,76.8,76.7,,12.972621,3.507171,2.998696,1.55,1.55,1.55,1.55,1.55,1.55,0.43,7.966102,6.701434,0.272123,22.469596,17.05305,50.355739,
06/30/2009,77.3,76.9,76.7,,4.915254,1.225554,0.71708,0.26,0.26,0.26,0.26,0.26,0.26,0.43,1.564537,0.130378,0.155239,22.40621,16.998706,51.177232,
09/30/2009,77.4,77.2,76.9,,3.992198,1.079324,0.559168,0.16,0.16,0.16,0.16,0.16,0.16,0.43,-0.585176,-1.976593,0.271318,22.209302,16.808786,52.067183,
12/31/2009,77.5,77.4,77.0,,8.285714,2.441558,1.922078,0.92,0.92,0.92,0.92,0.92,0.92,0.43,-1.220779,-3.324675,0.335484,22.967742,17.574194,53.496774,
03/31/2010,77.8,77.6,77.2,,12.992228,3.795337,3.277202,1.74,1.74,1.74,1.73,1.73,1.73,0.44,8.717617,7.240933,0.244216,23.573265,18.200514,54.125964,
06/30/2010,78.0,77.8,77.4,,4.638243,1.124031,0.620155,0.17,0.17,0.17,0.17,0.17,0.17,0.44,0.542636,-1.20155,0.205128,23.205128,17.846154,55.141026,
09/30/2010,78.0,77.9,77.5,,4.464516,1.316129,0.8,0.29,0.29,0.29,0.29,0.29,0.29,0.44,-2.077419,-3.63871,0.179487,23.051282,17.692308,55.038462,
12/31/2010,78.0,78.1,77.6,,8.569588,2.293814,1.765464,0.82,0.82,0.876289,0.81,0.81,0.861216,0.44,-0.360825,-2.164948,0.307692,23.24359,17.846154,56.474359,
03/31/2011,78.2,78.0,77.7,,11.299871,3.590734,3.063063,1.6,1.6,1.634492,1.59,1.59,1.628462,0.45,9.240669,8.030888,1.086957,24.335038,18.98977,57.774936,
06/30/2011,78.4,78.5,77.9,,4.813864,1.309371,0.770218,0.23,0.23,0.333761,0.23,0.23,0.331911,0.45,-0.744544,-2.053915,0.267857,24.183673,18.852041,58.507653,
09/30/2011,78.7,78.1,78.1,,3.777209,0.857875,0.307298,-0.04,-0.04,0.025608,-0.04,-0.04,0.02402,0.45,-1.28041,-2.509603,2.096569,23.684879,18.373571,58.894536,
12/31/2011,117.0,88.4,87.8,,8.997722,2.027335,1.343964,0.37,0.37,0.888383,0.37,0.37,0.87905,0.55,-1.241458,-2.779043,1.042735,28.358974,11.965812,67.521368,
03/31/2012,117.2,117.0,116.7,,12.030848,3.136247,2.245073,1.12,1.12,1.165381,1.11,1.11,1.161282,0.36,7.155099,5.689803,1.09215,29.095563,13.62628,68.02901,
06/30/2012,117.5,117.2,116.9,,5.868263,1.650984,0.778443,0.28,0.28,0.307956,0.28,0.28,0.297065,0.82,2.181352,0.650128,1.259574,29.038298,13.608511,68.825532,
09/30/2012,117.743809,117.5,117.1,,5.243382,1.349274,0.461144,0.08,0.08,0.086892,0.08,0.08,0.086892,0.46,-0.495303,-2.3655,1.282445,28.714886,13.283076,69.744644,
12/31/2012,117.855075,117.7,117.2,,10.392491,2.627986,1.732082,0.84,0.84,0.866305,0.84,0.84,0.866305,0.46,-0.24744,-2.064846,1.603665,28.959296,12.557796,70.824273,
03/31/2013,118.12377,117.7,117.4,,14.55707,3.458262,2.546848,1.31,1.31,1.31,1.31,1.31,1.31,0.47,7.240204,5.979557,1.625414,29.850046,12.588491,71.179577,
06/30/2013,118.560687,118.2,117.8,,6.926995,1.96944,1.044143,0.41,0.42,0.33107,0.41,0.42,0.326937,0.47,2.640068,1.196944,1.636293,29.849692,13.098777,70.62206,
09/30/2013,118.778298,118.5,118.2,,4.856176,1.472081,0.592217,0.21,0.2,0.2,0.21,0.2,0.2,0.47,-0.769882,-2.529611,1.456495,29.677138,12.308646,72.513246,
12/31/2013,118.888876,118.7,118.3,,11.23415,2.333052,1.546915,0.69,0.69,0.69,0.68,0.68,0.68,0.47,-0.836855,-2.569738,1.093458,30.011218,13.188786,72.698139,
03/31/2014,119.247421,118.9,118.5,,20.776371,5.780591,4.995781,2.39,2.82,2.978903,2.38,2.81,2.969798,0.49,7.198312,5.839662,2.893144,32.461918,15.363016,73.989022,
06/30/2014,119.464063,119.2,118.8,,7.483165,1.969697,1.170034,0.49,0.48,0.48,0.49,0.48,0.48,0.49,2.19697,0.757576,1.021228,31.959402,15.536053,73.561871,
09/30/2014,119.564666,119.4,119.0,,4.94958,1.436975,0.655462,-0.06,0.19,0.168067,-0.06,0.19,0.164874,0.49,-2.016807,-3.789916,0.267638,31.447418,15.079706,74.645799,
12/31/2014,119.647149,119.5,119.1,,12.132662,3.232578,2.401343,1.24,1.24,1.25105,1.24,1.24,1.248368,0.49,-1.838791,-3.736356,0.325958,31.626328,15.31169,75.973394,
03/31/2015,119.927459,119.6,119.3,,14.425817,3.864208,3.051132,1.62,1.62,1.62,1.62,1.62,1.62,0.51,9.388097,7.812238,0.341873,32.736456,16.534996,76.496243,
06/30/2015,120.1,119.8,119.5,,5.640167,1.715481,0.895397,0.35,0.35,0.35,0.35,0.35,0.35,0.51,3.054393,0.845188,0.20816,32.872606,16.727727,78.093256,
09/30/2015,120.249058,120.0,119.6,,4.882943,1.312709,0.493311,0.09,0.09,0.342809,0.09,0.09,0.34,0.51,-2.809365,-4.690635,0.158005,32.174888,16.158131,79.6763,
12/31/2015,120.376721,,,,,,,,,,,,,0.51,,,0.157838,32.639201,16.672659,81.336324,
03/31/2016,120.679004,120.4,120.1,,11.10741,3.746878,2.897585,1.52,1.52,1.532057,1.51,1.51,1.526611,0.53,7.002498,5.045795,0.165729,33.410949,17.517546,82.400415,
06/30/2016,120.74181,120.5,120.3,,4.746467,0.640067,-0.224439,-0.43,-0.43,-0.099751,-0.43,-0.43,-0.106349,0.53,2.261014,-0.340815,0.124232,32.573638,16.721631,84.047108,
06/30/2017,0.0001,,,,,,,,,,,,,,,,380000.0,92420000.0,29550000.0,110790000.0,
09/30/2017,0.0001,,,,,,,,,,,,,,,,210000.0,91670000.0,29000000.0,114120000.0,
12/31/2017,0.0001,,,,,,,,,,,,,,,,730000.0,90220000.0,27750000.0,117280000.0,
03/31/2018,0.0001,,,,,,,,,,,,,,,,940000.0,91990000.0,30100000.0,118970000.0,
06/30/2018,0.0001,,,,,,,,,,,,,,,,690000.0,90610000.0,39210000.0,107820000.0,
09/30/2018,0.0001,,,,,,,,,,,,,,,,560000.0,86230000.0,34950000.0,110800000.0,
12/31/2018,0.0001,152.68003,152.68003,,6.864028,1.506418,0.681163,0.510872,0.510872,0.86272,0.510872,0.510872,0.86272,,0.18339,-1.729106,640000.0,85700000.0,34540000.0,113570000.0,
03/31/2019,0.0001,,,,,,,,,,,,,,,,570000.0,87380000.0,36300000.0,115280000.0,
06/30/2019,0.0001,,,,,,,,,,,,,,,,560000.0,87590000.0,36590000.0,117860000.0,
09/30/2019,0.0001,,,,,,,,,,,,,,,,590000.0,93930000.0,43000000.0,120140000.0,
12/31/2019,0.0001,,,,,,,,,,,,,,,,460000.0,95060000.0,44210000.0,123070000.0,
03/31/2020,0.0001,,,,,,,2.75,2.75,2.75,2.75,2.75,2.75,,,,3110000.0,96310000.0,45510000.0,124850000.0,
06/30/2020,0.0001,,,,,,,,,,,,,,,,1200000.0,97690000.0,46940000.0,127840000.0,
