Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,1127.997,114.878,114.878,0.0,160.867,160.867,,,0.0,0.0,0.0,0.0,0.0,52.763,,,,,,,328.508,262.738,416.938,-154.2,69.919,,466.832,307.81,73.464,234.346,159.022,799.489,,22.989,22.989,,,,1.519,0.0,1.519,1.519,,,178.017,,,178.017,202.525,4.29,0.0,4.29,4.29,,95.865,,,,,,95.865,100.155,302.68,0.0,62.475,,,-13.573,763.225,9.649,821.776,3.541,825.317,1127.997,
12/31/2004,1281.942993,231.806,231.806,0.0,144.826996,,,,0.0,0.0,0.0,0.0,0.0,71.523003,,,,,,,448.156006,263.584015,422.282013,-158.697998,54.400002,,515.802979,313.178009,70.560997,242.617012,202.62497,833.786996,,75.188004,75.188004,,,,1.828,,,,,,200.887011,,,200.887011,277.903015,4.508,,,,,131.106003,,,,,,131.106003,135.614003,413.517018,0.0,64.490997,,,-13.573,798.320984,15.372988,864.611969,3.814,868.425969,1281.942987,
03/31/2005,1277.029,97.916,97.916,0.0,192.008,192.008,,,0.0,0.0,0.0,0.0,0.0,80.917,,,,,,,370.841,274.707,440.104,-165.397,0.0,,631.481,424.384,113.548,310.836,207.097,906.188,,39.37,39.37,,,,1.93,,,,,,187.366,,,187.366,228.666,5.208,1.317,3.891,3.891,,138.323,,,,,,138.323,143.531,372.197,0.0,65.043,,,-13.573,836.562,12.95,900.982,3.85,904.832,1277.029,
06/30/2005,1322.81,143.725,143.725,0.0,209.546,209.546,,,0.0,,,,,82.145,,,,,,,435.416,272.092,446.192,-174.1,3.888,,611.414,417.896,111.988,305.908,193.518,887.394,,45.762,45.762,,,,2.123,,,,,,203.581,,,203.581,251.466,3.546,0.091,3.455,3.455,,126.698,,,,,,126.698,130.244,381.71,0.0,69.687,,,-13.233,875.38,5.457,937.291,3.809,941.1,1322.81,
09/30/2005,1376.024,199.356,199.356,0.0,210.162,210.162,,,0.0,0.0,0.0,0.0,0.0,96.783,,,,,,,506.301,272.696,452.296,-179.6,5.084,,591.943,401.715,108.798,292.917,190.228,869.723,,33.237,33.237,,,,2.005,0.0,2.005,2.005,,,200.494,,,200.494,235.736,3.139,0.0,3.139,3.139,,159.415,,,,,,159.415,162.554,398.29,0.0,71.94,,,-12.874,911.603,3.3,973.969,3.765,977.734,1376.024,
12/31/2005,1410.897,237.569,237.569,0.0,184.532,184.532,,,0.0,0.0,0.0,0.0,0.0,90.188,,,,,,,512.289,267.979,456.033,-188.054,42.731,,587.898,394.433,112.865,281.568,193.465,898.608,,29.464,29.464,,,,2.078,0.0,2.078,2.078,,,245.47,,,245.47,277.012,3.555,0.0,3.555,3.555,,113.876,,,,,,113.876,117.431,394.443,0.0,74.556,,,-12.841,949.465,1.592,1012.772,3.682,1016.454,1410.897,
03/31/2006,1414.869,242.857,242.857,0.0,206.619,206.619,,,0.0,0.0,0.0,0.0,0.0,95.717,,,,,,,545.193,263.646,458.746,-195.1,43.865,,562.165,372.961,106.388,266.573,189.204,869.676,,37.904,37.904,,,,2.208,0.0,2.208,2.208,,,203.931,,,203.931,244.043,3.028,0.0,3.028,3.028,,110.057,,,,,,110.057,113.085,357.128,0.0,72.73,,,-12.841,988.012,6.097,1053.998,3.743,1057.741,1414.869,
06/30/2006,1447.447,295.483,295.483,0.0,189.808,189.808,,,0.0,,,,,105.375,,,,,,,590.666,264.897,471.797,-206.9,42.757,,549.127,359.704,106.39,253.314,189.423,856.781,,30.057,30.057,,,,2.317,0.0,2.317,2.317,,,201.19,,,201.19,233.564,2.261,0.0,2.261,2.261,,102.748,,,,,,102.748,105.009,338.573,0.0,75.767,,,-12.841,1031.593,10.391,1104.91,3.964,1108.874,1447.447,
09/30/2006,1519.957,255.722,255.722,0.0,233.359,233.359,,,0.0,0.0,0.0,0.0,0.0,103.581,,,,,,,592.662,266.993,485.393,-218.4,60.41,,599.892,400.659,143.595,257.064,199.233,927.295,,44.673,44.673,,,,2.337,0.0,2.337,2.337,,,229.008,,,229.008,276.018,1.74,0.0,1.74,1.74,,101.58,,,,,,101.58,103.32,379.338,0.0,82.474,,,-34.601,1072.125,16.507,1136.505,4.114,1140.619,1519.957,
12/31/2006,1634.241,389.123,389.123,0.0,246.637,246.637,,,0.0,0.0,0.0,0.0,0.0,108.956,,,,,,,744.716,271.321,497.744,-226.423,62.064,,556.14,371.101,133.337,237.764,185.039,889.525,,31.589,31.589,,,,3.156,0.0,3.156,3.156,,,261.042,,,261.042,295.787,3.625,0.0,3.625,3.625,,111.24,,,,,,111.24,114.865,410.652,0.0,86.545,,,-35.233,1145.407,20.641,1217.36,6.229,1223.589,1634.241,
03/31/2007,1663.109,421.711,421.711,0.0,238.892,238.892,,,0.0,0.0,0.0,0.0,0.0,117.056,,,,,,,777.659,275.567,511.767,-236.2,63.721,,546.162,362.048,141.84,220.208,184.114,885.45,,30.92,30.92,,,,5.8,2.925,2.875,2.875,,,234.511,,,234.511,271.231,7.084,3.88,3.204,3.204,,110.309,,,,,,110.309,117.393,388.624,0.0,94.981,,,-34.547,1186.895,20.533,1267.862,6.623,1274.485,1663.109,
06/30/2007,1704.499,452.194,452.194,0.0,253.64,253.64,,,0.0,0.0,0.0,0.0,0.0,127.117,,,,,,,832.951,272.56,520.76,-248.2,62.796,,536.192,354.621,141.973,212.648,181.571,871.548,,31.024,31.024,,,,6.008,2.021,3.987,3.987,,,209.637,,,209.637,246.669,9.634,3.952,5.682,5.682,,112.174,,,,,,112.174,121.808,368.477,0.0,101.237,,,-34.312,1238.758,23.317,1329.0,7.022,1336.022,1704.499,
09/30/2007,1826.886,592.834,592.834,0.0,251.778,251.778,,,0.0,0.0,0.0,0.0,0.0,118.797,,,,,,,963.409,276.113,534.713,-258.6,65.669,,521.695,346.787,142.45,204.337,174.908,863.477,,37.419,37.419,,,,5.822,2.167,3.655,3.655,,,209.039,,,209.039,252.28,73.862,70.146,3.716,3.716,,103.036,,,,,,103.036,176.898,429.178,0.0,104.755,,,-34.3,1293.735,25.575,1389.765,7.943,1397.708,1826.886,
12/31/2007,1479.02,210.518,210.518,0.0,256.97,256.97,,,,,,,,119.09,,,,,,,586.578,283.138,549.575,-266.437,80.905,,528.399,361.837,142.545,219.292,166.562,892.442,,41.817,41.817,,,,11.728,8.648,3.08,3.08,,,220.25,,,220.25,273.795,256.593,252.659,3.934,3.934,,95.579,,,,,,95.579,352.172,625.967,,124.728,,,-34.138,725.561,28.322,844.473,8.58,853.053,1479.02,
03/31/2008,1522.977,242.649,242.649,0.0,261.935,261.935,,,0.0,0.0,0.0,0.0,0.0,120.985,,,,,,,625.569,287.594,564.794,-277.2,85.189,,524.625,352.617,143.555,209.062,172.008,897.408,,43.638,43.638,,,,75.328,71.776,3.552,3.552,,,214.692,,,214.692,333.658,193.854,186.292,7.562,7.562,,97.756,,,,,,97.756,291.61,625.268,0.0,132.44,,,-45.475,768.264,32.687,887.916,9.793,897.709,1522.977,
06/30/2008,1546.079,257.803,257.803,0.0,267.678,267.678,0.0,,0.0,0.0,0.0,0.0,0.0,128.657,,,,,,,654.138,288.159,569.759,-281.6,85.377,,518.405,345.355,143.172,202.183,173.05,891.941,,40.277,40.277,,,,77.736,74.05,3.686,3.686,,,188.335,,,188.335,306.348,192.024,184.061,7.963,7.963,,104.628,,,,,,104.628,296.652,603.0,0.0,140.283,,,-57.566,817.485,33.076,933.278,9.801,943.079,1546.079,
09/30/2008,1586.497,309.004,309.004,0.0,260.843,260.843,0.0,,0.0,0.0,0.0,0.0,0.0,124.785,,,,,,,694.632,283.4,573.9,-290.5,85.187,,523.278,346.37,141.688,204.682,176.908,891.865,,36.504,36.504,,,,74.214,70.184,4.03,4.03,,,195.269,,,195.269,305.987,189.21,182.148,7.062,7.062,,100.489,,,,,,100.489,289.699,595.686,0.0,145.837,,,-57.554,867.739,25.235,981.257,9.554,990.811,1586.497,
12/31/2008,1550.024,211.365,211.365,0.0,246.767,246.767,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,625.234,291.341,577.996,-286.655,74.012,,559.437,385.485,165.995,219.49,173.952,924.79,,32.44,32.44,,,,14.919,8.575,6.344,6.344,,,0.0,0.0,0.0,188.445,235.804,209.871,196.295,13.576,13.576,,103.499,0.0,0.0,,,,103.499,313.37,549.174,0.0,146.925,,,-69.641,920.292,-6.627,990.949,9.901,1000.85,1550.024,
03/31/2009,1589.152,271.043,271.043,0.0,240.421,240.421,0.0,,0.0,0.0,0.0,0.0,0.0,167.48,15.26,,,21.774,1.6,86.684,678.944,273.028,559.228,-286.2,75.027,75.027,562.153,380.408,165.413,214.995,175.048,910.208,,90.755,29.177,26.904,13.813,20.861,15.573,0.0,6.954,6.954,,8.619,148.905,,,102.201,255.233,211.106,195.92,15.186,15.186,,91.278,,,,,49.674,40.004,302.384,557.617,0.0,149.154,20.08,129.074,-69.97,953.005,-10.383,1021.806,9.729,1031.535,1589.152,
06/30/2009,1634.779,344.443,344.443,0.0,227.583,227.583,0.0,,0.0,0.0,0.0,0.0,0.0,143.394,16.032,,,0.013,0.416,90.469,715.42,280.336,580.636,-300.3,71.706,71.706,567.317,384.628,168.104,216.524,175.984,919.359,,95.532,29.627,26.655,13.811,25.439,12.665,0.0,5.814,5.814,,6.851,124.808,,,75.266,233.005,211.788,197.495,14.293,14.293,,95.526,,,,,51.456,43.654,307.314,540.319,0.0,153.165,20.083,133.082,-69.95,992.638,8.062,1083.915,10.545,1094.46,1634.779,
09/30/2009,1676.267,420.141,420.141,0.0,240.753,240.753,0.0,,0.0,0.0,0.0,0.0,0.0,117.435,13.269,,,0.013,,87.713,778.329,286.554,599.254,-312.7,72.936,72.936,538.448,381.754,168.423,213.331,156.694,897.938,,107.216,36.387,28.485,13.815,28.529,12.342,0.0,5.423,5.423,,6.919,107.742,,,73.098,227.3,208.983,196.156,12.827,12.827,,99.83,,,,,52.757,47.073,308.813,536.113,0.0,157.138,20.086,137.052,-69.95,1033.851,7.975,1129.014,11.14,1140.154,1676.267,
12/31/2009,1710.954,450.254,450.254,0.0,231.162,231.162,0.0,,0.0,0.0,0.0,0.0,0.0,129.48,14.071,0.0,,0.072,,100.574,810.896,289.069,596.841,-307.772,75.495,75.495,535.494,376.792,165.896,210.896,155.978,900.058,,67.798,21.487,0.252,13.828,32.231,13.277,0.0,6.289,6.289,,6.988,139.704,0.0,0.0,107.418,220.779,205.123,192.367,12.756,12.756,,95.605,0.0,0.0,0.0,0.0,47.162,48.443,300.728,521.507,0.0,159.828,20.086,139.742,-69.95,1080.25,5.673,1175.801,13.646,1189.447,1710.954,
03/31/2010,1764.043,534.487,534.487,0.0,218.815,218.815,0.0,,0.0,0.0,0.0,0.0,0.0,118.343,26.896,,,,,81.467,871.645,291.4,594.4,-303.0,76.021,76.021,524.977,371.779,166.37,205.409,153.198,892.398,,91.101,29.249,32.698,13.818,15.336,16.874,0.0,9.817,9.817,,7.057,120.675,,,78.179,228.65,226.635,190.308,36.327,36.327,,93.831,,,,,49.324,44.507,320.466,549.116,0.0,161.747,20.13,141.617,-70.881,1117.789,-7.145,1201.51,13.417,1214.927,1764.043,
06/30/2010,1895.864,387.993,387.993,0.0,231.598,231.598,0.0,,0.0,0.0,0.0,0.0,0.0,118.812,21.618,,,,,89.502,738.403,293.046,590.746,-297.7,75.751,75.751,788.664,626.133,317.755,308.378,162.531,1157.461,,80.798,48.3,2.063,13.834,16.601,15.343,0.0,10.024,10.024,,5.319,112.514,,,80.47,208.655,224.904,191.097,33.807,33.807,,95.956,,,,,51.145,44.811,320.86,529.515,0.0,166.683,20.13,146.553,-70.519,1153.67,-11.044,1238.79,127.559,1366.349,1895.864,
09/30/2010,1920.955,372.6,372.6,0.0,264.775,264.775,0.0,,0.0,0.0,0.0,0.0,0.0,109.656,18.078,,,,,83.4,747.031,298.766,607.266,-308.5,74.024,74.024,801.134,621.397,321.219,300.178,179.737,1173.924,,67.043106,10.296,0.000277,0.013829,56.733,24.601,0.0,21.038,21.038,,3.563,127.493894,,,127.074941,219.138,224.814,192.522,32.292,32.292,,101.603,,,,,56.072,45.531,326.417,545.555,0.0,170.46,20.131,150.329,-115.449,1185.59,2.375,1242.976,132.424,1375.4,1920.955,
12/31/2010,1952.261,394.795,394.795,0.0,238.283,238.283,0.0,,0.0,0.0,0.0,0.0,0.0,88.735,15.421,,,12.977,,49.247,721.813,300.102,617.471,-317.369,77.127,77.127,853.219,649.941,320.399,329.542,203.278,1230.448,,107.115,36.068,29.999,13.634,27.414,52.748,0.0,13.191,13.191,,39.557,67.407,0.0,0.0,33.223,227.27,225.276,194.703,30.573,30.573,,95.91,0.0,,,,42.547,53.363,321.186,548.456,0.0,139.855,20.133,119.722,-115.449,1219.303,-2.585,1241.124,162.681,1403.805,1952.261,
03/31/2011,1785.025,252.488,252.488,0.0,236.952,236.952,0.0,,0.0,0.0,0.0,0.0,0.0,82.571,20.396,,,0.0,,52.623,572.011,297.463,628.863,-331.4,80.379,80.379,835.172,635.893,321.99,313.903,199.279,1213.014,,70.671,32.069,10.982,13.529,14.091,51.376,0.0,12.898,12.898,,38.478,96.369,,,60.433,218.416,219.114,191.409,27.705,27.705,,102.078,,,,,44.773,57.305,321.192,539.608,,115.486,20.14,95.346,-149.43,1254.554,7.405,1228.015,17.402,1245.417,1785.025,
06/30/2011,1832.278,263.334,263.334,0.0,226.327,226.327,0.0,,6.478,6.478,0.0,0.0,0.0,91.522,29.724,,,0.146,,49.562,587.661,293.637,636.037,-342.4,81.951,81.951,869.029,671.268,357.151,314.117,197.761,1244.617,,77.034,29.189,14.921,13.467,19.457,52.106,0.0,13.293,13.293,,38.813,100.064,,,68.672,229.204,214.015,188.102,25.913,25.913,,60.401,,,,,0.189,60.212,274.416,503.62,,156.212,20.14,136.072,-149.194,1294.877,8.334,1310.229,18.429,1328.658,1832.278,
09/30/2011,1849.05,280.713,280.713,0.0,246.971,246.971,0.0,,9.653,9.653,0.0,0.0,0.0,94.454,24.796,,5.189,12.724,,46.594,631.791,286.464,638.864,-352.4,81.036,81.036,849.759,657.243,355.917,301.326,187.327,1217.259,,65.379,25.763,0.0,13.333,26.283,54.074,0.0,13.919,13.919,,40.155,97.026,,,67.916,216.479,211.063,184.783,26.28,26.28,,103.805,,,,,40.701,63.104,314.868,531.347,,144.902,20.161,124.741,-186.452,1339.672,0.051,1298.173,19.53,1317.703,1849.05,
12/31/2011,1858.392,316.337,316.337,0.0,248.541,248.541,0.0,,10.053,10.053,0.0,0.0,0.0,75.25,20.917,0.0,4.069,0.126,,41.335,650.181,266.608,623.738,-357.13,82.924,82.924,858.679,651.992,355.498,296.494,202.618,1208.211,,83.743,26.095,5.731,18.913,33.004,195.614,0.0,14.363,14.363,,181.251,101.219,0.0,0.0,71.512,380.576,63.593,39.104,24.489,24.489,,93.214,0.0,0.0,0.0,0.0,32.889,60.325,156.807,537.383,,146.134,20.186,125.948,-225.034,1380.634,-0.445,1301.289,19.72,1321.009,1858.392,
03/31/2012,1906.135,370.955,370.955,0.0,253.732,253.732,0.0,,0.0,0.0,0.0,0.0,0.0,88.293,36.231,,4.97,,,44.367,712.98,260.9,626.3,-365.4,85.891,85.891,846.364,640.588,356.121,284.467,200.806,1193.155,,93.102,35.827,24.414,18.89,13.971,194.502,0.0,13.201,13.201,,181.301,95.43,,,65.827,383.034,57.687,34.269,23.418,23.418,,97.19,,,,,36.064,61.126,154.877,537.911,,149.349,20.245,129.104,-221.927,1418.14,3.489,1349.051,19.173,1368.224,1906.135,
06/30/2012,1936.541,418.643,418.643,0.0,246.335,246.335,0.0,,6.371,6.371,0.0,0.0,0.0,82.491,34.384,,5.102,,,40.261,753.84,259.16,618.26,-359.1,85.843,85.843,837.698,636.443,354.879,281.564,196.153,1182.701,,71.549,28.47,9.952,18.911,14.216,197.177,0.0,12.991,12.991,,184.186,103.372,,,69.286,372.098,60.076,37.627,22.449,22.449,,90.649,,,,,31.494,59.155,150.725,522.823,0.0,152.619,20.245,132.374,-218.76,1465.933,-6.841,1392.951,20.767,1413.718,1936.541,
09/30/2012,1969.919,356.569,356.569,0.0,248.441,248.441,0.0,,6.655,6.655,0.0,0.0,0.0,79.288,30.287,,6.037,,,40.014,690.953,264.803,630.503,-365.7,83.037,83.037,931.126,723.759,422.508,301.251,201.33,1278.966,,81.64,32.824,10.286,18.704,19.826,37.549,0.0,13.806,13.806,,23.743,102.247,,,70.415,221.436,197.357,176.935,20.422,20.422,,100.774,,,,,33.199,67.575,298.131,519.567,,155.902,20.245,135.657,-274.143,1507.542,1.644,1390.945,59.407,1450.352,1969.919,
12/31/2012,2023.838,247.612,247.612,0.0,247.083,247.083,0.0,,8.881,8.881,0.0,0.0,0.0,71.15,24.615,0.0,5.334,,,36.71,574.726,260.389,624.622,-364.233,87.764,87.764,1100.959,875.315,518.344,356.971,220.31,1449.112,,101.278,63.37,10.936,0.729,26.243,40.624,0.0,13.263,13.263,,27.361,88.617,0.0,0.0,59.516,230.519,192.014,174.859,17.155,17.155,,116.865,0.0,0.0,0.0,0.0,48.074,68.791,308.879,539.398,,162.04,20.247,141.793,-287.301,1549.063,1.408,1425.21,59.23,1484.44,2023.838,
03/31/2013,2039.194,223.097,223.097,0.0,237.257,237.257,0.0,,7.877,7.877,0.0,0.0,0.0,98.471,42.45,,5.125,,,47.789,566.702,252.797,620.397,-367.6,91.751,91.751,1127.944,896.256,517.147,379.109,226.563,1472.492,,71.681,33.143,3.038,18.961,16.539,47.37,0.0,23.007,23.007,,24.363,101.146,,,68.671,220.197,185.746,169.229,16.517,16.517,,119.705,,,,,54.103,65.602,305.451,525.648,0.0,160.095,20.28,139.815,-283.403,1587.54,-9.431,1454.801,58.745,1513.546,2039.194,
06/30/2013,3188.177,1374.209,1374.209,0.0,250.124,250.124,0.0,,7.467,7.467,0.0,0.0,0.0,84.837,40.947,,5.873,,,35.535,1716.637,248.778,625.578,-376.8,94.447,94.447,1128.315,879.304,517.243,362.061,243.138,1471.54,,65.566,28.623,0.0,19.16,17.783,44.057,0.0,23.025,23.025,,21.032,98.801,,,67.104,208.424,1273.928,1260.625,13.303,13.303,,131.906,,,,,66.885,65.021,1405.834,1614.258,0.0,159.217,20.281,138.936,-259.661,1626.3,-9.95,1515.906,58.013,1573.919,3188.177,
09/30/2013,3754.886,396.86,396.86,0.0,261.595,261.595,0.0,,11.65,11.65,0.0,0.0,0.0,90.476,35.696,,5.843,,,40.176,760.581,259.865,648.065,-388.2,89.964,89.964,2644.476,2367.582,1545.784,821.798,271.051,2994.305,,94.878,44.119,1.799,19.458,29.502,50.841,0.0,23.153,23.153,,27.688,151.933,,,119.169,297.652,1504.719,1494.397,10.322,10.322,,288.263,,,,,220.846,67.417,1792.982,2090.634,0.0,170.772,20.28,150.492,-237.379,1671.595,-0.22,1604.768,59.484,1664.252,3754.886,
12/31/2013,3686.568,247.7,247.7,0.0,255.773,255.773,0.0,,12.927,12.927,0.0,0.0,0.0,137.533,41.905,0.0,3.972,,1.197,40.277,653.933,259.968,651.421,-391.453,94.133,94.133,2678.534,2386.873,1541.574,845.299,271.974,3032.635,,97.908,33.651,6.41,19.508,38.339,56.919,0.0,22.662,22.662,,34.257,142.388,0.0,0.0,96.844,297.215,1435.751,1428.251,7.5,7.5,,311.524,0.0,0.0,0.0,0.0,228.727,81.6,1747.275,2044.49,0.0,186.12,20.279,165.841,-326.996,1718.204,3.749,1581.077,61.001,1642.078,3686.568,
03/31/2014,3721.219,274.161,274.161,0.0,268.794,268.794,0.0,,11.675,11.675,0.0,0.0,0.0,134.226,38.379,,3.903,,1.244,39.756,688.856,262.754,663.854,-401.1,96.533,96.533,2673.076,2361.591,1539.758,821.833,293.115,3032.363,,124.703,51.488,25.181,19.155,28.879,44.945,0.0,10.625,10.625,,34.32,158.047,,,112.288,327.695,1425.838,1419.742,6.096,6.096,,314.087,,,,,229.649,83.194,1739.925,2067.62,0.0,164.961,20.279,144.682,-311.779,1748.66,5.32,1607.162,46.437,1653.599,3721.219,
06/30/2014,3677.909,250.957,250.957,0.0,281.338,281.338,0.0,,0.0,0.0,0.0,0.0,0.0,119.643,103.558,,0.394,,0.0,0.0,651.938,274.507,690.707,-416.2,99.634,99.634,2651.83,2346.937,1550.817,796.12,304.499,3025.971,,117.179,44.078,27.318,18.969,26.814,43.16,0.0,8.777,8.777,,34.383,162.553,,,116.854,322.892,1418.292,1411.217,7.075,7.075,,289.061,,,,,194.203,94.858,1707.353,2030.245,0.0,178.694,20.279,158.415,-412.669,1839.904,12.504,1618.433,29.231,1647.664,3677.909,
09/30/2014,3720.582,266.041,266.041,0.0,308.671,308.671,0.0,,0.0,0.0,0.0,0.0,0.0,113.989,39.882,,3.871,,,56.865,688.701,274.571,698.171,-423.6,96.114,96.114,2661.196,2337.587,1549.227,788.36,319.738,3031.881,,124.94,54.507,21.913,19.041,29.479,47.043,0.0,6.359,6.359,,40.684,129.411,,,84.317,301.394,1416.195,1409.999,6.196,6.196,,291.336,,,,,191.873,99.463,1707.531,2008.925,0.0,185.439,20.278,165.161,-409.053,1905.112,1.046,1682.544,29.113,1711.657,3720.582,
12/31/2014,3733.581,289.183,289.183,0.0,283.203,283.203,0.0,,0.0,0.0,0.0,0.0,0.0,118.167,35.334,0.0,7.002,,0.0,63.64,690.553,290.585,713.781,-423.196,100.468,100.468,2651.975,2317.652,1547.397,770.255,327.321,3043.028,,129.417,48.793,23.617,19.006,38.001,50.911,0.0,7.127,7.127,,43.784,116.185,0.0,0.0,70.409,296.513,1405.106,1398.132,6.974,6.974,,309.826,0.0,0.0,,,211.82,98.006,1714.932,2011.445,0.0,191.548,20.278,171.27,-453.23,1966.37,-11.926,1692.762,29.374,1722.136,3733.581,
03/31/2015,3777.438,328.112,328.112,0.0,315.524,315.524,0.0,,0.0,0.0,0.0,0.0,0.0,117.004,34.716,,6.703,,,65.404,760.64,285.413,717.913,-432.5,105.957,105.957,2625.428,2296.728,1546.185,750.543,321.997,3016.798,,138.205,58.473,34.648,19.094,25.99,45.526,0.0,3.735,3.735,,41.791,160.762,,,113.442,344.493,1396.044,1389.883,6.161,6.161,,299.48,,,,,209.446,90.034,1695.524,2040.017,0.0,199.582,20.277,179.305,-493.058,2025.427,-24.274,1707.677,29.744,1737.421,3777.438,
06/30/2015,3812.524,349.378,349.378,0.0,314.678,314.678,0.0,,0.0,0.0,0.0,0.0,0.0,123.689,38.662,,7.343,,,65.678,787.745,287.31,736.41,-449.1,109.367,109.367,2628.102,2273.109,1547.089,726.02,347.65,3024.779,,135.33,57.358,22.505,18.828,36.639,43.791,0.0,4.344,4.344,,39.447,152.103,,,106.966,331.224,1387.514,1382.099,5.415,5.415,,291.249,,,,,200.929,90.32,1678.763,2009.987,0.0,215.267,20.277,194.99,-516.562,2089.914,-14.395,1774.224,28.313,1802.537,3812.524,
09/30/2015,3889.522,447.85,447.85,0.0,333.467,333.467,0.0,,0.0,0.0,0.0,0.0,0.0,115.007,34.368,,5.885,,,57.384,896.324,287.098,736.598,-449.5,101.127,101.127,2604.973,2248.503,1545.888,702.615,350.585,2993.198,,125.316,55.111,8.043,18.982,43.18,41.777,0.0,3.574,3.574,,38.203,158.268,,,114.193,325.361,1377.927,1373.592,4.335,4.335,,282.067,,,,,189.682,92.385,1659.994,1985.355,0.0,226.992,20.277,206.715,-516.197,2191.984,-27.164,1875.615,28.552,1904.167,3889.522,
12/31/2015,3877.895,389.328,389.328,0.0,314.705,314.705,0.0,,0.0,0.0,0.0,0.0,0.0,154.199,37.961,0.0,6.242,,,116.238,858.232,289.898,747.226,-457.328,106.118,106.118,2623.647,2278.814,1545.424,733.39,338.591,3019.663,,164.191,52.213,26.017,19.367,66.594,53.546,0.0,3.468,3.468,,50.078,121.195,0.0,0.0,81.332,338.932,1377.541,1373.878,3.663,3.663,,289.33,0.0,0.0,,,192.444,96.886,1666.871,2005.803,0.0,262.168,20.277,241.891,-641.664,2256.058,-33.544,1843.018,29.074,1872.092,3877.895,
03/31/2016,5423.933,1932.111,1932.111,0.0,349.271,349.271,0.0,,0.0,0.0,0.0,0.0,0.0,145.052,49.752,,6.318,34.066,,61.234,2426.434,283.888,750.688,-466.8,112.232,112.232,2601.379,2251.018,1545.631,705.387,344.043,2997.499,,119.118,44.526,30.683,18.902,25.007,21.647,0.0,3.271,3.271,,18.376,142.932,,,99.438,283.697,2887.247,2884.274,2.973,2.973,,306.362,,,,,211.735,94.627,3193.609,3477.306,0.0,260.439,20.277,240.162,-631.357,2328.869,-36.41,1921.541,25.086,1946.627,5423.933,
06/30/2016,6477.033,465.319,465.319,0.0,396.693,396.693,0.0,,0.0,0.0,0.0,0.0,0.0,147.419,54.821,,6.394,21.065,,71.533,1009.431,286.843,760.043,-473.2,116.523,116.523,5064.236,4713.997,3252.118,1461.879,343.845,5467.602,,129.31,34.428,32.474,19.115,43.293,49.085,0.0,3.225,3.225,,45.86,185.09,,,143.516,363.485,3600.154,3597.586,2.568,2.568,,504.667,,,,,411.532,93.135,4104.821,4468.306,0.0,276.279,20.277,256.002,-623.598,2380.024,-47.277,1985.428,23.299,2008.727,6477.033,
09/30/2016,6375.178,446.883,446.883,0.0,413.867,413.867,0.0,,0.0,0.0,0.0,0.0,0.0,124.118,55.076,,6.974,0.0,,69.042,984.868,281.733,765.533,-483.8,108.199,108.199,5000.378,4650.259,3254.422,1395.837,343.145,5390.31,,146.465,36.659,29.429,19.351,61.026,43.244,0.0,2.793,2.793,,40.451,179.766,,,139.505,369.475,3425.147,3423.66,1.487,1.487,,489.834,,,,,398.083,91.751,3914.981,4284.456,0.0,290.417,20.276,270.141,-623.884,2446.762,-47.626,2065.669,25.053,2090.722,6375.178,
12/31/2016,6366.177,425.354,425.354,0.0,432.847,432.847,0.0,,0.0,0.0,0.0,0.0,0.0,164.488,84.173,0.0,7.055,,,80.315,1022.689,282.345,763.035,-480.69,110.793,110.793,4950.35,4600.816,3270.952,1329.864,342.479,5343.488,,158.741,38.712,32.861,19.513,67.655,50.727,0.0,2.687,2.687,,48.04,210.885,0.0,0.0,170.412,420.353,3313.276,3312.215,1.061,1.061,,508.535,0.0,0.0,0.0,0.0,419.552,88.983,3821.811,4242.164,0.0,299.903,20.276,279.627,-646.047,2502.222,-56.158,2099.92,24.093,2124.013,6366.177,
