Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,762.073975,-565.513977,196.559998,-125.327003,71.233002,-21.363001,,3.653,53.523001,-20.874001,32.648998,0.0,0.0,32.648998,0,,32.648998,,,32.649,,0.31,0.31,105.616997,0.31,0.31,0.31,105.616997,
06/30/1990,788.530029,-586.856995,201.673034,-134.046997,67.625999,-22.084,0.0,2.645,48.186999,-17.775999,30.410999,0.0,0.0,30.410999,0,,30.410999,,,30.411,,0.29,0.29,105.602997,0.29,0.29,0.29,105.602997,
09/30/1990,781.429993,-592.77301,188.656982,-131.654007,57.002998,-21.868999,,1.826,36.959999,-14.045,22.915001,0.0,0.0,22.915001,0,,22.915001,,,22.914999,,0.22,0.22,105.598,0.22,0.22,0.22,105.598,
12/31/1990,724.799011,-563.993958,160.805053,-126.060005,34.744995,-16.650003,,2.64,20.734992,-7.805,12.93,0.0,0.0,12.93,0,,12.93,,,12.929992,,0.12,0.12,105.652,0.12,0.12,0.12,105.652,
03/31/1991,737.872009,-566.23999,171.632019,-129.403,42.229,-20.534,,2.564,24.259,-9.218,15.041,0.0,0.0,15.041,0,,15.041,,,15.040999,,0.14,0.14,105.695999,0.14,0.14,0.14,105.695999,
06/30/1991,777.58197,-585.879028,191.702942,-143.102997,48.599998,-19.292,,1.051,30.358999,-11.537,18.822001,0.0,0.0,18.822001,0,,18.822001,,,18.821999,,0.18,0.18,105.758003,0.18,0.18,0.18,105.758003,
09/30/1991,729.533997,-549.143005,180.390991,-126.917999,53.473,-18.202999,,2.217,37.487,-13.324,24.163,0.0,0.0,24.163,0,,24.163,,,24.163,,0.23,0.23,105.767998,0.23,0.23,0.23,105.767998,
12/31/1991,725.638,-552.958923,172.679077,-125.474014,47.205006,-17.129997,,1.237,31.312008,-10.321001,20.990997,0.0,0.0,20.990997,0,,20.990997,,,20.991007,,0.2,0.2,105.821999,0.2,0.2,0.2,105.821999,
03/31/1992,753.177002,-563.528992,189.64801,-134.636993,55.011002,-18.403,,1.994,38.602002,-13.897,24.705,-307.0,0.0,-282.295013,0,,-282.295013,,,24.705001,,0.23,-2.66,106.032997,0.23,0.23,-2.66,106.032997,
06/30/1992,770.059998,-593.257019,176.802979,-130.651993,46.151001,-18.799,,2.236,29.588001,-10.651,18.937,0.0,0.0,18.937,0,,18.937,,,18.937001,,0.18,0.18,106.248001,0.18,0.18,0.18,106.248001,
