Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Provision for Loan Losses,Non-Cash Items,Gain on Sale of Secs & Loans,Deferred Income Taxes,Stock-Based Compensation,Other Non-Cash Adjustments,Net Ch in Operating Capital,Trading Assets & Liab,Net Ch in Operating Loans,Other Op Assets/Liab,Net Cash From Disc Ops,Cash from Investing Activities,Net Change in Fixed Assets,Disposal of Fixed Assets,Capital Expenditures/Prop Add,Net Change in Investments,Decrease in Investments,Dec in HTM Investments,Dec in AFS Investments,Dec in Other Investments,Increase in Investments,Inc in HTM Investments,Inc in AFS Investments,Inc in Other Investments,Net Ch in Loans & Interbank,Net Ch in Customer Loans,Net Ch in Interbank Assets,Net Ch in Loans,Net Cash from Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Net Ch in Interbank Trans,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Net Change In Deposits,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/1999,-398.0,315.0,112.0,,-389.0,,,,-389.0,-436.0,,,,,2305.0,,,,-1239.0,6437.0,,,,-7676.0,,,,289.0,,,,,,,,3255.0,-3054.0,-256.0,-2511.0,,,,,-476.0,67.0,-543.0,189.0,,,-1147.0,108.0,1286.0,
09/30/1999,1532.0,320.0,266.0,133.0,221.0,,172.0,,49.0,1042.0,,,,,2138.0,0.0,,0.0,-1281.0,7314.0,,,,-8595.0,,,,487.0,,,,,,,,2932.0,-4025.0,-383.0,-1405.0,,,,,-670.0,0.0,-670.0,-1567.0,0.0,,-355.0,233.0,1715.0,
12/31/1999,-283.0,304.0,79.0,,286.0,,,,286.0,-952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-283.0,,522.0,
03/31/2000,867.0,308.0,108.0,,-210.0,,,,-210.0,661.0,,,,,-676.0,0.0,0.0,0.0,18.0,1612.0,,,,-1594.0,,,,-631.0,,,,,,,,-63.0,-1099.0,-136.0,-843.0,,,,,-85.0,31.0,-116.0,-35.0,0.0,,-908.0,90.0,634.0,
06/30/2000,401.0,315.0,131.0,,-533.0,,,,-533.0,488.0,,,,,478.0,0.0,0.0,0.0,586.0,2285.0,,,,-1699.0,,,,-70.0,,,,,,,,-38.0,68.0,-135.0,-329.0,,,,,-82.0,40.0,-122.0,614.0,0.0,,947.0,95.0,628.0,
09/30/2000,1749.0,322.0,252.0,96.0,109.0,,286.0,,-177.0,61.0,,,,,-898.0,0.0,,0.0,-483.0,5327.0,,,,-5810.0,,,,-238.0,,,,,,,,-177.0,-825.0,-407.0,-1901.0,,,,,-209.0,118.0,-327.0,1692.0,0.0,,26.0,54.0,538.0,
12/31/2000,1299.0,334.0,128.0,,511.0,,,,511.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,54.0,652.0,
03/31/2001,150.0,265.0,80.0,80.0,94.0,,114.0,,-20.0,-369.0,,,,,-568.0,0.0,,0.0,-2134.0,5223.0,,,,-7357.0,,,,987.0,,,,,,,,579.0,-246.0,-144.0,484.0,,,,,-111.0,80.0,-191.0,-475.0,0.0,,-664.0,29.0,577.0,
06/30/2001,588.0,295.0,112.0,5.0,31.0,,,,31.0,145.0,,,,,1866.0,0.0,0.0,0.0,751.0,4753.0,,,,-4002.0,,,,1169.0,,,,,,,,-54.0,-1793.0,-144.0,-123.0,,,,,-136.0,48.0,-184.0,-1390.0,0.0,,661.0,71.0,528.0,
09/30/2001,-370.0,247.0,163.0,5.0,-185.0,,,,-185.0,-600.0,,,,,735.0,0.0,0.0,0.0,-267.0,8533.0,,,,-8800.0,,,,1068.0,,,,,,,,-66.0,-511.0,-141.0,814.0,,,,,-303.0,26.0,-329.0,-881.0,0.0,,-146.0,5.0,420.0,
12/31/2001,899.0,-430.0,-46.0,813.0,149.0,,-162.0,,311.0,413.0,,,,,-1177.0,0.0,,0.0,-2359.0,3629.0,,,,-5988.0,,,,1272.0,,,,,,,,-90.0,1092.0,-140.0,-906.0,,,,,-248.0,30.0,-278.0,2386.0,0.0,,814.0,110.0,288.0,
03/31/2002,1288.0,317.0,58.0,82.0,158.0,,125.0,,33.0,673.0,,,,,765.0,0.0,,0.0,2500.0,4862.0,,,,-2362.0,,,,-21.0,,,,,,,,-1714.0,-3594.0,-136.0,-1066.0,,,,,2.0,35.0,-33.0,-2394.0,0.0,,-1541.0,11.0,283.0,
06/30/2002,1425.0,320.0,146.0,20.0,-261.0,,,,-261.0,1200.0,,,,,-173.0,0.0,0.0,0.0,-477.0,4342.0,,,,-4819.0,,,,379.0,,,,,,,,-75.0,-1199.0,-137.0,-604.0,,,,,25.0,37.0,-12.0,-483.0,0.0,,53.0,45.0,238.0,
09/30/2002,840.0,285.0,137.0,8.0,3690.0,,,,3690.0,-3280.0,,,,,36.0,0.0,0.0,0.0,482.0,6445.0,,,,-5963.0,,,,-344.0,,,,,,,,-102.0,-312.0,-136.0,-729.0,,,,,20.0,28.0,-8.0,533.0,0.0,,564.0,59.0,279.0,
12/31/2002,4218.0,262.0,242.0,4.0,110.0,,,,110.0,3600.0,,,,,-6709.0,0.0,0.0,0.0,-6442.0,0.0,,,,-6442.0,,,,,,,,,,,,-267.0,-5909.0,-13146.0,1875.0,,,,,69.0,69.0,0.0,5293.0,0.0,,-8400.0,74.0,197.0,
03/31/2003,-1.0,262.0,74.0,36.0,62.0,,117.0,,-55.0,-435.0,,,,,-778.0,0.0,,0.0,-801.0,5026.0,,,,-5827.0,,,,105.0,,,,,,,,-82.0,1204.0,-138.0,-583.0,,,,,-174.0,29.0,-203.0,2099.0,0.0,,425.0,-27.0,200.0,
06/30/2003,751.0,184.0,125.0,57.0,-153.0,,,,-153.0,538.0,,,,,690.0,,,,-1164.0,3667.0,,,,-4831.0,,,,1858.0,,,,,,,,-4.0,-1270.0,-135.0,-665.0,,,,,-83.0,36.0,-119.0,-387.0,0.0,,171.0,39.0,168.0,
09/30/2003,-530.0,281.0,73.0,51.0,-20.0,,20.0,,-40.0,-915.0,,,,,1485.0,0.0,,0.0,661.0,5812.0,,,,-5151.0,,,,635.0,,,,,,,,189.0,-1138.0,-134.0,214.0,,,,,-133.0,31.0,-164.0,-1085.0,0.0,,-183.0,114.0,206.0,
12/31/2003,1448.0,274.0,17.0,33.0,199.0,,79.0,,120.0,925.0,,,,,-4057.0,0.0,,0.0,-745.0,3190.0,,,,-3935.0,,,,-522.0,,,,,,,,-2790.0,1963.0,-139.0,2547.0,,,,,-77.0,38.0,-115.0,-368.0,0.0,,-646.0,39.0,162.0,
03/31/2004,-203.0,328.0,85.0,,69.0,,,,69.0,-685.0,,,,,-2156.0,0.0,0.0,,-523.0,2703.0,,,,-3226.0,,,,-1316.0,,,,,,,,-317.0,2178.0,-141.0,1798.0,,,,,-82.0,53.0,-135.0,603.0,0.0,,-181.0,57.0,154.0,
06/30/2004,118.0,304.0,65.0,20.0,-109.0,,21.0,,-130.0,-162.0,,,,,1099.0,0.0,0.0,,1675.0,3954.0,,,,-2279.0,,,,-1515.0,,,,,,,,939.0,-939.0,-142.0,-2625.0,,,,,-41.0,30.0,-71.0,1869.0,0.0,,278.0,180.0,183.0,
09/30/2004,193.0,258.0,76.0,13.0,-7.0,,12.0,,-19.0,-147.0,,,,,-3238.0,0.0,0.0,0.0,-1421.0,8771.0,,,,-10192.0,,,,-1227.0,,,,,,,,-590.0,2985.0,-142.0,1947.0,,,,,12.0,33.0,-21.0,1168.0,0.0,,-60.0,132.0,201.0,
12/31/2004,437.0,1197.0,354.0,,342.0,,88.0,,254.0,-1456.0,,,,,-5193.0,,,,409.0,18503.0,,,,-18094.0,,,,-5577.0,,,,,,,,-25.0,5018.0,-566.0,-56.0,,,,,-133.0,159.0,-292.0,5747.0,26.0,,262.0,486.0,782.0,
03/31/2005,-1451.0,354.0,80.0,8.0,-2.0,,-9.0,,7.0,-1891.0,,,,,-3462.0,0.0,0.0,0.0,-2404.0,6144.0,,,,-8548.0,,,,-811.0,,,,,,,,-247.0,4591.0,-142.0,2827.0,,,,,6.0,45.0,-39.0,1900.0,0.0,,-322.0,65.0,263.0,
06/30/2005,364.0,282.0,78.0,6.0,1140.0,,,,1140.0,-1142.0,,,,,-1735.0,0.0,0.0,0.0,-1347.0,5502.0,,,,-6849.0,,,,-154.0,,,,,,,,-234.0,1905.0,-141.0,2296.0,,,,,-6.0,35.0,-41.0,-244.0,0.0,,534.0,248.0,340.0,
09/30/2005,115.0,334.0,127.0,,96.0,,,,96.0,-442.0,,,,,-1736.0,0.0,0.0,,363.0,3102.0,,,,-2739.0,,,,-2030.0,,,,,,,,-69.0,1653.0,-146.0,247.0,,,,,11.0,58.0,-47.0,1541.0,0.0,,32.0,50.0,437.0,
03/31/2006,945.0,354.0,115.0,,260.0,,,,260.0,216.0,,,,,-1331.0,0.0,0.0,0.0,-661.0,2129.0,,,,-2790.0,,,,-623.0,,,,,,,,-47.0,74.0,-147.0,-494.0,,,,,91.0,169.0,-78.0,624.0,0.0,,-312.0,55.0,511.0,
06/30/2006,609.0,381.0,155.0,10.0,-722.0,,,,-722.0,785.0,,,,,-2058.0,,,,-674.0,2996.0,,,,-3670.0,,,,-1255.0,,,,,,,,-129.0,1681.0,-162.0,-666.0,,,,,-83.0,71.0,-154.0,2592.0,,,232.0,235.0,552.0,
09/30/2006,-34.0,1484.0,124.0,10.0,-970.0,,,,-970.0,-682.0,,,,,153.0,,,,3050.0,8157.0,,,,-5107.0,,,,-2646.0,,,,,,,,-251.0,-539.0,-162.0,-1364.0,,,,,-91.0,73.0,-164.0,1078.0,,,-420.0,183.0,630.0,
12/31/2006,1128.0,376.0,17.0,97.0,233.0,,715.0,-15.0,-467.0,405.0,,,,,-2126.0,0.0,0.0,0.0,-2653.0,1487.0,,,,-4140.0,,,,871.0,,,,,,,,-344.0,1503.0,-162.0,127.0,,,,,-76.0,59.0,-135.0,1614.0,0.0,,505.0,-2.0,683.0,
03/31/2007,1051.0,459.0,85.0,,317.0,,,,317.0,190.0,,,,,-4513.0,0.0,0.0,0.0,-1626.0,4592.0,,,,-6218.0,,,,-868.0,,,,,,,,-2019.0,3173.0,-161.0,4736.0,,,,,-48.0,100.0,-148.0,-1354.0,0.0,,-289.0,139.0,598.0,
06/30/2007,-1261.0,423.0,132.0,10.0,-300.0,,,,-300.0,-1526.0,,,,,-2377.0,0.0,0.0,0.0,-69.0,1771.0,,,,-1840.0,,,,-2079.0,,,,,,,,-229.0,3581.0,-218.0,4197.0,,,,,-244.0,68.0,-312.0,-154.0,0.0,,-57.0,296.0,792.0,
09/30/2007,997.0,407.0,148.0,10.0,-180.0,,,,-180.0,612.0,,,,,-4225.0,0.0,0.0,0.0,-1710.0,1929.0,,,,-3639.0,,,,-1623.0,,,,,,,,-892.0,3369.0,-215.0,2800.0,,,,,-396.0,44.0,-440.0,1180.0,0.0,,141.0,66.0,798.0,
12/31/2007,-1203.0,178.0,282.0,8.0,120.0,,,,120.0,-1791.0,,,,,-3524.0,0.0,0.0,0.0,-2049.0,2138.0,,,,-4187.0,,,,-1155.0,,,,,,,,-320.0,4976.0,-212.0,2868.0,,,,,-7.0,56.0,-63.0,2327.0,0.0,,249.0,158.0,785.0,
03/31/2008,706.0,377.0,92.0,151.0,-141.0,,-7.0,-3.0,-131.0,227.0,,,,,366.0,0.0,0.0,0.0,533.0,3588.0,,,,-3055.0,,,,-302.0,,,,,,,,135.0,-705.0,-215.0,1787.0,,,,,11.0,59.0,-48.0,-2288.0,0.0,,367.0,3.0,744.0,
06/30/2008,2103.0,505.0,168.0,337.0,231.0,,45.0,-4.0,190.0,862.0,,,,,-3104.0,0.0,0.0,0.0,-1651.0,5809.0,,,,-7460.0,,,,-1566.0,,,,,,,,113.0,959.0,-444.0,1630.0,,,,,529.0,610.0,-81.0,-756.0,0.0,,-42.0,273.0,1325.0,
09/30/2008,3301.0,248.0,-104.0,376.0,-1198.0,,0.0,-6.0,-1192.0,3979.0,,,,,-3512.0,0.0,0.0,0.0,-2260.0,3349.0,,,,-5609.0,,,,-1183.0,,,,,,,,-69.0,-254.0,-229.0,-385.0,,,,,64.0,182.0,-118.0,296.0,0.0,,-465.0,395.0,615.0,
12/31/2008,2010.0,-248.0,-163.0,1366.0,481.0,,-254.0,-10.0,745.0,574.0,,,,,-6370.0,0.0,0.0,0.0,-1042.0,5371.0,,,,-6413.0,,,,-6952.0,,,,,,,,1624.0,5771.0,-250.0,-5855.0,,,,,7328.0,7363.0,-35.0,4244.0,304.0,,1411.0,38.0,205.0,
03/31/2009,870.0,526.0,258.0,880.0,221.0,-56.0,237.0,,40.0,-1015.0,1123.0,148.0,-2286.0,,822.0,0.0,0.0,0.0,-1989.0,4375.0,88.0,4287.0,0.0,-6364.0,-336.0,-6028.0,0.0,2965.0,2475.0,485.0,5.0,0.0,0.0,0.0,0.0,-154.0,-2587.0,-344.0,-4049.0,-1950.0,-385.0,1022.0,-2736.0,35.0,70.0,-35.0,1771.0,0.0,0.0,-895.0,-10.0,983.0,
06/30/2009,480.0,198.0,247.0,1087.0,-100.0,-182.0,-49.0,,131.0,-952.0,-931.0,-812.0,791.0,,6892.0,0.0,0.0,0.0,-2570.0,7445.0,43.0,7402.0,0.0,-10015.0,-428.0,-9587.0,0.0,9343.0,5223.0,4092.0,28.0,0.0,0.0,0.0,0.0,119.0,-7151.0,-164.0,-3419.0,102.0,-868.0,2528.0,-5181.0,4.0,51.0,-47.0,-4196.0,624.0,0.0,221.0,38.0,833.0,
09/30/2009,1179.0,579.0,242.0,914.0,-169.0,-168.0,-45.0,-1.0,45.0,-387.0,-227.0,931.0,-1091.0,,4624.0,0.0,0.0,0.0,-3905.0,6594.0,120.0,6474.0,0.0,-10499.0,-750.0,-9749.0,0.0,11899.0,3279.0,8457.0,163.0,-3396.0,0.0,-3396.0,0.0,26.0,-6174.0,-145.0,-3513.0,93.0,76.0,556.0,-4238.0,12.0,54.0,-42.0,-2528.0,0.0,0.0,-371.0,-586.0,710.0,
12/31/2009,3224.0,1144.0,231.0,1049.0,-361.0,-144.0,789.0,,-1006.0,1161.0,96.0,843.0,222.0,,-2859.0,0.0,0.0,0.0,8790.0,18357.0,244.0,7989.0,10124.0,-9567.0,-853.0,-8714.0,0.0,-11230.0,2886.0,-13594.0,-522.0,0.0,0.0,0.0,0.0,-419.0,497.0,-165.0,-1620.0,309.0,4.0,681.0,-2614.0,9.0,73.0,-64.0,2273.0,0.0,0.0,862.0,-94.0,625.0,
03/31/2010,2272.0,676.0,226.0,751.0,218.0,-90.0,254.0,,54.0,401.0,885.0,-218.0,-266.0,,5617.0,0.0,0.0,0.0,-1570.0,8111.0,256.0,7855.0,0.0,-9681.0,-527.0,-9154.0,0.0,6923.0,3251.0,4905.0,-1233.0,0.0,0.0,0.0,0.0,264.0,-8614.0,-138.0,-1153.0,-1429.0,1514.0,3323.0,-4561.0,3342.0,3409.0,-67.0,-3086.0,-7579.0,0.0,-725.0,309.0,515.0,
06/30/2010,1996.0,812.0,216.0,823.0,196.0,-147.0,317.0,,26.0,-51.0,329.0,-112.0,-268.0,,3939.0,0.0,0.0,0.0,6953.0,10796.0,624.0,10172.0,0.0,-3843.0,,,,-3466.0,2537.0,-5232.0,-771.0,156.0,156.0,0.0,0.0,296.0,-5940.0,-78.0,-2114.0,809.0,-1819.0,1452.0,-2556.0,-16.0,33.0,-49.0,-3732.0,0.0,0.0,-5.0,28.0,406.0,
09/30/2010,169.0,1101.0,311.0,486.0,-628.0,-121.0,120.0,,-627.0,-1101.0,-122.0,-726.0,-253.0,,1168.0,0.0,0.0,0.0,-8907.0,6813.0,977.0,5836.0,0.0,-15720.0,-487.0,-15233.0,0.0,7659.0,2459.0,4550.0,650.0,2323.0,2323.0,0.0,0.0,93.0,-1171.0,-57.0,-617.0,-401.0,972.0,1585.0,-2773.0,-31.0,25.0,-56.0,-367.0,-99.0,0.0,166.0,228.0,498.0,
12/31/2010,375.0,823.0,306.0,442.0,461.0,-68.0,328.0,,201.0,-1657.0,-624.0,-98.0,-935.0,,-4995.0,0.0,0.0,0.0,279.0,8984.0,576.0,8408.0,0.0,-8705.0,-116.0,-8589.0,,-4297.0,-392.0,-2852.0,-1053.0,-277.0,-2479.0,2202.0,0.0,-700.0,4193.0,-77.0,71.0,1121.0,-515.0,1690.0,-2225.0,-13.0,19.0,-32.0,4213.0,-1.0,,-427.0,133.0,452.0,
03/31/2011,727.0,837.0,279.0,421.0,29.0,-3.0,46.0,,-14.0,-839.0,-294.0,166.0,-711.0,0.0,5113.0,0.0,0.0,0.0,2855.0,10114.0,506.0,9608.0,0.0,-7259.0,-22.0,-7237.0,0.0,2338.0,458.0,1707.0,173.0,0.0,0.0,0.0,0.0,-80.0,-5748.0,-56.0,-4319.0,-1361.0,-63.0,2201.0,-5096.0,-19.0,14.0,-33.0,-1354.0,0.0,0.0,92.0,291.0,445.0,
06/30/2011,2978.0,913.0,290.0,280.0,-294.0,-82.0,-173.0,,-39.0,1789.0,1073.0,245.0,471.0,0.0,-1882.0,0.0,0.0,0.0,3137.0,8931.0,724.0,8207.0,0.0,-5794.0,-165.0,-5629.0,0.0,-4973.0,-1851.0,-3264.0,142.0,261.0,261.0,0.0,0.0,-307.0,-620.0,-208.0,10.0,968.0,-264.0,2433.0,-3127.0,-9.0,10.0,-19.0,-413.0,0.0,0.0,476.0,433.0,374.0,
09/30/2011,880.0,830.0,281.0,261.0,174.0,-68.0,287.0,,-45.0,-666.0,-916.0,191.0,59.0,,-6957.0,0.0,,0.0,-4460.0,4363.0,753.0,3610.0,0.0,-8823.0,-768.0,-8055.0,0.0,-2440.0,-4336.0,2287.0,-391.0,0.0,0.0,0.0,0.0,-57.0,6194.0,-189.0,-397.0,-398.0,-705.0,3197.0,-2491.0,985.0,999.0,-14.0,5795.0,0.0,,117.0,142.0,346.0,
12/31/2011,1450.0,476.0,290.0,190.0,1557.0,-62.0,680.0,,939.0,-1063.0,467.0,-525.0,-1005.0,,-2823.0,0.0,,0.0,776.0,6058.0,876.0,5182.0,0.0,-5282.0,-652.0,-4630.0,0.0,-3852.0,-4495.0,1198.0,-555.0,169.0,-261.0,430.0,0.0,84.0,1496.0,-207.0,1655.0,1229.0,-119.0,4438.0,-3893.0,30.0,37.0,-7.0,18.0,0.0,0.0,123.0,-65.0,352.0,
03/31/2012,2764.0,805.0,269.0,185.0,123.0,-19.0,181.0,-12.0,-27.0,1382.0,1131.0,493.0,-242.0,0.0,-7108.0,0.0,0.0,0.0,-626.0,6322.0,836.0,5486.0,0.0,-6948.0,0.0,-6948.0,0.0,-3141.0,-3346.0,204.0,1.0,-3329.0,0.0,-3329.0,0.0,-12.0,4401.0,-223.0,4457.0,2406.0,1500.0,6201.0,-5650.0,57.0,82.0,-25.0,110.0,0.0,0.0,57.0,3.0,338.0,
06/30/2012,1050.0,551.0,285.0,256.0,420.0,-28.0,231.0,-3.0,220.0,-462.0,263.0,-1014.0,289.0,0.0,-4133.0,0.0,0.0,0.0,2852.0,6108.0,802.0,5306.0,0.0,-3256.0,-100.0,-3156.0,0.0,-6950.0,-4860.0,-2188.0,98.0,35.0,0.0,35.0,0.0,-70.0,3057.0,-236.0,988.0,2623.0,-664.0,8328.0,-9299.0,1501.0,1527.0,-26.0,804.0,0.0,0.0,-26.0,20.0,295.0,
09/30/2012,1812.0,939.0,307.0,228.0,-20.0,-153.0,68.0,-2.0,67.0,358.0,-537.0,523.0,372.0,0.0,-392.0,0.0,,0.0,-49.0,5099.0,779.0,4320.0,0.0,-5148.0,-945.0,-4203.0,0.0,-455.0,-1703.0,1595.0,-347.0,0.0,0.0,0.0,0.0,112.0,-1272.0,-274.0,-693.0,,,,,366.0,475.0,-109.0,-671.0,0.0,,148.0,18.0,310.0,
