Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1990,,,,,,,,,,,,,,,,,,,
12/31/1990,,,,,,,,,,,,,,,,,,,
03/31/1991,,,,,,,,,,,,,,,,,,,
06/30/1991,,,,,,,,,,,,,,,,,,,
09/30/1991,,,,,,,,,,,,,,,,,,,
12/31/1991,,,,,,,,,,,,,,,138.6,,,,
03/31/1992,146.457508,-7.177,0.0,0.0,12.274,151.554508,50.431001,24.338205,0.080987,0.927415,,10.66159,9.012833,,146.457508,151.554508,1.589819,,
06/30/1992,135.996257,-10.86,0.0,0.0,18.747,143.883258,59.477,31.519748,0.130293,0.842166,,9.623011,8.83266,,135.996257,143.883258,1.509347,,
09/30/1992,135.996257,-7.966,0.0,0.0,18.822001,146.852257,62.131001,30.294057,0.12817,0.828181,,9.642302,11.725274,,135.996257,146.852257,1.540492,,
12/31/1992,182.025759,-9.288,0.0,0.0,17.921,190.658759,62.9,28.491256,0.093995,1.036922,7.938492,12.369996,8.610895,,182.025759,190.658759,2.000026,,
03/31/1993,163.204546,-8.904,0.0,0.0,13.182,167.482546,60.197,21.898102,0.078707,0.895265,6.764238,10.640568,8.350222,,163.204546,167.482546,1.756808,,
06/30/1993,131.811757,-4.48,0.0,0.0,10.209,137.540757,59.987999,17.018404,0.074225,0.719758,5.388261,8.574326,6.459225,,131.819057,137.548057,1.442814,,
09/30/1993,156.927449,-5.872,0.0,0.0,12.355,163.410448,64.775,19.073716,0.075607,0.828494,6.299798,10.151609,8.089506,,156.918758,163.401757,1.714094,,
12/31/1993,164.084626,-5.599,0.0,0.0,18.989,177.474627,72.665001,26.132251,0.106996,0.864048,7.197446,12.206798,10.633233,,164.320128,177.710128,1.863505,,
03/31/1994,137.956501,-2.674,0.0,0.0,18.861,154.143501,73.533,25.649708,0.12236,0.719463,6.632395,12.151636,11.587567,,137.956501,154.143501,1.618525,,
06/30/1994,167.220001,-1.679,0.0,0.0,17.752,183.293002,75.933,23.378505,0.09685,0.796715,7.348475,13.131753,9.623149,,167.220001,183.293002,1.924598,,
09/30/1994,158.859001,-1.018,0.0,0.0,17.45,175.291001,78.611999,22.197629,0.099549,0.733162,6.721023,11.910783,8.602463,,158.859001,175.291001,1.840576,,
12/31/1994,135.915005,-2.393,0.0,0.0,18.625,152.147005,82.351001,22.616604,0.122414,0.624713,5.174188,8.632944,6.543042,,135.898749,152.130748,1.596989,,
03/31/1995,133.824005,-1.232,0.0,0.0,12.518,145.110005,78.011999,16.046249,0.086266,0.589145,4.658128,7.649043,5.69644,,133.824005,145.110005,1.523126,,
06/30/1995,106.398753,-1.413,0.0,0.0,22.056,127.041753,89.77,24.569455,0.173612,0.527746,4.379542,7.683202,6.507433,,106.589996,127.232995,1.336511,,
