Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,,,,,,,,,,,,,,,,,,,
06/30/1990,,,,,,,,,,,,,,,,,,,
09/30/1990,,,,,,,,,,,,,,,,,,,
12/31/1990,,,,,,,,,,,,,,,,,,,
03/31/1991,,,,,,,,,,,,,,,,,,,
06/30/1991,,,,,,,,,,,,,,,,,,,
09/30/1991,,,,,,,,,,,,,,,1035.843778,,,,
12/31/1991,,,,,,,,15.636704,,,,,,,1230.372458,,,,
03/31/1992,1076.625,-9.258,0.0,0.0,36.912998,1104.279998,4.041873,13.258928,1.025687,0.033427,8.299487,,13.792638,2.160641,1089.061841,1116.716839,9.519655,,
06/30/1992,990.000364,-5.925,0.0,0.0,36.853001,1020.928365,3.540551,11.489899,1.03124,0.036098,7.211729,,11.740207,1.910195,1000.954525,1031.882525,8.79777,,
09/30/1992,1106.044363,-2.332,0.0,0.0,36.797001,1140.509364,3.736606,11.803405,1.031161,0.032264,9.487484,,11.975109,2.031976,1119.159358,1153.624358,9.828249,,
12/31/1992,1481.327426,-3.134,0.0,0.0,36.739,1514.932426,4.708986,14.661383,1.022686,0.024251,12.660837,,14.814227,2.558148,1497.047801,1530.652801,13.007284,,
03/31/1993,1675.147467,-2.913,0.0,0.0,36.659,1708.893467,5.0467,15.54054,1.020145,0.021452,12.425424,,15.665131,2.77357,1693.259997,1727.005998,14.664586,,
06/30/1993,1675.147467,-4.429,0.0,0.0,36.587002,1707.305469,4.747355,14.668367,1.019197,0.02143,11.522457,,14.756951,2.642855,1693.835011,1725.993012,14.650959,,
09/30/1993,2010.45294,-4.384,0.0,0.0,36.523998,2042.592938,5.360334,16.911765,1.015986,0.017881,10.558273,,16.936923,3.01299,2033.222935,2065.362933,17.525766,,
12/31/1993,1704.485221,-4.185,0.0,0.0,36.458999,1736.75922,4.304055,13.604651,1.018935,0.020993,8.165415,,13.646365,2.439029,1724.5215,1756.795499,14.901921,,
03/31/1994,1736.477735,-3.198,0.0,0.0,36.370998,1769.650733,4.107758,13.048246,1.019104,0.020553,6.953004,,13.107553,2.401963,1754.000505,1787.173504,15.159166,,
06/30/1994,1539.482361,-5.154,0.0,0.0,36.291,1570.619362,3.446033,11.035565,1.020226,0.023106,6.61868,,11.096098,2.044031,1555.492046,1586.629046,13.454225,,
09/30/1994,1758.396218,-7.666,0.0,0.0,36.220001,1786.950219,3.734163,11.907115,1.016239,0.020269,7.630376,,11.924767,2.22265,1776.621829,1805.17583,15.307095,,
12/31/1994,1934.334375,-3.489,0.0,0.0,36.147,1966.992375,3.916548,12.268519,1.016883,0.018377,8.214524,,12.330849,2.347039,1953.7125,1986.3705,16.84213,,
03/31/1995,2381.674465,-6.768,0.0,0.0,36.049999,2410.956464,4.597535,14.051724,1.012295,0.014953,10.664976,,14.053221,2.680061,2409.099229,2438.381228,20.625505,,
06/30/1995,2745.515585,-4.828,0.0,0.0,35.962002,2776.649587,5.04861,15.169903,1.01134,0.012952,11.594979,,15.168556,2.901856,2777.296901,2808.430902,23.70328,,
09/30/1995,3355.708846,-5.813,0.0,0.0,35.882,3385.777846,5.822841,17.454269,1.008961,0.010598,13.371633,,17.393379,3.33565,3397.386664,3427.455664,28.881496,,
12/31/1995,3180.623358,-9.685,0.0,0.0,35.799,3206.737359,5.189853,15.544413,1.00821,0.011164,11.191355,,15.449316,2.859604,3221.365054,3247.479054,27.347705,,
03/31/1996,3210.267963,-4.391,0.0,0.0,35.703999,3241.580962,4.969006,14.690027,1.009754,0.011014,10.892007,,14.680608,2.798891,3251.088493,3282.401492,27.515797,,
06/30/1996,3305.930868,-5.424,0.0,0.0,35.605999,3336.112867,4.862912,14.281171,1.00913,0.010673,10.43184,,14.286687,2.757102,3317.212005,3347.394004,28.318701,,
09/30/1996,3978.990126,-7.949,0.0,0.0,35.515999,4006.557125,5.592907,16.383495,1.006928,0.008864,10.718939,,16.311151,3.124145,4036.837521,4064.40452,33.983825,,
12/31/1996,4480.2,-3.861,0.0,0.0,35.424,4511.763,6.050933,17.551963,1.007045,0.007851,12.26816,,17.488063,3.302623,4527.7,4559.263,38.26771,,
03/31/1997,4184.797835,-6.59,0.0,0.0,0.0,4178.207834,5.383699,15.515351,0.998425,0.0,10.623814,,15.362922,2.937382,4221.01575,4214.42575,35.319293,,
06/30/1997,5674.889187,-7.061,0.0,0.0,0.0,5667.828188,7.043589,19.808884,0.998756,0.0,15.040929,,19.548819,3.711753,5733.037375,5725.976375,47.877854,,
09/30/1997,6543.196187,-7.099,0.0,0.0,222.5,6758.597187,8.057191,22.085742,1.03292,0.032921,19.229021,,21.92058,4.797104,6670.372625,6885.773625,59.199219,,
