Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,19.290326,,19.290326,13.449893,13.449893,13.449893,,30.276488,0.030701,,
06/30/1990,,,,,,,19.042593,,19.042593,13.432135,13.432135,13.432135,,29.462681,36.014401,,
09/30/1990,,,,,,,18.575045,,18.575045,13.178058,13.178058,13.178058,,29.05504,35.31481,,
12/31/1990,,,,,,,19.324552,,19.324552,14.158699,14.158699,14.158699,,26.732071,62.223121,,
03/31/1991,,11.08377,3.512527,11.08377,,,19.506538,198.016733,19.506538,14.274275,14.274275,14.274275,,26.823123,0.040931,11.079233,
06/30/1991,,11.449469,3.617796,11.449469,,,21.3901,110.931498,21.3901,15.020498,15.020498,15.020498,,29.778271,32.887596,7.684014,
09/30/1991,,11.898952,3.696884,11.898952,,,19.852131,,19.852131,14.620899,14.620898,14.620898,,26.350988,33.868722,7.868929,
12/31/1991,,12.049843,3.74594,12.049843,18.515589,,22.616125,251.672937,22.616125,15.933485,15.933485,15.933485,,29.548119,59.668899,4.859834,
03/31/1992,,12.077805,3.822293,12.077805,19.611025,,23.009152,135.982789,23.009152,16.420489,16.420488,16.420488,,28.634966,35.422965,7.799488,
06/30/1992,,12.068197,3.866868,12.068197,19.83415,,22.620599,88.998352,22.620599,16.296016,16.296016,16.296016,,27.959397,0.128471,12.052693,
09/30/1992,,12.298953,3.938228,12.298953,19.842597,,23.519321,134.06455,23.519321,16.374676,16.374675,16.374675,,30.37777,35.381163,7.94744,
12/31/1992,,12.507797,4.000332,12.507797,18.364946,,25.815018,226.006302,25.815018,18.480443,18.480442,18.480442,,28.412047,60.415815,4.95111,
03/31/1993,,10.904592,3.465801,10.904592,19.264313,,23.445468,42.891001,23.445468,16.280534,8.420167,8.420167,,30.559996,39.415236,6.606521,
06/30/1993,,10.901236,3.506608,10.901236,19.823296,,24.900669,81.576302,24.900669,16.95806,16.958061,16.958061,,31.897171,0.007657,10.900401,
09/30/1993,,10.92473,3.51414,10.92473,20.736374,,26.052624,273.849982,26.052624,17.336918,17.336919,17.336919,,33.454232,37.308002,6.848932,
12/31/1993,,11.414115,3.588889,11.283132,21.418841,,28.725365,68.229508,28.725365,19.63418,19.634179,19.634179,,31.648634,60.129035,4.550918,
03/31/1994,,12.903505,3.941862,,22.95193,,25.771365,1366.773749,25.771365,17.054302,17.661304,17.661304,,33.824608,39.903435,7.754563,
07/01/1994,,13.229672,4.013245,,23.706359,,27.300796,142.70297,27.300796,17.89822,18.561883,18.561883,,34.440667,0.115486,13.214394,
09/30/1994,,13.362311,4.052085,,24.746686,,27.703596,78.787472,27.703596,18.211639,18.818449,18.818449,,34.262545,36.498955,8.485207,
12/31/1994,,13.806327,4.061419,,24.004809,,28.689849,26.550596,28.689849,19.217609,20.261413,20.261413,,33.016,64.708444,4.872467,
03/31/1995,,13.437145,3.918336,,23.700625,,24.433681,,24.433681,16.454922,18.08322,18.08322,,32.654757,44.73809,7.425623,
06/30/1995,,13.486132,3.618062,,38.518414,,22.563873,,22.563873,15.544819,19.621908,19.621908,,31.107487,44.991293,7.418547,
09/30/1995,,13.55067,3.612732,,55.124299,,25.965985,18.111866,25.965985,17.147651,17.14765,17.14765,,33.9611,34.692505,8.849603,
12/31/1995,,14.040882,2.421521,,114.180297,,23.99193,16.473297,23.99193,15.979785,15.979784,15.822171,,33.395168,26.062698,10.381449,
03/31/1996,,14.422453,2.488042,,200.438069,,19.881395,13.327943,19.881395,13.28384,13.283839,13.130342,,33.184569,36.479241,9.161252,
06/30/1996,,14.483811,2.425549,,246.28401,,20.891348,18.136557,20.891348,13.852324,13.852324,13.686201,,33.693486,35.364621,9.361666,
09/30/1996,,14.5292,2.439481,,299.750415,,22.330097,11.931492,22.330097,14.563107,14.563107,14.39767,,34.782609,34.258511,9.551713,
12/31/1996,,13.072991,1.727814,,167.942359,,20.438159,,20.438159,13.686167,13.686168,13.603938,,33.036202,34.157187,8.607625,
03/31/1997,,14.934592,1.949658,,115.849779,,28.764805,112.333835,28.764805,19.120135,19.120135,18.443316,,33.529412,22.93578,11.509227,
06/30/1997,,15.622387,1.896438,,83.266483,,24.661654,39.262875,24.661654,16.390977,16.390977,15.338346,,33.536585,27.45098,11.333888,
09/30/1997,,15.238993,1.918274,,61.795415,,19.330289,8.450704,19.330289,13.089802,13.089802,12.024353,,32.283465,36.708861,9.644932,
12/31/1997,,14.714655,1.946281,,78.178475,,19.548872,15.416033,19.548872,13.233083,13.233083,12.030075,,32.307692,40.0,8.828793,
03/31/1998,,14.502333,1.947203,,96.831932,,25.251076,5.660377,25.251076,17.073171,17.073171,16.068867,,32.386364,27.678571,10.488294,
06/30/1998,,13.763838,1.732144,,67.445252,,24.923077,-13.333333,24.923077,16.615385,16.615385,15.692308,,33.333333,30.735294,9.533482,
09/30/1998,,14.288247,1.849462,,48.200596,,27.88906,,27.88906,17.719569,17.719569,16.795069,,36.464088,28.704587,10.186865,
12/31/1998,,14.453665,1.870695,,29.4857,,24.592834,,24.592834,16.612378,16.612378,15.472313,,32.450331,33.012631,9.68213,
03/31/1999,,14.717879,1.914876,,10.519915,,30.447761,,29.328358,18.731343,19.850746,18.955224,,36.132316,25.941423,10.899852,
06/30/1999,,15.153561,1.96318,,9.84164,,29.264476,,28.184664,18.325509,19.405321,18.466354,,34.980566,31.50315,10.379712,
09/30/1999,,15.428861,2.010828,,10.817,,28.930818,,27.783019,18.034591,19.18239,18.238994,,35.087719,32.198712,10.460967,
12/31/1999,,16.192937,1.949433,12.135842,16.782715,,28.571429,1250.0,27.012987,17.272727,18.831169,17.694805,,36.057692,37.22334,10.165385,
03/31/2000,,16.405718,1.97873,12.344089,26.554153,,26.95122,11.333333,25.231707,15.963415,17.682927,16.95122,,36.732721,30.42434,11.414387,
06/30/2000,,17.025676,2.025208,12.828985,34.509159,,25.902864,12.804878,24.159402,15.193026,16.936488,16.18929,,37.113402,32.901724,11.423935,
09/30/2000,,17.212697,2.068791,13.309336,43.075866,,25.154895,11.111111,23.605948,15.179678,16.728625,15.98513,,35.695538,32.717598,11.581116,
12/31/2000,,17.320704,1.997508,13.21516,34.715214,,22.524752,3.125,21.126238,13.576733,14.975248,14.108911,,35.735208,37.066214,10.900575,
03/31/2001,,17.05401,2.00165,12.944389,24.4429,,26.814988,23.529412,25.819672,16.920375,18.032787,17.330211,,34.46712,27.436823,12.374931,
06/30/2001,,17.223314,2.014367,13.102568,16.740051,,25.693607,19.230769,24.6924,16.007238,17.008444,16.28468,,35.173425,33.149171,11.513928,
09/30/2001,,16.441756,1.982993,12.566823,8.537159,,24.733728,15.789474,23.976331,15.692308,16.449704,15.739645,,34.550839,33.175355,10.987145,
12/31/2001,,15.664122,1.910613,12.606807,11.366647,,18.578554,-550.0,17.955112,12.34414,12.967581,12.094763,,31.25,47.826087,8.172585,
03/31/2002,,15.185686,1.86223,11.702542,17.03477,,24.632768,,24.361582,16.225989,16.497175,15.819209,,33.395176,29.796512,10.660882,
06/30/2002,,14.490632,1.806622,11.413557,21.162207,,22.551253,,22.255125,14.624146,14.920273,14.236902,,34.288639,37.581699,9.044806,
09/30/2002,,13.820785,1.723875,10.699628,23.991513,,21.376354,,21.054574,14.136248,14.136248,13.44119,,32.859016,37.050758,8.700079,
12/31/2002,,12.978098,1.59348,9.709639,22.962409,,12.799043,,12.464115,8.397129,8.732057,7.894737,,32.629559,69.620253,3.942713,
03/31/2003,,11.985003,1.476409,9.158087,20.317592,,19.481982,,19.20045,12.668919,12.95045,12.274775,,34.017595,44.131455,6.695847,
06/30/2003,,11.700998,1.496338,9.003612,18.779527,,23.554604,39.285714,23.329764,15.406852,15.631692,14.989293,,33.960532,34.082669,7.712986,
09/30/2003,,12.0426,1.503832,9.236998,18.373295,,21.172638,16.37003,20.955483,14.332248,14.332248,13.680782,,31.606218,38.888889,7.359366,
12/31/2003,,12.904982,1.55438,9.704774,19.183957,,22.168675,,18.313253,11.927711,11.927711,11.927711,,34.868421,44.444444,7.169435,
03/31/2004,,13.021659,1.554109,10.087218,22.894848,,22.944162,54.639175,21.827411,14.314721,12.994924,12.994924,,34.418605,37.907802,8.085434,
