Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1995,,,,,,,,,,,,,,,,,,,
12/31/1995,,,,,,,,,,,,,,,,,,,
03/31/1996,698.302989,-1.825,6.461,0.0,144.403006,847.341995,216.473007,66.707165,0.170419,,,,,,749.931231,898.970237,7.356421,,
06/30/1996,951.422979,-0.77,6.69,0.0,237.632002,1194.974981,277.800991,85.540372,0.198859,,,,,,951.158998,1194.711,10.361894,,
09/30/1996,946.409523,-2.111,6.922,0.0,227.551999,1178.772522,275.214996,82.681541,0.193041,,,,,,1044.332016,1276.695015,10.1977,,
12/31/1996,878.536125,-0.639,7.153,0.0,212.206001,1097.256126,277.139,76.570241,0.193397,2.805471,12.477611,15.404626,16.846496,19.925258,969.539655,1188.259656,9.484287,,
03/31/1997,773.877508,-2.819,7.388,0.0,197.069994,975.516502,274.239984,71.860416,0.202016,2.389619,10.519853,12.919893,13.597146,15.951748,852.442266,1054.081259,8.429973,,
06/30/1997,1040.195655,-2.438,7.623,0.0,182.005002,1227.385657,272.860996,66.702462,0.148287,2.932779,10.411455,12.23056,14.724447,17.252375,1132.214981,1319.404983,10.582735,,
09/30/1997,1302.514906,-10.102,7.859,0.0,344.746986,1645.018892,407.194983,84.663859,0.20957,3.869395,13.122568,15.304637,20.178493,23.902732,1284.707349,1627.211335,13.951716,,
12/31/1997,1127.851882,-3.113,8.096,0.0,312.733996,1445.568878,383.127001,81.626718,0.21634,3.105611,15.027172,18.973957,17.81629,22.974172,1255.685031,1573.402028,12.216213,,
03/31/1998,1487.887816,-2.591,8.335,0.0,301.878986,1795.510803,374.125989,80.689125,0.16813,3.578397,19.716372,26.635674,,,1655.977402,1963.600389,15.065538,,
06/30/1998,1764.88342,-1.598,8.575,0.0,286.644,2058.504419,380.205999,75.391761,0.139249,3.778216,19.58615,26.720983,65.189993,196.515841,1975.526122,2269.147122,17.185711,,
09/30/1998,2014.421999,-3.558,8.816,0.0,259.311002,2278.991001,376.062995,68.954139,0.113783,3.852354,18.487199,25.060931,19.575424,23.546693,2171.536953,2436.105955,18.949902,,
12/31/1998,2643.413327,-5.497,9.058,0.0,222.509,2869.483326,381.686005,58.296348,0.077543,4.637077,19.347483,23.947284,23.223121,26.441613,2845.571362,3071.641361,23.677949,,
03/31/1999,3214.071895,-1.757,9.302,0.0,186.594002,3408.210897,373.320003,49.982321,0.054748,5.321588,19.624977,23.560147,23.981429,26.738666,6917.31458,7111.453582,27.852143,,
