Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/2001,3439.524121,-88.990997,0.0,0.24,350.770988,3701.544112,578.342989,60.651031,0.094763,1.076179,9.689196,13.259342,16.282548,3557.120697,3819.140688,31.797474,,
12/31/2001,3654.287479,-73.511002,0.0,0.363,60.038999,3641.178476,297.498991,20.181244,0.016489,0.996413,9.728124,13.578127,15.357337,3794.803811,3781.694808,31.560877,,
03/31/2002,3699.525694,-84.624001,0.0,-0.088,56.364002,3671.177695,319.384003,17.647722,0.015353,0.992337,9.75368,12.864849,13.953121,3823.478911,3795.130912,32.009012,,
06/30/2002,3947.996663,-76.274002,0.0,0.307,61.620002,3933.649663,358.169006,17.204169,0.015665,0.996366,10.512495,13.161301,13.278501,4069.269219,4054.922219,34.421758,,
09/30/2002,3067.590764,-122.737999,0.0,0.455,62.070002,3007.377766,391.313995,15.861943,0.020639,0.980371,8.273801,9.876673,9.146832,3162.607283,3102.394285,26.405755,,
12/31/2002,2794.802775,-149.909,0.0,0.58,326.261,2971.734775,667.558,48.873806,0.109788,1.063308,8.136233,9.095746,8.722003,2946.39569,3123.32769,26.40117,,
03/31/2003,2774.928542,-118.033997,0.0,0.219,64.614,2721.727546,375.274002,17.217819,0.02374,0.980828,7.602209,8.509015,8.767294,2900.612839,2847.411842,24.810644,,
06/30/2003,2978.238648,-117.594002,0.0,0.413,65.774999,2926.832646,386.110004,17.0353,0.022473,0.982739,8.308068,9.306925,9.148582,3062.89634,3011.490338,26.972681,,
09/30/2003,3010.0139,-172.375,0.0,0.487,62.916001,2901.041901,425.09099,14.800596,0.021687,0.963797,8.201405,9.217763,8.020841,3083.563992,2974.591993,26.699571,,
12/31/2003,3190.397404,-232.464,0.0,0.56,332.313,3290.806404,728.726,45.601913,0.100982,1.031472,8.960354,10.063197,8.313203,3267.12208,3367.53108,30.284026,,
03/31/2004,3410.467844,-269.265015,0.0,0.711,323.361009,3465.274839,773.28001,41.816807,0.093315,1.01607,8.921624,10.401483,7.714188,3518.43134,3573.238335,31.935073,,
06/30/2004,3250.027052,-189.751999,0.0,0.341,316.443005,3377.059057,764.837998,41.37386,0.093704,1.039086,8.261959,9.971209,7.53717,3365.282421,3492.314427,31.525943,,
09/30/2004,3053.617122,-207.285995,0.0,0.462,303.851,3150.644127,758.814007,40.042882,0.096441,1.031774,7.545441,9.411678,6.932095,3124.077108,3221.104112,29.346263,,
12/31/2004,3253.068034,-256.213,,0.586,292.283,3289.724034,750.622,38.938773,0.088847,1.011268,8.097045,10.593287,7.186679,3311.5632,3348.2192,30.742552,,
03/31/2005,3016.668529,-273.712,0.0,0.706,280.706,3024.368529,714.002,39.314456,0.092815,1.002552,7.664701,9.897789,6.991305,3066.59582,3074.29582,28.382261,,
06/30/2005,3200.198987,-238.581,0.0,0.338,269.975,3231.930987,726.628,37.1545,0.083534,1.009916,8.402985,10.743701,7.082675,3236.78857,3268.52057,30.307568,,
09/30/2005,3561.895297,-295.007,0.0,0.464,258.456,3525.808297,767.579,33.671583,0.073304,0.989869,8.623721,10.647839,6.931576,3596.68228,3560.59528,32.896095,,
12/31/2005,3964.867507,-245.846,0.0,1.253,162.076,3882.350507,703.658,23.033349,0.041747,0.979188,9.21983,11.10509,7.18516,4022.06248,3939.54548,36.269123,,
03/31/2006,4166.722665,-257.663,0.0,0.594,151.116,4060.769665,708.867,21.317962,0.037214,0.974572,9.730263,11.782744,7.288376,4222.28125,4116.32825,38.057021,,
06/30/2006,3303.601348,-148.98,0.0,0.199,135.62,3290.440348,650.703,20.842074,0.041216,0.996016,7.955976,9.634749,6.390644,3372.957,3359.796,31.37451,,
09/30/2006,3450.326247,-75.694,0.0,0.75,126.914,3502.296247,662.162,19.166609,0.036237,1.015062,9.148915,11.350344,6.552496,3561.61302,3613.58302,33.339179,,
12/31/2006,3508.517013,-118.721,,0.882,112.987,3503.665013,643.244,17.565185,0.032248,0.998617,9.102273,11.339052,6.618494,3534.60408,3529.75208,33.733286,,
03/31/2007,3782.003017,-111.391,0.0,2.653,102.183,3775.448017,629.588,16.230138,0.027065,0.998267,9.566064,11.855068,7.194728,3804.41232,3797.85732,36.656357,,
06/30/2007,3948.387901,-105.467,0.0,1.449,88.731,3933.100901,645.4,13.748218,0.02256,0.996128,9.657351,11.855974,7.08386,3951.59302,3936.30602,38.23416,,
09/30/2007,4038.490511,-57.063,,2.483,76.096,4060.006511,618.028,12.312711,0.018743,1.005328,9.450227,11.414966,7.52621,4053.1715,4074.6875,39.91151,,
12/31/2007,4188.382855,-120.35,0.0,3.572,62.701,4134.305855,640.288,9.792625,0.015166,0.987089,9.633933,11.574431,7.202435,4184.03748,4129.96048,40.628577,,
03/31/2008,3991.894504,-170.453,,1.415,53.419,3876.275504,666.105,8.019607,0.013781,0.971037,8.960498,10.638791,6.341337,3960.52492,3844.90592,38.025792,,
06/30/2008,3474.072755,-141.027,,1.353,44.816,3379.214755,658.849,6.802166,0.013262,0.972695,7.824212,9.220684,5.515464,3455.18286,3360.32486,33.480178,,
09/30/2008,2937.505373,-44.881,,1.506,196.976,3091.106373,588.276,33.483603,0.063723,1.05229,7.312092,8.550471,7.930102,2886.0386,3039.6396,30.358555,,
12/31/2008,1734.528729,-45.438,,1.196,207.568,1897.854729,632.138,32.835868,0.10937,1.094162,4.552772,5.257623,4.482691,1696.424,1859.75,18.55698,,
03/31/2009,2289.582205,-51.621,0.0,3.598,190.298,2431.857205,632.31,30.095681,0.078252,1.06214,6.378274,7.382127,5.546942,2226.7791,2369.0541,23.64324,,
06/30/2009,2478.736177,-43.124,0.0,4.008,175.781,2615.401177,649.907,27.047101,0.06721,1.055135,7.177497,7.988812,5.563287,2412.95076,2549.61576,25.418201,,
09/30/2009,2701.428097,-61.001,0.0,9.231,145.303,2794.961097,650.363,22.341831,0.051987,1.034624,7.231801,8.461682,5.636946,2639.26782,2732.80082,27.283022,,
12/31/2009,2830.938952,-90.452,0.0,14.521,139.556,2894.563952,682.284,20.454239,0.048213,1.022475,7.526362,8.746703,5.47998,2748.295,2811.92,28.118058,,
03/31/2010,2722.996782,-41.573,,17.581,211.981,2910.985782,648.517,32.687038,0.072821,1.069038,7.388963,8.484687,6.948206,2638.58036,2826.56936,28.20121,,
06/30/2010,2134.153405,-205.942,0.0,15.662,433.866,2377.739405,882.963,49.137506,0.18247,1.114137,5.889357,7.084069,5.485804,2070.91716,2314.50316,23.073779,,
09/30/2010,2342.381065,-222.684,0.0,20.103,421.014,2560.814065,894.377,47.073438,0.164406,1.093253,6.765173,8.053508,5.649768,2274.95304,2493.38604,24.882428,,
12/31/2010,2713.124791,-198.756,0.0,1.916,403.75,2920.034791,897.465,44.987827,0.138269,1.076263,7.896809,9.400484,5.937456,2616.94766,2823.85766,28.165793,,
03/31/2011,2797.898461,-176.825,0.0,4.86,395.544,3021.477461,919.349,43.024357,0.130911,1.07991,8.481555,10.127292,5.822346,2692.84225,2916.42125,28.887582,,
06/30/2011,2486.4303,-155.248,0.0,1.618,383.941,2716.7413,913.938,42.009524,0.141324,1.092627,7.935706,9.402571,5.141653,2405.86128,2636.17228,26.048232,,
09/30/2011,1819.025693,-132.796,0.0,1.772,371.875,2059.876693,902.498,41.205077,0.180533,1.132407,6.427072,7.486649,3.895004,1764.99052,2005.84152,19.851088,,
12/31/2011,,,,,,,,,,,,,,,,,,
03/31/2012,2334.73796,-51.525,0.0,1.987,350.625,2635.82496,920.88,38.074993,0.133023,1.12896,,,4.638348,2243.50992,2544.59692,25.299986,,
06/30/2012,2275.042102,-85.247,0.0,2.993,340.0,2532.788102,928.419,36.621396,0.134239,1.113293,,,4.326402,2192.58195,2450.32795,24.325449,,
09/30/2012,2151.111906,-183.484,0.0,3.665,329.375,2300.667906,952.854,34.567205,0.143165,1.069525,,,3.711868,2077.62773,2227.18373,22.128472,,
12/31/2012,2113.02706,-67.585,0.0,8.512,318.75,2372.70406,822.694,38.744661,0.13434,1.122893,7.070921,7.469602,4.789162,2030.56602,2290.24302,22.716133,,
03/31/2013,2480.444487,-56.427,0.0,80.046,308.125,2812.188487,907.108,33.967841,0.109568,1.133744,8.407995,8.889681,5.419133,2379.26106,2711.00506,26.835715,,
06/30/2013,2868.174753,-87.394,0.0,69.861,297.5,3148.141753,902.162,32.976339,0.0945,1.097612,9.439224,9.995687,5.886567,2760.65297,3040.61997,30.085533,,
09/30/2013,2840.789906,-78.262,0.0,90.169,286.875,3139.571906,927.235,30.938759,0.091374,1.105176,10.290979,10.977025,5.706331,2734.41448,3033.19648,30.016571,,
12/31/2013,3018.21071,-104.443,0.0,15.742,276.25,3205.75971,858.111,32.192805,0.086173,1.062139,11.361214,12.208744,5.662696,2901.9456,3089.4946,30.589607,,
03/31/2014,3209.996579,-71.575,0.0,16.724,265.625,3420.770579,858.145,30.953394,0.077651,1.065662,12.650264,13.68062,5.940942,3076.20258,3286.97658,32.54531,,
06/30/2014,3243.485614,-61.081,0.0,17.585,255.0,3454.989614,859.834,29.656887,0.073806,1.065209,12.814673,14.21707,5.883347,3116.4268,3327.9308,32.936258,,
09/30/2014,3072.776408,-90.465,0.0,78.972,248.625,3309.908408,922.669,26.946283,0.075115,1.077172,11.882807,13.788068,5.562198,2957.46216,3194.59416,31.625767,,
12/31/2014,,,,,,,,,,,,,,,,,,
03/31/2015,3558.399673,-91.833,0.0,8.936,235.875,3711.377673,864.885,27.272412,0.063555,1.042991,,,5.985379,3410.75738,3563.73538,35.346954,,
06/30/2015,3505.949813,-109.087,0.0,13.245,229.5,3639.607813,873.745,26.266245,0.063056,1.038123,,,5.768,3373.58166,3507.23966,34.766746,,
09/30/2015,3009.997511,-141.157,0.0,10.544,223.125,3102.509511,869.28,25.667794,0.071918,1.030735,,,4.881145,2903.0339,2995.5459,29.788239,,
12/31/2015,2982.551724,-172.628,0.0,9.89,216.75,3036.563724,874.456,24.786839,0.07138,1.018109,10.172436,11.085586,4.687386,2867.5785,2921.5905,29.168832,,
03/31/2016,3001.697875,-147.762,0.0,27.348,210.375,3091.658875,899.105,23.398268,0.068046,1.02997,9.842881,10.632222,4.674543,2823.3764,2913.3374,29.714636,,
06/30/2016,2969.596293,-153.86,0.0,30.993,204.0,3050.729293,902.777,22.596943,0.066869,1.027321,9.189525,9.854286,4.568437,2866.28654,2947.41954,29.566305,,
09/30/2016,3030.887752,-185.104,0.0,31.178,197.625,3074.586752,908.463,21.753775,0.064277,1.014418,8.734423,9.308467,4.523713,2927.62178,2971.32078,30.057202,,
12/31/2016,2884.522755,-104.839,0.0,32.32,191.25,3003.253755,818.396,23.368883,0.063681,1.041161,8.307733,8.83458,5.048962,2779.3584,2898.0894,29.444044,,
03/31/2017,2686.658612,-94.629,0.0,30.19,184.875,2807.094612,827.755,22.334507,0.06586,1.044827,7.666997,8.145194,4.58159,2577.73776,2698.17376,27.520754,,
06/30/2017,2866.10132,-115.168,0.0,30.662,178.5,2960.095321,840.791,21.230008,0.060302,1.032795,8.112584,8.605529,4.686446,2756.6915,2850.6855,29.176461,,
09/30/2017,2996.839593,-161.41,0.0,28.991,175.0,3039.420593,857.788,20.401311,0.057577,1.014209,8.36122,8.844138,4.648875,2884.7313,2927.3123,30.121996,,
12/31/2017,3648.029064,-316.264,0.0,30.163,170.0,3531.928064,961.378,17.682951,0.048132,0.968174,9.539718,10.046102,4.639856,3502.86288,3386.76188,34.93173,,
03/31/2018,3388.282272,-325.609,0.0,28.654,165.0,3256.327272,993.274,16.61173,0.050671,0.961055,8.880739,9.311081,4.072343,3246.1126,3114.1576,32.099253,,
06/30/2018,2350.006818,-375.172,0.0,20.984,178.0,2173.818818,998.109,17.833724,0.081884,0.925027,6.058851,6.333546,2.720249,2266.56408,2090.37608,21.57162,,
09/30/2018,2424.064342,-116.943,0.0,192.744,160.0,2659.865342,1180.108,13.558081,0.060153,1.097275,7.547751,7.939304,3.214867,2331.53568,2567.33668,26.466274,,
12/31/2018,2676.568742,-156.832,0.0,182.513,135.0,2837.249742,1174.634,11.492942,0.047581,1.060032,8.178115,8.679843,3.310209,2568.9249,2729.6059,28.143862,,
03/31/2019,2967.633778,-134.485,0.0,186.2,260.315,3279.663778,1344.254,19.365016,0.079372,1.105144,9.036206,10.063531,3.653249,2842.92345,3154.95345,32.391782,,
06/30/2019,3276.402415,-179.961,0.0,201.988,251.471,3549.900415,1365.987,18.409472,0.070839,1.083475,9.573368,10.710705,3.890182,3163.225,3436.723,35.212941,,
09/30/2019,3278.204444,-196.513,0.0,199.492,242.552,3523.735444,1392.541,17.417943,0.068834,1.074898,9.317483,10.427099,3.707256,3153.68746,3399.21846,34.837445,,
12/31/2019,3296.132362,-249.174,0.0,212.086,221.118,3480.162362,1474.484,14.996297,0.063537,1.055832,8.80394,9.820168,3.342196,3174.36377,3358.39377,34.409568,,
03/31/2020,1925.473206,-308.349,0.0,199.261,317.053,2133.438206,1559.247,20.333725,0.148611,1.108007,5.404749,6.027802,2.045614,1854.42225,2062.38725,21.107537,,
06/30/2020,2376.826619,-277.84,0.0,204.672,207.656,2511.314619,1498.995,13.853015,0.082688,1.056583,6.012662,6.617517,2.311025,2294.16,2428.648,25.041017,,
09/05/2020,2354.6093604909,-277.84,0.0,204.672,207.656,2489.0973604909,1498.995,13.853014853285,0.0834262264289439,1.05711690535876,5.95946896119409,6.55897274138235,2.29057969045797,2274.8,2409.288,25.0410172935571,,
09/30/2020,,,,,,,,,,,7.32077620989526,7.20558522606211,2.37627326055548,,,,,
12/31/2020,,,,,,,,,,,,7.39306570182635,2.37848169295377,,,,,
