Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
07/28/1996,-0.712,2.164,7.052,-0.139,,,-0.139,-9.789,,,,-9.789,,,-19.104,,,,-19.104,,,,,,,,,,19.104,,,,,,,,,,,,
10/27/1996,-0.113,10.433,7.825,-0.64,,,-0.64,-17.731001,,,,-17.731001,,,-25.915001,,,,-25.915001,,,,,,,,,,25.915001,,,,,,,,,,,,
02/02/1997,4.019,5.611,7.821,-10.694,,,-10.694,1.281,0.0,,,1.281,,-51.886002,-51.886002,,,,-51.886002,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,-47.867002,,,
05/04/1997,-1.872,-0.746,8.357,-0.632,,,-0.632,-8.851,,,,-8.851,,-6.574,-6.574,0.0,,,-6.574,,,0.0,0.0,0.0,,,,,0.0,17.221002,0.0,13.219002,2.723,2.723,0.0,1.279,,8.775,,,
08/03/1997,-45.092999,-35.716,8.222,0.756,,,0.756,-18.355,,,,-18.355,,-11.143,-11.143,0.171,,,-11.314,,,0.0,0.0,0.0,,,,,0.0,42.104001,0.0,37.659001,3.675,3.675,0.0,0.77,,-14.132,,,
11/02/1997,1.658,0.18,8.717,-12.294,,,-12.294,5.055,,,,5.055,,-10.222,-10.222,0.0,,,-10.222,,,0.0,0.0,0.0,,,,,0.0,16.406,0.0,14.096,0.715,0.715,0.0,1.595,,7.842,,,
02/01/1998,42.865002,1.852,10.005,8.177,,,8.177,22.830999,,,,22.830999,,-33.324001,-31.112,0.0,,,-31.112,,,0.0,0.0,0.0,,,,,-2.212002,73.188002,0.0,82.212002,0.861,0.861,0.0,-9.885,,82.728996,,,
05/03/1998,-16.129,0.153,10.3,0.017,,,0.017,-26.599001,,,,-26.599001,,-15.464,-15.431,0.072,,,-15.503,,,0.0,0.0,0.0,,,,,-0.032999,6.022,0.0,3.32,1.534,1.534,0.0,1.168,,-25.570999,,,
08/02/1998,20.236,-1.678,10.922,-2.096,,,-2.096,13.088,,,,13.088,,2.838,5.868,11.67,,,-5.802,,,0.0,0.0,0.0,,,,,-3.03,-2.419,0.0,-3.308,3.139,3.139,0.0,-2.25,,20.655001,,,
11/01/1998,10.594,5.331,11.212,-0.242,,,-0.242,-5.707,,,,-5.707,,-10.727,-8.226,0.0,,,-8.226,,,0.0,0.0,0.0,,,,,-2.501,-0.121,0.0,0.558,0.101,0.101,0.0,-0.78,,-0.254,,,
01/31/1999,42.882,19.463,11.344,-17.73,,,-17.73,29.805,,,,29.805,,-9.774,-9.632,0.561,,,-10.193,,,0.0,0.0,0.0,,,,,-0.142,0.316,0.0,-0.064,0.622,0.622,0.0,-0.242,,33.424,,,
05/02/1999,-11.721,3.553,11.462,-1.692,,,-1.692,-25.044001,,,,-25.044001,,-18.780001,-18.529,0.45,,,-18.979,,,0.0,0.0,0.0,,,,,-0.251001,-2.61,0.0,-1.83,0.184,0.184,0.0,-0.964,,-33.111,,,
08/01/1999,8.531,2.043,11.279,-8.914,,,-8.914,4.123,3.748,-26.047,-3.672,30.094,,-23.619,-23.061,0.023,,,-23.084,,,0.0,0.0,0.0,,,,,-0.558,-28.531909,0.0,-27.656909,0.656,1.944,-1.288,-1.531,,-43.62,,,
10/31/1999,17.756001,-33.229,12.373,40.720001,,,40.720001,-2.108,,,,-2.108,,-48.598,-24.327,0.0,,,-24.327,,,0.0,0.0,0.0,,,,,-24.271,-7.139001,0.0,14.909,-22.779001,1.143,-23.922001,0.731,,-37.980999,,,
01/30/2000,-12.028,-4.789,5.426,60.161999,,,60.161999,-72.827003,,,,-72.827003,,43.247002,5.677,5.677,,,0.0,,,0.0,0.0,0.0,,,,,37.570002,-28.345,0.0,-32.791,-0.013,0.0,-0.013,4.459,,2.874,,,
04/30/2000,-4.011,0.587,10.42,4.17,,,4.17,-19.188,2.808,-1.405,,-20.591,,-15.85,-8.412,,,,-8.412,,,,,,,,,,-7.438,15.778,0.0,17.958,-1.43,0.938,-2.368,-0.75,,-4.083,,,
07/30/2000,31.511999,-3.012,11.374,15.194,,,15.194,7.956,,,,7.956,,-23.98,-7.619,0.0,,,-7.619,,,0.0,0.0,0.0,,,,,-16.361,-5.079,0.0,-1.176,0.045,0.045,0.0,-3.948,,2.453,,,
10/29/2000,21.113001,-3.214,10.456,4.499,,,4.499,9.372,,,,9.372,,-15.845,-14.658,0.0,,,-14.658,,,0.0,0.0,0.0,,,,,-1.187,-7.023,0.0,-7.421,0.831,0.831,0.0,-0.433,,-1.755,,,
01/28/2001,62.929,-24.422,12.693,-0.453,,,-0.453,75.111,,,,75.111,,-7.197,-10.377,3.794,,,-14.171,,,0.0,0.0,0.0,,,,,3.18,-49.175,0.0,-48.28,0.009,0.009,0.0,-0.904,,6.557,,,
04/29/2001,23.072001,1.236,12.749,2.071,,,2.071,7.016,,,,7.016,,-5.831,-5.802,3.528,,,-9.33,,,0.0,0.0,0.0,,,,,-0.029,-7.004,0.0,-5.591,0.786,0.786,0.0,-2.199,,10.237,,,
07/29/2001,40.376999,2.818,13.248,17.950001,,,17.950001,6.361,,,,6.361,,-40.466,-39.754002,0.0,,,-39.754002,,,0.0,0.0,0.0,,,,,-0.711998,8.022,0.0,7.852,0.6,0.6,0.0,-0.43,,7.933,,,
10/28/2001,5.876,5.817,14.69,-22.129999,,,-22.129999,7.499,,,,7.499,,-24.802999,-24.802999,0.0,,,-24.802999,,,0.0,0.0,0.0,,,,,0.0,-7.403,0.0,-9.096,1.353,1.353,0.0,0.34,,-26.33,,,
02/03/2002,120.669,29.696,18.022,-3.783,,,-3.783,76.734,,,,76.734,,-6.264,-6.264,24.953,,,-31.217,,,0.0,0.0,0.0,,,,,0.0,-12.961,0.0,-16.086,3.17,3.17,0.0,-0.045,,101.444,,,
05/05/2002,33.046001,22.145,17.482,1.127,,,1.127,-7.708,,,,-7.708,,-49.084999,-39.610002,0.408,,,-40.018002,,,0.0,0.0,0.0,,,,,-9.474998,5.671,0.0,-0.42,6.607,6.607,0.0,-0.516,,-10.368,21.969,5.087,
08/04/2002,55.728,21.509,18.458,-0.458,,,-0.458,16.219,,,,16.219,,-42.027,-42.002,0.181,,,-42.183,,,0.0,0.0,0.0,,,,,-0.025,3.505,0.0,0.439,3.347,3.347,0.0,-0.281,,17.206,15.3,5.02,
11/03/2002,18.548,20.649,20.588,2.933,,,2.933,-25.622,,,,-25.622,,-48.652,-48.652,0.0,,,-48.652,,,0.0,0.0,0.0,,,,,0.0,61.586,0.0,1.721,54.638,54.638,0.0,5.227,,31.482,17.745,2.466,
02/02/2003,115.448,24.552,20.74,0.321,,,0.321,69.835,,,,69.835,,-32.76,-32.76,0.085,,,-32.845,,,0.0,0.0,0.0,,,,,0.0,-4.183,0.0,-10.922,6.522,6.522,0.0,0.217,,78.505,18.995,6.687,
05/04/2003,15.707,23.846001,21.754999,8.489,,,8.489,-38.382999,,,,-38.382999,,-50.448002,-50.448,0.066,,,-50.514,,,0.0,0.0,0.0,,,,,-2e-06,-1.92,0.0,-7.333,5.362,5.362,0.0,0.051,,-36.660999,-0.025,4.506,
08/03/2003,58.918999,26.702,23.132999,2.63,,,2.63,6.454,,,,6.454,,-47.686001,-47.685999,0.121,,,-47.806999,,,0.0,0.0,0.0,,,,,-2e-06,9.847,0.0,-0.734,10.546,10.546,0.0,0.035,,21.08,31.337999,3.529,
11/02/2003,16.853001,28.232,24.541,-5.813,,,-5.813,-30.107,,,,-30.107,,-35.792999,-35.793002,0.093,,,-35.886002,,,0.0,0.0,0.0,,,,,2e-06,14.934,0.0,13.927,0.936,13.311,-12.375,0.071,,-4.006,14.937,3.69,
02/01/2004,154.954,57.244,26.519,20.884,,4.532,16.352,50.307,-6.646,-50.504,,107.457,,-37.985,-37.985,0.035,,,-38.02,,,0.0,0.0,0.0,,,,,0.0,-23.508,-2.871,-13.752,-15.814,6.788,-22.602,8.929,,93.461,6.708,8.657,
05/02/2004,64.585,31.886,23.944,-1.523,,-3.159,1.636,10.278,5.485,-13.37,,18.163,,-47.989,-10.589,0.015,,,-10.604,,,0.0,0.0,0.0,,,,,-37.4,-14.58,-2.864,-3.786,-10.16,9.266,-19.426,2.23,,2.016,-0.063,4.195,
08/01/2004,18.851,29.116,26.336,9.935,,-4.519,14.454,-46.536,-3.806,-10.759,,-31.971,,37.161,-32.086,0.051,,,-32.137,,,0.0,0.0,0.0,,,,,69.247,3.323,-4.325,0.276,-0.876,14.698,-15.574,8.248,,59.335,62.701,4.781,
10/31/2004,41.173,31.458,26.814,9.519,,-0.023,9.542,-26.618,-5.432,-66.51,,45.324,,-109.583,-57.763,0.379,,,-58.142,,,0.0,0.0,0.0,,,,,-51.82,6.531,-4.351,6.885,-6.927,6.574,-13.501,10.924,,-61.879,1.746,5.203,
01/30/2005,137.369,64.993,30.741,13.589,,7.701,5.888,28.046,-6.358,62.912,,-28.508,,-101.834,-42.734,0.011,,,-42.745,,,0.0,0.0,0.0,,,,,-59.1,-34.666,-4.353,-17.902,6.587,38.084,-31.497,-18.998,,0.869,23.084,5.865,
05/01/2005,121.228,44.709,32.804,1.228,,0.298,0.93,42.487,8.035,-8.696,,43.148,,-0.726,-27.176,0.052,,,-27.228,,,0.0,0.0,0.0,,,,,26.45,-98.347,-4.363,3.695,-97.973,7.028,-105.001,0.294,,22.155,2.857,7.715,
07/31/2005,31.808,35.745,32.875,11.641,,2.295,9.346,-48.453,-5.014,-21.643,,-21.796,,-61.721,-42.646,0.125,,,-42.771,,,0.0,0.0,0.0,,,,,-19.075,14.452,-4.293,3.577,6.322,17.318,-10.996,8.846,,-15.461,56.177,7.787,
10/30/2005,52.752,31.133,36.055,12.785,,4.837,7.948,-27.221,-3.305,-90.375,,66.459,,48.499,-56.001,0.024,,,-56.025,,,0.0,0.0,0.0,,,,,104.5,-97.777,-4.323,-4.417,-89.819,2.748,-92.567,0.782,,3.474,5.741,5.62,
01/29/2006,134.158,70.903,37.891,-31.997,,-24.032,-7.965,57.361,-9.467,58.969,,7.859,,-57.852,-39.652,0.061,,,-39.713,,,0.0,0.0,0.0,,,,,-18.2,-63.091,-4.224,-15.861,-37.614,18.824,-56.438,-5.392,,13.215,27.615,7.682,
04/30/2006,62.07,41.764,37.884,3.013,,1.36,1.653,-20.591,5.203,-5.539,13.357,-33.612,,-66.589,-44.689,0.566,,,-45.255,,,0.0,0.0,0.0,,,,,-21.9,-1.826,-4.17,-5.821,6.856,8.591,-1.735,1.309,,-6.345,45.645,7.951,
07/30/2006,101.498,34.63,38.951,14.539,,1.241,13.298,13.378,7.861,-10.512,,16.029,,-88.938,-46.088,0.113,,,-46.201,,,0.0,0.0,0.0,,,,,-42.85,-10.814,-4.201,-8.219,2.261,2.261,0.0,-0.655,,1.746,39.867,9.96,
10/29/2006,10.157,31.728,39.654,4.889,,1.137,3.752,-66.114,-5.905,-93.87,,33.661,,104.885,-66.455,0.504,,,-66.959,,,0.0,0.0,0.0,,,,,171.34,-96.606,-4.206,17.174,-109.98,9.936,-119.916,0.406,,18.436,25.225,9.657,
01/28/2007,115.566,76.947,40.452,-18.406,,-22.62,4.214,16.573,-5.327,22.054,,-0.154,,-53.283,-82.295,0.396,,,-82.691,,,0.0,0.0,0.0,,,,,29.012,-37.736,-4.077,-6.473,-24.153,16.06,-40.213,-3.033,,24.547,14.731,10.345,
04/29/2007,109.934,106.707,45.967,-72.65,0.069,3.022,-75.741,29.91,-20.959,26.215,19.164,5.49,,-111.693,-59.21,0.109,,,-59.319,,,,,,,,,,-52.483,-28.131,-4.064,-17.767,-9.311,17.694,-27.005,3.011,,-29.89,13.689,11.272,
07/29/2007,55.927,47.125,49.648,1.586,,2.157,-0.571,-42.432,21.437,-4.071,,-59.798,,21.03,-75.977,0.207,,,-76.184,,,0.0,0.0,0.0,,,,,97.007,-59.101,-4.079,0.519,-55.032,7.828,-62.86,-0.509,,17.856,102.985,11.758,
10/28/2007,28.532,29.452,48.93,4.353,,3.957,0.396,-54.203,-6.497,-58.583,,10.877,,37.846,-72.399,0.089,,,-72.488,,,0.0,0.0,0.0,,,,,110.245,-145.65,-4.032,64.055,-214.003,11.159,-225.162,8.33,,-79.272,40.45,13.519,
02/03/2008,138.323,75.4,51.435,-21.317,,-24.387,3.07,32.805,-5.774,27.434,,11.145,,-86.392,-86.312,0.134,,,-86.446,,,0.0,0.0,0.0,,,,,-0.08,-51.102,-3.859,35.804,5.61,5.61,0.0,-88.657,,0.829,14.179,14.263,
05/04/2008,120.107,41.211,52.083,12.227,6.161,1.407,4.659,14.586,7.322,-30.128,24.367,13.025,0.0,-57.685,-57.685,2.598,2.598,0.0,-60.283,-60.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.793,-3.837,-29.861,-31.095,0.103,-31.198,0.0,-0.242,-2.613,2.071,13.604,
08/03/2008,90.394,37.248,56.058,15.331,5.849,0.024,9.458,-18.243,3.768,-13.709,6.368,-14.67,0.0,-66.061,-66.061,0.33,0.33,0.0,-66.391,-66.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.089,-3.82,-2.083,-16.186,2.571,-18.757,0.0,-0.049,2.195,44.781,15.057,
11/02/2008,46.098,35.823,58.261,13.26,3.64,-4.906,14.526,-61.246,-0.148,-65.847,3.637,1.112,0.0,-67.836,-67.836,0.052,0.052,0.0,-67.888,-67.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.494,-3.794,17.408,10.839,10.839,0.0,-1.959,-4.343,-3.587,34.245,12.615,
02/01/2009,164.101,78.388,58.652,27.296,5.436,37.432,-15.572,-0.235,-10.942,23.533,-9.171,-3.655,0.0,-43.655,-43.655,0.0,0.0,0.0,-43.655,-43.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.373,-3.814,-49.302,5.769,5.769,0.0,-2.026,0.924,71.997,11.689,14.661,
05/03/2009,172.298,46.262,58.635,38.697,5.956,3.913,28.828,28.704,,28.223,-1.127,1.608,0.0,-32.203,-32.203,3.725,3.725,0.0,-35.928,-35.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.814,-3.816,-26.213,-23.79,1.174,-24.964,-2.995,0.318,83.599,-1.18,14.397,
08/02/2009,79.724,38.964,58.847,12.261,5.877,3.275,3.109,-30.348,7.586,-17.209,8.682,-29.407,0.0,-78.461,-23.211,0.058,0.058,0.0,-23.269,-23.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.25,-31.476,-3.783,-6.357,-18.036,4.951,-22.987,-3.3,0.956,-29.257,40.881,,
11/01/2009,91.351,38.07,59.519,20.179,4.713,1.2,14.266,-26.417,10.384,-32.903,-4.225,0.327,0.0,-27.676,-27.676,0.084,0.084,0.0,-27.76,-27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.21,-12.502,-15.772,-27.563,7.384,-34.947,-3.373,0.094,4.559,20.427,30.956,
01/31/2010,223.57,75.029,59.537,39.186,5.345,-21.96,55.801,49.818,3.801,45.292,18.512,-17.787,0.0,-18.858,-25.936,0.027,0.027,0.0,-25.963,-25.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.078,-81.919,-12.358,4.821,-74.35,5.558,-79.908,-0.032,0.352,123.145,21.383,14.614,
05/02/2010,86.284,55.592,59.738,17.573,2.11,6.311,9.152,-46.619,,-32.14,-7.756,-6.723,0.0,-29.351,-31.008,0.055,0.055,0.0,-31.063,-31.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657,-124.641,-12.072,-21.658,-86.123,20.945,-107.068,-4.788,1.312,-66.396,24.924,15.076,
08/01/2010,42.122,48.386,58.574,-48.992,5.617,0.032,-54.641,-15.846,,-26.136,1.611,8.679,0.0,-23.722,-23.722,0.063,0.063,0.0,-23.785,-23.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.472,-11.833,-14.738,6.416,6.416,0.0,-0.317,-0.479,-2.551,84.772,14.579,
10/31/2010,84.655,45.613,57.909,38.867,6.526,1.113,31.228,-57.734,,-65.227,-10.784,18.277,0.0,-33.917,-33.917,0.046,0.046,0.0,-33.963,-33.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.09,-14.811,2.814,-42.788,13.512,-56.3,-0.305,0.346,-4.006,12.118,14.522,
01/30/2011,244.584,90.276,59.705,25.198,1.136,-18.781,42.843,69.405,,72.435,-16.911,13.881,0.0,-60.902,-36.229,0.034,0.034,0.0,-36.263,-36.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.673,-127.877,-14.693,-28.068,-85.04,14.883,-99.923,-0.076,0.737,56.542,16.055,15.242,
05/01/2011,96.376,70.905,60.001,16.202,3.767,3.181,9.254,-50.732,,-18.482,-7.335,-24.915,0.0,-34.161,-30.95,0.11,0.11,0.0,-31.06,-31.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.211,-128.284,-14.436,-19.792,-87.895,14.53,-102.425,-6.161,2.217,-63.852,23.712,14.499,
07/31/2011,108.87,61.18,59.594,-33.22,2.883,-0.808,-35.295,21.316,,-3.168,15.51,8.974,0.0,-28.396,-20.024,0.102,0.102,0.0,-20.126,-20.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.372,-49.406,-14.175,5.583,-40.501,22.456,-62.957,-0.313,0.015,31.083,76.489,14.604,
10/30/2011,124.313,56.158,58.09,28.402,3.656,-1.804,26.55,-18.337,,-70.606,26.702,25.567,0.0,-38.215,-28.281,0.083,0.083,0.0,-28.364,-28.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.934,-72.211,-15.776,-1.196,-54.758,15.193,-69.951,-0.481,-1.815,12.072,34.506,14.259,
01/29/2012,245.861,102.0,59.289,38.197,3.46,-4.271,39.008,46.375,,63.036,-25.742,9.081,0.0,-54.586,-41.134,0.036,0.036,0.0,-41.17,-41.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.452,-119.507,-15.624,-17.763,-86.014,15.483,-101.497,-0.106,-0.128,71.64,21.527,14.33,
04/29/2012,129.122,94.683,59.709,3.731,-21.683,12.907,12.507,-29.001,,-37.439,40.359,-31.921,0.0,-38.011,-35.864,0.067,0.067,0.0,-35.931,-35.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.147,-165.801,-15.416,-8.047,-121.262,53.646,-174.908,-21.076,0.726,-73.964,24.693,14.058,
07/29/2012,82.434,78.52,60.068,-65.656,-19.396,-3.605,-42.655,9.502,,-9.528,4.567,14.463,0.0,-24.446,-33.813,1.267,1.267,0.0,-35.08,-35.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.367,-43.996,-15.174,-20.078,-7.354,39.349,-46.703,-1.39,-0.909,13.083,98.815,13.732,
10/28/2012,132.791,82.316,59.72,26.603,4.261,-1.204,23.546,-35.848,,-73.868,17.648,20.372,0.0,-32.338,-38.497,1.15,1.15,0.0,-39.647,-39.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159,-84.516,-18.093,-14.873,-51.048,8.952,-60.0,-0.502,0.142,16.079,36.497,13.453,
02/03/2013,288.229,134.01,58.909,15.283,3.148,-29.107,41.242,80.027,,86.82,-21.921,15.128,0.0,-19.816,-27.608,0.201,0.201,0.0,-27.809,-27.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792,-231.169,-34.978,-59.192,-136.795,16.877,-153.672,-0.204,-0.179,37.065,32.624,13.416,
05/05/2013,147.246,102.415,58.916,37.187,0.222,3.022,33.943,-51.272,,-59.829,51.897,-43.34,0.0,-28.516,-32.026,2.792,2.792,0.0,-34.818,-34.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,-199.942,0.0,-13.056,-181.201,20.127,-201.328,-5.685,-0.955,-82.167,31.26,13.305,
08/04/2013,86.789,93.368,59.023,-68.161,-8.909,3.736,-62.988,2.559,,-32.534,4.11,30.983,0.0,-22.286,-20.365,6.123,6.123,0.0,-26.488,-26.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.921,-34.216,-17.043,-32.794,15.703,39.779,-24.076,-0.082,-1.721,28.566,124.511,12.919,
11/03/2013,107.238,92.221,58.855,-0.156,5.749,-3.269,-2.636,-43.682,,-27.339,-16.971,0.628,0.0,-54.979,-51.129,0.0,0.0,0.0,-51.129,-51.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85,-37.854,-17.104,-1.377,-19.368,10.632,-30.0,-0.005,-0.091,14.314,52.358,13.004,
02/02/2014,273.907,131.516,58.637,34.292,6.268,-15.462,43.486,49.462,,55.229,-1.918,-3.849,0.0,-32.41,-34.296,0.091,0.091,0.0,-34.387,-34.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.886,-248.221,-20.227,-1.912,-226.062,3.938,-230.0,-0.02,-3.522,-10.246,42.829,12.916,
05/04/2014,136.506,103.766,57.854,52.45,1.707,7.533,43.21,-77.564,,-51.423,-2.398,-23.743,0.0,-32.193,-32.151,0.0,0.0,0.0,-32.151,-32.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042,-160.502,-19.62,-27.379,-108.738,21.262,-130.0,-4.765,0.669,-55.52,10.026,13.408,
08/03/2014,228.37,201.882,117.691,-28.838,4.372,6.57,-39.78,-62.365,,-52.499,3.692,-13.558,0.0,-65.955,-68.273,0.0,0.0,0.0,-68.273,-68.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.318,-197.32,-38.966,-50.787,-102.744,27.256,-130.0,-4.823,1.04,-33.865,140.883,26.221,
11/02/2014,353.717,294.038,176.477,5.871,8.358,4.349,-6.836,-122.669,,-109.841,-3.996,-8.832,0.0,-230.765,-105.21,0.134,0.134,0.0,-105.344,-105.344,0.0,0.0,0.0,0.0,-120.233,0.0,-120.233,0.0,-5.322,-234.638,-58.334,-72.356,-99.062,30.938,-130.0,-4.886,-0.59,-112.276,189.636,38.885,
