Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,3234.707,190.244,94.492,95.752,180.88,180.88,,4.141,4.141,0.0,0.0,0.0,34.355,,,,,409.62,2618.352,3635.413,-1017.061,0.0,,206.735,0.0,0.0,0.0,,,206.735,2825.087,,81.375,81.375,,,,17.751,17.751,0.0,0.0,,,110.151,,,110.151,209.277,505.431,505.431,0.0,0.0,,226.036,,,,226.036,731.467,940.744,0.0,958.378,,,-47.431,1400.1,-8.756,2302.291,-8.328,2293.963,3234.707,
12/31/2004,3307.973,191.578,58.79,132.788,205.023,205.023,,4.013,4.013,0.0,0.0,0.0,24.669,,,,,425.283,2743.62,3804.888,-1061.268,0.0,,139.07,0.0,0.0,0.0,,,139.07,2882.69,,83.012,83.012,,,,8.361,8.361,0.0,0.0,,,122.793,,,122.793,214.166,503.288,503.288,0.0,0.0,,214.616,,,,214.616,717.904,932.07,0.0,940.093,,,0.0,1452.974,-8.633,2384.434,-8.531,2375.903,3307.973,
03/31/2005,3333.46,196.387,107.759,88.628,202.945,202.945,,3.939,3.939,0.0,0.0,0.0,41.013,,,,,444.284,2749.133,3855.476,-1106.343,0.0,,140.043,0.0,0.0,0.0,,18.767,121.276,2889.176,,69.436,69.436,,,,8.51,8.51,0.0,0.0,,,110.517,,,110.517,188.463,461.106,461.106,0.0,0.0,,216.794,,,,216.794,677.9,866.363,0.0,987.823,,,0.0,1495.794,-8.157,2475.46,-8.363,2467.097,3333.46,
06/30/2005,3411.037,194.589,145.645,48.944,247.664,247.664,,4.158,4.158,0.0,0.0,0.0,61.739,,,,,508.15,2759.272,3912.029,-1152.757,0.0,,143.615,0.0,0.0,0.0,,18.998,124.617,2902.887,,74.672,74.672,,,,8.661,8.661,0.0,0.0,,,118.425,,,118.425,201.758,433.885,433.885,0.0,0.0,,223.395,,,,223.395,657.28,859.038,0.0,1017.966,,,0.0,1566.385,-24.165,2560.186,-8.187,2551.999,3411.037,
09/30/2005,3592.212,211.51,166.673,44.837,269.788,269.788,,4.162,4.162,0.0,0.0,0.0,54.873,,,,,540.333,2919.044,4115.651,-1196.607,0.0,,132.835,,0.0,,,132.835,0.0,3051.879,,161.636,161.636,,,,8.815,8.815,0.0,0.0,,,115.728,,,115.728,286.179,431.625,431.625,0.0,0.0,,226.043,,,,226.043,657.668,943.847,0.0,1037.098,,,0.0,1640.169,-21.005,2656.262,-7.897,2648.365,3592.212,
12/31/2005,4346.367,166.302,121.845,44.457,276.688,276.688,,3.94,3.94,0.0,0.0,0.0,75.525,,,,,522.455,2999.019,4244.795,-1245.776,673.639,,151.254,0.0,0.0,0.0,,,151.254,3823.912,,93.914,93.914,,,,8.972,8.972,0.0,0.0,,,156.449,,,156.449,259.335,1129.325,1129.325,0.0,0.0,,233.879,,,,233.879,1363.204,1622.539,0.0,1038.171,,,0.0,1736.015,-42.452,2731.734,-7.906,2723.828,4346.367,
03/31/2006,4546.317,799.058,60.943,738.115,331.965,331.965,,4.247,0.0,0.0,0.0,4.247,100.057,,,,,1235.327,3142.022,4433.893,-1291.871,1.618,1.618,167.35,,0.0,,,,167.35,3310.99,,90.49,90.49,,,,609.289,609.289,0.0,0.0,,,185.487,,,185.487,885.266,524.597,524.597,0.0,0.0,,233.771,,,,233.771,758.368,1643.634,0.0,1035.412,,,0.0,1875.76,-0.742,2910.43,-7.747,2902.683,4546.317,
06/30/2006,4259.183,261.003,223.89,37.113,384.172,384.172,,4.266,4.266,0.0,0.0,0.0,112.631,,,,,762.072,3345.341,4684.88,-1339.539,1.555,,150.215,0.0,0.0,0.0,,,150.215,3497.111,,118.012,118.012,,,,9.295,9.295,0.0,0.0,,,177.75,,,177.75,305.057,689.342,689.342,0.0,0.0,,245.929,,,,245.929,935.271,1240.328,0.0,973.871,,,0.0,2050.01,2.629,3026.51,-7.655,3018.855,4259.183,
09/30/2006,4413.072,169.75,140.098,29.652,390.768,390.768,,4.565,4.565,0.0,0.0,0.0,101.808,,,,,666.891,3595.684,4985.054,-1389.37,0.0,,150.497,,0.0,,,,150.497,3746.181,,132.99,132.99,,,,9.46,9.46,0.0,0.0,,,194.336,,,194.336,336.786,686.929,686.929,0.0,0.0,,243.357,,,,243.357,930.286,1267.072,0.0,899.409,,,0.0,2251.756,2.422,3153.587,-7.587,3146.0,4413.072,
12/31/2006,4585.914,61.71,61.71,0.0,408.241,408.241,,4.461,4.461,0.0,0.0,0.0,95.568,,,,,569.98,3858.393,5287.347,-1428.954,0.0,,157.541,0.0,0.0,0.0,,,157.541,4015.934,,196.111,196.111,,,,9.629,9.629,0.0,0.0,,,220.52,,,220.52,426.26,684.469,684.469,0.0,0.0,,253.54,,,,253.54,938.009,1364.269,0.0,802.813,,,0.0,2446.056,-19.876,3228.993,-7.348,3221.645,4585.914,
03/31/2007,4820.628,77.113,77.113,0.0,461.547,461.547,,4.642,0.0,0.0,0.0,4.642,88.764,,,,,632.066,4028.858,5505.1,-1476.242,0.0,,159.704,,0.0,,,,159.704,4188.562,,138.897,138.897,,,,9.8,9.8,0.0,0.0,,,259.991,,,259.991,408.688,766.965,766.965,0.0,0.0,,273.9,,,,273.9,1040.865,1449.553,0.0,724.103,,,0.0,2673.967,-19.556,3378.514,-7.439,3371.075,4820.628,
06/30/2007,5193.268,152.43,152.43,,496.868,496.868,,4.655,4.655,0.0,0.0,0.0,79.999,,,,,733.952,4297.384,5823.712,-1526.328,,,161.932,0.0,0.0,0.0,,,161.932,4459.316,,180.019,180.019,,,,9.97,9.97,0.0,0.0,,,251.901,,,251.901,441.89,814.417,814.417,0.0,0.0,,274.774,,,,274.774,1089.191,1531.081,0.0,733.442,,,0.0,2958.619,-23.171,3668.89,-6.703,3662.187,5193.268,
09/30/2007,5508.913,150.579,150.579,0.0,519.604,519.604,,4.43,0.0,0.0,0.0,4.43,77.43,,,,,752.043,4575.109,6159.57,-1584.461,0.0,,181.761,,0.0,,,,181.761,4756.87,,197.832,197.832,,,,10.148,10.148,0.0,0.0,,,239.852,,,239.852,447.832,776.823,776.823,0.0,0.0,,289.273,,,,289.273,1066.096,1513.928,0.0,753.951,,,0.0,3266.159,-19.028,4001.082,-6.097,3994.985,5508.913,
12/31/2007,5876.006,161.058,161.058,0.0,613.115,613.115,,3.814,0.0,0.0,0.0,3.814,82.204,,,,,860.191,4795.916,6434.951,-1639.035,0.0,,219.899,0.0,0.0,0.0,,,219.899,5015.815,,198.395,198.395,,,,10.334,10.334,0.0,0.0,,,284.043,,,284.043,492.772,774.182,774.182,0.0,0.0,,306.326,,,,306.326,1080.508,1573.28,0.0,710.519,,,0.0,3602.87,-5.067,4308.322,-5.596,4302.726,5876.006,
03/31/2008,6153.032,319.597,319.597,0.0,576.981,576.981,,3.924,0.0,0.0,3.924,0.0,84.99,,,,,985.492,4944.773,6645.357,-1700.584,0.0,,222.767,0.0,0.0,0.0,,,222.767,5167.54,,169.192,169.192,,,,30.518,30.518,0.0,0.0,,,278.437,,,278.437,478.147,701.495,701.495,0.0,0.0,,315.192,,,,315.192,1016.687,1494.834,0.0,693.166,,,0.0,3976.312,-5.212,4664.266,-6.068,4658.198,6153.032,
06/30/2008,6352.32,320.964,320.964,0.0,560.923,560.923,,0.0,0.0,0.0,0.0,0.0,88.028,,,,,969.915,5139.149,6892.412,-1753.263,0.0,,243.256,0.0,0.0,0.0,,,243.256,5382.405,,172.805,172.805,,,,27.958,27.958,0.0,0.0,,,263.453,,,263.453,464.216,701.507,701.507,0.0,0.0,,348.758,,,,348.758,1050.265,1514.481,0.0,713.557,,,0.0,4139.866,-10.271,4843.152,-5.313,4837.839,6352.32,
09/30/2008,6611.157,213.653,213.653,0.0,662.178,662.178,,0.0,0.0,0.0,0.0,0.0,88.624,,,,,964.455,5395.063,7216.474,-1821.411,0.0,,251.639,,0.0,,,,251.639,5646.702,,305.718,305.718,,,,25.352,25.352,0.0,0.0,,,224.086,,,224.086,555.156,701.519,701.519,0.0,0.0,,396.887,,,,396.887,1098.406,1653.562,0.0,466.06,,,0.0,4511.66,-15.024,4962.696,-5.101,4957.595,6611.157,
12/31/2008,7106.799,513.311,513.311,0.0,644.84,644.84,,0.0,0.0,0.0,0.0,0.0,82.19,,,,,1240.341,5647.017,7533.248,-1886.231,0.0,,219.441,0.0,0.0,0.0,,,219.441,5866.458,,259.107,259.107,,,,172.698,172.698,0.0,0.0,,,247.188,,,247.188,678.993,750.789,750.789,0.0,0.0,,386.302,,,,386.302,1137.091,1816.084,0.0,428.305,,,0.0,4919.667,-57.257,5290.715,,5290.715,7106.799,
03/31/2009,7303.303,513.743,513.743,0.0,632.901,632.901,0.0,0.0,0.0,0.0,0.0,0.0,116.633,50.976,,,65.657,1263.277,5792.106,7736.365,-1944.259,0.0,,247.92,,,,,,247.92,6040.026,,430.617,218.167,142.177,7.269,63.004,0.0,0.0,,,,0.0,53.575,,,53.575,484.192,750.827,750.827,,,,415.73,,,273.51,142.22,1166.557,1650.749,0.0,1162.346,27.6266,1134.7194,,4547.546,-57.338,5652.554,0.0,5652.554,7303.303,
06/30/2009,7682.122,671.42,671.42,0.0,654.435,654.435,0.0,0.0,0.0,0.0,0.0,0.0,128.122,43.582,,,84.54,1453.977,5952.076,7967.807,-2015.731,0.0,,276.069,,,,,,276.069,6228.145,,360.689,204.914,69.253,11.252,75.27,0.0,0.0,,,,0.0,62.155,,,62.155,422.844,750.866,750.866,,,,446.117,,,275.396,170.721,1196.983,1619.827,0.0,1163.035,27.6266,1135.4084,,4950.702,-51.442,6062.295,0.0,6062.295,7682.122,
09/30/2009,8089.375,756.093,756.093,0.0,717.718,717.718,0.0,0.0,0.0,0.0,0.0,0.0,129.704,41.897,,,87.807,1603.515,6206.434,8297.445,-2091.011,0.0,,279.426,,,,,,279.426,6485.86,,431.263,232.713,103.714,7.267,87.569,0.0,0.0,,,,0.0,66.419,,,66.419,497.682,750.906,750.906,,,,423.847,,,293.281,130.566,1174.753,1672.435,0.0,1141.611,26.3825,1115.2285,-69.43,5398.53,-53.771,6416.94,0.0,6416.94,8089.375,
12/31/2009,8396.896,735.493,735.493,0.0,647.454,647.454,0.0,0.0,0.0,0.0,0.0,0.0,100.243,26.938,,,73.305,1483.19,6634.452,8810.227,-2175.775,0.0,,279.254,0.0,0.0,0.0,29.405,,249.849,6913.706,,377.985,197.8,68.76,11.258,100.167,0.0,0.0,0.0,0.0,,0.0,55.962,0.0,,55.962,433.947,750.946,750.946,0.0,0.0,,423.571,0.0,14.253,300.231,109.087,1174.517,1608.464,0.0,1130.607,26.5724,1104.0346,-143.031,5855.737,-54.881,6788.432,0.0,6788.432,8396.896,
03/31/2010,8734.102,847.71,847.71,0.0,622.213,622.213,0.0,0.0,0.0,0.0,0.0,0.0,122.017,,,,122.017,1591.94,6864.922,9130.419,-2265.497,0.0,,277.24,,,,,,277.24,7142.162,,419.684,249.847,80.013,0.0,89.824,0.0,0.0,,,,0.0,62.543,,,62.543,482.227,750.987,750.987,,,,446.351,,,299.787,146.564,1197.338,1679.565,0.0,1130.131,1118.742,11.389,-242.459,6227.512,-60.647,7054.537,0.0,7054.537,8734.102,
06/30/2010,8903.502,1083.112,1083.112,0.0,471.348,471.348,0.0,0.0,0.0,0.0,0.0,0.0,132.036,,,,132.036,1686.496,6935.973,9292.013,-2356.04,0.0,,281.033,,,,,,281.033,7217.006,,355.957,199.85,56.557,0.0,99.55,0.0,0.0,,,,0.0,80.87,,,80.87,436.827,751.028,751.028,,,,447.275,,,288.389,158.886,1198.303,1635.13,0.0,1128.137,1107.281,20.856,-242.484,6445.722,-63.003,7268.372,0.0,7268.372,8903.502,
09/30/2010,11006.424,367.242,367.242,0.0,487.029,487.029,0.0,0.0,0.0,0.0,0.0,0.0,133.786,,,,133.786,988.057,9679.534,12148.401,-2468.867,0.0,,338.833,,,,,,338.833,10018.367,,440.741,277.944,35.751,0.0,127.046,52.65,0.0,,,,52.65,96.051,,,96.051,589.442,2670.701,2670.701,,,,545.191,,,270.645,274.546,3215.892,3805.334,0.0,979.06,947.71,31.35,-373.813,6531.742,-60.994,7075.995,125.095,7201.09,11006.424,
12/31/2010,11302.387,337.871,337.871,0.0,387.414,387.414,0.0,0.0,0.0,0.0,0.0,0.0,186.509,35.502,0.0,81.066,65.323,911.794,10048.087,12643.866,-2595.779,0.0,,342.506,0.0,0.0,0.0,34.834,,307.672,10390.593,,637.185,374.814,96.448,40.26,125.663,80.213,0.0,0.0,0.0,,80.213,84.049,0.0,10.893,64.634,801.447,2686.484,2686.484,0.0,0.0,,526.822,0.0,19.28,258.822,237.827,3213.306,4014.753,0.0,956.69,917.684,39.006,-373.967,6630.5,-50.22,7163.003,124.631,7287.634,11302.387,
03/31/2011,11929.885,508.681,508.681,0.0,445.875,445.875,0.0,0.0,0.0,0.0,0.0,0.0,170.434,73.517,,,96.917,1124.99,10439.729,13166.956,-2727.227,0.0,,365.166,,,,,,365.166,10804.895,,515.787,395.131,0.0,27.543,93.113,0.0,0.0,,,,0.0,90.201,,,90.201,605.988,3167.646,3167.646,,,,479.685,,,261.641,218.044,3647.331,4253.319,0.0,932.378,887.431,44.947,-379.667,6684.995,-46.731,7190.975,485.591,7676.566,11929.885,
06/30/2011,12438.238,230.877,230.877,0.0,510.019,510.019,0.0,0.0,0.0,0.0,0.0,0.0,236.6,67.311,,80.815,88.474,977.496,11062.57,13926.052,-2863.482,0.0,,398.172,,,,,,398.172,11460.742,,546.73,303.902,69.764,58.328,114.736,0.0,0.0,,,,0.0,79.826,,,79.826,626.556,3521.77,3521.77,,,,469.544,,,257.069,212.475,3991.314,4617.87,0.0,908.294,857.795,50.499,-383.344,6739.078,-42.316,7221.712,598.656,7820.368,12438.238,
09/30/2011,12951.533,197.015,197.015,0.0,601.161,601.161,0.0,0.0,0.0,0.0,0.0,0.0,203.268,61.166,,57.335,84.767,1001.444,11421.032,14420.267,-2999.235,0.0,,529.057,,,,,,529.057,11950.089,,556.199,320.053,89.7,22.129,124.317,0.0,0.0,,,,0.0,93.651,,,93.651,649.85,3811.866,3811.866,,,,518.148,,,299.625,218.523,4330.014,4979.864,0.0,845.077,796.067,49.01,-10.531,6549.441,-56.212,7327.775,643.894,7971.669,12951.533,
12/31/2011,13495.159,239.196,239.196,0.0,587.163,587.163,0.0,0.0,0.0,0.0,0.0,0.0,233.253,35.796,0.0,75.284,122.173,1059.612,12130.345,15441.346,-3311.001,0.0,,305.202,0.0,0.0,0.0,32.542,,272.66,12435.547,,703.252,436.006,94.92,54.419,117.907,0.0,0.0,0.0,0.0,,0.0,123.928,0.0,0.0,120.867,827.18,4071.964,4071.964,0.0,0.0,,498.163,0.0,50.18,242.791,205.192,4570.127,5397.307,0.0,814.951,766.595,48.356,-10.553,6676.444,-74.321,7406.521,691.331,8097.852,13495.159,
03/31/2012,13895.201,208.84,208.84,0.0,738.835,738.835,0.0,0.0,0.0,0.0,0.0,0.0,306.998,88.499,,95.308,123.191,1254.673,12089.312,15371.823,-3282.511,0.0,,551.216,,,,,,551.216,12640.528,,572.246,335.276,97.179,28.54,111.251,0.0,0.0,0.0,0.0,,0.0,108.911,,,108.267,681.157,4444.161,4444.161,,,,546.516,,,240.341,306.175,4990.677,5671.834,0.0,789.813,737.633,52.18,-17.004,6796.619,-70.56,7498.868,724.499,8223.367,13895.201,
06/30/2012,14036.016,275.293,275.293,0.0,693.533,693.533,0.0,0.0,0.0,0.0,0.0,0.0,318.904,78.463,0.0,97.9,142.541,1287.73,12422.636,16055.168,-3632.532,0.0,,325.65,,,,,,325.65,12748.286,,698.399,277.647,89.262,205.887,125.603,0.0,0.0,,,,0.0,108.714,,0.0,108.714,807.113,4444.294,4444.294,,,,544.442,,,238.045,306.397,4988.736,5795.849,0.0,770.359,709.368,60.991,-20.318,6823.758,-75.461,7498.338,741.829,8240.167,14036.016,
09/30/2012,14460.406,218.467,218.467,0.0,791.408,791.408,0.0,0.0,0.0,0.0,0.0,0.0,294.617,64.644,0.0,118.54,111.433,1304.492,12812.144,16637.626,-3825.482,0.0,,343.77,,,,,,343.77,13155.914,,697.942,298.363,130.551,123.433,145.595,0.0,0.0,,,,0.0,144.267,,0.0,144.267,842.209,4639.429,4639.429,,,,589.446,,,235.851,353.595,5228.875,6071.084,0.0,785.689,709.993,75.696,-20.986,6938.434,-72.077,7631.06,758.262,8389.322,14460.406,
12/31/2012,14607.774,282.092,282.092,0.0,743.673,743.673,0.0,0.0,0.0,0.0,0.0,0.0,279.56,43.962,,112.423,123.175,1305.325,13025.972,16971.666,-3945.694,0.0,,276.477,0.0,0.0,0.0,3.486,,272.991,13302.449,,752.937,350.147,135.257,134.805,132.728,0.0,0.0,0.0,0.0,,0.0,158.512,0.0,,158.512,911.449,4634.375,4634.375,0.0,0.0,,573.66,0.0,60.175,226.045,287.44,5208.035,6119.484,0.0,793.661,710.13,83.531,-21.069,7066.023,-115.449,7723.166,765.124,8488.29,14607.774,
03/31/2013,14889.958,214.528,214.528,0.0,887.759,887.759,0.0,0.0,0.0,0.0,0.0,0.0,326.278,97.961,,115.72,111.821,1428.565,13184.865,17329.558,-4144.693,0.0,,276.528,,,,,,276.528,13461.393,,642.978,319.674,147.557,57.041,118.706,0.0,0.0,0.0,0.0,,0.0,169.207,,,167.229,812.185,4844.193,4844.193,,,,570.895,,,223.5,347.395,5415.088,6227.273,0.0,804.289,712.0,92.289,-27.806,7215.777,-112.352,7879.908,782.777,8662.685,14889.958,
06/30/2013,15466.086,166.207,166.207,0.0,834.576,834.576,0.0,0.0,0.0,0.0,0.0,0.0,343.443,71.824,0.0,148.281,122.638,1344.226,13844.336,18198.504,-4354.168,0.0,,277.524,,,,,,277.524,14121.86,,917.644,344.468,123.234,323.675,126.267,0.0,0.0,0.0,0.0,,0.0,168.946,,0.0,163.515,1086.59,5276.304,5276.304,,,,542.892,,,218.513,324.379,5819.196,6905.786,0.0,816.061,712.183,103.878,-28.146,7135.98,-116.429,7807.466,752.834,8560.3,15466.086,
09/30/2013,15729.331,178.37,178.37,0.0,865.746,865.746,0.0,0.0,0.0,0.0,0.0,0.0,330.887,52.752,0.0,143.635,132.573,1375.003,14072.457,18606.931,-4534.474,0.0,,281.871,,,,,,281.871,14354.328,,782.164,318.013,134.318,192.352,137.481,0.0,0.0,0.0,0.0,,0.0,202.422,,0.0,201.084,984.586,5307.838,5307.838,,,,580.091,,,187.648,392.443,5887.929,6872.515,0.0,829.879,712.421,117.458,-28.627,7417.89,-110.583,8108.559,748.257,8856.816,15729.331,
12/31/2013,16217.957,114.458,114.458,0.0,949.069,949.069,0.0,0.0,0.0,0.0,0.0,0.0,327.408,,,140.269,187.139,1390.935,14558.09,19198.767,-4640.677,0.0,,268.932,0.0,0.0,0.0,19.718,,249.214,14827.022,,751.743,347.214,125.119,128.249,151.161,0.0,0.0,0.0,0.0,,0.0,300.172,0.0,,300.172,1051.915,5556.251,5556.251,0.0,0.0,,559.763,0.0,27.859,225.455,306.449,6116.014,7167.929,0.0,812.82,2.534,810.286,0.0,7591.927,-82.164,8322.583,727.445,9050.028,16217.957,
03/31/2014,16444.497,114.735,114.735,0.0,877.127,877.127,0.0,0.0,0.0,0.0,0.0,0.0,379.674,,,135.733,237.995,1371.536,14825.569,19691.578,-4866.009,0.0,,247.392,,,,,,247.392,15072.961,,678.723,323.593,173.397,64.58,117.153,0.0,0.0,0.0,0.0,,0.0,215.792,,,215.792,894.515,5728.782,5728.782,,,,538.488,,,221.38,317.108,6267.27,7161.785,0.0,817.41,2.542,814.868,0.0,7815.082,-74.446,8558.046,724.666,9282.712,16444.497,
06/30/2014,16989.9,140.537,140.537,0.0,889.942,889.942,0.0,0.0,0.0,0.0,0.0,0.0,381.597,,0.0,148.345,226.6,1412.076,15273.529,20391.892,-5118.363,0.0,,304.295,,,,,,304.295,15577.824,,642.147,365.961,127.739,0.0,148.447,0.0,0.0,0.0,0.0,,0.0,258.667,,0.0,258.667,900.814,6013.946,6013.946,,,,572.307,,,233.419,338.888,6586.253,7487.067,0.0,831.422,2.543,828.879,0.0,8017.321,-71.264,8777.479,725.354,9502.833,16989.9,
09/30/2014,13950.197,68.354,68.354,0.0,610.134,610.134,0.0,0.0,0.0,0.0,0.0,0.0,352.557,,0.0,126.295,226.202,1031.045,12633.666,15304.758,-2671.092,0.0,,285.486,,,,,,285.486,12919.152,,485.536,267.811,115.192,0.0,102.533,0.0,0.0,0.0,0.0,,0.0,170.474,,0.0,170.141,656.01,4737.081,4737.081,,,,455.387,,,165.75,289.637,5192.468,5848.478,0.0,789.897,2.523,787.374,0.0,6634.194,-45.768,7378.323,723.396,8101.719,13950.197,
12/31/2014,13286.822,68.51,68.51,0.0,569.096,569.096,0.0,0.0,0.0,0.0,0.0,0.0,290.956,,,107.49,183.466,928.562,12112.509,14442.922,-2330.413,0.0,,245.751,0.0,0.0,0.0,7.725,,238.026,12358.26,,462.139,265.389,94.23,0.0,102.52,0.0,0.0,0.0,0.0,,0.0,206.535,0.0,,206.535,668.674,4869.02,4869.02,0.0,0.0,,462.094,0.0,65.48,120.589,276.025,5331.114,5999.788,0.0,698.113,2.475,695.638,0.0,5936.035,-69.418,6564.73,722.304,7287.034,13286.822,
03/31/2015,13157.973,82.203,82.203,0.0,594.72,594.72,0.0,0.0,0.0,0.0,0.0,0.0,185.44,,0.0,59.743,125.697,862.363,12046.683,14529.74,-2483.057,0.0,,248.927,,,,,,248.927,12295.61,,464.253,246.539,126.582,19.681,71.451,0.0,0.0,0.0,0.0,,0.0,121.17,,0.0,118.025,585.423,4862.361,4862.361,,,,437.791,,,111.122,326.669,5300.152,5885.575,0.0,602.614,2.42,600.194,0.0,6021.583,-74.781,6549.416,722.982,7272.398,13157.973,
06/30/2015,13204.716,247.683,247.683,0.0,540.423,540.423,0.0,0.0,0.0,0.0,0.0,0.0,222.198,,0.0,60.564,160.531,1010.304,11970.445,14610.963,-2640.518,0.0,,223.967,,,,,,223.967,12194.412,,492.365,220.475,109.786,80.3,81.804,350.0,0.0,0.0,0.0,,350.0,111.529,,0.0,110.335,953.894,4488.541,4488.541,,,,414.883,,,104.402,310.481,4903.424,5857.318,0.0,612.087,2.42,609.667,0.0,6087.8,-69.173,6630.714,716.684,7347.398,13204.716,
09/30/2015,13058.018,164.43,164.43,0.0,530.401,530.401,0.0,0.0,0.0,0.0,0.0,0.0,241.046,,0.0,66.852,174.149,935.877,11918.667,14717.312,-2798.645,0.0,,203.474,,,,,,203.474,12122.141,,497.161,207.892,154.295,44.922,90.052,299.993,0.0,0.0,0.0,,299.993,107.042,,0.0,105.635,904.196,4188.727,4188.727,,,,372.322,,,46.366,325.956,4561.049,5465.245,0.0,621.228,2.42,618.808,0.0,6320.833,-72.032,6870.029,722.744,7592.773,13058.018,
12/31/2015,12865.645,512.245,512.245,0.0,498.931,498.931,0.0,0.0,0.0,0.0,0.0,0.0,229.442,,0.0,55.525,173.917,1240.618,11483.623,14056.323,-2572.7,0.0,,141.404,0.0,0.0,0.0,10.255,,131.149,11625.027,,465.586,223.221,87.94,72.961,81.464,299.924,0.0,0.0,0.0,,299.924,98.074,,0.0,98.074,863.584,4162.638,4162.638,0.0,0.0,,417.193,,60.774,92.797,263.622,4579.831,5443.415,0.0,630.903,2.42,628.483,0.0,6131.501,-63.175,6699.229,723.001,7422.23,12865.645,
03/31/2016,12454.912,236.198,236.198,0.0,506.017,506.017,0.0,0.0,0.0,0.0,0.0,0.0,209.804,,0.0,55.326,153.366,952.019,11387.676,14100.263,-2712.587,0.0,,115.217,,,,,,115.217,11502.893,,330.96,142.955,92.694,42.033,53.278,299.523,0.0,0.0,0.0,,299.523,98.469,,0.0,98.343,728.952,3864.06,3864.06,,,,370.487,,,70.75,299.737,4234.547,4963.499,0.0,632.803,2.432,630.371,0.0,6199.112,-60.638,6771.277,720.136,7491.413,12454.912,
06/30/2016,12739.444,822.978,822.978,0.0,353.677,353.677,0.0,0.0,0.0,0.0,0.0,0.0,153.921,,17.6,33.469,120.024,1330.576,11276.006,14135.376,-2859.37,0.0,,132.862,,,,,,115.262,11408.868,,415.86,138.659,152.943,73.798,50.46,299.642,0.0,0.0,0.0,,299.642,80.058,,0.0,78.562,795.56,3829.416,3829.416,,,,294.687,,,4.888,289.799,4124.103,4919.663,0.0,641.396,2.432,638.964,0.0,6517.161,-61.87,7096.687,723.094,7819.781,12739.444,
09/30/2016,12584.138,426.052,426.052,0.0,319.567,319.567,0.0,0.0,0.0,0.0,0.0,0.0,138.165,,0.0,35.387,90.043,883.784,11591.788,14604.796,-3013.008,0.0,,108.566,,,,,,108.566,11700.354,,311.828,114.392,98.019,46.04,53.377,299.762,0.0,0.0,0.0,,299.762,72.528,,0.0,71.594,684.118,3830.224,3830.224,,,,311.813,,,11.487,300.326,4142.037,4826.155,0.0,649.033,2.432,646.601,0.0,6457.071,-61.169,7044.935,713.048,7757.983,12584.138,
12/31/2016,11440.117,725.722,725.722,0.0,319.152,319.152,0.0,0.0,0.0,0.0,0.0,0.0,147.74,,0.0,55.48,92.26,1192.614,10061.948,12364.888,-2302.94,0.0,,185.555,0.0,0.0,0.0,0.542,,185.013,10247.503,,264.467,108.224,46.561,61.299,48.383,299.882,0.0,0.0,0.0,,299.882,68.944,,0.0,68.944,633.293,4040.229,4040.229,0.0,0.0,,299.15,,43.083,2.084,253.983,4339.379,4972.672,0.0,656.6,2.432,654.168,0.0,5154.221,-52.14,5758.681,708.764,6467.445,11440.117,
03/31/2017,11005.966,519.771,519.771,0.0,285.522,285.522,0.0,0.0,0.0,0.0,0.0,0.0,159.191,,0.0,96.233,56.458,964.484,9944.398,12381.85,-2437.452,0.0,,97.084,,,,,,97.084,10041.482,,231.028,83.782,49.036,63.252,34.958,249.299,0.0,0.0,0.0,,249.299,69.586,,0.0,69.476,549.913,3792.52,3792.52,,,,481.708,,,179.742,301.966,4274.228,4824.141,0.0,659.596,2.447,657.149,0.0,4852.61,-51.672,5460.534,721.291,6181.825,11005.966,
