Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/1994,,,,,2.06748,,,,,,,32.276063,2856.226084,
06/30/1994,,3016.334818,3159.757096,2907.769086,2.34606,,,,,,,37.264181,3071.645213,
09/30/1994,,2971.963953,3163.051092,2568.478807,2.048341,,,,,,,34.232188,3090.678677,
12/31/1994,23.515625,2785.267491,3228.136549,2522.537806,1.59518,0.842092,5.477949,,1.179716,6.724174,13.460392,29.439681,2554.890069,
03/31/1995,26.785714,2817.154739,3069.257559,2632.689693,1.801932,0.993595,7.421977,,1.317265,7.398148,15.015116,33.743156,2859.58383,
06/30/1995,26.571856,3002.242483,3192.246181,2819.82258,1.817792,1.055551,13.430079,,1.310388,7.196718,14.578771,34.721219,2858.284653,
09/30/1995,27.071428,2942.932592,3236.586536,2775.212072,1.897027,1.164052,14.163324,,1.37409,7.442367,14.944884,37.068569,3010.377792,
12/31/1995,27.297297,2998.320324,3243.101543,2786.670834,1.983419,1.222923,10.738001,47.286767,1.407876,7.538849,15.004958,39.513725,3133.620502,
03/31/1996,35.294118,3342.575043,3720.505267,3102.125014,2.314845,1.596949,13.240772,70.125833,1.795202,9.079305,19.023309,46.947,3642.33588,
06/30/1996,36.867088,3621.952526,3869.370872,3415.300888,2.198215,1.726965,12.981952,129.468581,1.993247,9.303447,20.517128,45.577712,3638.46633,
09/30/1996,42.931034,3691.991766,3913.068961,3415.407906,2.289886,2.086732,12.038182,355.289564,2.379482,10.111358,23.587657,48.707512,3851.274577,
12/31/1996,54.94186,4135.737105,4394.278338,3834.82909,2.532601,2.721907,11.806283,164.291322,3.027759,11.355844,29.120425,55.456144,4293.690006,
03/31/1997,44.251825,3982.006449,4469.375568,3617.999301,2.131901,2.211678,7.534769,61.06293,2.700739,10.046746,25.763441,47.436031,4021.441102,
06/30/1997,45.21605,4308.204216,4890.866099,3860.852092,2.876427,2.582191,8.396109,79.919863,3.173119,12.300714,29.516575,57.314462,4902.732508,
09/30/1997,51.764706,5276.036782,5806.060013,4914.3896,3.377842,3.002768,11.794141,,3.643951,14.010483,32.656135,68.8556,5840.255836,
12/31/1997,38.341969,5282.173811,6058.866013,4624.001499,4.554812,2.437773,6.223667,18.100173,2.903314,8.252191,23.996382,74.0,4814.130123,
03/31/1998,34.542411,4648.698486,5240.598883,4011.149181,4.587316,2.398535,6.011687,13.186321,2.812453,7.666777,21.385527,77.375,4975.086251,
06/30/1998,36.902174,5251.605975,5804.564634,4781.03961,,2.452883,,,,,,84.875,,
