Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
08/31/2007,26.971,21.379,7.138,-3.915,,-4.08,0.165,2.369,14.735,,,-12.366,,314.622,-0.589,0.0,,,-0.589,,,0.0,0.0,0.0,,,,,315.211,-349.945,-973.0,0.0,,,,0.0,0.0,0.0,623.055,,-8.352,0.37,1.259,
11/30/2007,41.869,18.239,7.07,-14.851,,-15.779,0.928,31.411,0.826,,,30.585,,-85.415,0.411,0.411,,,,,,0.0,0.0,0.0,,,,,-85.826,55.765,0.0,415.901,,,,265.035,265.035,0.0,-625.171,,12.219,43.784,6.703,
02/29/2008,20.741,17.934,7.609,1.502,4.875,-2.911,-0.462,-6.304,-45.621,,,39.317,,-27.435,-0.961,0.0,,,-0.961,,,0.0,0.0,0.0,,,,,-26.474,-5.195,0.0,-5.562,,,,0.0,0.0,0.0,0.367,,-11.889,10.454,8.975,
05/31/2008,59.996,18.631,7.647,2.369,7.222,-3.997,-0.856,31.349,18.501,,,12.848,,-44.075,-4.859,,,,-4.859,,,,,,,,,,-39.216,-5.556,,-5.563,,,,-0.557,,-0.557,0.564,,10.365,10.344,6.337,
08/31/2008,30.827,18.878,8.393,-1.587,5.397,-0.299,-6.685,5.143,20.82,,1.96,-17.637,,190.038,-13.277,,,,-13.277,,,,,,,,,,203.315,-6.707,,-5.562,,,,-0.029,,-0.029,-1.116,,214.158,30.776,5.282,
11/30/2008,43.517,12.825,9.821,29.394,12.844,0.029,16.521,-8.523,-1.448,,-1.688,-5.387,,-6.459,-6.459,,,,-6.459,,,,,,,,,,0.0,-15.433,,-5.563,,,,-0.095,,-0.095,-9.775,,21.625,4.943,5.373,
02/28/2009,22.472,16.724,9.48,5.364,7.736,-4.214,1.842,-9.096,-14.225,0.0,-0.359,5.488,0.0,-6.033,-6.033,0.0,,0.0,-6.033,-6.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.673,0.0,-5.563,,,-5.563,-0.11,0.0,-0.11,0.0,-1.962,8.804,5.259,5.304,
05/31/2009,46.685,19.618,9.4,2.379,8.978,-6.736,0.137,15.288,4.875,0.0,37.564,-27.151,0.0,-248.22,-3.486,0.0,,0.0,-3.486,-3.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244.734,-6.027,0.0,-5.562,,,-5.562,-0.465,0.03,-0.495,0.0,3.45,-204.112,20.862,4.498,
08/31/2009,51.687,20.924,9.298,4.492,8.354,-4.276,0.414,16.973,18.423,0.0,-4.364,2.914,0.0,-6.655,-1.669,0.0,,0.0,-1.669,-1.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.986,-5.671,0.0,-5.562,,,-5.562,-0.109,0.0,-0.109,0.0,-0.429,38.932,15.654,4.204,
11/30/2009,10.098,24.535,9.333,15.132,3.166,0.888,11.078,-38.902,-0.513,0.0,-32.153,-6.236,0.0,-47.308,-2.224,0.0,,0.0,-2.224,-2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.084,99.913,0.0,-5.563,,,-5.563,98.549,116.322,-17.773,6.927,1.62,64.323,19.61,4.247,
02/28/2010,-14.761,27.518,7.671,-0.583,3.728,-1.918,-2.393,-49.367,-37.68,0.0,-1.466,-10.221,0.0,-65.541,-3.285,0.0,,0.0,-3.285,-3.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.256,-9.5,0.0,-10.563,,,-10.563,1.063,3.509,-2.446,0.0,-1.873,-91.675,7.288,3.952,
05/31/2010,69.865,24.067,7.833,6.638,5.295,-2.665,4.008,31.327,20.537,0.0,0.131,10.659,0.0,295.403,-1.411,0.0,,0.0,-1.411,-1.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.814,-298.913,0.0,-299.077,,,-299.077,0.164,0.168,-0.004,0.0,1.444,67.799,29.676,4.607,
