Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
11/30/1992,71.108757,,-49.571751,,21.537006,,-14.321643,,,7.215362,-1.402958,,1.506906,,0.0,,-0.103948,5.812404,-2.2087,3.603704,0.0,,,3.603704,0.0,3.603704,0.0,,3.603704,3.603704,,94.080002,0.03875,0.03875,,94.080002,0.03875,0.03875,0.03875,
02/28/1993,58.781734,,-41.088734,,17.693001,,-11.41858,,,6.274421,-1.513524,,1.53153,,0.0,,-0.018006,4.760897,-1.80905,2.951847,0.0,,,2.951847,0.0,2.951847,0.0,,2.951847,2.951847,,94.337761,0.03125,0.03125,,94.337761,0.03125,0.03125,0.03125,
05/31/1993,60.495262,,-42.084,,18.411263,,-11.799,,,6.612263,-1.27,,1.274,,0.0,,-0.004,5.342263,-1.951,3.391263,0.0,,,3.391263,0.0,3.391263,0.0,,3.391263,3.391263,,94.288002,0.03625,0.03625,,94.288002,0.03375,0.03625,0.03625,
08/31/1993,115.922577,,-82.186516,,33.736061,,-22.443777,,,11.291954,-1.939518,,1.960564,,0.0,,-0.021046,9.352436,-3.69525,5.657186,0.0,,,5.657186,0.0,5.657238,0.0,,5.657238,5.657238,,94.400002,0.05625,0.05625,,94.400002,0.05625,0.05625,0.05625,
11/30/1993,154.484619,,-109.829002,,44.655617,,-31.648001,,,13.008,-3.816,,3.854,,0.0,,-0.038,9.192,-3.539,5.653,0.0,,,5.653,0.0,5.653212,0.0,,5.653212,5.653212,,112.267036,0.05,0.05,,112.267036,0.05,0.05,0.05,
02/28/1994,140.031128,,-98.362999,,41.668129,,-28.011999,,,13.656,-4.47,,4.506,,0.0,,-0.036,9.186,-3.445,5.741,0.0,,,5.741,0.0,5.741233,0.0,,5.741233,5.741233,,131.003113,0.04375,0.04375,,131.003113,0.04375,0.04375,0.04375,
05/31/1994,154.223007,,,,,,,,,154.223007,,,,,,,,,,6.655,,,,,,6.655,,,6.655,6.655,,,0.05125,0.05125,0.05125,,0.05125,0.05125,0.05125,
08/31/1994,180.845001,,,,,,,,,180.845001,,,,,,,,,,-6.316,,,,,,-6.316,,,-6.316,-6.316,,,-0.04875,-0.04875,-0.04875,,-0.04875,-0.04875,-0.04875,
11/30/1994,243.542007,,,,,,,,,243.542007,,,,,,,,,,10.332,,,,,,10.332,,,10.332,10.332,,,0.07625,0.07625,0.07625,,0.07625,0.07625,0.07625,
02/28/1995,210.942963,,,,,,,,,,,,,,,,,,,9.987001,,,,,,9.987001,,,9.987001,9.987001,,,0.0625,0.0625,0.0625,,0.0625,0.0625,0.0625,
05/31/1995,222.770004,,-159.507996,,63.262009,,-38.834,,,24.427999,-7.131,,6.224,,0.0,,0.907,17.297,-6.66,10.637,0.0,,,10.637,0.0,10.637,0.0,,10.637,10.637,,159.800003,0.06625,0.06625,0.06625,159.800003,0.06625,0.06625,0.06625,
08/31/1995,229.287994,,-166.608994,,62.679001,,-40.091999,,,22.587,-6.226,,5.421,,0.0,,0.805,16.361,-6.298,10.063,0.0,,,10.063,0.0,10.063,0.0,,10.063,10.063,,160.311996,0.0625,0.0625,0.0625,160.311996,0.0625,0.0625,0.0625,
11/30/1995,285.584991,,-208.332001,,77.252991,,-50.104,,,27.149,-9.795,,8.157,,0.0,,1.638,17.354001,-6.942,10.412,0.0,,,10.412001,0.0,10.412,0.0,,10.412,10.412,,160.832001,0.065,0.065,0.065,160.832001,0.065,0.065,0.065,
02/29/1996,249.440002,,-187.876007,,61.563995,,-62.653,,,-1.089,-9.563,,8.956,,0.0,,0.607,-10.652,3.561,-7.091,0.0,,,-7.091,0.0,-7.091,0.0,,-7.091,-7.091,,160.44,-0.045,-0.045,-0.045,160.44,-0.045,-0.045,-0.045,
05/31/1996,276.493011,,-203.585999,,72.907013,,-49.943001,,,22.964001,-8.795,,8.795,,0.0,,0.0,14.169001,-5.668,8.501,0.0,,,8.501,0.0,8.501,0.0,,8.501,8.501,,159.167999,0.05375,0.05375,0.05375,159.167999,0.05375,0.05375,0.05375,
08/31/1996,279.217987,,-209.382996,,69.834991,,-52.926998,,,16.908001,-8.008,,8.008,,0.0,,0.0,8.900001,-3.959,4.941,0.0,,,4.941,0.0,4.941,0.0,,4.941,4.941,,157.223999,0.03125,0.03125,0.03125,157.223999,0.03125,0.03125,0.03125,
11/30/1996,317.733002,,-236.050003,,81.682999,,-58.269001,,,23.414,-8.665,,8.665,,0.0,,0.0,14.749,-6.438,8.311,0.0,,,8.310999,0.0,8.311,0.0,,8.311,8.311,,154.399994,0.05375,0.05375,0.05375,154.399994,0.05375,0.05375,0.05375,
02/28/1997,261.569,,-195.162003,,66.406997,,-47.852001,,,18.555,-8.582,,8.582,,0.0,,0.0,9.973,-4.051,5.922,0.0,,,5.922,0.0,5.922,0.0,,5.922,5.922,,154.92,0.03875,0.03875,0.03875,154.92,0.03875,0.03875,0.03875,
05/31/1997,306.010986,,-225.279007,,80.731979,,-55.224998,,,25.507,-8.479,,8.479,,0.0,,0.0,17.028,-6.982,10.046,0.0,,,10.046,0.0,10.046,0.0,,10.046,10.046,,150.160004,0.0675,0.0675,0.0675,152.360001,0.06625,0.06625,0.06625,
08/31/1997,301.523987,,-216.764999,,84.758987,,-56.257999,,,28.500999,-7.545,,7.545,,0.0,,0.0,20.955999,-8.591,12.365,0.0,,,12.365,0.0,12.365,0.0,,12.365,12.365,,148.472,0.08375,0.08375,0.08375,151.695999,0.08125,0.08125,0.08125,
11/30/1997,322.703003,,-224.703003,,98.0,,-60.289001,,,37.710999,-7.861,,7.861,,0.0,,0.0,29.849998,-12.239,17.611,0.0,,,17.610998,0.0,17.611,0.0,,17.611,17.611,,149.600006,0.1175,0.1175,0.1175,152.800003,0.115,0.115,0.115,
02/28/1998,282.549988,,-197.306,,85.243988,,-59.908001,,,25.336,-8.304,,8.304,,0.0,,0.0,17.032001,-6.983,10.049,0.0,,,10.049001,0.0,10.049,0.0,,10.049,10.049,,149.591995,0.0675,0.0675,0.0675,152.0,0.06625,0.06625,0.06625,
05/31/1998,312.928,,-220.867,,92.061,,-61.332,,,30.729,-8.527,8.527,8.527,,0.0,,0.0,22.202,-9.103,13.099,0.0,,,13.099,0.0,13.099,0.0,,13.099,13.099,,149.984,0.0875,0.0875,0.0875,154.624,0.085,0.085,0.085,
08/31/1998,349.386,,-246.15,,103.236,,-67.454,,,35.782,-7.425,7.425,7.425,,0.0,,0.0,28.357,-11.626,16.731,0.0,,,16.731,0.0,16.731,0.0,,16.731,16.731,,148.712,0.1125,0.1125,0.1125,152.408,0.11,0.11,0.11,
11/30/1998,375.586,,-259.891,,115.695,,-73.775,,,41.92,-7.748,7.748,,,0.0,,0.0,34.172,-14.011,20.161,0.0,,,20.161,0.0,20.161,0.0,,20.161,20.161,,143.136,0.14125,0.14125,0.14125,146.6,0.1375,0.1375,0.1375,
02/28/1999,459.443,,-322.401,,137.042,,-96.965,,,40.077,-20.378,25.51,25.51,,0.0,,-5.132,19.699,-7.781,11.918,11.437,,,0.481,0.0,0.481,0.0,,0.481,0.481,,143.456,0.00375,0.08375,0.0975,147.8,0.00375,0.08125,0.09375,
05/31/1999,530.169,,-374.046,,156.123,,-110.502,,,45.621,-27.544,22.034,22.034,,0.0,,5.51,18.077,-7.231,10.846,0.0,,,10.846,0.0,10.846,0.0,,10.846,10.846,,143.816,0.075,0.075,0.0975,147.576,0.07375,0.07375,0.09625,
08/31/1999,621.58,,-432.452,,189.128,,-125.32,,,63.808,-28.64,28.64,28.64,,0.0,,0.0,35.168,-14.067,21.101,0.0,,,21.101,0.0,21.101,0.0,,21.101,21.101,,144.08,0.14625,0.14625,0.14625,147.992,0.1425,0.1425,0.1425,
11/30/1999,652.969,,-443.282,,209.687,,-132.309,,,77.378,-27.544,27.544,27.544,,0.0,,0.0,49.834,-19.934,29.9,0.0,,,29.9,0.0,29.9,0.0,,29.9,29.9,,144.664,0.20625,0.20625,0.20625,149.208,0.2,0.2,0.2,
02/29/2000,527.200012,,-359.678009,,167.522003,,-113.778,,,53.743999,-27.864,,27.864,,0.0,,0.0,25.879999,-10.352,15.528,0.0,,,15.527999,0.0,15.528,0.0,,15.528,15.528,,145.184006,0.1075,0.1075,0.1075,148.528,0.105,0.105,0.105,
05/31/2000,585.58,,-401.707,,183.873,,-126.409,,,57.464,-27.627,27.627,27.627,,0.0,,0.0,29.837,-11.935,17.902,0.0,,,17.902,0.0,17.902,0.0,0.0,17.902,17.902,,145.84,0.1225,0.1225,0.1225,148.784,0.12,0.12,0.12,
08/31/2000,637.49,,-436.851,,200.639,,-129.935,,,70.704,-27.187,27.187,27.187,,0.0,,0.0,43.517,-17.407,26.11,0.0,,,26.11,0.0,26.11,0.0,0.0,26.11,26.11,,146.4,0.1775,0.1775,0.1775,149.312,0.175,0.175,0.175,
11/30/2000,629.577,,-421.524,,208.053,,-122.815,,,85.238,-26.983,26.983,26.983,,0.0,,0.0,58.255,-23.302,34.953,0.0,,,34.953,0.0,34.953,0.0,0.0,34.953,34.953,,147.152,0.2375,0.2375,0.2375,149.872,0.2325,0.2325,0.2325,
02/28/2001,544.038,,-379.148,,164.89,,-107.428,,,57.462,-26.834,26.834,26.834,,0.0,,0.0,30.628,-12.251,18.377,0.0,,,18.377,0.0,18.377,0.0,,18.377,18.377,,148.216,0.12375,0.12375,0.12375,152.16,0.12125,0.12125,0.12125,
05/31/2001,595.216,,-442.541,,152.675,,-82.752,,,69.923,-30.185,30.185,,,0.0,,0.0,39.738,-15.895,23.843,0.0,,,23.843,0.0,23.843,0.0,0.0,23.843,23.843,,330.032,0.0725,0.0725,0.0725,340.204,0.07,0.07,0.07,
08/31/2001,689.127,,-505.842,,183.285,,-94.284,,,89.001,-29.111,28.974,0.0,,0.0,,0.137,59.89,-23.956,35.934,0.0,,,35.934,0.0,35.934,0.0,0.0,35.934,35.934,,339.316,0.105,0.105,0.105,351.456,0.1025,0.1025,0.1025,
11/30/2001,701.854,,-508.74,,193.114,,-84.291,,,108.823,-26.084,27.249,27.249,,0.0,,-1.165,82.739,-33.096,49.643,0.0,,,49.643,0.0,49.643,0.0,0.0,49.643,49.643,,173.716,0.28575,0.28575,0.28575,178.952,0.2775,0.2775,0.2775,
02/28/2002,617.345,,-454.474,,162.871,,-88.137,,,74.734,-27.142,27.781,27.781,,0.0,,-0.639,47.592,-19.037,28.555,1.554,,,27.001,0.0,27.001,0.0,0.0,27.001,27.001,,175.784,0.155,0.165,0.165,181.548,0.15,0.16,0.16,
05/31/2002,650.393,,-473.667,,176.726,,-90.761,,,85.965,-24.402,27.141,,,0.0,,-2.739,61.563,-24.194,37.369,0.0,,,37.369,0.0,37.369,0.0,0.0,37.369,37.369,,177.69,0.21,0.21,0.21,184.706,0.2,0.2,0.2,
08/31/2002,689.806,,-496.544,,193.262,,-87.616,,,105.646,-23.979,27.151,27.151,,0.0,,-3.172,81.667,-32.095,49.572,0.0,,,49.572,0.0,49.572,0.0,0.0,49.572,49.572,,179.382,0.275,0.275,0.275,186.058,0.265,0.265,0.265,
11/30/2002,738.379,,-524.885,,213.494,,-85.47,,,128.024,-22.02,26.202,26.202,,0.0,,-4.182,106.004,-41.66,64.344,0.0,,,64.344,0.0,64.344,0.0,0.0,64.344,64.344,,180.646,0.355,0.355,0.355,186.166,0.345,0.345,0.345,
02/28/2003,653.034,,-475.801,,177.233,,-87.146,,,90.087,-4.385,24.893,24.893,,0.0,,-20.508,85.702,-33.681,52.021,0.0,,,52.021,0.0,52.021,0.0,0.0,52.021,52.021,-11.147,181.172,0.285,0.285,0.225,186.418,0.28,0.28,0.22,
05/31/2003,772.802,,-563.717,,209.085,,-107.802,,,101.283,-40.05,39.243,,,0.0,,0.807,61.233,-22.044,39.189,0.0,,,39.189,0.0,39.189,0.0,0.0,39.189,39.189,,185.76,0.21,0.21,0.25,191.322,0.205,0.205,0.245,
08/31/2003,911.064,,-670.532,,240.532,,-127.293,,,113.239,-57.67,41.098,41.098,,0.0,,16.572,55.569,-20.005,35.564,0.0,,,35.564,0.0,35.564,-0.844,0.0,34.72,34.72,,197.144,0.18,0.18,0.335,208.262,0.17,0.17,0.32,
11/30/2003,987.248,,-704.632,,282.616,,-113.333,,,169.283,-39.851,31.889,31.889,,0.0,,7.962,129.432,-46.592,82.84,0.0,,,82.84,0.0,82.84,-2.45,0.0,80.39,80.39,,210.646,0.38,0.38,0.42,228.392,0.365,0.365,0.4,
02/29/2004,881.315,,-637.76,,243.555,,-108.849,,,134.706,-36.543,32.453,32.453,,0.0,,4.09,98.163,-35.342,62.821,0.0,,,62.821,0.0,62.821,-2.452,0.0,60.369,60.369,,212.282,0.285,0.285,0.28,229.314,0.275,0.275,0.27,
05/31/2004,927.305,,-676.843,,250.462,,-138.428,,,112.034,-31.832,30.281,30.281,,0.0,,1.551,80.202,-28.873,51.329,0.0,,,51.329,0.0,51.329,-2.451,0.0,48.878,48.878,,213.556,0.23,0.23,0.27,230.124,0.225,0.225,0.26,
08/31/2004,1036.941,,-746.286,,290.655,,-132.355,,,158.3,-32.341,30.4,30.4,,0.0,,1.941,125.959,-45.345,80.614,0.0,,,80.614,0.0,80.614,-2.451,0.0,78.163,78.163,,190.902,0.365,0.365,0.375,232.294,0.345,0.345,0.355,
11/30/2004,1085.711,,-772.047,,313.664,,-130.333,,,183.331,-31.936,30.651,30.651,,0.0,,1.285,151.395,-54.502,96.893,0.0,,,96.893,0.0,96.893,-2.451,0.0,94.442,94.442,,216.018,0.44,0.44,0.45,233.452,0.415,0.415,0.425,
02/28/2005,1037.681,,-750.9,,286.781,,-154.578,,,132.2,-57.783,46.343,46.343,,0.0,,11.44,74.417,-26.79,47.628,0.0,,,47.627,0.0,47.628,-2.451,0.0,45.177,45.177,,217.604,0.2076,0.2076,0.325,236.354,0.2015,0.2015,0.3095,
05/31/2005,1096.535,,-780.981,,315.554,,-157.864,,,157.69,-65.704,47.295,48.195,-0.9,0.0,,18.409,91.986,-16.287,75.699,0.0,,,75.699,0.0,75.699,-2.451,0.0,73.248,73.248,,219.522,0.3337,0.3337,0.3134,238.154,0.32,0.32,0.3,
08/31/2005,1191.959,,-834.997,,356.962,,-163.717,,,193.245,-66.187,46.1,46.9,-0.8,0.0,,20.087,127.058,-44.638,82.42,0.0,,,82.42,0.0,82.42,-2.451,0.0,79.969,79.969,,220.425,0.3628,0.3628,0.4337,239.071,0.34,0.34,0.40538,
11/30/2005,1267.087,,-867.333,,399.754,,-157.362,,,242.392,-62.608,48.085,49.085,-1.0,0.0,,14.523,179.784,-70.823,108.961,0.0,,,108.961,0.0,108.961,-2.451,0.0,106.51,106.51,,221.108,0.484,0.484,0.551,238.583,0.46,0.46,0.521,
02/28/2006,1047.867,,-761.505,,286.362,,-133.845,,,152.517,-74.087,48.202,47.417,-1.5,0.0,,28.17,78.43,-20.248,58.182,0.0,,,58.182,0.0,58.182,-2.451,0.0,55.731,55.731,,222.224,0.25,0.25,0.38,239.568,0.24,0.24,0.36,
05/31/2006,1155.9,,-834.1,,321.8,,-157.0,,,164.8,-17.9,48.7,49.6,-0.9,0.0,,-30.8,146.9,-61.4,85.5,0.0,,,85.5,0.0,85.5,-2.5,0.0,83.0,83.0,,223.424,0.38,0.38,0.33,240.1,0.36,0.36,0.31,
08/31/2006,1417.5,,-994.6,,422.9,,-185.5,,,237.4,-125.8,72.5,74.1,-1.6,0.0,,53.3,111.6,-43.2,68.4,0.0,,,68.4,0.0,68.4,-2.4,0.0,66.0,66.0,,224.161,0.3,0.3,0.449,240.318,0.28,0.28,0.429,
11/30/2006,1500.8,,-1055.6,,445.2,,-197.8,,,247.4,-74.3,73.1,74.6,-1.5,0.0,,1.2,173.1,-65.3,107.8,0.0,,,107.8,0.0,107.8,0.0,0.0,107.8,107.8,,233.361,0.47,0.47,0.62,239.396,0.45,0.45,0.58,
02/28/2007,1142.2,,-796.9,,345.3,,-194.0,,,151.3,-47.6,73.0,74.4,-1.4,0.0,,-25.4,103.7,-33.5,70.2,0.0,,,70.2,0.0,70.2,0.0,0.0,70.2,70.2,14.6,210.624,0.3,0.3,0.37,239.566,0.29,0.29,0.35,
05/31/2007,901.2,,-633.0,,268.2,,-197.6,,,70.6,-6.3,79.3,79.7,-0.4,0.0,,-73.0,64.3,-34.5,29.8,0.0,,,29.8,0.0,29.8,0.0,0.0,29.8,29.8,,229.46,0.13,0.13,0.21,233.439,0.13,0.13,0.21,
08/31/2007,892.6,,-582.9,,309.7,,-190.5,,,119.2,-8.6,85.7,86.7,-1.0,0.0,,-77.1,110.6,-38.5,72.1,0.0,,,72.1,0.0,72.1,0.0,0.0,72.1,72.1,,215.127,0.34,0.34,0.36,243.119,0.33,0.33,0.35,
11/30/2007,1094.8,,-702.9,,391.9,0.0,-192.1,192.1,0.0,199.8,-9.7,80.7,82.4,-1.7,0.0,-74.2,3.2,190.1,-70.5,119.6,0.0,,,119.6,0.0,119.6,0.0,0.0,119.6,119.6,,215.387,0.56,0.56,0.56,243.241,0.55,0.55,0.55,
02/29/2008,884.4,,-572.7,,311.7,,-227.1,,,84.6,-885.1,93.0,95.6,-2.6,0.0,,792.1,-800.5,-31.4,-831.9,0.0,,,-831.9,0.0,-831.9,0.0,0.0,-831.9,-831.9,914.7376,215.74,-3.9,-3.9,0.34,215.74,-3.9,-3.9,0.34,
05/31/2008,931.8,931.8,-602.8,602.8,329.0,0.0,-238.3,233.5,4.8,90.7,-14.5,86.6,,,,-72.1,0.0,76.2,-31.6,44.6,0.0,0.0,0.0,44.6,0.0,44.6,0.0,0.0,44.6,62.93,18.33,216.561,0.21,0.21,0.290588,242.955,0.21,0.21,0.285446,
08/31/2008,956.5,956.5,-650.7,650.7,305.8,0.0,-284.3,225.2,59.1,21.5,-10.6,80.7,,,,-70.1,0.0,10.9,-33.6,-22.7,0.0,0.0,0.0,-22.7,0.0,-22.7,0.0,0.0,-22.7,18.38,41.08,217.487,-0.11,-0.11,0.084511,217.487,-0.11,-0.11,0.078885,
11/30/2008,1031.2,1031.2,-627.2,627.2,404.0,0.0,-206.3,200.5,5.8,197.7,-2.1,78.4,,,,-76.3,0.0,195.6,-112.1,83.5,0.0,0.0,0.0,83.5,0.0,83.5,0.0,0.0,83.5,87.27,3.77,218.195,0.39,0.39,0.399963,243.75,0.39,0.39,0.399963,
02/28/2009,735.1,735.1,-543.9,543.9,191.2,0.0,-478.1,171.2,306.9,-286.9,-102.6,70.7,,,,31.9,0.0,-389.5,-17.3,-406.8,0.0,0.0,0.0,-406.8,0.0,-406.8,0.0,0.0,-406.8,-11.93,394.87,218.413,-1.88,-1.88,-0.054621,218.413,-1.88,-1.88,-0.072095,
05/31/2009,791.6,791.6,-522.9,522.9,268.7,0.0,-185.6,166.6,19.0,83.1,-4.0,66.8,,,,-62.8,0.0,79.1,-72.6,6.5,0.0,0.0,0.0,6.5,0.0,6.5,0.0,0.0,6.5,28.99,22.49,218.977,0.03,0.03,0.132388,243.564,0.03,0.03,0.122337,
08/31/2009,876.8,876.8,-567.2,567.2,309.6,0.0,-169.5,166.3,3.2,140.1,5.1,68.1,70.7,-2.6,,-73.2,0.0,145.2,-45.5,99.7,0.0,0.0,0.0,99.7,0.0,99.7,0.0,0.0,99.7,106.33,6.63,219.646,0.46,0.46,0.484097,244.45,0.45,0.45,0.477122,
11/30/2009,987.7,987.7,-643.6,643.6,344.1,0.0,-209.5,204.3,5.2,134.6,-29.4,64.0,,,,-34.6,0.0,105.2,-61.1,44.1,0.0,0.0,0.0,44.1,0.0,44.1,0.0,0.0,44.1,114.98,70.88,220.239,0.2,0.2,0.522069,245.939,0.2,0.2,0.488202,
02/28/2010,708.7,708.7,-486.3,486.3,222.4,0.0,-271.8,148.2,123.6,-49.4,-20.8,63.1,,,,-43.0,0.7,-70.2,19.2,-51.0,0.0,0.0,0.0,-51.0,0.0,-51.0,0.0,0.0,-51.0,54.485,105.485,220.481,-0.23,-0.23,0.247119,220.481,-0.23,-0.23,0.247119,
05/31/2010,787.5,787.5,-517.5,517.5,270.0,0.0,-173.7,168.8,4.9,96.3,6.0,48.5,49.7,-1.2,,-54.5,0.0,102.3,-53.2,49.1,0.0,0.0,0.0,49.1,0.0,49.1,0.0,0.0,49.1,80.385,31.285,216.439,0.23,0.23,0.371398,242.582,0.22,0.22,0.348967,
08/31/2010,862.8,862.8,-548.6,548.6,314.2,0.0,-181.0,167.3,13.7,133.2,16.1,50.3,50.8,-0.5,,-66.4,0.0,149.3,-58.0,91.3,0.0,0.0,0.0,91.3,0.0,91.3,0.0,0.0,91.3,104.155,12.855,209.167,0.44,0.44,0.497951,234.861,0.43,0.43,0.484735,
11/30/2010,966.4,966.4,-614.5,614.5,351.9,0.0,-181.8,176.1,5.7,170.1,22.3,49.1,50.0,-0.9,,-71.4,0.0,192.4,-53.1,139.3,0.0,0.0,0.0,139.3,0.0,139.3,0.0,0.0,139.3,142.615,3.315,209.952,0.67,0.67,0.679274,236.79,0.65,0.65,0.664,
02/28/2011,715.3,715.3,-461.3,461.3,254.0,0.0,-151.1,128.7,22.4,102.9,4.1,47.4,48.3,-0.9,,-51.5,0.0,107.0,172.8,279.8,0.0,0.0,0.0,279.8,0.0,279.8,0.0,0.0,279.8,64.34,-215.46,208.005,1.36,1.36,0.309319,236.009,1.32,1.32,0.309319,
05/31/2011,635.3,635.3,-384.3,384.3,251.0,0.0,-149.3,138.2,11.1,101.7,17.9,44.3,46.0,-1.7,,-62.2,0.0,119.6,-45.1,74.5,0.0,0.0,0.0,74.5,0.0,74.5,0.0,0.0,74.5,81.195,6.695,210.65,0.36,0.36,0.38545,238.518,0.35,0.35,0.378069,
08/31/2011,690.2,690.2,-407.2,407.2,283.0,0.0,-137.9,138.2,-0.3,145.1,21.5,42.5,44.2,-1.7,,-64.0,0.0,166.6,-3.9,162.7,0.0,0.0,0.0,162.7,0.0,162.7,0.0,0.0,162.7,162.96,0.26,210.222,0.78,0.78,0.775181,237.238,0.76,0.76,0.761096,
11/30/2011,700.7,700.7,-417.8,417.8,282.9,0.0,-122.6,121.8,0.8,160.3,7.0,46.3,47.8,-1.5,,-53.3,0.0,167.3,-62.5,104.8,0.0,0.0,0.0,104.8,0.0,104.8,0.0,0.0,104.8,95.96,-8.84,199.878,0.53,0.53,0.480093,226.518,0.52,0.52,0.480093,
