Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2004,,10115.139718,15001.999786,9367.559058,1.014271,1.286803,,,,22.95,15003.074867,
09/30/2004,,14741.3769,15468.089717,14038.691837,0.93613,1.148,,,,23.3,15126.680142,
12/31/2004,,16135.255601,17059.888729,14934.489891,1.027452,1.244629,,,1.485774,27.0,16428.200165,
03/31/2005,11.965217,16653.497272,17681.401173,15800.789645,1.033539,1.263786,1.264923,3.321591,1.585038,27.52,16875.903916,
06/30/2005,12.974249,17336.164011,18377.196153,16702.899323,1.053551,1.262131,1.416217,4.111378,1.761147,30.23,18210.260908,
09/30/2005,13.26749,18797.662893,19729.495177,17868.107445,1.185294,1.423849,1.473234,6.062841,1.8767,32.24,19701.6,
12/31/2005,13.667984,19313.936168,20372.090919,18078.30685,1.22368,1.470227,1.563897,4.715439,1.909766,34.58,20060.18,
03/31/2006,13.007782,19381.004884,20250.590485,18758.985528,1.221677,1.493054,1.519621,4.466427,1.866918,33.43,19294.597243,
06/30/2006,13.048689,19266.004599,19887.418417,18542.172683,1.298296,1.620548,1.577108,3.943309,1.882984,34.84,19387.2,
09/30/2006,13.211321,19265.474928,19960.590338,18711.195938,1.189009,1.446879,1.572046,3.66113,1.915542,35.01,19697.52,
12/31/2006,12.217857,19275.945948,20362.290688,18465.633251,1.136911,1.390753,1.515664,3.566925,1.915803,34.21,19704.03,
03/31/2007,12.259649,20257.996326,21280.559662,19531.336214,1.147338,1.400549,1.487634,3.374989,1.901429,34.94,20065.78,
06/30/2007,11.740614,20314.846191,20881.30269,19612.64856,1.17532,1.448593,1.425079,3.119749,1.850954,34.4,19892.2,
09/30/2007,9.817891,18158.238841,19877.921397,16685.056302,1.013026,1.241416,1.234417,2.838942,1.636638,30.73,18014.47,
12/31/2007,8.289902,16334.195571,18587.95985,14757.534196,0.823282,1.012058,1.005933,2.336017,1.398939,25.45,15563.2,
03/31/2008,7.861111,14512.12826,15433.067505,13375.115082,0.770383,0.965159,0.887706,2.043972,1.22279,22.64,13656.12,
06/30/2008,6.876448,13415.416438,14385.129995,10034.359718,0.624684,0.792084,0.719577,1.779,0.929241,17.81,10036.73,
