Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
08/31/2000,,-1.199,0.0,18.750999,6.506,,,156.857006,4.147727,,,,,,,,,,,
11/30/2000,,-4.974,0.0,18.98,5.765,,,169.116002,3.408903,,,,,,,,,,,
02/28/2001,507.071995,-0.55,0.0,19.066,63.972999,,589.560993,213.649994,29.942897,0.10851,,,,,,503.025007,585.514006,5.522716,,
05/31/2001,959.345131,-6.103,0.0,38.852001,77.712998,,1069.807131,387.587011,20.050465,0.072642,3.028942,13.42562,18.467876,12.935532,15.481569,926.391174,1036.853174,7.332066,,
08/31/2001,1300.373745,-0.657,,25.685,67.313,,1392.714745,377.412,17.835416,0.048332,3.694605,15.870308,21.749953,17.192295,21.546019,1346.38515,1438.72615,9.518611,,
11/30/2001,1217.931005,-26.868,0.0,26.493999,93.292001,,1310.849006,413.445985,22.564496,0.071169,3.197622,13.865256,19.041137,10.085039,12.117904,1262.41983,1355.33783,8.987036,,
02/28/2002,1116.4164,-17.47,0.0,25.702,56.059,,1180.7074,385.49001,14.54227,0.047479,2.655937,11.302745,15.769679,7.687984,9.092206,1161.843451,1226.134451,8.082608,,
05/31/2002,1335.368055,-19.194,0.0,25.240999,29.310001,,1370.725054,350.839,8.35426,0.021383,2.961642,12.240584,16.632792,8.404877,9.742399,1386.22439,1421.58139,9.315282,,
08/31/2002,1027.203856,-17.34,0.0,24.797,15.134,,1049.794856,350.758,4.314656,0.014416,2.188901,9.088425,12.344573,6.302978,7.303003,1052.43936,1075.03036,7.118179,,
11/30/2002,1064.778351,-34.98,0.0,24.202,5.984,,1059.984351,354.540998,1.687816,0.005645,2.148139,8.863857,12.043361,7.885444,9.215099,1085.132368,1080.338368,7.175049,,
02/28/2003,1034.366737,-29.368,0.0,23.743,5.319,,1034.060737,367.111007,1.448881,0.005144,2.056879,8.409391,11.264033,11.410993,14.447295,1058.758388,1058.452388,6.982934,,
05/31/2003,1286.016045,-38.009998,0.0,23.240999,7.331,,1278.578045,396.998009,1.846609,0.005734,2.477461,10.100709,13.526777,,,1291.524002,1284.086003,8.450838,,
08/31/2003,1404.300029,-96.120003,0.0,22.929001,4.165,,1335.274027,408.387003,1.019866,0.003119,2.544251,10.296208,13.629974,,,1446.202552,1377.17655,8.973616,,
11/30/2003,1709.355444,-79.752998,0.0,22.316,118.032,,1769.950446,550.208008,21.45225,0.066687,3.254746,13.096483,17.111386,,,1764.289403,1824.884404,11.752347,,
02/29/2004,1637.001643,-85.889999,0.0,31.893,259.226,,1842.230643,719.439987,36.031636,0.140713,3.166471,12.703637,16.435868,,,1701.372478,1906.601478,12.170864,,
05/31/2004,1776.252917,-34.472,0.0,23.129999,219.245996,,1984.156912,691.797987,31.692199,0.110498,3.152863,12.550965,16.190855,20.570529,27.599022,1834.671186,2042.57518,13.030346,,
08/31/2004,1705.819376,-23.319,0.0,17.482,191.315002,,1891.297379,693.302998,27.594717,0.101155,2.759221,10.863906,13.96812,21.824982,33.521484,1739.799254,1925.277257,12.295843,,
11/30/2004,2135.905527,-31.267,0.0,17.139,166.384996,,2288.162523,709.590006,23.448047,0.072716,3.153702,12.105655,15.57071,21.234911,29.311461,2195.423088,2347.680084,14.773014,,
02/28/2005,2162.226567,-58.202,0.0,16.395,100.378,,2220.797567,672.141,14.934069,0.045199,2.927827,11.183784,14.3518,10.22178,12.330891,2226.51856,2285.08956,14.255985,,
05/31/2005,2709.462502,-48.979,0.0,16.34,62.394,,2739.217502,657.084,9.49559,0.022778,3.492425,13.097969,16.720184,11.654608,13.646415,2694.5919,2724.3469,17.515261,,
08/31/2005,2576.094515,-35.454,0.0,15.68,3.709,,2560.029515,638.709,0.580703,0.001449,3.136538,11.708666,14.745864,9.898237,11.2319,2664.55046,2648.48546,16.342446,,
11/30/2005,3467.617797,-131.696,0.0,13.514,1.731,,3351.166797,680.618,0.254328,0.000517,3.955019,14.086392,18.226236,9.133936,10.166208,3585.84468,3469.39368,21.154881,,
02/28/2006,4143.248097,-213.143,0.0,12.956,1.127,,3944.188097,731.54,0.154059,0.000286,4.497605,14.764333,20.353843,8.370782,9.195195,4309.05826,4109.99826,24.779403,,
05/31/2006,3717.72918,-218.475,0.0,12.996,0.746,0.0,3512.99618,783.965,0.095157,0.000212,3.8687,12.810447,17.308299,8.047708,8.922137,3862.04096,3657.30796,22.007434,,
08/31/2006,3049.685507,-168.578,0.0,15.32,0.446,,2896.873507,836.656,0.053307,0.000154,3.069021,10.137151,13.467817,7.147644,8.029348,3103.9668,2951.1548,18.071706,,
11/30/2006,3687.041568,-249.247,0.0,15.771,0.202,,3453.767568,882.282,0.022895,5.8e-05,3.506605,12.472392,15.962617,9.751062,11.002869,3743.1882,3509.9142,21.451149,,
02/28/2007,3104.537425,-292.059,0.0,15.918,0.0,,2828.396425,918.602,0.0,0.0,2.772419,10.896007,12.890096,16.037926,19.383232,3153.46284,2877.32184,17.524094,,
05/31/2007,3238.341146,-308.872,0.0,14.933,6.589,,2950.991146,979.298,0.672829,0.002233,2.77996,11.283049,13.342215,14.991084,18.275135,3283.8806,2996.5306,18.243551,,
08/31/2007,3134.396713,-270.544,0.0,14.612,0.133,,2878.597713,958.362,0.013878,4.6e-05,2.588213,10.835075,12.80031,13.55375,16.511984,3233.68836,2977.88936,18.129013,,
11/30/2007,3434.729229,-363.397,0.0,15.683,0.679,,3087.694229,1020.118,0.066561,0.00022,2.661177,11.326333,13.347747,13.342239,16.389601,3479.46932,3132.43432,19.426589,,
02/29/2008,3155.425904,-388.467,0.0,16.129,1.126,,2784.213904,1075.406,0.104705,0.000404,2.300058,9.863096,11.598717,12.881581,16.180409,3199.3855,2828.1735,17.501562,,
05/31/2008,3760.441621,-456.06,0.0,14.724,1.527,,3320.632621,1143.069,0.133588,0.00046,2.605994,11.191509,13.14186,11.955468,14.26535,3817.54812,3377.73912,20.848651,,
08/31/2008,3862.731373,-287.721,0.0,42.203,210.633,,3827.846373,1379.497,15.268826,0.055027,2.796077,11.629878,13.742636,,,3910.12026,3875.23526,23.887304,,
11/30/2008,2904.221791,-356.234,0.0,35.21,201.574,,2784.771791,1303.325,15.466135,0.072384,1.952699,7.826108,9.355074,,,2935.44869,2815.99869,17.341168,,
02/28/2009,2466.30114,-387.593,0.0,33.43,194.11,,2306.24814,1142.606,16.988358,0.084167,1.563557,6.364557,7.683729,,,2483.48464,2323.43164,14.344496,,
05/31/2009,2892.802524,-426.935,0.0,410.19,207.177,,3083.234524,1284.797,16.125271,0.067195,2.05672,8.486465,10.380422,,,2909.8832,3100.3152,19.163616,,
08/31/2009,3438.026628,-1072.349,0.0,107.465,482.381,,2955.523628,1409.681,34.21916,0.163213,1.966053,8.219286,10.081262,,,3450.28712,2967.78412,18.241921,,
11/30/2009,4176.313361,-1090.847,0.0,107.217,460.939,,3653.622361,1489.563,30.944579,0.126159,2.362747,9.904556,12.01889,,,4212.95688,3690.26588,22.42225,,
02/28/2010,3493.177288,-589.62,0.0,109.241,457.787,,3470.585288,1502.02,30.47809,0.131905,2.189158,9.090728,11.001805,,,3537.64716,3515.05516,21.266564,,
05/31/2010,3360.26706,-769.946,0.0,112.925,500.321,,3203.56706,1474.51,33.93134,0.156176,1.950459,8.173491,9.909605,,,3465.57098,3308.87098,20.111273,,
08/31/2010,2998.601527,-578.213,0.0,115.391,460.281,,2996.060527,1497.592,30.73474,0.153629,1.79118,7.790231,9.476916,,,3023.15657,3020.61557,18.799056,,
11/30/2010,3314.204943,-663.66,0.0,125.215,526.585,,3302.344943,1640.329,32.102401,0.159458,1.934308,8.68412,10.632695,,,3339.09664,3327.23664,20.705638,,
02/28/2011,3842.376362,-1329.065,0.0,269.666,570.051,,3353.028362,1935.959,29.445407,0.170011,1.899629,8.604238,10.646765,,,3874.37667,3385.02867,20.939103,,
05/31/2011,4174.195221,-1354.285,0.0,287.14,624.764,,3731.814221,2096.439,29.801201,0.167416,2.006567,9.017769,11.254235,,,4211.0982,3768.7172,23.226641,,
08/31/2011,3609.10118,-723.952,0.0,294.46,690.742,,3870.35118,2142.913,32.233786,0.17847,1.972221,8.642186,10.808169,,,3704.48473,3965.73473,24.573735,,
11/30/2011,3465.641694,-770.86,0.0,287.393,516.86,,3499.034694,1950.608,26.497379,0.147715,1.707336,7.488074,9.417856,,,3488.68548,3522.07848,22.328088,,
02/29/2012,4054.506992,-735.733,0.0,279.227,476.067,,4074.067992,1985.271,23.97995,0.116853,1.915794,8.401942,10.56331,,,4081.3353,4100.8963,25.934521,,
05/31/2012,3336.859097,-781.275,0.0,273.159,528.376,,3357.119097,1973.719,26.770579,0.15739,1.5233,8.259652,10.922824,,,3364.07616,3384.33616,21.36896,,
08/31/2012,3282.8525,-841.331,0.0,134.068,542.259,,3117.8485,1825.279,29.70828,0.173921,1.384872,8.248167,11.165999,,,3292.14095,3127.13695,19.778286,,
11/30/2012,3456.798152,-998.261,0.0,140.837,1092.812,,3692.186152,2467.613,44.286199,0.29598,1.598767,9.181277,12.338998,,,3475.21304,3710.60104,23.450009,,
02/28/2013,3700.077196,-682.96,0.0,138.151,1122.946,,4278.214196,2408.184,46.630407,0.26248,1.816958,10.532181,14.373063,,,3776.00004,4354.13704,27.871406,,
05/31/2013,3617.435708,-680.47,0.0,140.522,1150.93,,4228.417708,2437.537,47.216924,0.272189,1.779695,9.015797,11.837245,,,3676.18196,4287.16396,28.030203,,
08/31/2013,3474.617796,-725.887,0.0,137.667,1401.098,,4287.495796,2605.787,53.768708,0.326787,1.775125,8.568548,11.162185,,,3539.87085,4352.74885,29.398798,,
11/30/2013,4533.851668,-1096.833,0.0,144.571,1441.404,,5022.993668,2673.088,53.922804,0.286961,2.041116,10.115603,13.238122,,,4584.1133,5073.2553,34.926126,,
02/28/2014,5039.897523,-1013.56,0.0,133.601,1516.462,,5676.400523,2780.171,54.545638,0.267152,2.271822,11.307796,14.707568,,,5094.28322,5730.78622,39.606088,,
05/31/2014,4720.057284,-581.872,0.0,135.572,1833.807,,6107.564284,2966.606,61.814983,0.300252,2.391151,11.576829,15.061848,,,4889.83632,6277.34332,44.356941,,
08/31/2014,4921.162598,-595.884,0.0,128.262,2072.157,,6525.697598,3142.67,65.936194,0.317538,2.481777,11.848231,15.444963,,,4989.82824,6594.36324,48.215104,,
11/30/2014,5788.804155,-644.469,0.0,127.571,2131.721,,7403.627155,3153.957,67.588778,0.287929,2.749605,13.024488,17.035889,,,5849.76732,7464.59032,55.22533,,
02/28/2015,6104.814978,-610.148,0.0,116.555,2055.3,,7666.521978,2996.928,68.580226,0.268088,2.796831,13.227332,17.348448,,,6182.72916,7744.43616,57.679611,,
05/31/2015,6813.80511,-650.739,0.0,105.577,2332.696,,8601.33911,3196.249,72.982299,0.271201,3.101014,14.477883,18.837923,,,6909.53848,8697.07248,65.881527,,
08/31/2015,7233.821766,-803.309,0.0,130.446,2288.703,,8849.661766,3205.846,71.391545,0.25862,3.14083,14.468104,18.830229,,,7304.17647,8920.01647,68.135756,,
11/30/2015,9165.310949,-988.457,0.0,120.943,2600.981,,10898.777949,3527.08,73.743181,0.238649,3.833983,17.72185,23.230804,,,9235.51005,10968.97705,84.250106,,
02/29/2016,7878.310085,-825.5,0.0,112.633,2063.998,,9229.441085,3016.748,68.417979,0.223632,3.229748,14.797672,19.539743,9.25238,10.207654,7933.252,9284.383,71.402931,,
05/31/2016,11823.300507,-1162.779,0.0,148.551,4830.684,,15639.756507,7610.026,63.477891,0.308872,5.396462,25.520755,36.804277,22.992286,26.569913,16049.35558,19865.81158,102.767639,,
03/31/2017,12303.905169,-1261.845,0.0,145.412,4676.665,,15864.137169,7552.956,61.91834,0.294795,5.16896,24.395143,40.455083,32.581421,43.349911,12364.6134,15924.8454,104.025394,,
06/30/2017,13778.927376,-1080.576,0.0,153.656,4580.205,,17432.212376,7584.843,60.386286,0.262744,5.268111,23.961211,43.490397,31.414128,42.557727,13869.0876,17522.3726,114.267053,,
09/30/2017,15087.237817,-1186.05,0.0,163.604,5258.831,,19323.622817,8953.784,58.733056,0.272145,5.268202,22.296531,41.511988,75.925675,230.448906,14767.85206,19004.23706,121.713722,,
12/31/2017,15956.234976,-1335.855,0.0,170.704,5294.882,,20085.965976,9260.113,57.179453,0.263611,5.052867,19.886721,35.940447,,,16021.05848,20150.78948,126.183729,,
03/31/2018,17791.079009,-1005.823,0.0,188.184,4731.947,,21705.387009,8871.737,53.337323,0.218008,5.637211,20.211194,35.578636,,,17847.1032,21761.4112,136.056096,,
06/30/2018,17623.347385,-1099.529,0.0,185.634,4877.2,,21586.652385,8893.201,54.841896,0.225936,5.800835,18.78438,32.269311,,,17802.38873,21765.69373,136.562925,,
09/30/2018,20152.943665,-990.604,0.0,201.282,5486.077,,24849.698665,9661.645,56.782018,0.22077,7.019562,20.53219,34.530544,,,20219.1444,24915.8994,157.091275,,
12/31/2018,16290.619204,-1210.878,0.0,194.936,5830.729,,21105.406204,10017.072,58.207917,0.276267,6.269492,12.953538,28.634778,10.905521,13.47774,16367.86543,21182.65243,133.61067,,
03/31/2019,21451.447396,-1277.633,0.0,191.648,6211.956,,26577.418396,10354.417,59.993296,0.233731,7.693725,15.163485,33.462578,13.613637,16.91142,21504.49388,26630.46488,169.142394,,
06/30/2019,25088.317789,-1047.727,0.0,184.512,6112.607,,30337.709789,10287.723,59.41652,0.201485,8.530417,16.839418,36.778602,17.200134,22.244763,25182.36406,30431.75606,193.635042,,
09/30/2019,47786.646891,-2127.616,0.0,181.084,10070.092,,55910.206891,38025.81,26.482255,0.180112,14.695087,30.8076,72.007978,20.260663,23.839888,28229.337,36352.897,186.029434,,
12/31/2019,54809.18371,-1678.273,0.0,199.242,10075.038,,63405.19071,38130.027,26.422845,0.158899,12.908507,36.51422,78.556196,36.421081,44.24571,55195.55552,63791.56252,211.191826,,
03/31/2020,43126.249367,-1800.061,0.0,199.622,10081.809,,51607.619367,37602.242,26.811723,0.195355,8.699207,25.588521,61.738692,27.273079,33.626997,43389.86474,51871.23474,172.594813,,
06/30/2020,50757.822576,-1825.625,0.0,207.13,9713.075,,58852.402576,37346.064,26.008296,0.165041,8.82444,27.389428,81.541032,24.240748,28.780236,50927.72652,59022.30652,196.67007,,
09/06/2020,51637.4203968,-1825.625,0.0,207.13,9713.075,,59732.0003968,37346.064,26.0082963495162,0.162610910993705,8.95632813891695,27.7987852327448,82.759729653399,24.603046016463,29.2103808076058,51810.4490269775,59905.0290269775,196.670070115615,,
09/30/2020,,,,,,,,,,,8.28111544633482,17.5808469663974,19.7423370524452,,,,,,,
