Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1994,,3266.0,5797.0,-2531,,0,3266.0,144,0,0,512,39,26,329,1024,0,0,,0.0,1068,1068.0,5358,,56,178,696,67,162,1159,170,72,1392,951,2585,1089,0.0,72,453,0,1614,5358,
06/30/1994,,3264.0,5842.0,-2578,,0,3264.0,187,0,0,337,46,24,440,1010,0,0,,0.0,1066,1066.0,5340,,87,180,714,129,127,1237,151,71,1361,938,2521,1089,0.0,60,433,0,1582,5340,
09/30/1994,,3252.0,5884.0,-2632,,0,3252.0,351,0,0,302,125,29,576,1354,0,0,,0.0,910,910.0,5516,,133,95,639,165,31,1063,163,71,1637,960,2831,1090,0.0,99,433,0,1622,5516,
12/31/1994,,3144.5,5817.5,-2673,122.0,0,3266.5,287,0,0,500,99,40,437,1323,0,0,,13.5,842,855.5,5445,,128,278,235,42,463,1146,157,70,1550,899,2676,1092,0.0,118,413,0,1623,5445,
03/31/1995,,3259.0,5986.0,-2727,,0,3259.0,411,0,0,414,41,33,158,1024,0,0,,0.0,822,822.0,5105,,89,84,347,68,220,808,161,69,1535,892,2657,1093,0.0,134,413,0,1640,5105,
06/30/1995,,3257.0,6023.0,-2766,,0,3257.0,412,0,0,374,49,9,111,946,0,0,,0.0,800,800.0,5003,,133,84,407,36,176,836,160,68,1440,901,2569,1096,0.0,119,383,0,1598,5003,
09/30/1995,,3250.0,6073.0,-2823,,0,3250.0,368,0,0,344,94,26,229,1035,0,0,,0.0,808,808.0,5093,,106,84,472,100,151,913,186,68,1409,873,2536,1096,0.0,165,383,0,1644,5093,
12/31/1995,,3113.0,5740.0,-2627,154.0,0,3267.0,351,0,0,356,77,38,386,1170,0,0,,15.0,807,822.0,5259,,100,234,177,44,410,965,246,67,1371,932,2616,1111,0.0,184,383,0,1678,5259,
03/31/1996,,3262.0,5953.0,-2691,,0,3262.0,240,0,0,438,27,24,150,855,0,0,,0.0,797,797.0,4914,,97,84,370,82,146,779,275,66,1336,917,2594,1112,0.0,204,225,0,1541,4914,
06/30/1996,,3245.0,5995.0,-2750,,0,3245.0,149,0,0,307,45,15,232,733,0,0,,0.0,842,842.0,4820,,22,136,392,45,126,721,315,66,1324,905,2610,1115,0.0,199,175,0,1489,4820,
09/30/1996,,3227.0,6036.0,-2809,,0,3227.0,180,0,0,272,44,18,394,890,0,0,,0.0,841,841.0,4958,,24,193,390,44,130,781,367,65,1296,910,2638,1117,0.0,247,175,0,1539,4958,
12/31/1996,,3237.0,6080.0,-2843,,0,3237.0,256,0,0,401,50,22,454,1161,0,0,,0.0,788,788.0,5186,,149,262,241,41,445,1138,321,64,1225,903,2513,1095,0.0,265,175,0,1535,5186,
03/31/1997,,3227.0,6105.0,-2878,,0,3227.0,283,0,0,374,27,18,239,923,0,0,,0.0,760,760.0,4910,,149,90,471,44,116,870,324,63,1222,892,2501,1079,0.0,285,175,0,1539,4910,
06/30/1997,,3207.0,6112.0,-2905,,0,3207.0,212,0,0,287,37,15,344,880,0,0,,0.0,746,746.0,4833,,296,116,414,25,119,970,331,62,1052,902,2347,1061,0.0,280,175,0,1516,4833,
09/30/1997,,3163.0,6109.0,-2946,,0,3163.0,279,0,0,314,69,21,484,1146,0,0,,0.0,681,681.0,4990,,274,281,465,32,107,1159,311,62,1016,884,2273,1064,0.0,319,175,0,1558,4990,
12/31/1997,,3154.0,6097.0,-2943,,0,3154.0,153,0,0,480,41,21,429,1103,0,0,,0.0,720,720.0,4977,,148,354,133,52,428,1115,272,61,1118,847,2298,1064,0.0,325,175,0,1564,4977,
03/31/1998,,3124.0,6124.0,-3000,,0,3124.0,135,0,0,461,18,9,61,675,0,0,,0.0,792,792.0,4591,,1,82,413,51,139,686,278,60,1189,872,2399,1073,0.0,333,100,0,1506,4591,
06/30/1998,,3101.0,6161.0,-3060,,0,3101.0,56,0,0,419,34,12,112,621,0,0,,0.0,771,771.0,4493,,1,49,393,49,176,668,280,59,1189,850,2378,1091,0.0,256,100,0,1447,4493,
09/30/1998,,3027.0,6157.0,-3130,,0,3027.0,24,0,0,416,84,12,126,650,0,0,,0.0,759,759.0,4436,,0,32,392,51,95,570,281,59,1190,829,2359,1091,0.0,316,100,0,1507,4436,
12/31/1998,,3003.0,6152.0,-3149,,0,3003.0,27,0,0,444,65,19,308,844,0,0,,0.0,751,751.0,4598,,206,43,163,47,555,1014,220,58,985,754,2017,1117,0.0,350,100,0,1567,4598,
03/31/1999,,2950.0,6157.0,-3207,,0,2950.0,311,0,0,370,17,27,355,1053,0,0,,0.0,543,543.0,4546,,208,0,118,49,867,1242,257,57,970,743,2027,1134,0.0,43,100,0,1277,4546,
06/30/1999,,2900.0,6141.0,-3241,,0,2900.0,199,0,0,254,16,23,257,726,0,0,,0.0,535,535.0,4161,,205,0,127,49,705,1086,229,57,968,680,1934,1117,0.0,-76,100,0,1141,4161,
09/30/1999,,2864.0,6165.0,-3301,,0,2864.0,109,0,0,285,92,20,377,863,0,0,,0.0,535,535.0,4262,,105,70,191,60,650,1076,237,56,1069,639,2001,1117,0.0,-32,100,0,1185,4262,
12/31/1999,,2838.0,6190.0,-3352,0.0,0,2838.0,11,0,0,281,78,0,130,500,0,0,0.0,0.0,772,772.0,4110,,30,0,160,0,784,974,223,56,939,492,1710,1282,,64,80,0,1484,4110,
03/31/2000,,2809.0,6222.0,-3413,0.0,0,2809.0,156,0,0,359,16,15,415,946,0,0,0.0,0.0,540,540.0,4295,,30,0,150,33,810,1023,258,55,939,531,1783,1259,,150,80,0,1489,4295,
06/30/2000,,2788.0,6260.0,-3472,0.0,0,2788.0,142,0,0,264,21,0,366,793,0,0,0.0,0.0,594,594.0,4175,,30,0,215,27,560,832,266,54,940,557,1817,1259,,187,80,0,1526,4175,
09/30/2000,,2765.0,6295.0,-3530,0.0,0,2765.0,80,0,0,261,105,0,421,867,0,0,0.0,0.0,918,918.0,4550,,0,0,352,0,824,1176,272,53,940,546,1811,1259,,224,80,0,1563,4550,
12/31/2000,,2766.0,6337.0,-3571,0.0,0,2766.0,205,0,0,589,67,0,448,1309,0,0,0.0,0.0,681,681.0,4756,,120,0,368,28,1244,1760,150,53,821,446,1470,1282,0.0,164,80,0,1526,4756,
03/31/2001,,2747.0,6379.0,-3632,0.0,0,2747.0,474,0,0,604,19,0,2657,3754,0,0,0.0,0.0,1782,1782.0,8283,,120,0,390,0,3537,4047,233,52,821,1675,2781,1282,0.0,73,100,0,1455,8283,
06/30/2001,,2749.0,6442.0,-3693,0.0,0,2749.0,531,0,0,296,74,0,579,1480,0,0,0.0,0.0,815,815.0,5044,,120,0,421,0,1222,1763,226,51,821,749,1847,1282,0.0,72,80,0,1434,5044,
09/30/2001,,2757.0,6511.0,-3754,0.0,0,2757.0,164,0,0,190,109,0,348,811,0,0,0.0,0.0,730,730.0,4298,,220,0,135,0,755,1110,244,51,722,681,1698,1282,0.0,128,80,0,1490,4298,
12/31/2001,,2797.0,6590.0,-3793,0.0,0,2797.0,13,0,0,415,42,0,233,703,0,0,0.0,0.0,691,691.0,4191,,100,50,160,31,845,1186,110,50,579,692,1431,1317,0.0,177,80,0,1574,4191,
03/31/2002,,2802.0,6655.0,-3853,0.0,0,2802.0,66,0,0,320,13,0,377,776,0,0,0.0,0.0,896,896.0,4474,,175,0,195,45,861,1276,138,49,506,854,1547,1317,0.0,234,100,0,1651,4474,
06/30/2002,,2807.0,6716.0,-3909,0.0,0,2807.0,41,0,0,233,19,0,440,733,0,0,0.0,0.0,861,861.0,4401,,175,0,204,34,783,1196,131,48,510,914,1603,1318,0.0,184,100,0,1602,4401,
09/30/2002,,2809.0,6779.0,-3970,0.0,0,2809.0,12,0,0,193,67,0,327,599,0,0,0.0,0.0,753,753.0,4161,,75,0,117,37,747,976,156,47,508,817,1528,1319,0.0,238,100,0,1657,4161,
12/31/2002,,4111.0,6701.0,-2590,0.0,0,4111.0,22,0,0,458,76,0,391,947,0,0,0.0,0.0,825,825.0,5883,,175,0,200,0,826,1201,176,47,657,2098,2978,1318,0.0,286,100,0,1704,5883,
03/31/2003,,2777.0,6750.0,-3973,0.0,0,2777.0,139,0,0,451,26,0,484,1100,0,0,0.0,0.0,797,797.0,4674,,100,0,294,35,837,1266,184,46,662,755,1647,1318,0.0,343,100,0,1761,4674,
06/30/2003,,2833.0,6860.0,-4027,0.0,0,2833.0,12,0,0,319,57,0,445,833,0,0,0.0,0.0,566,566.0,4232,,100,0,227,0,795,1122,205,46,562,720,1533,1349,0.0,128,100,0,1577,4232,
09/30/2003,,2846.0,6938.0,-4092,0.0,0,2846.0,16,0,0,265,151,0,249,681,0,0,0.0,0.0,528,528.0,4055,,100,40,211,0,665,1016,214,45,438,734,1431,1349,0.0,179,80,0,1608,4055,
12/31/2003,,4268.0,7007.0,-2739,0.0,0,4268.0,32,0,0,509,74,0,295,910,0,0,0.0,0.0,655,655.0,5833,,175,0,227,18,666,1086,121,44,762,2103,3030,1367,0.0,250,100,0,1717,5833,
03/31/2004,,4279.0,7063.0,-2784,0.0,0,4279.0,44,0,0,436,19,0,476,975,0,0,0.0,0.0,719,719.0,5973,,0,0,237,23,890,1150,166,43,769,2070,3048,1367,0.0,308,100,0,1775,5973,
06/30/2004,,4305.0,7131.0,-2826,0.0,0,4305.0,34,0,0,334,34,0,390,792,0,0,0.0,0.0,619,619.0,5716,,0,0,282,0,702,984,157,43,761,2048,3009,1367,0.0,256,100,0,1723,5716,
09/30/2004,,4339.0,7205.0,-2866,0.0,0,4339.0,26,0,0,283,129,0,188,626,0,0,0.0,0.0,581,581.0,5546,,0,0,265,25,512,802,155,42,765,2043,3005,1367,0.0,272,100,0,1739,5546,
12/31/2004,,4391.0,7254.0,-2863,0.0,0,4391.0,34,0,0,687,72,0,212,1005,0,0,0.0,0.0,689,689.0,6085,,0,30,379,0,720,1129,322,41,864,1895,3122,1453,0.0,281,100,0,1834,6085,
03/31/2005,,4404.0,7303.0,-2899,0.0,0,4404.0,25,0,0,508,16,0,565,1114,0,0,0.0,0.0,575,575.0,6093,,0,0,199,15,1008,1222,124,40,860,1945,2969,1453,0.0,349,100,0,1902,6093,
06/30/2005,,4438.0,7374.0,-2936,0.0,0,4438.0,26,0,0,406,24,0,422,878,0,0,0.0,0.0,505,505.0,5821,,8,0,287,0,713,1008,124,40,857,1933,2954,1453,0.0,306,100,0,1859,5821,
09/30/2005,,4483.0,7457.0,-2974,0.0,0,4483.0,15,0,0,382,145,0,418,960,0,0,0.0,0.0,435,435.0,5878,,8,0,391,0,626,1025,81,39,853,2029,3002,1453,0.0,298,100,0,1851,5878,
12/31/2005,,4650.0,7646.0,-2996,0.0,0,4650.0,90,0,0,731,121,0,304,1246,0,0,0.0,0.0,635,635.0,6531,,8,88,420,0,601,1117,325,38,1100,2097,3560,1453,0.0,301,100,0,1854,6531,
03/31/2006,,4712.0,7845.0,-3133,0.0,0,4712.0,371,0,0,674,24,0,256,1325,0,0,0.0,0.0,606,606.0,6643,,8,0,347,0,866,1221,121,38,1098,2311,3568,1453,0.0,301,100,0,1854,6643,
06/30/2006,,4756.0,7926.0,-3170,0.0,0,4756.0,393,0,0,371,42,0,203,1009,0,0,0.0,0.0,646,646.0,6411,,0,0,265,0,674,939,104,37,1103,2358,3602,1453,0.0,317,100,0,1870,6411,
09/30/2006,,4792.0,8003.0,-3211,0.0,0,4792.0,341,0,0,346,191,0,221,1099,0,0,0.0,0.0,648,648.0,6539,,0,0,446,0,773,1219,116,36,1107,2120,3379,1464,0.0,377,100,0,1941,6539,
12/31/2006,,4903.0,8151.0,-3248,0.0,0,4903.0,211,0,0,673,106,0,228,1218,0,0,0.0,0.0,720,720.0,6841,,0,0,530,0,662,1192,328,36,1107,2228,3699,1464,0.0,386,100,0,1950,6841,
03/31/2007,,4950.0,8216.0,-3266,0.0,0,4950.0,405,0,0,565,23,0,275,1268,0,0,0.0,0.0,738,738.0,6956,,0,0,426,0,849,1275,103,259,1108,2256,3726,1464,0.0,391,100,0,1955,6956,
06/30/2007,,4991.0,8295.0,-3304,0.0,0,4991.0,474,0,0,420,50,0,340,1284,0,0,0.0,0.0,746,746.0,7021,,0,0,463,0,793,1256,103,262,1105,2286,3756,1462,0.0,447,100,0,2009,7021,
09/30/2007,,5022.0,8375.0,-3353,0.0,0,5022.0,140,0,0,386,192,0,285,1003,0,0,0.0,0.0,730,730.0,6755,,0,0,364,0,627,991,102,267,1110,2261,3740,1462,0.0,462,100,0,2024,6755,
12/31/2007,,5156.0,8448.0,-3292,0.0,0,5156.0,59,0,0,693,98,0,138,988,0,0,0.0,0.0,658,658.0,6802,,0,0,430,0,708,1138,102,264,1113,2249,3728,1462,0.0,374,100,0,1936,6802,
03/31/2008,,5198.0,8530.0,-3332,0.0,0,5198.0,351,0,0,723,27,0,200,1301,0,0,0.0,0.0,657,657.0,7156,,0,0,468,7,1021,1496,96,266,1117,2243,3722,1462,0.0,376,100,0,1938,7156,
06/30/2008,,5245.0,8624.0,-3379,0.0,0,5245.0,135,0,0,578,45,0,395,1153,0,0,0.0,0.0,656,656.0,7054,,0,0,472,77,748,1297,121,263,1113,2261,3758,1462,0.0,437,100,0,1999,7054,
09/30/2008,,5281.0,8716.0,-3435,0.0,0,5281.0,38,0,0,418,327,0,224,1007,0,0,0.0,0.0,636,636.0,6924,,0,96,362,81,566,1105,172,258,1113,2204,3747,1462,0.0,510,100,0,2072,6924,
12/31/2008,,5368.0,8816.0,-3448,0.0,0,5368.0,206,0,0,592,167,0,168,1133,0,0,0.0,0.0,1406,1406.0,7907,,100,0,420,92,660,1272,157,244,1270,3004,4675,1462,0.0,398,100,0,1960,7907,
03/31/2009,,5410.0,8904.0,-3494,0.0,0,5410.0,593,0,0,485,39,0,122,1239,0,0,0.0,,1417,1417.0,8066,,100,0,308,75,852,1335,172,240,1269,3031,4712,1462,0.0,457,100,0,2019,8066,
06/30/2009,,5466.0,8975.0,-3509,0.0,0,5466.0,538,0,0,307,57,0,125,1027,0,0,0.0,0.0,1489,1489.0,7982,,100,0,233,80,740,1153,197,232,1269,3050,4748,1462,0.0,519,100,0,2081,7982,
09/30/2009,,5526.0,9083.0,-3557,0.0,0,5526.0,418,0,0,281,189,0,64,952,0,0,0.0,0.0,1495,1495.0,7973,,101,0,226,83,648,1058,218,224,1269,3051,4762,1462,0.0,591,100,0,2153,7973,
12/31/2009,,5684.0,9299.0,-3615,0.0,0,5684.0,49,0,0,611,93,0,96,849,0,0,0.0,0.0,1301,1301.0,7834,,11,0,327,86,564,988,273,203,1283,2859,4618,1462,0.0,666,100,0,2228,7834,
03/31/2010,,5715.0,9381.0,-3666,0.0,0,5715.0,180,0,0,521,47,0,204,952,0,0,0.0,0.0,1306,1306.0,7973,,266,0,312,90,714,1382,294,195,1024,2886,4399,1462,0.0,630,100,0,2192,7973,
06/30/2010,,5763.0,9445.0,-3682,0.0,0,5763.0,101,0,0,381,44,0,320,846,0,0,0.0,0.0,1295,1295.0,7904,,264,0,222,88,667,1241,311,180,1022,2888,4401,1462,0.0,700,100,0,2262,7904,
09/30/2010,,5823.0,9558.0,-3735,0.0,0,5823.0,72,0,0,359,181,0,186,798,0,0,0.0,0.0,1270,1270.0,7891,,260,0,244,89,523,1116,373,170,1021,2870,4434,1462,0.0,779,100,0,2341,7891,
12/31/2010,,6024.0,9826.0,-3802,0.0,0,6024.0,417,0,0,583,105,0,155,1260,0,0,0.0,0.0,1247,1247.0,8531,,262,0,406,98,528,1294,416,163,1320,2922,4821,1462,0.0,854,100,0,2416,8531,
03/31/2011,,6088.0,9942.0,-3854,0.0,0,6088.0,33,0,0,584,28,0,433,1078,0,0,0.0,0.0,742,742.0,7908,,9,0,305,76,660,1050,464,155,1318,2948,4885,866,0.0,1085,22,0,1973,7908,
