Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1998,10848.464212,-146.300003,231.300003,0.0,2412.899964,13346.364176,4432.199967,54.440232,0.180791,2.89773,19.082592,19.550813,33.121632,11652.897894,14150.797858,43.468967,,
06/30/1998,11836.454914,-80.599998,236.5,0.0,2455.5,14447.854916,4148.300018,59.192922,0.169956,3.115844,20.645692,21.176296,34.174636,12728.708038,15340.10804,47.528027,,
09/30/1998,8744.521729,-89.800003,242.899994,3.0,2604.300049,11504.921768,3939.300034,66.110731,0.226364,2.472422,16.059355,18.146352,28.526433,9348.300179,12108.700218,38.483404,,
12/31/1998,10117.897572,-70.0,0.0,0.0,2485.299988,12533.197559,3950.699966,62.907839,0.198297,3.123071,14.863849,,,10260.724804,12676.024792,39.793739,,
03/31/1999,8346.729008,-75.599998,0.0,0.0,2315.300049,10586.429058,3816.700043,60.662353,0.218705,2.955369,9.846925,,,8473.28125,10712.9813,33.848628,,
06/30/1999,9517.471296,-90.599998,0.0,0.0,2166.399963,11593.271261,3830.299988,56.559538,0.186867,3.66957,11.046471,,,9593.900372,11669.700336,37.076045,,
09/30/1999,8297.634991,-56.599998,0.0,0.0,2192.0,10433.034992,3449.000046,63.554653,0.210102,3.878884,8.200782,,,8602.22517,10737.625172,35.048643,,
12/31/1999,8086.983425,-110.400002,0.0,0.0,2356.5,10333.083424,3666.699997,64.267598,0.228054,3.769685,9.804615,,,8220.33733,10466.437328,35.617076,,
03/31/2000,7883.094711,-133.399994,0.0,0.0,1646.499939,9396.194656,2835.599945,58.065311,0.175231,3.414191,11.58308,,,7988.75,9501.849945,32.778415,,
06/30/2000,5683.40378,-53.700001,0.0,0.0,1631.899963,7261.603743,2019.699951,80.799129,0.22473,2.621234,8.814765,,,5745.987743,7324.187706,25.473859,,
09/30/2000,6783.105165,-112.199997,0.0,0.0,1408.300049,8079.205217,1846.900055,76.252098,0.174312,2.923752,14.544024,15.30074,19.364048,6765.150145,8061.250196,28.213653,,
12/31/2000,7504.641445,-94.900002,0.0,0.0,1351.599976,8761.341419,1919.099976,70.428846,0.154269,3.16717,16.35494,21.67392,28.760196,7612.824841,8869.524815,30.499798,,
03/31/2001,8964.129269,-233.100006,0.0,0.0,1412.599976,10143.629239,1935.59996,72.979955,0.13926,3.646689,19.074143,38.67144,85.598183,9126.95,10306.449969,35.248716,,
06/30/2001,8645.609753,-240.0,0.0,0.0,1414.399979,9820.009732,2093.299988,67.567954,0.144032,3.481656,17.864307,39.020987,87.867182,8807.867817,9982.267795,34.097849,,
09/30/2001,9423.4396,-370.899994,0.0,0.0,1399.799973,10452.339578,2057.999985,68.017492,0.133922,3.56091,18.083632,,,9646.4802,10675.380179,36.381274,,
09/12/2020,,-370.899993896484,0.0,0.0,1399.79997253418,,1846.90005493164,76.2520984861983,,,,,,,,28.2136527324006,,
