Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5972,1.809564,
03/31/2004,5.862455,5.634914,1.50523,1.032118,0.01125,0.7051,0.315768,-2.309807,-0.313458,-4.367897,-1.107388,3.478936,,-46.936875,-6.648651,0.013369,,,-6.66202,,,,,,,,,,-40.288224,28.674836,0.0,-3.172302,,,,1.847138,1.847138,0.0,30.0,,-12.399584,0.70168,0.084881,
06/30/2004,2.766113,5.342742,1.716612,0.771031,0.01125,1.1863,-0.426519,-5.064272,-0.960735,-0.609426,-2.024428,-1.469683,,-13.285697,-9.477646,0.020665,,,-9.498311,,,,,,,,,,-3.808051,8.800379,0.0,38.032962,,,,1.015926,1.015926,0.0,-30.248509,,-1.719205,5.277606,0.268089,
09/30/2004,11.5568,4.562517,1.795464,0.907245,0.01125,0.7229,0.173095,4.291574,-0.35581,3.433137,-0.344067,1.558314,,-5.228634,-5.156934,0.043157,,,-5.200091,,,,,,,,,,-0.0717,-5.208267,0.0,-6.049095,,,,0.841594,0.841594,0.0,-0.000766,,1.119899,1.357537,0.300483,
12/31/2004,5.716449,5.033887,1.854858,0.941038,,0.873,0.068038,-2.113334,-0.513171,-3.630889,,2.030726,,-22.372382,-4.283446,0.026231,,,-4.309677,,,0.0,0.0,0.0,,,,,-18.088936,15.185104,0.0,13.947139,,,,1.23724,1.23724,0.0,0.000725,,-1.470829,0.445677,0.526201,
03/31/2005,11.311,8.401,1.966,0.401,,0.383,0.018,0.543,-1.154,-1.613,,3.31,,-18.636,-2.953,0.0,,,-2.953,,,0.0,0.0,0.0,,,,,-15.683,9.443,0.0,8.847,,,,0.639,0.639,0.0,-0.043,,2.118,1.431,0.511,
06/30/2005,9.139,7.627,2.063,2.257,,0.448,1.809,-2.808,-0.739,-0.391,,-1.678,,-11.005,-2.78,0.738,,,-3.518,,,0.0,0.0,0.0,,,,,-8.225,0.451,0.0,-3.067,,,,3.775,3.775,0.0,-0.257,,-1.415,7.401,0.846,
09/30/2005,14.801,6.603,2.06,4.268,,0.367,3.901,1.87,1.959,1.543,,-1.632,,-15.181,-4.501,0.139,,,-4.64,,,0.0,0.0,0.0,,,,,-10.68,1.903,0.0,-1.068,,,,2.973,2.973,0.0,-0.002,,1.523,-6.765,10.547,
12/31/2005,2.282,8.256,2.485,-4.92,,0.469,-5.389,-3.539,-2.495,-8.093,,7.049,,-81.2,-15.107,0.0,,,-15.107,,,0.0,0.0,0.0,,,,,-66.093,78.253,0.0,-9.0,,,,92.308,92.308,0.0,-5.055,,-0.665,11.639,-9.652,
03/31/2006,4.094,12.084,2.736,0.396,0.743,0.384,-0.731,-11.122,-2.108,-13.479,,4.465,,-40.206,-8.577,0.0,,,-8.577,,,0.0,0.0,0.0,,,,,-31.629,36.484,0.0,32.305,,,,4.179,4.179,0.0,0.0,,0.372,0.804,0.251,
