Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net",LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,40950.199219,16526.999633,1433.400024,15093.599609,714.400024,,,,,,,,2315.399902,,,,,19556.800781,267.5,3145.0,,17980.900391,4175.600098,3679.5,496.100098,13805.300293,21393.400391,,1888.699951,1888.699951,,,,,,,,,5478.800049,,,5478.800049,7367.5,1613.699951,,,,24045.0,,,,,,24045.0,25658.699951,33026.199951,,4024.800049,,,,4307.200195,-408.000244,7924.0,,7924.0,40950.199951,
03/31/2004,41391.398438,16364.399414,708.0,15656.399414,613.799988,,,,,,,,2723.800049,,,,,19702.0,258.600006,3151.300049,,18279.5,4164.899902,3681.5,483.399902,14114.600098,21689.400055,,1915.000122,1915.000122,,,,,,,,,5531.799683,,,5531.799683,7446.799805,1627.299927,,,,24142.0,,,,,,24142.0,25769.299927,33216.099732,,3837.900146,,,,4673.0,-335.600098,8175.300048,,8175.300048,41391.39978,
06/30/2004,40755.101562,15435.5,1149.5,14286.0,579.900024,,,,,,,,2944.0,,,,,18959.400391,246.899994,3278.699951,,18270.099609,4152.199707,3681.5,470.699707,14117.899902,21795.699554,,1913.599976,1913.599976,,,,,,,,,5099.700317,,,5099.700317,7013.300293,1606.599976,,,,23827.0,,,,,,23827.0,25433.599976,32446.900269,,3913.900146,,,,4959.300293,-565.000488,8308.199951,,8308.199951,40755.10022,
09/30/2004,41513.0,15705.099243,1366.900024,14338.199219,693.100037,,,,,,,,3005.800049,,,,,19404.0,240.5,3405.800049,,18462.699219,4145.899902,3684.5,461.399902,14316.799317,22108.999268,,1945.599976,1945.599976,,,,,,,,,5047.600219,,,5047.600219,6993.200195,1614.300049,,,,23820.900391,,,,,,23820.900391,25435.20044,32428.400635,,3279.699951,,,,6245.700195,-440.800293,9084.599853,,9084.599853,41513.000488,
12/31/2004,42133.7,15696.3,1396.0,14300.3,256.1,256.1,,,,,,,3563.8,,,,,19516.2,233.6,3341.1,,19042.8,4148.1,3687.8,460.3,14894.7,22617.5,,1927.1,1927.1,,,,,,,,,5084.2,,,5084.2,7011.3,1609.7,,,,24431.3,,,,,,24431.3,26041.0,33052.3,,3076.5,,,,6546.4,-541.5,9081.4,,9081.4,42133.7,
03/31/2005,42047.7,14937.5,930.0,14007.5,305.8,305.8,,,,,,,3644.0,,,,,18887.3,233.7,3443.0,,19483.7,4342.9,3810.6,532.3,15140.8,23160.4,,1885.0,1885.0,,,,449.7,,,,,5040.2,,,5040.2,7374.9,1151.7,,,,24482.0,,,,,,24482.0,25633.7,33008.6,,2721.3,,,,6970.4,-652.6,9039.1,,9039.1,42047.7,
06/30/2005,43073.8,15125.2,1118.9,14006.3,319.0,,,,,,,,3877.4,,,,,19321.6,241.6,3329.7,,20180.9,4740.4,4103.3,637.1,15440.5,23752.2,,1864.3,1864.3,,,,449.8,,,,,5210.0,,,5210.0,7524.1,1155.7,,,,24949.1,,,,,,24949.1,26104.8,33628.9,,2586.5,,,,7380.1,-521.7,9444.9,,9444.9,43073.8,
09/30/2005,43257.5,14447.3,1032.7,13414.6,353.7,,,,,,,,3894.9,,,,,18695.9,251.5,3483.8,,20826.3,5139.2,4369.6,769.6,15687.1,24561.6,,1864.8,1864.8,,,,449.9,,,,,5398.3,,,5398.3,7713.0,1155.7,,,,25068.7,,,,,,25068.7,26224.4,33937.4,,2222.1,,,,7746.5,-648.5,9320.1,,9320.1,43257.5,
12/31/2005,44433.3,14655.6,1192.6,13463.0,349.2,,,,,,,,3229.9,,,,,18234.7,272.8,3330.1,,22595.7,5248.1,4523.2,724.9,17347.6,26198.6,,1817.0,1817.0,,,,450.0,,,,,5349.8,,,5349.8,7616.8,1155.7,,,,25472.1,,,,,,25472.1,26627.8,34244.6,,2414.7,,,,7723.7,50.3,10188.7,,10188.7,44433.3,
03/31/2006,45662.4,14457.8,1340.8,13117.0,440.8,,,0.0,,,,,3278.0,,,,,18176.6,275.8,3359.4,,23850.6,5377.3,4610.4,766.9,18473.3,27485.8,,1934.9,1934.9,,,,460.4,,,,,5343.6,,,5343.6,7738.9,1155.7,,,,26314.8,,,,,,26314.8,27470.5,35209.4,0.0,2381.9,,,,8125.4,-54.3,10453.0,0.0,10453.0,45662.4,
06/30/2006,46165.2,14613.2,1648.6,12964.6,465.2,,,,,,,,3133.0,,,,,18211.4,276.8,3214.2,,24462.8,5355.4,4621.3,734.1,19107.4,27953.8,,1921.2,1921.2,,,,33.0,,,,,4932.9,,,4932.9,6887.1,2441.8,,,,26873.2,,,,,,26873.2,29315.0,36202.1,0.0,1588.8,,,,8514.9,-140.6,9963.1,0.0,9963.1,46165.2,
09/30/2006,46942.3,14711.7,1214.3,13497.4,429.0,,,0.0,,,,,3067.7,,,,,18208.4,276.3,3250.9,,25206.7,5336.2,4622.7,713.5,19870.5,28733.9,,1954.5,1954.5,,,,1.5,,,,,5243.2,,,5243.2,7199.2,2442.0,,,,27651.0,,,,,,27651.0,30093.0,37292.2,0.0,660.4,,,,8970.4,19.3,9650.1,0.0,9650.1,46942.3,
12/31/2006,47626.4,14527.6,880.0,13647.6,363.1,,,,,,,,3413.1,,,,,18303.8,283.6,3221.4,,25817.6,5295.2,4603.6,691.6,20522.4,29322.6,,1927.5,1927.5,,,,45.0,,,,,5130.5,,,5130.5,7103.0,2442.3,,,,28936.0,,,,,,28936.0,31378.3,38481.3,,366.2,,,,9404.6,-625.7,9145.1,,9145.1,47626.4,
03/31/2007,48636.6,14821.4,1429.8,13391.6,453.6,,,0.0,,,,,3550.3,,,,,18825.3,283.1,3370.6,,26157.6,5273.4,4603.6,669.8,20884.2,29811.3,,2120.6,2120.6,,,,9.8,,,,,5402.3,,,5402.3,7532.7,2442.5,,,,29178.0,,,,,,29178.0,31620.5,39153.2,0.0,159.2,,,,9838.2,-514.0,9483.4,0.0,9483.4,48636.6,
06/30/2007,49572.1,14661.7,1407.4,13254.3,474.1,,,0.0,,,,,3694.8,,,,,18830.6,294.9,3384.7,,27061.9,5251.6,4603.6,648.0,21810.3,30741.5,,2153.0,2153.0,,,,0.3,,,,,5291.6,,,5291.6,7444.9,2442.7,,,,30004.0,,,,,,30004.0,32446.7,39891.6,0.0,11.5,,,,10276.6,-607.6,9680.5,0.0,9680.5,49572.1,
09/30/2007,50062.9,14249.8,1130.6,13119.2,546.1,,,0.0,,,,,3881.0,,,,,18676.9,332.4,3409.2,,27644.4,5779.1,4969.4,809.7,21865.3,31386.0,,2198.3,2198.3,,,,533.4,,,,,5308.6,,,5308.6,8040.3,2443.0,,,,29972.8,,,,,,29972.8,32415.8,40456.1,0.0,108.4,,,,10037.7,-539.3,9606.8,0.0,9606.8,50062.9,
12/31/2007,50724.7,2105.5,1254.0,851.5,479.8,,,0.0,,,,,2703.1,,,,,5288.4,364.0,17040.1,,28032.2,5839.4,5059.0,780.4,22192.8,45436.3,,2177.4,2177.4,,,,130.7,,,,,5366.6,,,5366.6,7674.7,3138.5,,,,29873.1,,,,,,29873.1,33011.6,40686.3,0.0,188.8,,,,10138.0,-288.4,10038.4,0.0,10038.4,50724.7,
03/31/2008,39158.5,2073.0,1370.7,702.3,689.7,,,0.0,,,,,2605.7,,,,,5368.4,375.4,17624.6,,15790.1,5833.6,5081.0,752.6,9956.5,33790.1,,2480.3,2480.3,,,,379.1,,,,,5819.6,,,5819.6,8679.0,3138.8,,,,17459.2,,,,,,17459.2,20598.0,29277.0,0.0,249.6,,,,9969.7,-337.8,9881.5,0.0,9881.5,39158.5,
06/30/2008,38692.2,1324.4,830.8,493.6,692.7,,,0.0,,,,,2553.3,,,,,4570.4,393.4,17823.9,,15904.5,5806.6,5081.3,725.3,10097.9,34121.8,,2488.8,2488.8,,,,635.6,,,,,5360.5,,,5360.5,8484.9,3139.1,,,,17362.3,,,,,,17362.3,20501.4,28986.3,0.0,288.1,,,,9850.4,-432.6,9705.9,0.0,9705.9,38692.2,
09/30/2008,37262.6,1559.6,864.2,695.4,672.2,,,0.0,,,,,2719.1,,,,,4950.9,421.8,16960.9,,14929.0,5782.3,5082.4,699.9,9146.7,32311.7,,2434.8,2434.8,,,,482.2,,,,,5415.6,,,5415.6,8332.6,3637.9,,,,15995.5,,,,,,15995.5,19633.4,27966.0,0.0,325.9,,,,9636.6,-665.9,9296.6,0.0,9296.6,37262.6,
12/31/2008,35852.5,1885.5,1179.5,706.0,616.4,,,0.0,,,,,2416.5,,,,,4918.4,467.5,16163.4,,14303.2,5753.0,5085.6,667.4,8550.2,30934.1,,2393.2,2393.2,,,,215.7,,,,,4945.9,,,4945.9,7554.8,3638.3,,,,16473.0,,,,,,16473.0,20111.3,27666.1,0.0,351.2,,,,9716.5,-1881.3,8186.4,0.0,8186.4,35852.5,
03/31/2009,35978.8,2483.4,1747.3,736.1,816.0,,,0.0,0.0,0.0,0.0,0.0,2417.5,,828.4,0.0,2120.3,5716.9,492.6,15671.7,15671.7,14097.6,5728.5,5085.6,642.9,7540.7,30261.9,,5153.5,2683.9,,,2469.6,100.0,100.0,,,,2557.4,,,2176.5,7810.9,3638.6,3638.6,,,16165.4,1295.3,,,,,14870.1,19804.0,27614.9,0.0,396.0,4.469,391.531,0.0,9877.4,-1909.5,8363.9,0.0,8363.9,35978.8,
06/30/2009,36762.6,3406.1,1207.5,2198.6,820.9,,,0.0,0.0,0.0,0.0,0.0,2690.7,,405.6,193.3,2059.0,6917.7,509.5,15617.2,15617.2,13718.2,5707.8,5089.4,618.4,7604.8,29844.9,,5316.2,2765.2,,,2551.0,194.7,194.7,,,,2423.3,,,2121.9,7934.2,3638.9,3638.9,,,16312.3,1312.0,,,,,15000.3,19951.2,27885.4,0.0,420.8,4.365,416.435,0.0,10006.8,-1550.4,8877.2,0.0,8877.2,36762.6,
09/30/2009,38135.0,3955.8,1830.1,2125.7,687.9,,,0.0,0.0,0.0,0.0,0.0,2456.7,,150.2,121.6,1895.7,7100.4,532.6,16844.1,16844.1,13657.9,5683.9,5089.4,594.5,7823.8,31034.6,,6028.7,2890.7,,,3138.0,109.8,109.8,,,,2286.7,,,1994.1,8425.2,3639.2,3639.2,,,16530.6,1348.3,,,,,15182.3,20169.8,28595.0,0.0,456.8,4.335,452.465,0.0,10201.8,-1118.6,9540.0,0.0,9540.0,38135.0,
12/31/2009,38550.4,4126.3,1203.6,2922.7,630.4,,,0.0,0.0,0.0,0.0,0.0,2126.3,0.0,277.3,89.5,1553.3,6883.0,551.0,17051.1,17051.1,14065.3,5736.9,5146.2,590.7,8051.1,31667.4,,5834.8,2895.3,0.0,0.0,2939.5,480.8,480.8,0.0,0.0,,2044.3,0.0,0.0,1737.9,8359.9,3639.5,3639.5,0.0,0.0,17047.2,1453.0,5676.6,5346.1,330.5,,9917.6,20686.7,29046.6,0.0,470.1,4.308,465.792,0.0,10256.7,-1223.0,9503.8,0.0,9503.8,38550.4,
03/31/2010,38972.8,4422.3,1570.4,2851.9,758.8,,,0.0,0.0,0.0,0.0,0.0,2245.3,,350.5,0.0,1960.6,7426.4,556.3,17809.5,17809.5,13180.6,5712.0,5145.7,566.3,7118.1,31546.4,,6513.6,2965.4,117.3,,3430.9,929.3,479.6,,,449.7,2401.5,,,1990.3,9844.4,3190.1,3190.1,,,16014.4,1470.8,,,,,14543.6,19204.5,29048.9,,499.2,4.249,494.951,0.0,10567.4,-1142.7,9923.9,0.0,9923.9,38972.8,
06/30/2010,38347.8,3786.5,1406.0,2380.5,847.6,,,0.0,0.0,0.0,0.0,0.0,2279.9,,321.8,91.8,1986.7,6914.0,550.9,18067.2,18067.2,12815.7,5687.8,5145.7,542.1,6806.1,31433.8,,5848.1,2685.7,,,3162.4,1349.7,450.0,,,899.7,2371.1,,,2006.9,9568.9,2740.5,2740.5,,,15692.1,1470.1,,,,,14222.0,18432.6,28001.5,,542.4,4.174,538.226,0.0,10829.5,-1025.6,10346.3,,10346.3,38347.8,
09/30/2010,39150.6,3975.1,1795.5,2179.6,669.4,,,0.0,0.0,0.0,0.0,0.0,2429.9,,251.2,108.7,2073.8,7074.4,539.8,18429.5,18429.5,13106.9,5664.4,5145.7,518.7,7191.3,32076.2,,5641.9,2653.6,,,2988.3,1135.1,235.4,,,899.7,2229.3,,,1902.9,9006.3,3482.3,3482.3,,,16665.4,1483.8,,,,,15181.6,20147.7,29154.0,0.0,573.5,4.001,569.499,0.0,10784.7,-1361.6,9996.6,0.0,9996.6,39150.6,
12/31/2010,37739.4,4037.3,1867.6,2169.7,661.9,,,0.0,0.0,0.0,0.0,0.0,2295.0,0.0,29.9,210.1,1755.3,6994.2,529.3,17546.3,17546.3,12669.6,5641.9,5146.4,495.5,6997.8,30745.2,,5661.0,2630.9,0.0,0.0,3030.1,899.9,0.0,0.0,0.0,899.9,2176.0,0.0,0.0,1850.8,8736.9,3482.6,3482.6,0.0,0.0,15629.1,1514.3,6154.5,5821.2,333.3,,7960.3,19111.7,27848.6,0.0,651.5,3.844,647.656,0.0,10401.9,-1162.6,9890.8,0.0,9890.8,37739.4,
03/31/2011,37801.3,3527.4,1444.4,2083.0,821.1,,,0.0,0.0,0.0,0.0,0.0,2078.1,,91.4,0.0,1799.1,6426.6,521.2,17563.2,17563.2,13290.3,6150.6,5541.7,608.9,7048.3,31374.7,,5755.8,2665.5,111.6,,2978.7,535.0,85.0,,,450.0,2217.2,,,1812.9,8508.0,3483.0,3483.0,,,15607.1,1513.1,,,,,14094.0,19090.1,27598.1,0.0,709.8,3.795,706.005,0.0,10680.6,-1187.2,10203.2,0.0,10203.2,37801.3,
06/30/2011,38218.2,2987.8,910.5,2077.3,918.2,,,0.0,0.0,0.0,0.0,0.0,2169.7,,0.0,79.3,1741.0,6075.7,535.4,17968.9,17968.9,13638.2,6785.3,5983.0,802.3,6852.9,32142.5,,5582.5,2570.7,,,3011.8,549.9,549.9,,,,2191.0,,,1822.8,8323.4,3976.5,3976.5,,,15494.8,1508.7,,,,155.3,13830.8,19471.3,27794.7,,841.0,3.729,837.271,0.0,10676.0,-1093.5,10423.5,0.0,10423.5,38218.2,
09/30/2011,38694.2,4000.5,1957.8,2042.7,807.8,,,0.0,0.0,0.0,0.0,0.0,2077.6,,0.0,24.1,1649.6,6885.9,533.0,17663.8,17663.8,13611.5,6790.1,6010.3,779.8,6821.4,31808.3,,5574.5,2509.1,,,3065.4,449.9,449.9,,,,2630.7,,,1836.5,8655.1,3977.1,3977.1,,,15533.3,1506.5,,,,224.3,13802.5,19510.4,28165.5,0.0,909.6,3.623,905.977,0.0,10620.5,-1001.4,10528.7,0.0,10528.7,38694.2,
12/31/2011,38593.1,2891.5,679.7,2211.8,761.4,,,0.0,0.0,0.0,0.0,0.0,2237.1,0.0,0.0,161.9,1686.0,5890.0,556.9,18083.2,18083.2,14063.0,7162.5,6203.9,958.6,6900.5,32703.1,,5777.0,2675.5,,,3101.5,425.9,425.9,0.0,0.0,,2319.3,,,1949.5,8522.2,3977.7,3977.7,0.0,0.0,15973.0,1505.8,6443.0,6130.3,312.7,208.8,7815.4,19950.7,28472.9,,962.8,3.497,959.303,0.0,10346.6,-1189.2,10120.2,,10120.2,38593.1,
03/31/2012,39336.1,3334.9,809.1,2525.8,853.3,,,0.0,0.0,0.0,0.0,0.0,2155.5,0.0,0.0,0.0,1759.0,6343.7,550.8,18279.7,18279.7,14161.9,7124.2,6201.9,922.3,7037.7,32992.4,,5958.6,2829.1,79.1,,3050.4,150.0,150.0,,,,2859.3,,,1979.0,8967.9,3978.3,3978.3,,,16090.9,1523.0,,,,241.0,14326.9,20069.2,29037.1,0.0,994.1,3.474,990.626,0.0,10452.6,-1147.7,10299.0,0.0,10299.0,39336.1,
06/30/2012,39452.7,3269.1,922.1,2347.0,866.8,,,0.0,0.0,0.0,0.0,0.0,2338.8,,0.0,79.6,1888.5,6474.7,542.2,18331.0,18331.0,14104.8,7087.5,6202.2,885.3,7017.3,32978.0,,5665.9,2883.5,,,2782.4,0.0,0.0,,,,2769.2,,,1929.6,8435.1,4706.3,4706.3,,,16055.5,1529.9,,,,341.0,14184.6,20761.8,29196.9,0.0,1039.8,3.342,1036.458,0.0,10270.9,-1054.9,10255.8,0.0,10255.8,39452.7,
09/30/2012,39838.4,3182.4,638.2,2544.2,873.0,,,0.0,0.0,0.0,0.0,0.0,2180.6,,0.0,0.0,2077.0,6236.0,538.7,18817.1,18817.1,14246.6,7063.1,6211.9,851.2,7183.5,33602.4,,5935.9,2945.3,11.5,,2979.1,70.0,70.0,,,,2270.6,,,1881.7,8276.5,4615.6,4615.6,,,16049.5,1537.3,,,,215.7,14296.5,20665.1,28941.6,0.0,1073.5,1073.5,0.0,0.0,10712.2,-888.9,10896.8,0.0,10896.8,39838.4,
12/31/2012,41494.5,4801.1,2579.2,2221.9,804.7,,,0.0,0.0,0.0,0.0,0.0,2638.6,0.0,,139.9,2072.2,8244.4,540.0,19698.2,19698.2,13011.9,7033.1,6214.4,818.7,5978.8,33250.1,,5980.6,2992.5,0.0,0.0,2988.1,298.4,298.4,0.0,0.0,,2169.0,0.0,0.0,1765.5,8448.0,6481.3,6481.3,0.0,0.0,16136.0,1546.9,6958.2,6665.8,292.4,473.5,7157.4,22617.3,31065.3,0.0,1095.3,3.276,1092.024,0.0,10343.9,-1033.4,10405.8,23.4,10429.2,41494.5,
03/31/2013,42517.2,5254.8,3227.9,2026.9,1060.2,,,0.0,0.0,0.0,0.0,0.0,3077.7,,,0.0,2726.1,9392.7,538.5,19614.1,19614.1,12971.9,6995.5,6209.2,786.3,5976.4,33124.5,,6385.9,3160.8,100.2,,3124.9,99.9,99.9,,,,2983.3,,,2527.7,9469.1,6483.8,6483.8,,,15837.5,1561.5,,,,294.6,13981.4,22321.3,31790.4,0.0,1210.1,3.259,1206.841,0.0,10584.7,-1113.9,10680.9,45.9,10726.8,42517.2,
06/30/2013,49730.3,4556.1,2256.8,2299.3,1731.0,,,0.0,0.0,0.0,0.0,0.0,4452.3,,,72.6,3854.3,10739.4,688.7,20010.4,20010.4,18291.8,12440.8,10216.3,2224.5,5851.0,38990.9,,8337.6,4540.5,,,3797.1,545.8,545.8,,,,3310.8,,,2830.0,12194.2,8280.1,8280.1,,,15754.8,1582.7,,,,505.2,13666.9,24034.9,36229.1,0.0,4319.6,3.721,4315.879,0.0,10605.7,-1475.0,13450.3,50.9,13501.2,49730.3,
09/30/2013,49252.9,4118.8,2082.4,2036.4,1233.2,,,0.0,0.0,0.0,0.0,0.0,4679.9,,,19.8,4114.0,10031.9,715.6,20498.6,20498.6,18006.8,12364.9,10205.7,2159.2,5641.9,39221.0,,8437.8,4531.1,,,3906.7,392.2,0.0,,,392.2,3415.9,,,2936.7,12245.9,7874.1,7874.1,,,15463.4,1593.6,,,,550.4,13319.4,23337.5,35583.4,0.0,4356.4,3.675,4352.725,0.0,10717.9,-1456.1,13618.2,51.3,13669.5,49252.9,
12/31/2013,49764.8,3476.1,1412.3,2063.8,1331.2,,,0.0,0.0,0.0,0.0,0.0,4804.6,,0.0,69.2,4213.9,9611.9,721.9,20935.0,20935.0,18496.0,12321.6,10227.5,2094.1,6174.4,40152.9,,8479.7,4547.4,0.0,0.0,3932.3,1143.7,756.4,0.0,0.0,387.3,2849.6,0.0,,2390.9,12473.0,7865.3,7865.3,0.0,0.0,15348.3,1619.3,6226.2,5965.3,260.9,864.2,6638.6,23213.6,35686.6,0.0,4382.2,3.622,4378.578,0.0,10555.4,-912.1,14025.5,52.7,14078.2,49764.8,
03/31/2014,52119.0,4283.9,2074.1,2209.8,1700.2,,,0.0,0.0,0.0,0.0,0.0,5430.7,,0.0,0.0,4980.9,11414.8,704.1,21290.4,21290.4,18709.7,12259.4,10227.5,2031.9,6450.3,40704.2,,9855.6,5007.2,286.6,,4561.8,620.2,0.0,,,620.2,4105.4,,,3532.1,14581.2,7618.4,7618.4,,,15558.4,1630.3,,,,940.9,12987.2,23176.8,37758.0,0.0,4414.5,3.574,4410.926,0.0,10675.5,-786.4,14303.6,57.4,14361.0,52119.0,
06/30/2014,53160.7,4054.7,1760.1,2294.6,2254.4,,,0.0,0.0,0.0,0.0,0.0,5338.0,,0.0,0.0,4913.2,11647.1,680.2,21860.1,21860.1,18973.3,12288.4,10294.8,1993.6,6684.9,41513.6,,10279.7,5371.9,96.5,,4811.3,612.4,0.0,,,612.4,4040.6,,,3456.8,14932.7,7612.4,7612.4,,,15862.8,1635.4,,,,1045.2,13182.2,23475.2,38407.9,0.0,4462.5,3.546,4458.954,0.0,10889.4,-656.1,14695.8,57.0,14752.8,53160.7,
