Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2012,,12572.677066,13298.040608,10130.237543,4.02355,1.56424,,,2.216118,65.529761,,41.96,10353.702248,
03/31/2013,,10683.947921,11493.446274,10049.012143,4.927059,1.681024,,,2.407634,60.560275,602.415366,48.84,11445.891948,
06/30/2013,,11568.11556,12339.767324,10781.547923,4.536017,1.452891,146.119569,,2.256852,48.011157,175.540793,48.04,11234.610747,
09/30/2013,47.91553,10830.41765,11634.527942,10313.939441,3.761873,1.152538,29.421854,41.795145,1.964634,34.728375,82.51462,43.02,10314.327442,
12/31/2013,15.039948,10632.848026,11282.844961,9970.783753,3.596428,1.360241,14.635229,16.747388,2.108682,15.909872,21.243467,49.47,11152.820421,
03/31/2014,12.203322,10734.092833,11221.568086,10269.29608,3.218807,1.184575,14.869498,17.454559,1.953682,15.073275,20.372474,43.45,10430.706617,
06/30/2014,11.052765,9751.28748,10599.199865,9211.802286,2.683397,1.033157,12.423879,14.800311,1.788021,13.41142,18.043067,37.71,9508.696541,
09/30/2014,11.384259,9715.577477,10070.549203,9272.001781,2.517797,1.024233,12.528312,14.98641,1.775672,13.042938,17.577492,37.2,9403.958378,
12/31/2014,37.428386,10033.781068,10790.731414,8911.276613,2.988791,1.219179,15.368759,18.471046,1.938359,14.205744,19.231986,44.49,10327.576244,
03/31/2015,38.341147,10554.106029,10960.06226,10062.176826,3.092386,1.23439,14.789623,17.84773,1.976424,14.494674,19.557153,45.48,10639.09103,
06/30/2015,37.858744,10787.76903,10981.457452,10582.930386,3.018394,1.237601,15.248699,18.612333,1.953049,14.554298,19.788505,46.72,10784.735024,
09/30/2015,29.028192,10317.670168,11193.626305,9182.920409,2.311096,0.973809,9.989302,11.733675,1.623999,11.812606,15.98297,37.63,9190.2076,
12/31/2015,22.506239,9455.342366,9906.778151,8911.251698,2.229318,0.94159,9.066462,10.564007,1.564755,11.763491,16.000878,36.67,8928.49,
03/31/2016,20.126376,8337.628174,8992.259261,7656.955692,2.243318,0.915885,8.634874,10.063478,1.549982,11.815036,16.136572,36.11,8955.797264,
06/30/2016,15.638632,8519.418834,9117.211362,7760.378546,1.738688,0.73321,6.815449,7.862845,1.347491,10.26398,13.904857,29.02,7800.62489,
09/30/2016,14.024508,7666.625398,8185.357223,7306.483924,1.496848,0.652731,6.155641,7.148388,1.247742,9.990602,13.753792,25.86,7193.233237,
12/31/2016,14.961181,7141.067032,7501.997212,6768.454877,1.464309,0.639607,6.303745,7.396045,1.213607,9.739031,13.507775,25.73,7051.058515,
03/31/2017,18.297627,7370.652769,7754.867342,7178.332812,1.743094,0.724843,6.720566,7.881808,1.312277,10.597356,14.723044,29.79,7714.875314,
06/30/2017,19.611813,7819.731984,8105.057786,7504.131104,1.834084,0.75984,6.869398,8.014049,1.319215,10.613767,14.628198,32.45,7928.48358,
09/30/2017,20.398523,8138.563625,8258.763934,7858.017485,1.809911,0.755916,7.399089,8.739878,1.294734,10.756796,14.895601,32.95,7820.190621,
12/31/2017,16.902526,7317.324199,8009.341898,6918.715498,1.332459,0.591964,5.377728,6.305369,1.113408,9.547513,13.218208,26.5,6807.377055,
03/31/2018,20.112106,6855.573882,7162.3963,6586.789351,1.448428,0.598417,6.792943,8.267837,1.1574,10.767329,15.315597,27.28,7106.437027,
06/30/2018,14.410825,6802.163263,7210.794637,6492.407608,1.165215,0.485687,6.202743,7.821561,1.050099,9.963014,14.264228,22.8,6475.95942,
09/30/2018,12.029704,6409.016572,6689.250607,6160.06488,1.014924,0.4273,5.855283,7.580022,0.980775,9.45375,13.596404,20.64,6050.399906,
12/31/2018,9.811332,5798.813204,6206.902025,5083.517719,0.728096,0.302743,4.434932,5.71187,0.837209,8.386048,12.212692,14.68,5031.628925,
03/31/2019,8.725636,5168.366061,5658.850052,4631.436499,0.595583,0.236008,3.348732,4.280632,0.969828,9.67341,14.007289,11.4,5658.944729,
06/30/2019,6.342915,5418.443365,5854.334016,5081.902996,0.367804,0.147468,1.958591,2.511555,0.883923,8.119104,14.040219,7.24,5082.559411,
09/30/2019,7.025966,4912.286278,5039.644141,4766.674782,0.35051,0.134439,1.926958,2.531867,0.856875,11.097867,33.018655,6.68,4886.760913,
12/31/2019,8.72749,5167.253418,5375.028968,4866.527418,0.52914,0.192396,2.984455,4.180374,0.860293,10.91603,31.902977,9.68,4944.961424,
03/31/2020,,4847.099751,5337.004545,4101.926159,0.212759,0.059255,0.877021,1.209844,0.742515,134.812795,,3.01,4314.009439,
06/30/2020,,4561.350113,4916.673168,4238.993771,0.527632,0.160818,2.439481,3.355166,0.907287,,,7.41,4792.292085,
09/12/2020,,,,,0.796076942729562,0.242637247768587,3.68062115434283,5.06218001996413,0.989305729958349,,,11.18,5225.51286564,
09/30/2020,11.5257731958763,,,,0.762463343108504,0.232111516163787,,,0.941318957571308,8.13752456827223,,,,
12/31/2020,11.6701461377871,,,,0.757811970446689,0.233994297751789,,,0.948954502894708,8.31408911848907,,,,
