Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
01/15/1994,40.511999,-4.305,0.0,0.0,2.181,,38.387999,11.582,18.830945,0.056815,,,,,,40.522548,38.398548,0.421143,,
04/09/1994,27.860251,-3.071,0.0,0.0,3.625,,28.414251,11.816,30.67874,0.127577,,,,,,27.860251,28.414251,0.311632,,
07/02/1994,17.7345,-1.661,0.0,0.0,3.387,,19.4605,10.974999,30.861049,0.174045,,,,,,17.72925,19.45525,0.213369,,
09/24/1994,17.760749,-0.553,0.0,0.0,3.277,,20.48475,10.944,29.943349,0.159973,0.927667,,,,,19.215,21.939001,0.224267,,
01/14/1995,30.024124,-0.271,0.0,0.0,4.179,,33.932124,12.021,34.764164,0.123158,1.28414,,,,,30.308125,34.216125,0.371488,,
04/08/1995,26.218249,-0.389,0.0,0.0,4.667,,30.496249,12.015,38.843114,0.153035,1.058898,44.715908,,,,26.218249,30.496249,0.333873,,
06/30/1995,23.258124,-0.361,0.0,0.0,4.807,,27.704124,12.023999,39.978378,0.173512,0.88472,19.648315,,,,23.258124,27.704124,0.303304,,
09/30/1995,20.400001,-0.31,0.0,0.0,4.966,,25.056,12.488,39.766175,0.198196,0.736421,13.896839,139.977658,,,20.646,25.302,0.272941,,
01/20/1996,22.1,-0.504,0.0,0.0,4.601,,26.197,12.802,35.939697,0.175631,0.743473,10.205298,31.261336,12.615496,,22.2755,26.3725,0.28537,,
04/13/1996,23.800001,-0.516,0.0,0.0,4.512,,27.796001,12.811,35.219734,0.162326,0.761055,8.270158,17.921341,10.361224,,23.996,27.992,0.302789,,
07/06/1996,22.95,-0.496,0.0,0.0,4.13,,26.584,12.578,32.835109,0.155357,0.705501,6.997631,14.102918,7.297173,,23.139,26.773,0.289586,,
