Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/30/1989,-15.09,2.98,1.818,-0.602,,,-0.602,-19.285999,,,-19.285999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/1989,-34.613998,3.782,1.884,0.619,,,0.619,-40.898998,,,-40.898998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/1989,18.764,14.753,1.929,0.917,,,0.917,1.165,,,1.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/1990,38.419998,2.677,1.623,-0.098,,,-0.098,34.217999,,,34.217999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/29/1990,-25.653999,0.643,2.386,-0.227,,,-0.227,-28.455999,,,-28.455999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/29/1990,-18.849001,5.652,2.334,0.01,,,0.01,-26.844999,,,-26.844999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/1990,23.712999,14.9,2.28,-0.586,,,-0.586,7.119,,,7.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/1991,35.701,5.189,2.806,-0.818,,,-0.818,28.524,,,28.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/05/1991,-18.857,-0.88,2.981,0.0,,,0.0,-20.958,,,-20.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/1991,-18.816,5.972,2.79,0.228,,,0.228,-27.806,,,-27.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/1991,34.769001,17.548,2.876,0.114,,,0.114,14.231,,,14.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/1992,38.736,8.497,3.469,-6.902,,,-6.902,33.672001,,,33.672001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
