Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,0.149,5.565,19.445,1.633,,,1.633,-26.493999,,,-26.493999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,21.711,3.501,9.51,0.647,,,0.647,8.053,,,8.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,27.745001,1.429,9.718,1.719,,,1.719,14.879,,,14.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,-2.053,1.112,9.795,5.753,,,5.753,-18.712999,,,-18.712999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,15.092,9.693,8.526,0.087,,,0.087,-3.214,,,-3.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,12.797,5.817,8.425,2.777,,,2.777,-4.222,,,-4.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,19.544001,2.505,8.77,3.514,,,3.514,4.755,,,4.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,-0.243,2.304,9.301,9.657,,,9.657,-21.504999,,,-21.504999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,31.121,7.443,21.900999,3.808,,,3.808,-2.031,,,-2.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,21.518999,6.12,8.831,4.137,,,4.137,2.431,,,2.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,26.868,3.4,8.675,3.617,,,3.617,11.176,,,11.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,2.223,3.057,9.652,-0.267,,,-0.267,-10.219,,,-10.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,13.708,8.611,9.131,3.732,,,3.732,-7.766,,,-7.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,30.187,6.478,9.196,2.805,,,2.805,11.708,,,11.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,25.577,5.157,9.885,3.655,,,3.655,6.88,,,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,15.168,3.765,11.387,2.454,,,2.454,-2.438,,,-2.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,11.289,10.287,9.92,-0.989,,,-0.989,-7.929,,,-7.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,23.886999,8.153,10.316,2.656,,,2.656,2.762,,,2.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,19.556999,5.835,10.871,0.395,,,0.395,2.456,,,2.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,5.891,4.445,11.276,0.878,,,0.878,-10.708,,,-10.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.891,,,
03/31/1995,24.106001,11.841,11.31,1.382,,,1.382,-0.427,,,-0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.106001,,,
06/30/1995,33.062,9.555,11.748,11.327,,,11.327,0.432,,,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.062,,,
09/30/1995,17.466999,7.229,13.218,-12.814,,,-12.814,9.834,,,9.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.466999,,,
12/31/1995,17.114,6.859,15.095,16.934999,,,16.934999,-21.775,,,-21.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.114,,,
03/31/1996,32.681,15.501,14.783,-3.846,,,-3.846,6.243,,,6.243,,-25.729,-25.729,,,,-25.729,,,,,,,,,,0.0,,,,,,,,,,,,6.952,,,
06/30/1996,46.067001,12.216,16.721001,-1.206,,,-1.206,18.336,,,18.336,,-24.702999,-24.702999,,,,-24.702999,,,,,,,,,,0.0,,,,,,,,,,,,21.364002,,,
09/30/1996,41.011002,11.285,19.209999,11.03,,,11.03,-0.514,,,-0.514,,-28.754999,-28.754999,,,,-28.754999,,,,,,,,,,0.0,,,,,,,,,,,,12.256003,,,
12/31/1996,25.497,11.669,21.226999,-1.76,,,-1.76,-5.639,,,-5.639,,-26.541,-26.541,,,,-26.541,,,,,,,,,,0.0,,,,,,,,,,,,-1.044,,,
03/31/1997,49.013,21.530001,19.028,1.216,,,1.216,7.239,,,7.239,,-30.558001,-30.558001,0.0,,,-30.558001,,,0.0,0.0,0.0,,,,,0.0,-16.462001,0.0,-17.488001,,,,1.026,1.026,0.0,0.0,,1.993,,,
06/30/1997,30.610001,16.907,19.815001,-4.333,,,-4.333,-1.779,,,-1.779,,-36.178001,-36.178001,0.0,,,-36.178001,,,0.0,0.0,0.0,,,,,0.0,3.909,0.0,0.0,,,,0.172,0.172,0.0,3.737,,-1.659,,,
09/30/1997,74.559998,13.819,20.055,8.604,,,8.604,32.082001,,,32.082001,,-76.184998,-36.966999,0.0,,,-36.966999,,,0.0,0.0,0.0,,,,,-39.217999,8.922,0.0,0.0,,,,0.187,0.187,0.0,8.735,,7.297,,,
12/31/1997,19.316,15.02,21.788,5.145,,,5.145,-22.636999,,,-22.636999,,-22.604,-10.266,15.23,,,-25.496,,,0.0,0.0,0.0,,,,,-12.338,-4.299,0.0,7.978001,,,,0.195,0.195,0.0,-12.472001,,-7.587,,,
03/31/1998,45.745998,25.65,24.436001,-5.666,,,-5.666,1.326,-23.43,,24.756,,-182.970001,-19.974001,0.0,,,-19.974001,,,0.0,0.0,0.0,,,,,-162.996,145.270997,0.0,144.143997,,,,1.127,1.127,0.0,0.0,,8.047,4.085,7.99,
06/30/1998,32.485001,20.461,26.271999,-3.423,,,-3.423,-10.825,,,-10.825,,-36.372002,-24.473,0.0,,,-24.473,,,0.0,0.0,0.0,,,,,-11.899002,-1.788,0.0,-1.935,,,,0.147,0.147,0.0,0.0,,-5.675,,,
09/30/1998,48.341,13.393,27.16,2.452,,,2.452,5.336,,,5.336,,-29.038,-26.608,0.0,,,-26.608,,,0.0,0.0,0.0,,,,,-2.43,-18.667,0.0,0.0,,,,-5.834,0.213,-6.047,-12.833,,0.636,,,
12/31/1998,25.112,20.054001,27.573999,-3.292,,,-3.292,-19.224001,,,-19.224001,,-21.356001,-9.349001,16.403999,,,-25.753,,,0.0,0.0,0.0,,,,,-12.007,-5.835999,0.0,1.94,,,,-18.857999,0.001,-18.858999,11.082,,-2.08,,,
03/31/1999,73.133003,30.021999,26.978001,13.147,,,13.147,2.986,-20.152,,23.138,,-12.601,-12.601,0.0,,,-12.601,,,0.0,0.0,0.0,,,,,0.0,-51.284001,0.0,-28.657,,,,-20.369001,1.265,-21.634001,-2.258,,9.248,0.101,9.06,
06/30/1999,24.555,23.030001,27.197001,-8.385,,,-8.385,-17.287001,,,-17.287001,,-34.202999,-17.695,0.0,,,-17.695,,,0.0,0.0,0.0,,,,,-16.507999,7.295,0.0,0.0,,,,-5.818,0.235,-6.053,13.113,,-2.353,33.501999,4.061,
09/30/1999,59.215,10.794,26.695,-1.695,,,-1.695,23.421,,,23.421,,-17.899,-18.25,0.0,,,-18.25,,,0.0,0.0,0.0,,,,,0.351,-42.383001,0.0,0.0,,,,-28.780001,0.0,-28.780001,-13.603,,-1.067,9.866,9.81,
12/31/1999,18.653997,13.929,27.462998,43.812,,,43.812,-66.549999,-37.958,,-28.591999,,-18.103001,-19.03,0.0,,,-19.03,,,0.0,0.0,0.0,,,,,0.926999,-1.457998,0.0,27.977,,,,-13.743998,1.014,-14.757998,-15.691,,-0.907,5.364001,4.098,
03/31/2000,48.334,28.629,27.643999,-2.456,,,-2.456,-5.483,,,-5.483,,-39.882,-30.722,0.0,,,-30.722,,,0.0,0.0,0.0,,,,,-9.16,-6.683,0.0,-0.151,,,,-6.412,0.28,-6.692,-0.12,,1.769,0.311,10.853,
06/30/2000,48.849998,23.309,28.159,-4.38,,,-4.38,1.762,,,1.762,,-15.679,-15.469,0.0,,,-15.469,,,0.0,0.0,0.0,,,,,-0.21,-35.569003,0.0,-24.759003,,,,-10.265,2.385,-12.65,-0.545,,-2.398,20.822001,5.044,
09/30/2000,56.734001,22.334999,28.475,3.99,,,3.99,1.934,-20.233,,22.167,,-161.565994,-25.392,0.0,,,-25.392,,,0.0,0.0,0.0,,,,,-136.173994,105.254997,0.0,0.0,,,,-15.764,0.879,-16.643,121.018997,,0.423,0.143,6.184,
03/31/2001,68.653999,36.171001,29.795,9.181,,,9.181,-6.493,,,-6.493,,-209.794006,-30.554001,0.0,,,-30.554001,,,0.0,0.0,0.0,,,,,-179.240005,143.638995,0.0,147.160995,,,,1.109,1.109,0.0,-4.631,,2.499,0.42,7.677,
06/30/2001,91.433998,32.389999,32.248001,4.969,,,4.969,21.827,,,21.827,,-38.854,-38.854,0.0,,,-38.854,,,0.0,0.0,0.0,,,,,0.0,-41.098999,0.0,-38.626999,,,,0.184,0.184,0.0,-2.656,,11.481,35.172001,6.215,
