Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/30/2012,33.24,,33.25,37.45,28.75,20838.910482,636.557983,636.558,
09/30/2012,46.37,39.500602,33.59,48.22,32.35,29018.646663,626.922729,626.9227,
12/31/2012,53.1,14.513694,46.6,54.32,42.45,33110.277573,625.806519,625.669,
03/31/2013,69.97,31.770245,54.25,70.52,50.12,43327.694037,621.509583,621.3275,
06/30/2013,58.91,-15.806774,70.0,70.2,56.13,35995.808876,620.161804,619.996,
09/30/2013,57.82,-1.85028,59.24,61.969875,54.8,34665.19673,611.030518,610.8635,
12/31/2013,77.13,33.396749,57.65,77.29,56.5,45520.55062,599.536438,599.3728,
03/31/2014,77.06,-0.090756,77.17,80.39,68.780125,43604.077502,567.198303,566.9434,
06/30/2014,80.43,4.373216,77.22,87.05,76.18,44951.403503,565.845825,565.5649,
09/30/2014,81.31,1.094119,80.6,87.98,78.533,45006.174717,558.888489,558.609,
12/31/2014,71.7,-11.818964,81.31,82.0,64.02,39175.573339,553.513428,553.1852,
03/31/2015,78.6,9.623431,71.61,80.59,57.33,42572.281409,542.327087,535.2104,
06/30/2015,80.56,2.493639,79.07,82.19,76.43,43313.856812,541.63208,533.5646,
09/30/2015,76.84,-4.617676,80.64,84.85,69.79,40989.551115,537.659607,475.6046,
12/31/2015,81.8,6.454971,77.63,94.12,76.45,43305.769084,533.440308,471.3769,
03/31/2016,86.59,5.855746,81.21,90.87,71.74,45510.098448,526.225586,449.8544,
06/30/2016,79.34,-8.372791,85.6,89.31,76.4,41482.865604,525.581482,445.9918,
09/30/2016,80.55,1.525082,79.07,81.31,73.67,41954.484013,522.849304,441.3583,
12/31/2016,86.41,7.274984,80.42,88.87,77.66,44826.621042,520.85022,439.3639,
03/31/2017,79.22,-8.320796,87.31,88.26,76.28,40885.302573,516.97052,435.3825,
06/30/2017,82.69,4.380207,79.09,83.11,75.135,42296.826564,512.970525,431.351196,
09/30/2017,91.61,10.787278,82.97,92.19,80.73,46422.496014,511.510782,429.911926,
12/31/2017,101.15,10.41371,91.36,102.43,89.26,50804.595833,506.740487,425.141602,
03/31/2018,95.92,-5.170539,101.66,107.47,89.14,44683.07986,466.325141,419.638763,
06/30/2018,112.31,17.087156,95.83,122.38,92.68,52141.311267,465.836946,419.136963,
09/30/2018,112.72,0.365061,111.75,123.97,108.8505,51978.046183,464.26241,441.055878,
12/31/2018,86.15,-23.571682,113.25,119.14,78.44,39298.651795,461.125321,444.6474,
03/31/2019,95.17,10.47011,85.32,100.41,85.0,43164.464468,454.913087,441.7771,
06/30/2019,93.54,-1.712725,96.01,99.73,80.24,41956.590337,453.551166,447.007568,
09/30/2019,102.4,9.471884,94.86,105.52,93.06,45502.215782,448.541697,442.004333,
12/31/2019,111.41,8.798828,103.16,119.92,96.95,49131.81,444.357576,438.190125,
03/31/2020,53.65,-51.844538,112.08,113.18,40.04,23427.598031,437.8378,436.390411,
06/30/2020,71.9,34.016775,51.47,89.79,49.04,31398.489854,436.674707,435.450684,
09/12/2020,57.07,,55.69,57.42,54.88,24922.2783862,436.6967,435.4699,
