Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,697.487,-448.061005,249.425995,-119.448997,129.977005,-17.236,0.0,0.848,113.589005,-43.632999,69.956001,-3.266,0.0,66.690002,0.0,66.690002,,,69.956006,,0.46,0.44,152.225006,0.46,0.46,0.44,152.225006,
03/31/1990,708.474976,-454.334991,254.139984,-119.253998,134.886002,-17.941999,0.0,0.0,116.944002,-45.022999,71.920998,-298.263,0.0,-226.341995,0.0,-226.341995,,,71.921003,,0.47,-1.48,153.220993,0.47,0.47,-1.48,153.220993,
06/30/1990,767.562012,-492.412994,275.149017,-122.749001,152.399994,-18.403,0.0,0.0,133.996994,-51.618999,82.377998,0.0,0.0,82.377998,0.0,82.377998,,,82.377995,,0.54,0.54,153.459,0.54,0.54,0.54,153.459,
09/30/1990,793.934998,-523.637024,270.297974,-129.776993,140.520996,-24.364,0.0,-59.726002,56.430994,-23.9,32.530998,0.0,0.0,32.530998,0.0,32.530998,,,32.530994,,0.21,0.21,152.195007,0.21,0.21,0.21,152.195007,
12/31/1990,801.799011,-546.382019,255.416992,-137.307007,118.110001,-18.379,0.0,0.0,99.731001,-38.895,60.835999,0.0,0.0,60.835999,0.0,60.835999,,,60.836,,0.4,0.4,153.957001,0.4,0.4,0.4,153.957001,
03/31/1991,764.283997,-515.179016,249.10498,-137.089005,112.015999,-18.035999,0.0,0.0,93.98,-36.652,57.327999,0.0,0.0,57.327999,0.0,57.327999,,,57.327999,,0.37,0.37,154.020996,0.37,0.37,0.37,154.020996,
06/30/1991,805.234009,-556.682983,248.551025,-134.587997,113.962997,-17.361,0.0,0.0,96.601997,-37.674999,58.926998,0.0,0.0,58.926998,0.0,58.926998,,,58.926998,,0.38,0.38,153.847,0.38,0.38,0.38,153.847,
09/30/1991,811.935974,-577.468994,234.46698,-145.820999,88.646004,-29.302999,0.0,13.691,73.034004,61.551998,-111.914001,0.0,0.0,-111.914001,0.0,-111.914001,,,134.586002,,-0.73,-0.73,153.124496,-0.73,-0.73,-0.73,153.124496,
12/31/1991,801.328003,-575.76001,225.567993,-143.391998,82.176003,-16.114,0.0,0.0,66.062002,-25.764,40.298,0.0,0.0,40.298,0.0,40.298,,,40.298002,,0.26,0.26,153.697998,0.26,0.26,0.26,153.697998,
03/31/1992,781.97998,-557.565979,224.414001,-143.962006,80.452003,-17.056,0.0,0.0,63.396004,-24.725,38.671001,0.0,0.0,38.671001,0.0,38.671001,,,38.671003,,0.25,0.25,154.638,0.25,0.25,0.25,154.638,
06/30/1992,836.40802,-599.731018,236.677002,-143.988007,92.689003,-16.514999,0.0,0.0,76.174004,-29.707001,46.466999,0.0,0.0,46.466999,0.0,46.466999,,,46.467003,,0.3,0.3,153.927002,0.3,0.3,0.3,153.927002,
09/30/1992,867.745972,-620.419006,247.326965,-152.548004,94.778999,-21.410999,0.0,8.88,82.248,-32.077,50.171001,0.0,0.0,50.171001,0.0,50.171001,,,50.171,,0.3,0.3,168.732452,0.3,0.3,0.3,168.732452,
12/31/1992,845.130981,-610.129028,235.001953,-137.723007,97.278999,-14.636,0.0,3.073,85.716,-33.429001,52.286999,0.0,0.0,52.286999,0.0,52.286999,,,52.286999,,0.31,0.31,169.802994,0.31,0.31,0.31,169.802994,
03/31/1993,822.812988,-592.65802,230.154968,-136.781006,93.374001,-12.753,0.0,2.729,83.35,-32.501999,50.848,0.0,-0.012,50.835999,0.0,50.835999,,,50.836001,,0.3,0.3,170.891998,0.3,0.3,0.3,170.891998,
06/30/1993,887.5,-645.218018,242.281982,-137.285995,104.996002,-15.576,0.0,-21.816999,67.603003,-26.365,41.237999,0.0,0.0,41.237999,0.0,41.237999,,,41.238003,,0.24,0.24,171.811005,0.24,0.24,0.24,171.811005,
09/30/1993,923.385986,-677.018005,246.367981,-147.628998,98.738998,-27.929001,0.0,19.708,90.517998,-37.43,53.088001,0.0,-0.009,53.078999,0.0,53.078999,,,53.078997,,0.31,0.31,173.464005,0.31,0.31,0.31,173.464005,
12/31/1993,928.291992,-676.289978,252.002014,-144.375,107.626999,-15.523,0.0,6.214,98.317999,-39.327,58.991001,0.0,0.0,58.991001,0.0,58.991001,,,58.991,,0.34,0.34,174.733002,0.34,0.34,0.34,174.733002,
03/31/1994,984.153992,-713.97699,270.177002,-151.089996,119.086998,-20.021999,0.0,8.196,107.260999,-42.904999,64.356003,-5.263,-2.438,56.654999,0.0,56.654999,,,61.918,,0.34,0.31,181.451004,0.34,0.34,0.31,181.451004,
06/30/1994,1160.631958,-842.122009,318.509949,-163.964996,154.544998,-21.118999,0.0,10.694,144.119999,-57.647999,86.472,0.0,-5.659,80.813004,0.0,80.813004,,,80.813,,0.41,0.41,196.809998,0.41,0.41,0.41,196.809998,
09/30/1994,1241.463013,-890.986023,350.47699,-187.826004,162.651001,-36.494999,0.0,23.268,149.424002,-59.769001,89.654999,0.0,-7.404,82.250999,0.0,82.250999,,,82.251001,,0.42,0.42,197.451996,0.42,0.42,0.42,197.451996,
12/31/1994,1292.786987,-924.969971,367.817017,-190.505997,177.311005,-26.431999,0.0,11.646,162.525005,-65.010002,97.514999,0.0,-7.945,89.57,0.0,89.57,,,89.570003,,0.45,0.45,197.809006,0.45,0.45,0.45,197.809006,
03/31/1995,1409.365967,-1006.307007,403.05896,-210.024994,193.033997,-40.792,0.0,13.03,165.271996,-66.109001,99.163002,0.0,-6.354,92.808998,0.0,92.808998,,,92.808995,,0.47,0.47,198.753998,0.47,0.47,0.47,198.753998,
06/30/1995,1550.083008,-1104.965942,445.117065,-226.432007,218.684998,-41.784,0.0,14.91,191.810997,-76.723999,115.086998,0.0,-8.82,106.266998,0.0,106.266998,,,106.266998,,0.53,0.53,199.636002,0.53,0.53,0.53,199.636002,
09/30/1995,1527.11499,-1111.060059,416.054932,-215.897995,200.156998,-50.521,0.0,21.832001,171.467999,-68.586998,102.880997,0.0,-6.966,95.915001,0.0,95.915001,,,95.915,,0.479,0.479,200.104004,0.479,0.479,0.479,200.104004,
12/31/1995,1430.781006,-1048.10498,382.676025,-208.514008,174.162003,-40.977001,0.0,12.11,145.295001,-58.118,87.177002,0.0,-4.167,83.010002,0.0,83.010002,,,83.010001,0.42,0.42,0.42,199.878006,0.42,0.42,0.42,199.878006,
03/31/1996,1373.886963,-1026.916016,346.970947,-212.557007,134.414001,-41.891998,0.0,12.992,105.514003,-42.205002,63.308998,-12.158999,-2.325,48.825001,0.0,48.825001,,,60.984001,0.3,0.3,0.24,200.378998,0.3,0.3,0.24,200.378998,
06/30/1996,1471.368042,-1115.349976,356.018066,-221.216003,134.802002,-42.577,0.0,13.816,106.041002,-42.417,63.624001,0.0,-1.602,62.021999,0.0,62.021999,,,62.022002,0.31,0.31,0.31,200.932007,0.31,0.31,0.31,200.932007,
09/30/1996,1503.240967,-1125.244019,377.996948,-231.781998,146.214996,-53.853001,0.0,-421.506012,-329.144016,37.551998,-291.59201,0.0,-3.596,-295.187988,0.0,-295.187988,,,-295.188018,0.33,-1.47,-1.47,202.184006,0.33,-1.47,-1.47,202.184006,
12/31/1996,1495.136963,-1111.297974,383.838989,-220.037003,163.802002,-45.256001,0.0,7.721,126.267002,-50.507,75.760002,0.0,-3.88,71.879997,0.0,71.879997,,,71.880002,0.36,0.36,0.36,201.513,0.36,0.36,0.36,201.876999,
03/31/1997,1413.730957,-1054.349976,359.380981,-206.626999,152.753998,-43.653999,0.0,10.788,119.887999,-47.955002,71.932999,-3.124,-0.978,67.831001,0.0,67.831001,,,70.954997,0.35,0.35,0.33,202.244003,0.35,0.35,0.33,203.171997,
06/30/1997,1471.251953,-1095.20105,376.050903,-194.266998,181.783997,-39.904999,0.0,-65.157997,76.721001,-30.688,46.033001,-1.685,-4.107,40.241001,0.0,40.241001,84.126999,,126.053,0.45,0.21,0.2,203.042999,0.45,0.21,0.2,204.020004,
09/30/1997,1402.852051,-1028.765015,374.087036,-191.311005,182.776001,-36.41,0.0,25.9,172.266001,-68.906998,103.359001,-13.672001,-4.425,85.262001,0.0,85.262001,,,98.934003,0.48,0.48,0.42,205.904999,0.48,0.48,0.41,205.904999,
12/31/1997,1344.741943,-981.359009,363.382935,-190.619003,172.764008,-35.618999,0.0,12.646,149.791008,-59.916,89.875,-13.763,-3.117,72.995003,0.0,72.995003,-2.557,,84.201008,0.45,0.45,0.38,190.910995,0.45,0.45,0.38,192.281998,
03/31/1998,1305.717041,-956.723999,348.993042,-186.830994,162.162003,-36.623001,0.0,33.911999,159.451,-63.780998,95.669998,3.201,-2.327,96.543999,0.0,96.543999,-18.907,,74.436002,0.44,0.5,0.52,185.246994,0.44,0.5,0.52,186.332001,
