Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1993,70.242,-17.275,0,0,0.804,53.771,16.854003,4.77038,0.014952,4.717996,28.940258,43.328767,,,52.9575,36.4865,0.434734,,
03/31/1994,81.479998,-16.816999,0,0,0.681,65.343998,17.173001,3.965527,0.010422,5.408824,32.15748,47.419447,,,85.860004,69.724005,0.528042,,
06/30/1994,53.052998,-16.802,0,0,0.569,36.819998,17.691002,3.216324,0.015454,2.823619,15.946296,22.770561,,,55.419,39.186,0.29703,,
09/30/1994,43.989,-17.09,0,0,0.468,27.367,17.762998,2.63469,0.017101,2.043686,13.800807,21.116512,,,45.504748,28.882748,0.220179,,
12/31/1994,71.75,-18.486,0,0,0.412,53.676,19.261003,2.139037,0.007676,3.566275,17.209362,21.899633,,,75.145,57.071,0.431003,,
03/31/1995,120.405006,-21.192,0,0,0.329,99.542005,23.180997,1.419266,0.003305,5.773898,22.258946,27.65824,,,126.298754,105.435753,0.782498,,
06/30/1995,193.686248,-23.892,0,0,0.254,170.048248,25.247,1.00606,0.001494,8.930168,29.32372,35.545203,,,203.943508,180.305508,1.286225,,
09/30/1995,227.812002,-26.654001,0,0,0.18,201.338001,27.673999,0.65043,0.000894,9.009218,25.776214,29.704633,,,241.748009,215.274008,1.512991,,
12/31/1995,334.21,-29.754,0,0,0.116,304.572,30.193999,0.384182,0.000381,12.644663,35.366001,40.997712,,,356.44,326.802,2.280173,,
03/31/1996,287.295737,-31.615001,0,0,0.067,255.747736,33.297,0.201219,0.000262,7.580631,25.349166,28.642372,,,416.277744,384.729743,1.897606,,
06/30/1996,384.162001,-32.596999,0,0,0.032,351.597001,34.171004,0.093647,9.1e-05,7.600618,26.886672,32.22704,,,590.733996,558.168997,2.591272,,
09/30/1996,638.94326,-35.770001,0,0,0.01,603.183259,37.906004,0.026381,1.7e-05,10.49836,41.257405,51.73542,,,997.645738,961.885737,4.397716,,
12/31/1996,995.84575,-67.555999,0,0,0.612,928.901751,75.567002,0.809877,0.000659,12.769111,52.391526,66.07638,,,1076.1423,1009.198301,4.583273,,
03/31/1997,600.05435,-39.184001,0,0,0.0,560.870349,46.605001,0.0,0.0,6.752755,27.324873,33.69805,,,640.018503,600.834502,2.734861,,
06/30/1997,1020.678014,-68.448,0,0,0.0,952.230014,80.781998,0.0,0.0,10.119126,40.714469,48.59804,,,1016.004743,947.556743,4.63014,,
09/30/1997,1346.28897,-75.983999,0,0,0.0,1270.304971,89.737991,0.0,0.0,11.847981,45.546968,52.411806,,,1469.050373,1393.066374,6.141879,,
12/31/1997,1568.352041,-190.759995,0,0,100.0,1477.592047,204.192993,48.973277,0.067678,12.198903,46.504643,51.725549,,,1717.067963,1626.307968,7.118318,,
03/31/1998,1846.769411,-205.683006,0,0,100.0,1741.086405,217.482002,45.980816,0.057435,12.935552,47.637045,53.154827,,,2008.298819,1902.615813,8.258003,,
06/30/1998,1951.244994,-209.632996,0,0,100.0,1841.611998,228.511993,43.761379,0.0543,11.975939,43.743753,48.255214,,,2124.771754,2015.138758,8.677844,,
09/30/1998,2624.982838,-231.999001,0,0,100.805,2493.788837,246.473991,40.898839,0.040422,13.892974,49.379024,54.777245,,,2891.011512,2759.817512,11.664147,,
12/31/1998,2854.763284,-211.125999,0,0,100.0,2743.637285,269.854095,37.057062,0.036448,13.011345,44.740025,50.557185,40.513907,61.937488,3119.267364,3008.141365,12.800965,,
03/31/1999,3891.724663,-208.548996,0,0,100.0,3783.175667,290.254995,34.452465,0.026433,15.524733,52.162308,59.1824,56.254269,94.85601,4290.732128,4182.183132,17.443933,,
06/30/1999,8085.44716,-236.086998,0,0,100.0,7949.360162,3695.184006,2.706225,0.01258,25.624747,83.179276,1198.456678,,,5811.599077,5675.512079,20.742133,,
09/30/1999,13120.723329,-643.390991,0,0,447.531006,12924.863343,3965.44989,11.285756,0.034626,29.571068,87.149386,,,,12988.577757,12792.717772,33.246196,,
12/31/1999,37298.231735,-692.381027,0,0,451.044006,37056.894714,3844.105103,11.733394,0.012172,62.164316,160.081274,,,,37156.106968,36914.769947,94.799276,,
03/31/2000,52225.899689,-851.449982,0,0,454.557007,51829.006714,3749.604065,12.1228,0.00877,67.411253,173.247873,,,,51675.702087,51278.809113,130.00446,,
06/30/2000,45431.2845,-944.568024,0,0,456.587006,44943.303482,3656.547028,12.486835,0.010159,48.345055,124.649647,,,,49461.629039,48973.648021,111.801715,,
