Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/30/2011,8.8,13.7,,22.5,6.4,0.0,,6.4,0.491977,0.765919,,1.257897,0.311681,0.485231,,0.796912,
06/28/2012,13.7,11.5,0.0,25.2,0.0,9.3,0.0,9.3,,,,,,,,,
09/28/2012,13.7,11.5,0.0,25.2,0.0,9.3,0.0,9.3,0.72414,0.607855,0.0,1.331994,0.472593,0.396702,0.0,0.869295,
06/28/2013,23.9,13.4,0.0,37.3,3.8,12.7,6.9,23.4,2.063903,1.157168,0.0,3.221071,0.721575,0.404565,0.0,1.12614,
09/27/2013,23.5,12.7,0.0,36.2,1.4,13.5,6.9,21.8,1.871615,1.011469,0.0,2.883084,0.660743,0.357083,0.0,1.017826,
12/27/2013,25.7,12.1,0.0,37.8,0.3,15.8,6.9,23.0,1.962881,0.924158,0.0,2.887039,0.720009,0.338993,0.0,1.059002,
03/28/2014,23.5,12.2,0.0,35.7,0.6,13.7,7.0,21.3,1.755828,0.911536,0.0,2.667364,0.430774,0.223636,0.0,0.654409,
06/27/2014,23.6,12.3,0.0,35.9,0.2,14.6,7.0,21.8,1.776573,0.925926,0.0,2.702499,0.435151,0.226795,0.0,0.661946,
09/26/2014,22.9,12.8,0.0,35.7,0.2,15.0,202.8,218.0,0.46188,0.258169,0.0,0.720048,0.179084,0.100099,0.0,0.279183,
12/26/2014,24.3,12.4,0.0,36.7,4.3,19.1,202.9,226.3,0.47912,0.244489,0.0,0.723609,0.190236,0.097075,0.0,0.287311,
03/27/2015,25.3,11.8,0.0,37.1,5.4,19.1,198.2,222.7,0.487843,0.227531,0.0,0.715374,0.197436,0.092085,0.0,0.28952,
06/26/2015,28.1,11.4,0.0,39.5,0.9,20.1,175.4,196.4,0.530379,0.215171,0.0,0.74555,0.188854,0.076617,0.0,0.265471,
09/25/2015,24.2,10.4,,34.6,3.3,20.0,174.6,197.9,0.455641,0.195813,,0.651454,0.147524,0.063399,,0.210923,
03/25/2016,26.3,9.8,0.0,36.1,0.0,22.1,204.2,226.3,0.515899,0.192236,0.0,0.708135,0.165371,0.061621,0.0,0.226993,
06/24/2016,22.3,12.5,0.0,34.8,0.6,23.5,176.5,200.6,0.428122,0.239978,0.0,0.6681,0.140843,0.078948,0.0,0.219791,
09/30/2016,23.3,11.5,0.0,34.8,1.6,26.8,247.8,276.2,0.442067,0.218187,0.0,0.660254,0.150335,0.0742,0.0,0.224535,
12/30/2016,23.5,10.8,0.0,34.3,3.4,32.5,250.5,286.4,0.47148,0.21668,0.0,0.688161,0.154541,0.071023,0.0,0.225564,
03/31/2017,56.8,11.2,0.0,68.0,0.9,32.1,250.2,283.2,1.110633,0.218998,0.0,1.329631,0.384418,0.075801,0.0,0.460218,
06/30/2017,54.0,11.1,0.0,65.1,0.3,35.1,228.4,263.8,1.059655,0.217818,0.0,1.277473,0.369327,0.075917,0.0,0.445244,
09/29/2017,45.4,10.9,0.0,56.3,1.2,38.9,268.6,308.7,0.887933,0.213182,0.0,1.101115,0.310706,0.074597,0.0,0.385302,
12/29/2017,46.8,11.4,0.0,58.2,0.1,42.7,246.4,289.2,0.717571,0.174793,0.0,0.892364,0.306265,0.074603,0.0,0.380868,
03/30/2018,43.8,10.9,0.0,54.7,0.1,38.4,222.0,260.5,0.677882,0.168697,0.0,0.846579,0.28228,0.070248,0.0,0.352528,
06/29/2018,38.1,11.1,0.0,49.2,0.4,39.8,170.5,210.7,0.588472,0.171444,0.0,0.759916,0.25316,0.073755,0.0,0.326915,
09/28/2018,22.4,10.7,0.0,33.1,0.0,38.5,151.4,189.9,0.339209,0.162033,0.0,0.501242,0.150249,0.071771,0.0,0.22202,
12/28/2018,22.4,10.7,0.0,33.1,0.0,38.5,151.4,189.9,0.775811,0.370588,0.0,1.1464,0.205933,0.09837,0.0,0.304303,
03/29/2019,24.5,10.2,0.0,34.7,0.0,43.4,157.7,201.1,0.802253,0.333999,0.0,1.136252,0.232106,0.096632,0.0,0.328739,
06/28/2019,25.6,9.8,,35.4,0.0,45.4,130.4,175.8,0.832466,0.318678,0.0,1.151145,0.250448,0.095874,0.0,0.346322,
09/27/2019,37.3,9.8,0.0,47.1,0.0,37.3,105.4,142.7,1.210882,0.318141,0.0,1.529022,0.360174,0.09463,0.0,0.454804,
12/27/2019,47.2,9.6,0.0,56.8,0.0,39.2,69.3,108.5,2.432112,0.494667,0.0,2.926779,0.456528,0.092853,0.0,0.549381,
03/27/2020,48.5,9.3,0.0,57.8,,27.5,68.8,96.3,2.558287,0.490558,0.0,3.048845,0.476832,0.091434,0.0,0.568266,
06/26/2020,49.2,9.9,0.0,59.1,0.0,29.6,74.2,103.8,5.074781,1.021145,0.0,6.095926,0.507735,0.102166,0.0,0.609901,
