Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/30/1990,8271.383667,-192.291,0,0.0,4222.244995,12301.337662,10488.599854,40.255564,0.343235,,,,,,,,32.718761,,
07/31/1990,9125.177757,-161.419998,0,0.0,4394.08313,13357.840889,10852.035919,40.490864,0.328952,,,,,,,,35.498228,,
10/31/1990,8437.589951,-163.492004,0,0.0,4566.0979,12840.195847,11345.17691,40.24704,0.35561,,,,,,,,34.240157,,
01/31/1991,9678.964337,-152.339996,0,0.0,4507.399902,14034.024243,11428.980835,39.438336,0.321177,1.964258,14.276395,16.998597,24.474405,,9705.5,14060.559906,37.426861,,
04/30/1991,10588.049698,-179.712006,0,0.0,4678.271973,15086.609665,11513.087891,40.634381,0.310094,2.08625,15.187852,18.156273,31.241647,,,,40.074509,,
07/31/1991,11882.214607,-153.203003,0,0.0,4539.637939,16268.649544,11438.366882,39.687815,0.279042,2.271221,17.075663,20.566075,24.638525,,,,42.957386,,
10/31/1991,12137.235031,-170.695999,0,0.0,4480.770142,16447.309174,11509.627197,38.930628,0.272432,2.299312,17.008611,20.407534,25.735319,,,,43.194185,,
01/31/1992,13305.517921,-312.602997,0,0.0,4208.391907,17201.306831,11827.214112,35.582275,0.244655,2.363971,16.482852,19.736047,14.3877,,13309.725281,17205.514191,45.328624,,
04/30/1992,13449.47716,-260.727997,0,0.0,4321.147949,17509.897112,12062.855774,35.821932,0.246783,2.454681,16.654204,20.020761,12.008488,,,,46.461617,,
07/31/1992,13457.070724,-563.393982,0,0.0,4711.912109,17605.588852,12576.934143,37.464712,0.267637,2.434068,15.80743,19.066523,11.968357,,,,46.934471,,
10/31/1992,12524.569679,-223.091995,0,0.0,4558.513062,16859.990746,12903.393066,35.328018,0.270375,2.313079,15.014686,18.1873,11.16686,,,,44.927866,,
01/31/1993,11958.080064,-147.018005,0,0.0,4321.834107,16132.896166,10570.116333,40.88729,0.26789,2.169596,14.294495,17.370997,16.38163,,12016.0,16190.816102,43.17187,,
04/30/1993,14258.864021,-443.614014,0,0.0,5416.156982,19231.40699,11930.544067,45.397401,0.281631,2.575671,17.115092,20.880258,20.093847,,,,51.420463,,
07/31/1993,12167.037151,-392.260986,0,0.0,5642.119995,17416.89616,12184.509949,46.305678,0.323945,2.285764,15.27889,18.602131,19.035845,,,,46.702104,,
10/31/1993,14136.038269,-272.063995,0,0.0,5726.55481,19590.529083,12182.136902,47.007802,0.292312,2.535707,16.786323,20.44456,20.047842,,,,52.66257,,
