Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1989,58.055,,-47.387001,,10.667999,,-7.776,,,,2.892,1.033,,,,0.0,-1.033,3.925,-1.137,2.788,0.0,,,2.788,0.0,2.788,0.0,,2.788,2.788,,34.803001,0.08,0.08,,34.803001,0.08,0.08,0.08,
12/30/1989,52.013,,-38.159,,13.854,,-8.359,,,,5.495,2.561,,,,0.0,-2.561,8.056,-2.585,5.471,0.0,,,5.471,0.0,5.471,0.0,,5.471,5.471,,34.833375,0.157037,0.157037,,34.833375,0.157037,0.157037,0.157037,
03/31/1990,49.455002,,-35.953999,,13.501003,,-8.888,,,,4.613,4.747,,,,0.0,-4.747,9.36,-3.167,6.193,0.0,,,6.193,0.0,6.193,0.0,,6.193,6.193,,34.833375,0.177778,0.177778,,34.833375,0.177778,0.177778,0.177778,
06/30/1990,66.305,,-49.962002,,16.342999,,-10.915,,,,5.428,3.588,,,,0.0,-3.588,9.016,-2.438,6.578,0.0,,,6.578,0.0,6.578,0.0,,6.578,6.578,,34.833375,0.18963,0.18963,,34.833375,0.18963,0.18963,0.18963,
09/29/1990,61.57,,-47.459999,,14.110001,,-9.474,,,,4.636,0.689,,,,0.0,-0.689,5.325,-1.609,3.716,0.0,,,3.716,0.0,3.716,0.0,,3.716,3.716,,34.833375,0.106667,0.106667,,34.833375,0.106667,0.106667,0.106667,
12/29/1990,53.071999,,-40.048,,13.023998,,-9.842,,,,3.182,0.676,,,,0.0,-0.676,3.858,-1.007,2.851,0.0,,,2.851,0.0,2.851,0.0,,2.851,2.851,,34.833375,0.082963,0.082963,,34.833375,0.082963,0.082963,0.082963,
03/30/1991,46.355,,-35.428001,,10.926998,,-10.19,,,,0.737,0.348,,,,0.0,-0.348,1.085,0.322,1.407,0.0,,,1.407,0.0,1.407,0.0,,1.407,1.407,,34.833375,0.041481,0.041481,,34.833375,0.041481,0.041481,0.041481,
06/29/1991,75.190002,,-55.188999,,20.001003,,-10.297,,,,9.704,0.52,,,,0.0,-0.52,10.224,-2.766,7.458,0.0,,,7.458,0.0,7.458,0.0,,7.458,7.458,,34.833375,0.213333,0.213333,,34.833375,0.213333,0.213333,0.213333,
09/28/1991,54.978001,,-39.335999,,15.642002,,-10.702,,,,4.94,0.351,,,,0.0,-0.351,5.291,-1.957,3.334,0.0,,,3.334,0.0,3.334,0.0,,3.334,3.334,,34.833375,0.094815,0.094815,,34.833375,0.094815,0.094815,0.094815,
12/28/1991,42.453999,,-33.296001,,9.157997,,-9.722,,,,-0.564,0.605,,,,0.0,-0.605,0.041,0.082,0.123,0.0,,,0.123,0.0,0.123,0.0,,0.123,0.123,,34.833375,0.002963,0.002963,,34.833375,0.002963,0.002963,0.002963,
