Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,1370.284058,2248.239014,-877.955017,66.308998,0.0,1436.593018,44.391998,108.317001,0.0,97.443001,147.675995,3.976,0.0,401.803986,0.0,104.306,,381.904999,76.389999,562.600998,2400.998047,,13.581,96.099998,55.931999,36.695,35.162998,237.470993,405.438995,92.000999,703.69397,46.057999,1247.191956,56.825001,,804.554016,54.956001,0.0,916.335018,2400.998047,
06/30/1990,,1364.300049,2263.158936,-898.859009,60.509998,0.0,1424.810059,7.239,114.620003,0.0,116.926003,151.160004,4.02,0.0,393.964996,0.0,108.186996,,433.268005,75.636002,617.091003,2435.865967,,15.081,92.595001,60.853001,36.382999,35.66,240.572006,413.355988,90.498001,769.481018,35.964001,1309.299011,56.834999,,774.203979,54.956001,0.0,885.99498,2435.865967,
09/30/1990,,1357.555054,2283.810059,-926.255005,60.911999,0.0,1418.467041,11.009,90.227997,0.0,132.154007,147.421997,3.341,0.0,384.153992,0.0,112.956001,,471.654999,78.013,662.624001,2465.245117,,12.761,102.893997,81.234001,48.397999,36.203999,281.490997,426.665985,88.959,765.414001,24.733,1305.771973,56.844002,,766.182007,54.956001,0.0,877.98201,2465.245117,
12/31/1990,,1553.272949,2299.705078,-746.432007,84.647003,0.0,1637.920044,4.165,90.630997,0.0,114.285004,155.951004,5.357,0.0,370.389008,0.0,115.918999,,306.661011,82.065002,504.645012,2512.954102,,13.151,185.600006,70.530998,22.620001,36.918999,328.821014,420.627991,87.362,762.901978,27.768,1298.659973,56.848,349.493011,424.175995,54.956001,0.0,885.473,2512.954102,
03/31/1991,,1387.499023,2371.2771,-983.778015,114.543999,0.0,1502.042969,18.374001,90.941002,0.0,104.708,169.455002,4.764,0.0,388.242004,0.0,114.626999,,515.346008,80.404999,710.378006,2600.663086,,13.461,252.998993,68.327003,42.019001,37.847,414.653015,419.67099,85.848,761.744019,27.893999,1295.157043,56.866001,,779.031006,54.956001,0.0,890.853008,2600.663086,
06/30/1991,,1386.376953,2397.258057,-1010.880981,140.451996,0.0,1526.828979,18.863001,93.366997,0.0,121.362,166.705994,5.251,0.0,405.549011,0.0,119.252998,,537.822998,90.202003,747.278,2679.656006,,12.241,310.049988,68.941002,43.563999,39.018002,473.813995,418.289001,84.438004,768.117004,27.799999,1298.643982,56.935001,,795.307007,54.956001,0.0,907.198009,2679.656006,
09/30/1991,,1381.197998,2423.258057,-1042.060059,191.401001,0.0,1572.598999,28.402,103.893997,0.0,129.882004,149.968994,5.058,0.0,417.204987,0.0,117.723,,568.442993,89.612,775.777992,2765.582031,,9.936,222.005005,75.371002,61.997002,40.362,409.67099,421.764008,82.925003,888.79303,27.226999,1420.709045,57.005001,,823.241028,54.956001,0.0,935.20203,2765.582031,
12/31/1991,,1621.015991,2463.945068,-842.929016,201.623001,0.0,1822.639038,26.048,134.468994,0.0,115.982002,148.826996,10.867,0.0,436.192993,0.0,95.072998,,396.36499,83.293999,574.731987,2833.563965,,12.267,290.464996,82.985001,17.229,41.007,443.953003,431.412994,81.398003,907.926025,22.618,1443.355042,57.110001,354.894989,479.295013,54.956001,0.0,946.25602,2833.563965,
03/31/1992,,1390.378052,2489.458984,-1099.081055,214.975006,0.0,1605.353027,45.271999,129.779007,0.0,99.183998,164.009995,8.127,0.0,446.372009,0.0,95.331001,,620.521973,79.850998,795.703972,2847.428955,,12.652,273.610992,75.899002,39.042999,42.334,443.539001,435.042999,80.487999,917.142029,18.961,1451.634033,57.193001,,840.106995,54.956001,0.0,952.255997,2847.428955,
06/30/1992,,1388.212036,2507.561035,-1119.348999,229.584,0.0,1617.796021,41.006001,113.932999,0.0,118.533997,166.925003,8.991,0.0,449.389008,0.0,97.052002,,625.942017,86.670998,809.665016,2876.850098,,60.972,291.295013,61.118,37.098,43.59,494.072998,443.248993,79.091003,876.344971,18.316,1417.000977,57.304001,,853.515991,54.956001,0.0,965.775993,2876.850098,
