Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2015,211.964,211.964,-76.899,76.899,135.065,0.0,-189.297,139.449,110.057,29.392,49.848,0.0,-54.232,-2.874,6.63,7.578,-0.948,-3.826,0.07,-57.106,-0.987,-58.093,0.0,0.0,0.0,-58.093,0.0,-58.093,0.0,0.0,-58.093,-58.093,0.0,151.60188,-0.38,-0.38,-0.38,151.60188,-0.38,-0.38,-0.38,
06/30/2015,246.716,246.716,-79.717,79.717,166.999,0.0,-220.234,166.958,136.574,30.384,53.276,0.0,-53.235,-7.186,6.633,7.707,-1.074,0.534,0.019,-60.421,-1.504,-61.925,0.0,0.0,0.0,-61.925,0.0,-61.925,0.0,0.0,-61.925,-61.925,0.0,154.465367,-0.4,-0.4,-0.4,154.465367,-0.4,-0.4,-0.4,
09/30/2015,261.15,261.15,-81.888,81.888,179.262,0.0,-207.302,151.48,117.899,33.581,55.822,0.0,-28.04,-11.791,6.587,7.839,-1.252,5.063,0.141,-39.831,-1.199,-41.03,0.0,0.0,0.0,-41.03,0.0,-41.03,0.0,0.0,-41.03,-41.03,0.0,156.930506,-0.26,-0.26,-0.26,156.930506,-0.26,-0.26,-0.26,
12/31/2015,285.65,285.65,-90.909,90.909,194.741,0.0,-225.599,167.156,133.909,33.247,58.443,0.0,-30.858,-4.796,6.498,7.973,-1.475,-1.822,0.12,-35.654,-1.724,-37.378,0.0,0.0,0.0,-37.378,0.0,-37.378,0.0,0.0,-37.378,-37.378,0.0,159.718874,-0.23,-0.23,-0.23,159.718874,-0.23,-0.23,-0.23,
03/31/2016,305.879,305.879,-94.26,94.26,211.619,0.0,-535.771,199.847,158.61,41.237,65.924,270.0,-324.152,-7.407,6.284,8.109,-1.825,1.333,-0.21,-331.559,-1.773,-333.332,0.0,0.0,0.0,-333.332,0.0,-333.332,0.0,0.0,-333.332,-69.693596,263.638404,162.067108,-2.06,-2.06,-0.430029,162.067108,-2.06,-2.06,-0.433276,
06/30/2016,341.312,341.312,-96.649,96.649,244.663,0.0,-292.941,222.577,186.506,36.071,70.364,0.0,-48.278,-5.988,6.284,8.248,-1.964,-0.374,0.078,-54.266,4.641,-49.625,0.0,0.0,0.0,-49.625,0.0,-49.625,0.0,0.0,-49.625,-49.099238,0.525762,163.838755,-0.3,-0.3,-0.29968,163.838755,-0.3,-0.3,-0.29968,
09/30/2016,357.656,357.656,-102.837,102.837,254.819,0.0,-281.594,206.576,166.491,40.085,75.018,0.0,-26.775,-6.606,6.34,8.389,-2.049,0.303,-0.037,-33.381,-2.877,-36.258,0.0,0.0,0.0,-36.258,0.0,-36.258,0.0,0.0,-36.258,-36.24695,0.01105,165.378836,-0.22,-0.22,-0.219175,165.378836,-0.22,-0.22,-0.219933,
12/31/2016,385.666,385.666,-104.936,104.936,280.73,0.0,-304.333,230.4,188.857,41.543,73.933,0.0,-23.603,-7.242,44.154,58.024,-13.87,3.51,-40.422,-30.845,-1.744,-32.589,0.0,0.0,0.0,-32.589,0.0,-32.589,0.0,0.0,-32.589,-32.5679,0.0211,166.816643,-0.2,-0.2,-0.195232,166.816643,-0.2,-0.2,-0.199874,
03/31/2017,428.771,428.771,-116.084,116.084,312.687,0.0,-334.479,249.99,203.739,46.251,84.489,0.0,-21.792,-0.949,5.965,8.678,-2.713,5.048,-10.064,-22.741,1.227,-21.514,0.0,0.0,0.0,-21.514,0.0,-21.514,0.0,0.0,-21.514,-21.35227,0.16173,168.742366,-0.13,-0.13,-0.126538,168.742366,-0.13,-0.13,-0.129042,
06/30/2017,448.258,448.258,-122.128,122.128,326.13,0.0,-363.924,273.919,222.393,51.526,90.005,0.0,-37.794,-19.822,7.918,11.337,-3.419,11.849,0.055,-57.616,1.812,-55.804,0.0,0.0,0.0,-55.804,0.0,-55.804,0.0,0.0,-55.804,-54.871879,0.932121,170.419083,-0.33,-0.33,-0.321982,170.419083,-0.33,-0.33,-0.32453,
09/30/2017,492.372,492.372,-127.486,127.486,364.886,0.0,-368.796,270.331,217.866,52.465,98.465,0.0,-3.91,-15.987,11.758,16.566,-4.808,4.393,-0.164,-19.897,-2.285,-22.182,0.0,0.0,0.0,-22.182,0.0,-22.182,0.0,0.0,-22.182,-22.066359,0.115641,171.88319,-0.13,-0.13,-0.12838,171.88319,-0.13,-0.13,-0.129327,
12/31/2017,549.093,549.093,-134.164,134.164,414.929,0.0,-415.829,311.27,250.979,60.291,104.559,0.0,-0.9,-12.252,10.637,16.813,-6.176,-1.343,2.958,-13.152,-4.194,-17.346,0.0,0.0,0.0,-17.346,0.0,-17.346,0.0,0.0,-17.346,-16.662574,0.683426,173.567143,-0.1,-0.1,-0.096001,173.567143,-0.1,-0.1,-0.096062,
03/31/2018,589.222,589.222,-143.473,143.473,445.749,0.0,-466.032,348.764,283.701,65.063,117.268,0.0,-20.283,12.923,9.896,17.064,-7.168,6.397,-29.216,-7.36,17.982,10.622,0.0,0.0,0.0,10.622,0.0,10.622,0.0,0.0,10.622,11.170996,0.548996,175.482833,0.06,0.06,0.063659,190.249786,0.06,0.06,0.062886,
06/30/2018,631.056,631.056,-153.165,153.165,477.891,0.0,-509.88,381.964,310.869,71.095,127.916,0.0,-31.989,-8.86,8.015,15.498,-7.483,-0.783,1.628,-40.849,-11.897,-52.746,0.0,0.0,0.0,-52.746,0.0,-52.746,0.0,0.0,-52.746,-49.443613,3.302387,177.343176,-0.3,-0.3,-0.278802,177.343176,-0.3,-0.3,-0.281379,
09/30/2018,673.097,673.097,-157.858,157.858,515.239,0.0,-505.671,370.016,289.323,80.693,135.655,0.0,9.568,-2.338,3.759,11.233,-7.474,-0.527,-0.894,7.23,1.175,8.405,0.0,0.0,0.0,8.405,0.0,8.405,0.0,0.0,8.405,8.768626,0.363626,178.719694,0.05,0.05,0.049064,192.190899,0.04,0.04,0.041892,
12/31/2018,715.441,715.441,-168.162,168.162,547.279,0.0,-547.001,398.339,319.163,79.176,148.662,0.0,0.278,1.677,-3.63,8.938,-12.568,0.328,1.625,1.955,5.06,7.015,0.0,0.0,0.0,7.015,0.0,7.015,0.0,0.0,7.015,7.052555,0.037555,179.763953,0.04,0.04,0.039232,190.662082,0.04,0.04,0.039232,
03/31/2019,788.926,788.926,-186.252,186.252,602.674,0.0,-618.387,445.865,361.409,84.456,172.522,0.0,-15.713,4.257,-4.338,8.168,-12.506,0.123,-0.042,-11.456,9.911,-1.545,0.0,0.0,0.0,-1.545,0.0,-1.545,0.0,0.0,-1.545,-1.565408,-0.020408,182.061579,-0.01,-0.01,-0.008598,182.061579,-0.01,-0.01,-0.010112,
06/30/2019,833.904,833.904,-198.147,198.147,635.757,0.0,-662.757,479.337,393.895,85.442,183.42,0.0,-27.0,10.685,-6.158,8.269,-14.427,-1.437,-3.09,-16.315,5.236,-11.079,0.0,0.0,0.0,-11.079,0.0,-11.079,0.0,0.0,-11.079,-10.942413,0.136587,186.677622,-0.06,-0.06,-0.058617,186.677622,-0.06,-0.06,-0.059268,
09/30/2019,885.833,885.833,-200.793,200.793,685.04,0.0,-628.716,438.617,362.975,75.642,190.099,0.0,56.324,4.446,-6.191,8.371,-14.562,1.951,-0.206,60.77,-20.172,40.598,0.0,0.0,0.0,40.598,0.0,40.598,0.0,0.0,40.598,40.576044,-0.021956,188.074303,0.22,0.22,0.215745,197.878215,0.21,0.21,0.209889,
12/31/2019,951.774,951.774,-211.453,211.453,740.321,0.0,-711.809,509.481,416.005,93.476,202.328,0.0,28.512,5.674,-5.439,8.475,-13.914,-0.043,-0.192,34.186,564.538,598.724,0.0,0.0,0.0,598.724,0.0,598.724,0.0,0.0,598.724,599.15665,0.43265,189.042,3.17,3.17,3.169437,197.843,3.03,3.03,3.032187,
03/31/2020,1046.34,1046.34,-223.366,223.366,822.974,0.0,-773.639,546.982,441.234,105.748,226.657,0.0,49.335,-0.973,-5.443,8.57,-14.013,6.545,-0.129,48.362,-0.131,48.231,0.0,0.0,0.0,48.231,0.0,48.231,0.0,0.0,48.231,50.468377,2.237377,190.163,0.25,0.25,0.265395,199.938,0.24,0.24,0.25119,
06/30/2020,1070.842,1070.842,-232.939,232.939,837.903,0.0,-775.637,530.556,426.519,104.037,245.081,0.0,62.266,-0.236,-1.987,8.488,-10.475,3.346,-1.123,62.03,-21.264,40.766,0.0,0.0,0.0,40.766,0.0,40.766,0.0,0.0,40.766,42.441704,1.675704,191.319,0.21,0.21,0.221837,201.453,0.2,0.2,0.208318,
09/30/2020,1111.536,,,,911.00379024,,,,,,,,245.571,,,,,,,254.75,,6.234,,,,,,6.234,,,6.234,204.36,,,0.051,0.051,1.029,,0.051,0.051,1.029,
12/31/2020,1182.071,,,,969.81833124,,,,,,,,267.619,,,,,,,276.75,,20.352,,,,,,20.352,,,20.352,222.2,,,0.126,0.126,1.114,,0.126,0.126,1.114,
