Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,6.041667,,5.395833,6.895833,5.125,,,
12/31/1980,8.229167,36.206897,6.041667,8.229167,5.5,,,
03/31/1981,7.395833,-10.126582,8.270833,8.270833,6.8125,,,
06/30/1981,6.5625,-11.267606,7.354167,7.354167,5.833333,,,
09/30/1981,4.25,-35.238095,6.5625,6.5625,3.75,,,
12/31/1981,4.958333,16.666667,4.291667,5.625,4.25,,,
03/31/1982,5.6875,14.705882,5.041667,5.833333,4.770833,,,
06/30/1982,5.833333,2.564103,5.666667,6.5625,5.604167,,,
09/30/1982,6.25,7.142857,5.833333,7.375,5.541667,,,
12/31/1982,7.0,12.0,6.291667,7.416667,5.854167,,,
03/31/1983,9.166667,30.952381,7.020833,9.3125,6.625,,,
06/30/1983,9.916667,8.181818,9.125,10.458333,8.645833,,,
09/30/1983,8.416667,-15.12605,9.9375,9.979167,7.708333,,,
12/31/1983,9.875,17.326733,8.4375,10.125,8.1875,,,
03/31/1984,8.5625,-13.291139,9.854167,10.333333,8.25,,,
06/30/1984,9.333333,9.002433,8.583333,9.708333,7.9375,,,
09/30/1984,10.6875,14.508929,9.375,11.875,9.25,,,
12/31/1984,12.041667,12.670565,10.708333,12.291667,10.625,,,
03/31/1985,12.854167,6.747405,11.916667,14.020833,11.083333,,,
06/30/1985,12.645833,-1.620746,12.854167,13.229167,11.354167,,,
09/30/1985,11.604167,-8.237232,12.666667,14.5,11.416667,,,
12/31/1985,12.375,6.642729,11.604167,12.395833,10.708333,,,
03/31/1986,14.604167,18.013468,12.375,14.666667,12.020833,,,
06/30/1986,12.979167,-11.126961,14.645833,15.1875,12.666667,,,
09/30/1986,13.75,5.939005,12.958333,14.645833,12.854167,,,
12/31/1986,11.875,-13.636364,13.833333,14.208333,11.833333,,,
03/31/1987,13.020833,9.649123,11.979167,13.479167,11.979167,,,
06/30/1987,11.583333,-11.04,12.916667,13.4375,10.229167,,,
09/30/1987,12.5625,8.453237,11.666667,13.229167,11.479167,,,
12/31/1987,9.916667,-21.06136,12.583333,12.916667,9.083333,,,
03/31/1988,10.25,3.361345,9.875,10.729167,9.833333,,232.295998,
06/30/1988,10.6875,4.268293,10.291667,11.0,9.854167,,232.295998,
09/30/1988,11.604167,8.576998,10.729167,11.645833,10.0,,232.295998,
12/31/1988,12.541667,8.078995,11.645833,13.229167,11.541667,,232.295998,
03/31/1989,15.3125,22.093023,12.520833,15.5,12.5,,229.200005,
06/30/1989,12.270833,-19.863946,15.270833,15.75,12.0,,229.200005,
09/30/1989,11.729167,-4.414261,12.3125,13.270833,11.708333,,229.200005,
12/31/1989,10.208333,-12.966252,11.708333,11.979167,9.9375,,229.200005,
03/31/1990,9.25,-9.387755,10.1875,10.604167,8.291667,2125.649958,229.200005,
06/30/1990,6.083333,-34.234234,9.229167,9.583333,5.666667,1397.949972,229.799995,
09/30/1990,7.75,27.39726,6.125,9.083333,6.125,1780.949965,229.799995,
12/31/1990,6.479167,-16.397849,7.791667,8.895833,6.458333,1488.912461,229.799995,
03/31/1991,6.25,-3.536977,6.479167,8.583333,4.416667,1440.000057,229.799995,
06/30/1991,8.395833,34.333333,6.25,9.479167,6.229167,1934.400077,229.799995,
09/30/1991,10.770833,28.287841,8.5,10.8125,8.125,2481.600099,230.400009,
12/31/1991,12.208333,13.346228,10.791667,13.416667,9.708333,2812.800147,230.400009,
03/31/1992,9.979167,-18.259386,12.208333,13.0,9.625,2311.174909,230.400009,
06/30/1992,6.5,-34.864301,9.875,10.4375,6.0625,1513.19997,230.400009,
09/30/1992,6.270833,-3.525641,6.541667,7.354167,5.75,1471.137443,231.599991,
12/31/1992,8.041667,28.239203,6.270833,9.833333,5.708333,1891.400048,234.599991,
03/31/1993,9.458333,17.61658,8.083333,11.291667,8.083333,2224.600043,234.599991,
06/30/1993,12.354167,30.61674,9.479167,12.458333,9.083333,2905.700057,235.200005,
09/30/1993,15.020833,21.58516,12.333333,15.145833,11.229167,3541.912431,235.200005,
12/31/1993,17.833333,18.723994,15.041667,19.729167,14.6875,4205.099893,235.799995,
03/31/1994,17.9375,0.584112,17.854167,20.4375,17.083333,4240.425164,235.799995,
06/30/1994,19.5,8.710801,17.833333,20.8125,17.416667,4621.5,236.400009,
09/30/1994,19.25,-1.282051,19.583333,20.020833,18.333333,4562.25,237.0,
12/31/1994,23.666667,22.943723,19.208333,24.291667,19.083333,5523.800284,237.0,
03/31/1995,27.875,17.78169,23.625,29.0,23.25,6388.949915,237.0,
06/30/1995,38.375,37.668161,28.0,39.375,27.875,8672.75,229.199997,
09/30/1995,41.375,7.81759,38.375,43.0625,37.875,9268.0,226.0,
12/31/1995,46.0,11.178248,41.4375,46.0625,38.25,10285.600276,224.0,
03/31/1996,45.8125,-0.407609,45.75,48.59375,42.0625,10087.91236,223.600006,
06/30/1996,48.75,6.412005,45.9375,52.375,42.5,10544.625149,220.199997,
09/30/1996,52.625,7.948718,49.0,53.25,42.5,11203.862179,216.300003,
12/31/1996,65.625,24.703088,53.125,66.5,49.0,13755.000401,212.899994,
03/31/1997,61.0,-7.047619,64.75,71.75,60.375,12810.0,209.600006,
06/30/1997,68.5,12.295082,60.875,71.5,56.0,14385.0,210.0,
