Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1994,17.647058,,,,1.692559,,,,0.855489,11.166682,,7.5,220.475003,
09/30/1994,14.735772,244.251275,254.729004,240.052256,1.822829,,,,0.863653,6.029772,15.538835,9.0625,242.607877,
12/31/1994,7.709251,239.275298,328.850504,206.486002,1.714804,,,,1.139541,6.11164,10.790202,8.75,336.568004,
03/31/1995,10.762032,352.409203,364.972379,325.960754,2.050884,0.768953,8.526766,,1.14864,6.07851,9.924463,10.0625,361.081748,
06/30/1995,10.046729,369.32983,380.695498,307.776993,1.950228,0.821378,8.221802,,0.977541,4.663276,7.148133,10.75,307.841498,
09/30/1995,9.744898,327.194603,342.478242,307.776993,1.817501,0.90043,9.647775,,1.039802,4.685802,7.044498,11.9375,332.274879,
12/31/1995,9.293681,331.348903,348.875254,317.183629,1.890729,0.927821,5.90649,21.186359,1.021572,4.38029,6.382021,12.5,329.976,
03/31/1996,10.714286,354.662462,410.164011,322.230374,2.222932,1.100231,6.399259,22.142929,1.212878,5.049308,7.272903,15.0,392.104004,
06/30/1996,10.540753,441.6589,497.751263,405.633636,1.680918,1.160806,6.161109,15.026895,1.260271,5.098366,7.108025,16.8125,426.019495,
09/30/1996,8.453947,402.736707,427.375502,382.894376,1.379975,1.034872,4.80387,9.986656,1.015824,3.810447,5.062271,16.0625,361.405629,
12/31/1996,9.150124,412.414506,452.739998,371.024382,1.686487,1.128331,4.267146,7.615904,1.15454,4.159618,5.442848,18.4375,424.493129,
03/31/1997,8.928572,395.865824,475.902244,349.750382,1.573722,1.153407,4.469952,8.099394,1.154522,4.008215,5.173857,19.375,433.548515,
06/30/1997,9.893559,468.729866,504.322393,425.303015,1.715337,1.326519,4.830885,8.315436,1.316314,4.4345,5.675986,22.65625,497.346934,
09/30/1997,11.464968,558.891824,587.368495,503.485772,1.872841,1.592426,5.118866,8.150427,1.480848,4.956214,6.365897,27.0,549.778,
12/31/1997,10.97624,546.865461,617.161557,480.666871,1.925426,1.627457,5.42562,8.922307,1.505482,4.919734,6.272006,26.5625,538.307498,
03/31/1998,13.003277,546.200592,649.420616,464.844309,2.186569,2.141101,6.528027,11.117938,1.829269,5.657588,7.053402,34.71875,648.517961,
06/30/1998,14.165901,705.240389,807.204278,617.718085,2.289499,2.405461,7.215805,13.236189,2.090791,6.30349,7.785136,38.53125,726.77355,
09/30/1998,10.746403,638.68189,794.187156,469.094431,1.758789,1.873136,6.227447,12.597579,1.498808,4.34424,5.309239,29.875,509.357767,
12/31/1998,12.782118,634.276731,705.257418,535.028984,2.284124,2.192725,7.499648,16.93459,1.932252,5.562239,6.792502,36.8125,670.616905,
03/31/1999,10.299003,576.04656,677.157022,473.159975,1.875532,1.781876,6.483226,15.657522,1.548411,4.351615,5.29395,31.0,551.131998,
06/30/1999,11.924603,648.832823,716.101998,543.679223,2.24876,2.080579,7.529241,17.076824,1.93941,5.435156,6.639101,37.5625,698.765412,
