Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/28/1997,,,,,,,,,,,,,,,,,,,
06/20/1997,,,,,,,,,,,,,,,,,,,
09/12/1997,,,,,,,,,,,,,,,,,,,
12/31/1997,,,,,,,,,,,,,,,,,,,
03/27/1998,9425.165262,-478.0,0.0,0.0,755.0,9702.165262,3446.0,21.90946,0.077818,1.377757,14.789886,18.515583,18.766342,-1616.548992,9218.75,9495.75,18.774174,,
06/19/1998,7785.389488,-318.0,0.0,0.0,668.0,8135.389488,3321.0,20.114423,0.08211,1.200973,12.289108,15.437172,14.663912,-61.071835,8665.19981,9015.19981,16.086312,,
09/11/1998,6585.271709,-335.0,0.0,0.0,858.0,7108.271709,3414.0,25.13181,0.120704,1.09274,10.705228,13.411833,13.221319,-32.257118,7418.6875,7941.6875,14.481355,,
01/01/1999,7058.599823,-390.0,0.0,0.0,1267.0,7935.599823,3837.0,33.020589,0.15966,0.995934,10.359791,12.676677,14.057435,-19.379353,7513.639099,8390.639099,16.125319,,
03/26/1999,8732.78,-335.0,0.0,0.0,1266.0,9663.78,4050.0,31.259259,0.131005,1.186031,12.155698,14.821748,15.277453,-22.39847,9425.5,10356.5,19.156302,,
06/18/1999,9562.596562,-240.0,0.0,0.0,1178.0,10500.596562,4051.0,29.07924,0.112184,1.270797,12.727996,15.487606,15.493782,-32.68462,10508.8125,11446.8125,20.875765,,
09/10/1999,8288.3905,-324.0,0.0,0.0,1458.0,9422.3905,4289.0,33.993938,0.154738,1.114548,11.124428,13.518494,13.278492,-25.786364,9169.95,10303.95,19.01154,,
12/31/1999,7773.84375,-489.0,0.0,0.0,1676.0,8960.84375,4584.0,36.561955,0.187036,1.025385,10.822275,13.45472,11.958881,-49.866838,8338.8125,9525.8125,17.994244,,
03/24/2000,7188.57,-372.0,0.0,0.0,2068.0,8884.57,4858.0,42.568958,0.232763,0.984876,10.589476,13.280374,13.818539,-27.082619,7659.0,9355.0,18.33852,,
06/16/2000,8372.44125,-410.0,0.0,0.0,1958.0,9920.44125,4828.0,40.555095,0.19737,1.056715,11.234928,14.111581,14.736335,-31.314124,8781.525,10329.525,20.43818,,
09/08/2000,9269.343375,-378.0,0.0,0.0,1756.0,10647.343375,4785.0,36.698015,0.164924,1.09676,11.510641,14.545551,13.232752,-126.183979,9818.475,11196.475,21.943702,,
12/29/2000,10799.1,-334.0,0.0,0.0,2016.0,12481.1,5283.0,38.160136,0.161524,1.238204,12.518656,15.562469,13.666294,-68.681661,10718.825,12400.825,24.151334,,
03/23/2001,9726.912294,-370.0,0.0,0.0,2012.0,11368.912294,5471.0,36.775727,0.176974,1.155612,11.027073,13.681002,12.388708,-205.524486,10278.24,11920.24,23.065662,,
06/15/2001,11192.833824,-674.0,0.0,0.0,2314.0,12832.833824,5915.0,39.120879,0.180319,1.377209,12.544315,15.668906,15.617104,-185.222411,11906.122,13546.122,25.937481,,
09/07/2001,9904.65318,-874.0,0.0,0.0,2318.0,11348.65318,5953.0,38.93835,0.204253,1.285821,11.292192,14.239214,15.132158,-145.438182,10859.448,12303.448,23.240418,,
12/28/2001,9940.64665,-812.0,0.0,0.0,2740.0,11868.64665,6218.0,44.065616,0.23086,1.524357,15.453967,21.737448,25.111065,-135.868508,9929.495,11857.495,24.299958,,
03/22/2002,10806.8695,-190.0,0.0,0.0,2182.0,12798.8695,5830.0,37.427101,0.170484,1.671089,18.739194,27.348012,25.391425,-713.532909,11316.35,13308.35,26.066387,,
06/14/2002,9215.03611,-200.0,0.0,0.0,1911.0,10926.03611,5681.0,33.638444,0.174903,1.400056,18.332275,28.453219,18.43067,97.712518,9900.978,11611.978,22.348772,,
09/06/2002,7851.160117,-311.0,0.0,0.0,1808.0,9348.160117,5571.0,32.453778,0.193407,1.182563,18.40189,30.649705,,,8324.342,9821.342,19.445472,,
