Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2009,,,,,0.0,22.0,,22.0,,,,,,,,,
03/31/2010,,,,,,14314.0,2339.0,16653.0,,,,,,,,,
09/30/2010,,,,,160.0,,,160.0,,,,,,,,,
03/31/2011,,,,,225.0,1.0,0.0,226.0,,,,,,,,,
06/30/2011,0.0,13.0,0.0,13.0,,198.0,,198.0,0.0,0.095406,0.0,0.095406,0.0,0.045654,0.0,0.045654,
09/30/2011,,48.0,,48.0,,26.0,,26.0,,0.340861,,0.340861,,0.169809,,0.169809,
12/31/2011,,13.0,,13.0,,32.0,,32.0,,0.1221,,0.1221,,0.05692,,0.05692,
03/31/2012,,3.0,,3.0,,4.0,,4.0,,0.026401,,0.026401,,0.012707,,0.012707,
06/30/2012,,29.0,,29.0,,47.0,3.0,50.0,,0.251235,,0.251235,,0.123168,,0.123168,
09/30/2012,,5.0,,5.0,,53.0,,53.0,,0.04045,,0.04045,,0.019917,,0.019917,
12/31/2012,1.0,18.0,,19.0,7.0,1.0,,8.0,0.008945,0.161016,,0.169962,0.004129,0.074319,,0.078448,
03/31/2013,,8.0,,8.0,4.0,24.0,,28.0,,0.068493,,0.068493,,0.032419,,0.032419,
06/30/2013,2.0,31.0,,33.0,0.0,4932.0,10.0,4942.0,0.016571,0.256856,,0.273428,0.007985,0.123762,,0.131747,
09/30/2013,1.0,25.0,,26.0,3.0,6398.0,11.0,6412.0,0.008397,0.209925,,0.218322,0.00373,0.093245,,0.096975,
12/31/2013,,,,,0.0,6422.0,4.0,6427.0,0.0,,,,0.0,,,,
03/31/2014,0.0,1679.0,0.0,1679.0,21.0,7546.0,20.0,7587.0,0.0,14.197531,0.0,14.197531,0.0,6.033708,0.0,6.033708,
06/30/2014,0.0,1503.0,,1503.0,30.0,7703.0,17.0,7750.0,0.0,13.932147,,13.932147,0.0,5.638505,,5.638505,
09/30/2014,4.0,1752.0,0.0,1756.0,35.0,7580.0,12.0,7627.0,0.040506,17.741772,0.0,17.782278,0.015606,6.835473,0.0,6.851079,
12/31/2014,0.0,350.0,0.0,350.0,0.0,7597.0,6.0,7603.0,0.0,4.194631,0.0,4.194631,0.0,1.445027,0.0,1.445027,
03/31/2015,,1844.0,3.0,1847.0,23.0,59.0,0.0,82.0,0.0,24.567013,0.039968,24.606981,0.0,7.681413,0.012497,7.69391,
06/30/2015,2.0,2346.0,0.0,2348.0,36.0,4.0,0.0,40.0,0.025157,29.509434,0.0,29.534591,0.008128,9.534647,0.0,9.542776,
09/30/2015,2.0,1953.0,0.0,1955.0,35.0,26.0,0.0,61.0,0.027203,26.5642,0.0,26.591404,0.008356,8.159599,0.0,8.167955,
12/31/2015,8.0,356.0,0.0,364.0,0.0,35.0,0.0,35.0,0.121692,5.415272,0.0,5.536964,0.035154,1.564354,0.0,1.599508,
03/31/2016,7.0,271.0,0.0,278.0,0.0,35.0,0.0,35.0,0.109925,4.255653,0.0,4.365578,0.029696,1.149669,0.0,1.179365,
06/30/2016,1.0,795.0,0.0,796.0,1.0,9784.0,2.0,9787.0,0.015855,12.605042,0.0,12.620897,0.004267,3.392362,0.0,3.396629,
09/30/2016,3.0,955.0,0.0,958.0,36.0,209.0,0.0,245.0,0.049124,15.637793,0.0,15.686917,0.01281,4.077885,0.0,4.090696,
12/31/2016,2.0,336.0,0.0,338.0,1.0,31.0,0.0,32.0,0.032933,5.532686,0.0,5.565618,0.008532,1.433325,0.0,1.441856,
03/31/2017,1.0,336.0,0.0,337.0,2.0,40.0,0.0,42.0,0.015415,5.17959,0.0,5.195005,0.004207,1.413665,0.0,1.417873,
06/30/2017,1.0,190.0,0.0,191.0,9.0,145.0,0.0,154.0,0.01456,2.766453,0.0,2.781013,0.004146,0.787793,0.0,0.79194,
09/30/2017,,1427.0,,1427.0,,190.0,,190.0,0.0,19.475911,0.0,19.475911,0.0,5.653052,0.0,5.653052,
12/31/2017,597.0,225.0,549.0,1371.0,,,,330.0,6.670391,2.513966,6.134078,15.318436,2.278104,0.858582,2.09494,5.231626,
03/31/2018,,1142.0,,,,,,,0.0,11.738103,0.0,0.0,0.0,4.245985,0.0,0.0,
06/30/2018,,1070.0,,1070.0,,,,252.0,0.0,10.091484,0.0,10.091484,0.0,3.95959,0.0,3.95959,
09/30/2018,,1197.0,,1197.0,,269.0,,269.0,0.0,10.695139,0.0,10.695139,0.0,4.171313,0.0,4.171313,
12/31/2018,491.0,204.0,570.0,1265.0,,,,203.0,4.72297,1.962293,5.482878,12.168142,1.736332,0.721409,2.015701,4.473442,
03/31/2019,,693.0,,693.0,,191.0,,191.0,0.0,6.743869,0.0,6.743869,0.0,2.318579,0.0,2.318579,
06/30/2019,,52.0,,,,,,,0.0,0.478865,0.0,0.0,0.0,0.166822,0.0,0.0,
09/30/2019,,458.0,,458.0,,428.0,,428.0,0.0,5.709299,0.0,5.709299,0.0,1.520887,0.0,1.520887,
12/31/2019,523.0,218.0,722.0,1463.0,,,,335.0,6.394425,2.665363,8.827485,17.887272,1.718416,0.716281,2.372269,4.806966,
03/31/2020,,785.0,,785.0,,844.0,,877.0,0.0,10.524199,0.0,10.524199,0.0,2.524116,0.0,2.524116,
06/30/2020,,748.0,,748.0,,907.0,,907.0,0.0,9.98265,0.0,9.98265,0.0,2.371516,0.0,2.371516,
