Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/1999,-0.37,-1.519,0.129,1.051,,,1.051,-0.031,,,-0.031,,-0.811,-0.811,0.0,,,-0.811,,,0.0,0.0,0,,,,,0.0,25.669001,0,0.0,,,,25.658001,25.658001,0.0,0.011,,24.488001,,0.0,
09/30/1999,1.916,2.334,0.209,0.733,,,0.733,-1.36,,,-1.36,,-4.113,-1.1,0.0,,,-1.1,,,0.0,0.0,0,,,,,-3.013,0.046,0,0.0,,,,0.047,0.047,0.0,-0.001,,-2.151,,0.0,
12/31/1999,2.993,4.243,0.901,0.066,,,0.066,-2.217,-5.875,-0.298,3.956,,-1.345,-1.309,0.0,,,-1.309,,,0.0,0.0,0,,,,,-0.036,33.537998,0,0.0,,,,33.544998,33.544998,0.0,-0.007,,35.186001,,0.0,
03/31/2000,2.812,4.146,0.982,-0.166,,,-0.166,-2.15,-11.506,-0.95,10.306,,-2.009,-1.979,0.0,,,-1.979,,,0.0,0.0,0,,,,,-0.03,0.439,0,0.0,,,,0.252,0.252,0.0,0.187,,1.242,,0.0,
06/30/2000,1.714,3.845,1.116,0.643,,-2.482,3.125,-3.89,-18.838,-1.139,16.087,,-7.521,-4.514,0.0,,,-4.514,,,0.0,0.0,0,,,,,-3.007,0.807,0,0.0,,,,0.68,0.68,0.0,0.127,,-5.0,,0.0,
09/30/2000,2.307,1.416,1.463,4.131,,-0.916,5.047,-4.703,5.504,-3.252,-6.955,,-5.628,-5.532,0.0,,,-5.532,,,0.0,0.0,0,,,,,-0.096,0.113003,0,0.0,,,,0.326003,0.326003,0.0,-0.213,,-3.208002,0.012,0.0,
12/31/2000,-11.664,-8.931,1.663,3.553,,,3.553,-7.949,,,-7.949,,-0.407,-5.822,0.0,,,-5.822,,,0.0,0.0,0,,,,,5.415,-0.16,0,0.0,,,,-0.106,0.976,-1.082,-0.054,,-12.231,,0.0,
03/31/2001,-4.584,-8.742,2.893,4.938,,,4.938,-3.673,,,-3.673,,-1.387,-1.32,0.09,,,-1.41,,,0.0,0.0,0,,,,,-0.067,0.227,0,0.0,,,,0.207,0.207,0.0,0.02,,-5.744,,0.0,
06/30/2001,1.729,-1.611,1.609,0.003,,,0.003,1.728,,,1.728,,-0.929,-1.7,0.0,,,-1.7,,,0.0,0.0,0,,,,,0.771,37.517999,0,0.0,,,,35.772999,35.772999,0.0,1.745,,38.318001,,0.0,
09/30/2001,2.11,-11.507,-0.817,17.621,,,17.621,-3.187,,,-3.187,,0.152,-0.093,0.127,,,-0.22,,,0.0,0.0,0,,,,,0.245,-1.258,0,0.188,,,,0.281,0.281,0.0,-1.727,,1.004,,0.0,
