Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1995,,-0.72,0.028,-0.01,0.056,-0.646,,,-0.147,,,,,,,,,,,,,,
06/30/1995,,0.042,0.038,0.022,-0.111,-0.009,,,-0.035,,,,,,,,,,,,,,
09/30/1995,,0.287,0.063,0.0,-0.434,-0.084,,,-0.464,,,,,,,,,,,,,,
12/31/1995,,0.708,0.013,3.875,-1.039,3.557,,,-0.226,,,,,,,,,,,,,,
03/31/1996,,0.198,0.125,-0.654,-0.174,-0.505,,,-1.268,,,,,,,,,,,,,,
06/30/1996,,0.701,0.221,0.464,1.941,3.327,,,-0.765,,,,,,,,,,,,,,
09/30/1996,,1.593,0.278,-0.891,1.662,2.642,,,-2.605,,,,,,,,,,,,,,
12/31/1996,,2.533,0.573,-1.744,-3.379,-2.017,-2.703,,-2.703,,,,,,,,,,,,-4.72,,
03/31/1997,,4.022,0.652,-0.807,-2.905,0.962,-1.586,0.0,-0.734,0.0,0.0,-0.852,0.158,0.0,0.0,0.0,0.0,0.158,0.0,0.0,-0.466,,
06/30/1997,,4.62,0.801,-0.494,-0.177,4.75,-0.682,0.0,-3.579,0.0,0.0,2.897,1.762,0.0,0.0,0.0,0.0,1.704,0.0,0.058,5.83,,
09/30/1997,,3.655,1.28,2.359,-5.805,1.489,-7.278,0.0,-1.108,0.0,0.0,-6.17,0.385,0.0,0.0,0.0,0.0,0.341,0.0,0.044,-5.404,,
12/31/1997,,-13.484,1.155,27.045,4.991,19.707001,-10.602,0.0,-1.256,0.0,0.0,-9.346,3.703,0.0,0.0,0.0,0.0,3.703,0.0,0.0,8.626,,
03/31/1998,,9.748,1.212,1.668,-0.908,11.72,-0.474,0.0,-1.248,0.0,0.0,0.774,3.265,0.0,0.0,0.0,0.0,3.265,0.0,0.0,14.511,,
06/30/1998,,-0.81,3.944,5.654,-6.744,2.044,-26.056,0.0,-6.411,0.0,0.0,-19.645,2.574,0.0,0.0,0.0,0.0,6.714,0.0,-4.14,-21.438,,
09/30/1998,,14.063,2.813,5.138,28.091,50.105,-15.132,0.0,-8.178,0.0,0.0,-6.954,7.452,0.0,0.0,0.0,0.0,7.452,0.0,0.0,42.424999,,
12/31/1998,,21.264,5.669,2.923,-6.606,23.25,-57.341999,0.0,-23.743999,0.0,0.0,-33.598,13.139,0.0,1.542,0.0,0.0,9.823,0.0,1.774,-20.952999,,
03/31/1999,,22.0,4.785,9.179,-41.597,-5.633,-1.049,0.0,-8.019,0.0,0.0,6.97,12.193,0.0,0.973,0.0,0.0,11.22,0.0,0.0,5.511,,
06/30/1999,,24.160999,6.112,10.7,-5.506,35.466999,-10.893,13.203,-7.859,0.0,0.0,-16.237,40.160999,0.0,2.258,0.0,-0.67,43.511002,-4.193,-0.745,64.735001,,
09/30/1999,,27.261,5.585,16.441,-12.924,36.362999,-13.261,0.057,-11.789,0.0,0.0,-1.529,305.033997,0.0,1.2,291.75,-0.056,12.68,0.0,-0.54,328.135986,,
12/31/1999,,39.221001,7.44,89.948997,-90.762001,45.848,-73.334999,0.0,-17.916,0.0,0.0,-55.418999,26.488001,0.0,-10.469,0.0,0.0,31.048,0.0,5.909,-0.999,,
03/31/2000,,35.313,13.172,7.435,83.289001,139.209,-73.571999,0.0,-28.128,0.0,0.0,-45.444,49.471001,0.0,0.0,0.0,-0.05,50.588001,0.0,-1.067,115.108002,,
