Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2006,,-115.0,0.0,0.0,2088.0,,7151.0,29.198713,,,,,,,,,,,
06/30/2006,,,,,,,,,,,,,,,,,,,
09/30/2006,5514.380542,-160.0,0.0,0.0,1164.0,6518.380542,4776.0,24.371859,0.178572,,,,,,5677.91,6681.91,33.062481,,
12/31/2006,6097.161882,-269.0,0.0,0.0,1437.0,7265.161882,4996.0,28.76301,0.197793,,,,,,6211.88,7379.88,38.153897,,
03/31/2007,6291.839507,-174.0,0.0,0.0,1605.0,7722.839507,5021.0,31.965744,0.207825,,,,,,6488.5,7919.5,41.916989,,
06/30/2007,6468.113408,-251.0,,,1711.0,7928.113408,5011.0,34.144881,0.215814,1.920105,9.715825,12.030521,,,6635.58,8095.58,44.444705,,
09/30/2007,5831.138772,-231.0,0.0,0.0,1545.0,7145.138772,4953.0,31.193216,0.216231,1.662433,8.09189,9.923804,,,5896.8,7210.8,40.142201,,
12/31/2007,4175.239517,-210.0,0.0,0.0,1526.0,5491.239517,5042.0,30.265768,0.277897,1.259459,6.156098,7.563691,99.99616,-39.481036,4217.24,5533.24,30.985912,,
03/31/2008,3660.542191,-229.0,0.0,0.0,1552.0,4983.542191,5089.0,30.497151,0.311425,1.143014,5.856101,7.339532,31.674827,-162.512839,3681.04,5004.04,28.154204,,
06/30/2008,3175.79323,-240.0,0.0,0.0,1613.0,4548.79323,5260.0,30.665399,0.3546,1.0357,5.351521,6.75898,27.885322,-175.798772,3187.98,4560.98,25.653083,,
09/30/2008,2785.757354,-228.0,0.0,0.0,1729.0,4286.757354,5482.0,31.539584,0.403335,0.97382,4.752503,5.945572,33.521835,-66.854767,2796.38,4297.38,24.174739,,
12/31/2008,1161.712467,-136.0,0.0,0.0,1984.0,3009.712467,4326.0,45.862228,0.659199,0.70304,,,,,1165.9,3013.9,16.969446,,
03/31/2009,747.300964,-135.0,0.0,0.0,1913.0,2525.300964,4292.0,44.571295,0.757533,0.605588,,,,,747.6,2525.6,14.192761,,
06/30/2009,2163.01221,-174.0,,0.0,1928.0,3917.01221,4438.0,43.442992,0.492212,0.989644,,,,,2205.84,3959.84,21.948183,,
09/30/2009,2912.570897,-170.0,0.0,0.0,1989.0,4731.570897,4616.0,43.089255,0.420368,1.262426,,,,,2986.56,4805.56,26.512397,,
12/31/2009,3602.491713,-155.0,0.0,0.0,1972.0,5419.491713,4660.0,42.317597,0.363872,1.445198,7.020067,9.123723,7.161511,8.716477,3711.28,5528.28,30.343206,,
03/31/2010,4625.358956,-163.0,0.0,0.0,1829.0,6291.358956,4530.0,40.375276,0.290716,1.684433,7.728942,9.907652,8.167971,9.645662,4785.78,6451.78,34.997644,,
06/30/2010,3592.883578,-239.0,0.0,0.0,1629.0,4982.883578,4339.0,37.543213,0.326919,1.318921,5.99625,7.595859,5.637303,6.446891,3766.18,5156.18,27.93168,,
09/30/2010,4798.955791,-170.0,0.0,,1833.0,6461.955791,4744.0,38.63828,0.28366,1.688517,7.171982,8.864137,8.533191,10.236388,5054.48,6717.48,36.989281,,
12/31/2010,5194.701993,-156.0,0.0,0.0,2047.0,7085.701993,4964.0,41.236906,0.288892,1.839964,7.952527,9.868666,9.480202,12.207867,5452.72,7343.72,40.866181,,
