Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/1990,,65.661003,,95.691002,,17.562,178.914001,,298.692993,343.118011,-44.424999,22.313999,321.006992,499.92099,,21.400999,,24.024,45.424999,29.528999,21.089001,50.618,96.042999,,,103.725998,300.152008,403.878006,499.921005,
05/31/1990,,60.535,,108.75,,18.414,187.699005,,301.296997,348.351013,-47.054001,26.127001,327.423998,515.122986,,21.267,,20.309,41.576,28.990999,20.812,49.802999,91.379,,,103.839996,319.903992,423.743988,515.122988,
08/31/1990,,56.705002,0.0,106.330002,0.0,19.384001,182.419006,0.0,320.97699,371.276001,-50.299,26.070999,347.047989,529.46698,,19.298,,15.369,34.667,28.931999,21.777,50.709,85.375999,0.0,0.0,103.864998,340.226013,444.091011,529.46701,
11/30/1990,,50.422001,,115.803001,,24.893999,191.119003,,330.699005,383.696014,-52.997002,29.771999,360.471004,551.590027,,8.311,0.658,28.423,37.391998,28.577,25.087999,53.664999,91.056997,,,108.768997,351.764008,460.533005,551.590002,
02/28/1991,,57.778999,,124.779999,,26.941999,209.501007,,334.345001,390.122009,-55.777,29.797001,364.142002,573.643005,,19.450001,,23.674,43.124001,28.405001,25.086,53.491001,96.615002,,,114.447998,362.579987,477.027985,573.642986,
05/31/1991,,61.817001,,137.955994,,27.879,227.651993,,331.980988,389.937988,-57.957001,30.51,362.490988,590.143005,,21.327999,,19.514,40.841999,28.035999,24.952999,52.988998,93.830997,,,114.404999,381.907013,496.312012,590.143009,
08/31/1991,,71.036003,,108.115997,,29.190001,208.341995,,332.942993,393.799988,-60.856998,30.466,363.408993,571.750977,,18.740999,,7.832,26.573,27.943001,24.961,52.904001,79.477001,,,114.407997,377.865997,492.273994,571.750996,
11/30/1991,,79.500999,,86.086998,,33.612,199.199997,,339.201996,403.292999,-64.091003,31.268,370.469996,569.669983,,7.933,1.096,20.976999,30.006001,27.172001,28.556,55.728001,85.734002,,,114.542,369.394012,483.936012,569.670014,
02/29/1992,,79.908997,,84.639,,29.075001,193.623001,,339.475006,406.61499,-67.139999,31.261999,370.737005,564.359985,,21.757,,4.482,26.239,27.115,28.572001,55.687,81.926001,,,114.542,367.891998,482.433998,564.359999,
05/31/1992,,81.452003,,84.623001,,23.464001,189.539001,,340.825012,411.243988,-70.418999,31.131001,371.956013,561.494995,,23.118999,,8.318,31.437,26.615,28.705,55.32,86.757,,,114.546997,360.19101,474.738007,561.495007,
