Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2006,336.836,,-188.32,,148.516,,-87.845,80.044,,,7.801,60.671,5.361,-3.853,0.0,-3.853,0.0,,-1.508,66.032,-10.961,55.071,0.0,,,55.071,0.0,55.071,0.0,0.0,55.071,55.071,,562.168,0.0975,0.0975,0.0975,601.972,0.0925,0.0925,0.0925,
09/30/2006,377.522,,-208.427,,169.095,,-100.331,91.47,,,8.861,68.764,4.176,-4.787,0.0,-4.787,0.0,,0.611,72.94,-11.913,61.027,0.0,,,61.027,0.0,61.027,0.0,0.0,61.027,61.027,,564.808,0.1075,0.1075,0.1075,603.344,0.1,0.1,0.1,
12/31/2006,424.43,,-232.588,,191.842,,-115.49,,,,,76.352,5.935,,0.0,-5.538,0.0,,-0.397,82.287,-12.754,69.533,0.0,,,69.533,0.0,69.533,0.0,0.0,69.533,69.533,,568.084,0.1225,0.1225,0.1225,568.084,0.115,0.115,0.115,
03/31/2007,460.27,,-254.909,,205.361,,-121.759,109.499,,,12.26,83.602,6.654,-6.671,0.0,-6.671,0.0,,0.017,90.256,-14.81,75.446,0.0,,,75.446,0.0,75.446,0.0,0.0,75.446,75.446,,571.608,0.1325,0.1325,0.1325,607.032,0.125,0.125,0.125,
06/30/2007,516.514,,-292.326,,224.188,,-133.517,120.464,,,13.053,90.671,6.979,-6.45,0.0,-6.45,0.0,,-0.529,97.65,-15.373,82.277,0.0,,,82.277,0.0,82.277,0.0,0.0,82.277,82.277,,576.208,0.1425,0.1425,0.1425,608.192,0.135,0.135,0.135,
09/30/2007,558.837,,-317.286,,241.551,,-140.421,126.551,,,13.87,101.13,10.561,-7.917,0.0,-7.917,0.0,,-2.644,111.691,-15.537,96.154,0.0,,,96.154,0.0,96.154,0.0,0.0,96.154,96.154,,1158.236,0.0825,0.0825,0.0825,1218.256,0.08,0.08,0.08,
12/31/2007,599.956,,-341.514,,258.442,0.0,-152.323,137.588,,,14.735,106.119,8.64,,,-8.522,0.0,,-0.118,114.759,-18.503,96.256,0.0,,,96.256,0.0,96.256,0.0,0.0,96.256,96.256,,578.306,0.165,0.165,0.165,604.392,0.16,0.16,0.16,
03/31/2008,643.106,,-366.265,,276.841,,-165.146,148.853,,,16.293,111.695,10.174,-6.22,0.0,-6.22,0.0,,-3.954,121.869,-19.996,101.873,0.0,,,101.873,0.0,101.873,0.0,0.0,101.873,101.873,,576.342,0.175,0.175,0.175,598.104,0.17,0.17,0.17,
06/30/2008,685.427,,-380.867,,304.56,,-184.882,167.105,,,17.777,119.678,4.379,-4.864,0.0,-4.864,0.0,,0.485,124.057,-20.201,103.856,0.0,,,103.856,0.0,103.856,0.0,0.0,103.856,103.856,,579.418,0.18,0.18,0.18,598.664,0.175,0.175,0.175,
09/30/2008,734.726,,-405.936,,328.79,,-186.159,166.685,,,19.474,142.631,-9.433,-5.344,0.0,-5.344,0.0,,14.777,133.198,-20.37,112.828,0.0,,,112.828,0.0,112.828,0.0,0.0,112.828,112.828,,582.682,0.195,0.195,0.195,599.61,0.19,0.19,0.19,
12/31/2008,753.045,,-419.748,,333.297,,-190.631,,,,,142.666,-6.58,,0.0,-50.136,0.0,,56.716,136.086,-23.798,112.288,0.0,,,112.288,0.0,112.288,0.0,0.0,112.288,112.288,,582.522,0.195,0.195,0.195,595.14,0.19,0.19,0.19,
03/31/2009,745.862,745.862,-419.708,419.708,326.154,0.0,-188.024,166.872,,21.152,0.0,138.13,-2.641,-2.47,0.0,-2.47,5.0,,0.111,135.489,-22.357,113.132,0.0,0.0,0.0,113.132,0.0,113.132,0.0,0.0,113.132,112.59575,-0.53625,583.226,0.195,0.195,0.193057,595.986,0.19,0.19,0.1891,
06/30/2009,776.592,776.592,-433.34,433.34,343.252,0.0,-191.582,170.003,,21.579,0.0,151.67,17.496,-2.622,0.0,-2.622,-18.053,,3.179,169.166,-27.911,141.255,0.0,0.0,0.0,141.255,0.0,141.255,0.0,0.0,141.255,140.76555,-0.48945,584.674,0.24,0.24,0.240759,598.544,0.235,0.235,0.234182,
09/30/2009,853.488,853.488,-475.599,475.599,377.889,0.0,-216.107,193.806,,22.301,0.0,161.782,1.917,,,-4.664,-2.62,,5.367,163.699,-27.127,136.572,0.0,0.0,0.0,136.572,0.0,136.572,0.0,0.0,136.572,144.1536,7.5816,587.328,0.235,0.235,0.24544,605.164,0.225,0.225,0.237528,
12/31/2009,902.721,902.721,-520.796,520.796,381.925,0.0,-215.017,190.678,,24.339,0.0,166.908,1.689,-6.139,0.0,-6.139,-6.82,,11.27,168.597,-24.593,144.004,0.0,0.0,0.0,144.004,0.0,144.004,0.0,0.0,144.004,151.3282,7.3242,591.204,0.245,0.245,0.255966,609.23,0.235,0.235,0.247022,
03/31/2010,959.72,959.72,-555.904,555.904,403.816,0.0,-220.799,194.993,,25.806,0.0,183.017,-4.265,-6.054,0.0,-6.054,10.46,,-0.141,178.752,-27.252,151.5,0.0,0.0,0.0,151.5,0.0,151.5,0.0,0.0,151.5,151.4896,-0.0104,595.77,0.255,0.255,0.254275,613.328,0.245,0.245,0.244983,
06/30/2010,1105.154,1105.154,-641.019,641.019,464.135,0.0,-258.22,234.547,,23.673,0.0,205.915,2.093,-6.547,0.0,-6.547,18.962,,-14.508,208.008,-35.833,172.175,0.0,0.0,0.0,172.175,0.0,172.175,0.0,0.0,172.175,172.1919,0.0169,599.778,0.285,0.285,0.287092,616.974,0.28,0.28,0.280027,
09/30/2010,1216.913,1216.913,-699.623,699.623,517.29,0.0,-288.991,262.632,,26.359,0.0,228.299,14.977,-7.053,0.0,-7.053,-22.284,,14.36,243.276,-39.577,203.699,0.0,0.0,0.0,203.699,0.0,203.699,0.0,0.0,203.699,203.44095,-0.25805,603.434,0.34,0.34,0.337139,619.238,0.33,0.33,0.329583,
12/31/2010,1310.602,1310.602,-758.023,758.023,552.579,0.0,-307.958,279.921,0.0,28.037,0.0,244.621,3.923,-6.139,0.0,-6.139,-2.263,,4.479,248.544,-42.378,206.166,0.0,0.0,0.0,206.166,0.0,206.166,0.0,0.0,206.166,206.86605,0.70005,607.262,0.34,0.34,0.340653,623.552,0.33,0.33,0.331122,
03/31/2011,1371.253,1371.253,-782.176,782.176,589.077,0.0,-323.712,296.33,,27.382,0.0,265.365,15.135,-8.937,0.0,-8.937,-10.196,,3.998,280.5,-72.173,208.327,0.0,0.0,0.0,208.327,0.0,208.327,0.0,0.0,208.327,208.10015,-0.22685,608.082,0.345,0.345,0.342224,623.606,0.335,0.335,0.334636,
06/30/2011,1485.242,1485.242,-860.871,860.871,624.371,0.0,-354.413,326.718,,27.695,0.0,269.958,7.647,-9.474,0.0,-9.474,-2.828,,4.655,277.605,-69.56,208.045,0.0,0.0,0.0,208.045,0.0,208.045,0.0,0.0,208.045,207.52955,-0.51545,607.978,0.34,0.34,0.341344,622.954,0.335,0.335,0.334172,
09/30/2011,1600.954,1600.954,-924.886,924.886,676.068,0.0,-383.066,353.161,,29.905,0.0,293.002,-5.038,-9.97,0.0,-9.97,32.534,,-17.526,287.964,-60.845,227.119,0.0,0.0,0.0,227.119,0.0,227.119,0.0,0.0,227.119,226.50085,-0.61815,605.446,0.375,0.375,0.374106,618.594,0.365,0.365,0.364001,
12/31/2011,1663.707,1663.707,-970.689,970.689,693.018,0.0,-384.875,352.456,,32.419,0.0,308.143,14.937,-10.868,0.0,-10.868,12.89,,-16.959,323.08,-82.953,240.127,0.0,0.0,0.0,240.127,0.0,240.127,0.0,0.0,240.127,239.9814,-0.1456,604.708,0.395,0.395,0.396855,617.654,0.39,0.39,0.389765,
03/31/2012,1711.349,1711.349,-984.52,984.52,726.829,0.0,-408.93,374.178,,34.752,0.0,317.899,4.378,-11.072,0.0,-11.072,-5.904,,12.598,322.277,-78.626,243.651,0.0,0.0,0.0,243.651,0.0,243.651,0.0,0.0,243.651,243.50475,-0.14625,606.856,0.4,0.4,0.401256,618.416,0.395,0.395,0.394763,
06/30/2012,1795.22,1795.22,-1030.889,1030.889,764.331,0.0,-432.373,396.771,,35.602,0.0,331.958,3.134,-9.984,0.0,-9.984,20.605,,-13.755,335.092,-83.16,251.932,0.0,0.0,0.0,251.932,0.0,251.932,0.0,0.0,251.932,251.65445,-0.27755,604.45,0.415,0.415,0.416336,614.652,0.41,0.41,0.409548,
09/30/2012,1891.688,1891.688,-1111.898,1111.898,779.79,0.0,-424.404,384.951,,39.453,0.0,355.386,8.997,-12.041,0.0,-12.041,-8.697,,11.741,364.383,-87.482,276.901,0.0,0.0,0.0,276.901,0.0,276.901,0.0,0.0,276.901,276.3355,-0.5655,598.116,0.465,0.465,0.46201,606.264,0.455,0.455,0.454067,
12/31/2012,1948.215,1948.215,-1150.934,1150.934,797.281,0.0,-441.028,401.746,,39.282,0.0,356.253,9.591,,,-11.417,5.741,,-3.915,365.844,-87.065,278.779,0.0,0.0,0.0,278.779,,278.779,0.0,0.0,278.779,278.4631,-0.3159,600.904,0.465,0.465,0.463407,607.554,0.46,0.46,0.45948,
03/31/2013,2020.738,2020.738,-1199.965,1199.965,820.773,0.0,-454.866,413.204,,41.662,0.0,365.907,11.276,-13.247,0.0,-13.247,1.425,,0.546,377.183,-92.974,284.209,0.0,0.0,0.0,284.209,0.0,284.209,0.0,0.0,284.209,288.33,4.121,603.708,0.47,0.47,0.477598,610.352,0.465,0.465,0.471752,
06/30/2013,2161.24,2161.24,-1272.013,1272.013,889.227,0.0,-462.424,420.526,,41.898,0.0,426.803,-6.406,-13.08,0.0,-13.08,19.074,,0.412,420.397,-119.987,300.41,0.0,0.0,0.0,300.41,0.0,300.41,0.0,0.0,300.41,303.9187,3.5087,603.34,0.5,0.5,0.503727,608.892,0.495,0.495,0.500762,
09/30/2013,2305.723,2305.723,-1382.336,1382.336,923.387,0.0,-486.028,443.376,,42.652,0.0,437.359,1.839,-10.696,0.0,-10.696,16.315,,-7.458,439.198,-119.571,319.627,0.0,0.0,0.0,319.627,0.0,319.627,0.0,0.0,319.627,322.85815,3.23115,603.264,0.53,0.53,0.535185,608.55,0.525,0.525,0.530309,
12/31/2013,2355.488,2355.488,-1411.155,1411.155,944.333,0.0,-496.492,450.503,,45.989,0.0,447.841,3.298,-11.873,0.0,-11.873,9.116,,-0.541,451.139,-126.807,324.332,0.0,0.0,0.0,324.332,0.0,324.332,0.0,0.0,324.332,333.3722,9.0402,605.746,0.535,0.535,0.55035,610.856,0.53,0.53,0.544799,
03/31/2014,2422.3,2422.3,-1432.4,1432.4,989.9,0.0,-529.9,485.4,,44.5,0.0,460.0,13.2,-13.5,0.0,-13.5,1.2,,-0.9,473.2,-124.3,348.9,0.0,0.0,0.0,348.9,0.0,348.9,0.0,0.0,348.9,353.83155,4.93155,607.7,0.57,0.57,0.582247,612.9,0.57,0.57,0.578046,
06/30/2014,2517.1,2517.1,-1499.5,1499.5,1017.6,0.0,-529.6,482.9,,46.7,0.0,488.0,13.8,-14.1,0.0,-14.1,0.8,,-0.5,501.8,-129.9,371.9,0.0,0.0,0.0,371.9,0.0,371.9,0.0,0.0,371.9,376.6229,4.7229,607.9,0.61,0.61,0.619547,612.2,0.61,0.61,0.617715,
09/30/2014,2581.0,2581.0,-1569.8,1569.8,1011.2,0.0,-553.7,506.0,,47.7,0.0,457.5,6.2,-16.9,0.3,-17.2,11.2,,-0.5,463.7,-108.1,355.6,0.0,0.0,0.0,355.6,0.0,355.6,0.0,0.0,355.6,364.92945,9.32945,608.1,0.58,0.58,0.600114,612.1,0.58,0.58,0.595242,
12/31/2014,2742.23,2742.23,-1639.384,1639.384,1102.846,0.0,-623.438,562.622,,60.816,0.0,479.408,5.858,-15.433,2.173,-17.606,7.185,,2.39,485.266,-122.409,362.857,0.0,0.0,0.0,362.857,0.0,362.857,0.0,0.0,362.857,374.53295,11.67595,608.822,0.6,0.6,0.615176,612.772,0.59,0.59,0.609054,
03/31/2015,2911.4,2911.4,-1727.2,1727.2,1184.2,0.0,-683.9,610.8,,73.1,0.0,500.3,10.3,-13.0,5.0,-18.0,2.2,,0.5,510.6,-127.7,382.9,0.0,0.0,0.0,382.9,0.0,382.9,0.0,0.0,382.9,402.66,19.76,609.6,0.63,0.63,0.660531,613.9,0.62,0.62,0.652188,
06/30/2015,3085.1,3085.1,-1844.8,1844.8,1240.3,0.0,-694.8,612.0,,82.8,0.0,545.5,3.3,-13.5,4.1,-17.6,10.4,,-0.2,548.8,-128.7,420.1,0.0,0.0,0.0,420.1,0.0,420.1,0.0,0.0,420.1,437.975,17.875,609.9,0.69,0.69,0.71811,613.9,0.68,0.68,0.709117,
09/30/2015,3187.0,3187.0,-1934.6,1934.6,1252.4,0.0,-709.6,627.1,,82.5,0.0,542.8,0.2,-16.4,4.3,-20.7,15.8,0.0,0.4,543.0,-145.8,397.2,0.0,0.0,0.0,397.2,0.0,397.2,0.0,0.0,397.2,415.235,18.035,608.8,0.65,0.65,0.682055,612.7,0.65,0.65,0.679435,
12/31/2015,3233.0,3233.0,-1933.0,1933.0,1300.0,0.0,-747.0,659.0,,88.0,0.0,553.0,8.0,-22.0,5.0,-27.0,14.0,0.0,0.0,561.0,-137.0,424.0,0.0,0.0,0.0,424.0,0.0,424.0,0.0,0.0,424.0,442.065,18.065,608.0,0.7,0.7,0.727081,613.0,0.69,0.69,0.71947,
03/31/2016,3202.0,3202.0,-1915.0,1915.0,1287.0,0.0,-733.0,646.0,,87.0,0.0,554.0,35.0,-26.0,5.0,-31.0,-9.0,0.0,0.0,589.0,-148.0,441.0,0.0,0.0,0.0,441.0,0.0,441.0,0.0,0.0,441.0,459.0,18.0,608.0,0.73,0.73,0.754934,612.0,0.72,0.72,0.749412,
06/30/2016,3370.0,3370.0,-2038.0,2038.0,1332.0,0.0,-741.0,654.0,,87.0,0.0,591.0,4.0,-23.0,5.0,-28.0,20.0,0.0,-1.0,595.0,-343.0,252.0,0.0,0.0,0.0,252.0,0.0,252.0,0.0,0.0,252.0,465.55,213.55,606.0,0.42,0.42,0.768234,609.0,0.41,0.41,0.760657,
09/30/2016,3453.0,3453.0,-2077.0,2077.0,1376.0,0.0,-793.0,701.0,,92.0,0.0,583.0,30.0,-22.0,5.0,-27.0,-7.0,1.0,-1.0,613.0,-170.0,444.0,0.0,0.0,0.0,444.0,0.0,444.0,0.0,0.0,444.0,459.85,15.85,606.0,0.73,0.73,0.758828,609.0,0.73,0.73,0.756026,
12/31/2016,3462.0,3462.0,-2078.0,2078.0,1384.0,0.0,-823.0,730.0,,93.0,0.0,561.0,-1.0,-25.0,4.0,-29.0,26.0,0.0,0.0,560.0,-144.0,416.0,0.0,0.0,0.0,416.0,0.0,416.0,0.0,0.0,416.0,464.26,48.26,607.0,0.69,0.69,0.764843,609.0,0.68,0.68,0.759245,
03/31/2017,3546.0,3546.0,-2194.0,2194.0,1352.0,0.0,-782.0,686.0,,96.0,0.0,570.0,79.0,-26.0,6.0,-32.0,-52.0,0.0,-1.0,649.0,-92.0,557.0,0.0,0.0,0.0,557.0,0.0,557.0,0.0,0.0,557.0,531.0,-26.0,605.0,0.92,0.92,0.877686,607.0,0.92,0.92,0.877166,
06/30/2017,3670.0,3670.0,-2261.0,2261.0,1409.0,0.0,-803.0,709.0,,94.0,0.0,606.0,29.0,-25.0,6.0,-31.0,-5.0,0.0,1.0,635.0,-165.0,470.0,0.0,0.0,0.0,470.0,0.0,470.0,0.0,0.0,470.0,518.0,48.0,589.0,0.8,0.8,0.879457,591.0,0.8,0.8,0.879457,
09/30/2017,3766.0,3766.0,-2337.0,2337.0,1429.0,0.0,-781.0,674.0,,107.0,0.0,648.0,10.0,-28.0,6.0,-34.0,16.0,1.0,2.0,658.0,-164.0,495.0,0.0,0.0,0.0,495.0,0.0,495.0,0.0,0.0,495.0,533.95,38.95,590.0,0.84,0.84,0.905,592.0,0.84,0.84,0.905,
12/31/2017,3828.0,3828.0,-2360.0,2360.0,1468.0,0.0,-811.0,700.0,,111.0,0.0,657.0,56.0,-31.0,5.0,-36.0,-26.0,1.0,1.0,713.0,-732.0,-18.0,0.0,0.0,0.0,-18.0,0.0,-18.0,0.0,0.0,-18.0,646.05,664.05,589.0,-0.03,-0.03,1.096859,589.0,-0.03,-0.03,1.096859,
