Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1997,307.799988,0.7,,307.100006,,,307.100006,,,,,,,,-28.6,,,,-28.6,,,,,,,,,,28.6,,,,,,,,,,,,,,,
06/30/1997,-13.5,84.199997,,-97.699997,,,-97.699997,,,,,,,,-0.1,,,,-0.1,,,,,,,,,,0.1,,,,,,,,,,,,,,,
09/30/1997,177.699997,101.0,,76.699997,,,76.699997,,,,,,,,-11.7,,,,-11.7,,,,,,,,,,11.7,,,,,,,,,,,,,,,
12/31/1997,312.0,112.900002,,199.100006,,,199.100006,,,,,,,,-105.599998,,,,-105.599998,,,,,,,,,,105.599998,,,,,,,,,,,,,,,
03/31/1998,256.0,138.0,,118.0,,,118.0,,,,,,,,-43.0,,,,-43.0,,,,,,,,,,43.0,,,,,,,,,,,,,,,
06/30/1998,528.0,140.0,,388.0,,,388.0,,,,,,,,-62.0,,,,-62.0,,,,,,,,,,62.0,,,,,,,,,,,,,,,
09/30/1998,-77.0,124.0,,-201.0,,,-201.0,,,,,,,,-65.0,,,,-65.0,,,,,,,,,,65.0,,,,,,,,,,,,,,,
12/31/1998,157.0,139.0,,18.0,,,18.0,,,,,,,,-130.0,,,,-130.0,,,,,,,,,,130.0,,,,,,,,,,,,,,,
03/31/1999,263.0,50.0,78.0,135.0,,,135.0,,,,,,,-151.0,-41.0,,,,-41.0,,,,,,,,,,-110.0,92.0,-48.0,120.0,,,,-1.0,,-1.0,21.0,,204.0,,,
06/30/1999,94.0,151.0,80.0,-137.0,,,-137.0,,,,,,,,-93.0,,,,-93.0,,,,,,,,,,93.0,,,,,,,,,,,,,,,
09/30/1999,121.0,138.0,86.0,-103.0,,,-103.0,,,,,,,-559.0,-61.0,,,,-61.0,,,,,,,,,,-498.0,363.0,-156.0,583.0,,,,-22.0,,-22.0,-42.0,,-75.0,,,
12/31/1999,-16.0,13.0,111.0,-140.0,,,-140.0,,,,,,,,-76.0,,,,-76.0,,,,,,,,,,76.0,,,,,,,,,,,,,,,
03/31/2000,146.0,116.0,82.0,-18.0,,,-18.0,-34.0,,,,-34.0,,-68.0,-59.0,,,,-59.0,,,,,,,,,,-9.0,-141.0,-54.0,25.0,,,,-23.0,,-23.0,-89.0,,-63.0,,,
06/30/2000,116.0,129.0,83.0,-96.0,,,-96.0,-155.0,,,277.0,-432.0,,-45.0,-14.0,,,,-14.0,,,,,,,,,,-31.0,-65.0,-111.0,320.0,,,,-63.0,,-63.0,-211.0,,6.0,,,
09/30/2000,272.0,139.0,81.0,52.0,,,52.0,-31.0,,,,-31.0,,-272.0,-31.0,,,,-31.0,,,,,,,,,,-241.0,-46.0,-168.0,402.0,,,,-61.0,,-61.0,-219.0,,-46.0,,,
12/31/2000,205.0,90.0,87.0,28.0,,,28.0,,,,,,,,-75.0,,,,-75.0,,,,,,,,,,75.0,,,,,,,,,,,,,,,
03/31/2001,332.0,19.0,83.0,230.0,,,230.0,51.0,,,,51.0,,-186.0,-57.0,,,,-57.0,,,,,,,,,,-129.0,-378.0,-58.0,-237.0,,,,18.0,18.0,,-101.0,,-232.0,,,
06/30/2001,-36.0,29.0,85.0,-150.0,,,-150.0,-16.0,,,,-16.0,,-221.0,-55.0,,,,-55.0,,,,,,,,,,-166.0,-371.0,-118.0,-138.0,,,,19.0,19.0,,-134.0,,-628.0,,,
