Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Provision for Loan Losses,Non-Cash Items,Gain on Sale of Secs & Loans,Deferred Income Taxes,Stock-Based Compensation,Other Non-Cash Adjustments,Net Ch in Operating Capital,Trading Assets & Liab,Net Ch in Operating Loans,Accrued Interest Receivable,Accrued Interest Payable,Other Op Assets/Liab,Net Cash From Disc Ops,Cash from Investing Activities,Net Change in Fixed Assets,Disposal of Fixed Assets,Capital Expenditures/Prop Add,Net Change in Investments,Decrease in Investments,Dec in HTM Investments,Dec in AFS Investments,Dec in Other Investments,Increase in Investments,Inc in HTM Investments,Inc in AFS Investments,Inc in Other Investments,Net Ch in Loans & Interbank,Net Ch in Customer Loans,Net Ch in Interbank Assets,Net Ch in Loans,Net Cash from Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Net Ch in Interbank Trans,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Net Change In Deposits,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1998,-303.781006,61.82,26.037001,,-19.030001,,,,-19.030001,-372.608002,,,,,,,,-25.547001,,-25.547001,,,,,,,,,,,,,,,,,,25.547001,,,,,,,,,,,,,,,0.668,166.332993,
12/31/1998,-1423.465942,65.459,27.517,,-211.447998,,,,-211.447998,-1304.994019,,,,,,,,-25.032,,-25.032,,,,,,,,,,,,,,,,,,25.032,,,,,,,,,,,,,,,5.849,166.826996,
03/31/1999,977.148987,53.028999,19.202999,,-114.294998,,,,-114.294998,1019.211975,,,,,,,,-28.930664,,-28.930664,,,,,,,,,,,,,,,,,,28.930664,,,,,,,,,,,,,,,17.459999,143.341995,
06/30/1999,412.278992,60.972,39.886002,,42.801998,,,,42.801998,268.618988,,,,,,,,-36.033001,,-36.033001,,,,,,,,,,,,,,,,,,36.033001,,,,,,,,,,,,,,,0.566,171.070007,
09/30/1999,-95.706001,69.417999,30.961,,-195.531006,,,,-195.531006,-0.554,,,,,,,,-26.858,,-26.858,,,,,,,,,,,,,,,,,,26.858,,,,,,,,,,,,,,,0.446,141.115005,
12/31/1999,703.807983,64.113998,32.084,,-205.975006,,,,-205.975006,813.585022,,,,,,,,-14.598,,-14.598,,,,,,,,,,,,,,,,,,14.598,,,,,,,,,,,,,,,30.33,164.212997,
03/31/2000,-776.737,39.522999,32.908001,,66.297997,,,,66.297997,-915.466003,,,,,,,,-11.97,,-11.97,,,,,,,,,,,,,,,,,,11.97,,,,,,,,,,,,,,,44.951,167.296005,
06/30/2000,-210.858994,55.423,34.189999,,-179.222,,,,-179.222,-121.25,,,,,,,,-11.939,,-11.939,,,,,,,,,,,,,,,,,,11.939,,,,,,,,,,,,,,,37.287998,209.516006,
09/30/2000,740.468018,65.946999,34.143002,,1.418,,,,1.418,638.960022,,,,,,,,-9.098,,-9.098,,,,,,,,,,,,,,,,,,9.098,,,,,,,,,,,,,,,3.989,190.466003,
12/31/2000,735.223022,71.688004,36.703999,,-67.473,,,,-67.473,694.304016,,,,,,,,-11.876,,-11.876,,,,,,,,,,,,,,,,,,11.876,,,,,,,,,,,,,,,10.465,203.910995,
03/31/2001,-383.2,54.204,43.431,18.989,-25.465,,-7.771,,-17.694,-474.359,,,,,,,-160.874,-7.971,,-7.971,26.348,190.781,,,,-164.433,,,,-217.15,,,,,,,,37.899,405.952,-28.278,54.533,,,,,-52.046,24.127,-76.173,431.743,0.0,,-138.122,69.269,170.538,
06/30/2001,68.03,85.789,86.538,17.436,83.479,,21.015,,62.464,-205.212,,,,,,,498.362,-7.523,,-7.523,119.783,339.44,,,,-219.657,,,,-29.278,,,,,,,,415.38,-554.845,-28.194,-255.684,,,,,-69.295,25.9,-95.195,-201.672,0.0,,11.547,20.394,148.453,
09/30/2001,382.263,89.009,90.719,22.778,-111.914,,-6.649,,-105.265,291.671,,,,,,,-76.679,-1.597,,-1.597,3.612,253.624,,,,-250.012,,,,-78.694,,,,,,,,0.0,-83.023,-27.88,598.535,,,,,-33.32,10.293,-43.613,-620.358,0.0,,222.561,0.545,125.867,
03/31/2002,989.671,87.081,40.868,,-108.355,,,,-108.355,970.077,,,,,,,,-7.492,,-7.492,,,,,,,,,,,,,,,,,,7.492,,,,,,,,,,,,,,,0.391,72.658,
06/30/2002,381.002,90.465,70.135,23.108,-24.88,,18.061,,-42.941,222.174,,,,,,,-209.672,-11.895,2.088,-13.983,36.785,333.559,,,,-296.774,,,,-233.129,,,,,,,,-1.433,84.752,-31.461,900.094,,,,,-38.237,22.735,-60.972,-745.644,0.0,,256.082,49.359,79.801,
09/30/2002,-1115.654,95.571,86.28,20.447,60.867,,27.939,,32.928,-1378.819,,,,,,,-568.068,-7.353,5.344,-12.697,-146.944,253.089,,,,-400.033,,,,-620.435,,,,,,,,206.664,2095.548,-31.349,733.431,,,,,-1.871,13.976,-15.847,1395.337,0.0,,411.826,15.571,71.3,
12/31/2002,-1197.796,103.334,-67.294,22.901,61.853,,,,61.853,-1318.591,,,,,,,-655.679,-23.399,0.6,-23.999,-156.281,538.898,,,,-695.179,,,,-443.901,,,,,,,,-32.098,1633.756,-31.468,-417.198,,,,,-4.412,2.868,-7.28,2086.834,,,,57.75,68.859,
03/31/2003,246.181,119.029,43.016,,193.91,,,,193.91,-109.774,,,,,,,,-13.157,,-13.157,,,,,,,,,,,,,,,,,,13.157,,,,,,,,,,,,,,,7.056,58.546,
06/30/2003,-748.145,118.352,120.856,27.501,134.952,,39.228,,95.724,-1149.806,,,,,,,-1042.762,-61.528,0.007,-61.535,-94.193,978.937,,,,-1073.13,,,,-885.111,,,,,,,,-1.93,1764.414,-37.718,1375.886,,,,,-61.938,38.259,-100.197,488.184,0.0,,-26.493,51.501,69.301,
09/30/2003,2446.644,118.283,100.257,16.355,-6.937,,-31.044,,24.107,2218.686,,,,,,,-948.223,-41.229,,-41.229,-289.162,946.225,,,,-1235.387,,,,-617.832,,,,,,,,0.0,-1312.958,-37.816,-1493.603,,,,,-18.615,16.112,-34.727,1063.069,-825.993,,185.463,93.515,54.0,
12/31/2003,655.637,117.645,-68.725,15.392,744.506,,,,744.506,-153.181,,,,,,,,-33.646,,-33.646,,,,,,,,,,,,,,,,,,33.646,,,,,,,,,,,,,,,7.116,64.289,
03/31/2004,-591.497986,119.271004,31.766001,,212.042007,,,,212.042007,-954.577026,,,,,,,-742.124023,-17.759,0.026,-17.785,13.309006,248.028,,,,-234.718994,,,,-737.674011,,,,,,,,-1.8e-05,1602.037048,-50.194,-309.409988,,,,,-70.268997,35.459999,-105.728996,2031.910034,0.0,,268.415009,3.824,54.575001,
06/30/2004,753.335,118.384,30.069,,-33.922,,,,-33.922,638.804,,,,,,,-986.497,-21.128,0.499,-21.627,8.907,272.706,,,,-263.799,,,,-974.2759,,,,,,,,-0.0001,353.961,-49.746,2555.077,,,,,-31.475,14.28,-45.755,-2119.895,0.0,,120.799,60.032,68.894,
09/30/2004,-340.789001,113.600998,27.513,,-147.442993,,,,-147.442993,-334.459991,,,,,,,-631.223022,-16.911,0.155,-17.066,681.015015,1111.551025,,,,-430.536011,,,,-1295.327026,,,,,,,,-1.1e-05,713.840072,-49.368,-2236.109024,,,,,-22.158002,10.582,-32.740002,3021.475098,0.0,,-258.171997,57.921001,68.489998,
12/31/2004,-139.133,103.152,17.272,11.783,-326.355,,,,-326.355,55.015,,,,,,,-2093.93,-21.917,0.368,-22.285,-908.563,82.436,,,,-990.999,,,,-1163.45,,,,,,,,0.0,2267.726,-49.187,1332.042,,,,,7.613,7.613,0.0,977.258,0.0,,34.663,60.478,105.13,
03/31/2005,-936.792,105.83,15.623,13.109,-75.81,,-0.322,6.381,-81.869,-995.544,,,,,,,-1902.085,-17.691,,-17.691,-263.262,119.653,,,,-382.915,,,,-777.589,,,,,,,,-843.543,3890.788,-53.02,345.589,,,,,12.533,13.021,-0.488,3290.286,295.4,,1051.911,3.29,121.896,
06/30/2005,1047.402,102.705,32.17,,1397.701,,,,1397.701,-485.174,,,,,,,-1343.307,-19.673,0.107,-19.78,-60.53,120.118,,,,-180.648,,,,-1263.104,,,,,,,,0.0,824.426,-53.315,2277.908,,,,,14.418,14.418,0.0,-1414.585,0.0,,528.521,63.623,198.063,
09/30/2005,557.466,112.944,39.224,,-307.515,,,,-307.515,712.813,,,,,,,-589.61,-29.678,0.632,-30.31,127.182,144.778,,,,-17.596,,,,-688.707,,,,,,,,1.593,-37.48,-53.626,-3557.079,,,,,7.986,7.986,0.0,3565.239,0.0,,-69.624,50.538,223.356,
12/31/2005,654.117,105.919,-21.439,54.569,740.239,,31.884,21.508,686.847,-225.171,,,,,,,-1574.88,-27.875,0.005,-27.88,-85.112,164.268,,,,-249.38,,,,-1480.993,,,,,,,,19.1,521.076,-54.063,2412.651,,,,,6.272,6.272,0.0,-1843.784,0.0,,-399.687,82.725,261.259,
03/31/2006,569.353,215.028,16.096,17.799,-183.162,,12.826,-4.92,-191.068,503.592,,,,,,,-383.645,-27.443,,-27.443,-62.991,2407.659,,,,-2470.65,,,,-714.762,,,,,,,,421.551,-382.212,-56.68,-740.128,,,,,-134.867,24.867,-159.734,549.463,,,-196.504,1.329,275.147,
06/30/2006,763.932,104.309,34.592,,-142.198,,,,-142.198,767.229,,,,,,,-759.296,-23.243,0.025,-23.268,-192.659,228.461,,,,-421.12,,,,-543.112,,,,,,,,-0.282,186.492,-55.27,2526.749,,,,,7.567,13.401,-5.834,-2292.554,0.0,,191.128,103.569,314.919,
09/30/2006,-933.623,67.11,40.673,,-855.293,,,,-855.293,-186.113,,,,,,,-1212.94,-25.237,0.019,-25.256,-797.201,165.046,,,,-962.247,,,,-248.787,,,,,,,,-141.715,2614.01,-55.601,-936.621,,,,,14.771,14.772,-0.001,3591.461,0.0,,467.447,0.881,333.073,
12/31/2006,1339.834,76.467,-26.124,65.33,1428.251,,89.912,17.219,1321.12,-204.09,,,,,,,-3010.496,-24.29,0.006,-24.296,105.03,846.326,,,,-741.296,,,,-3105.04,,,,,,,,13.804,-1897.268,-55.835,3223.841,,,,,7.631,7.634,-0.003,-5072.905,0.0,,-3567.93,10.131,373.185,
06/30/2007,143.604,22.123,60.55,,332.814,,,,332.814,-271.883,,,,,,,-322.059,-7.426,0.0,-7.426,-109.863,185.051,,,,-294.914,,,,-204.77,,,,,,,,0.0,-521.548,-56.264,257.476,,,,,7.507,8.146,-0.639,-730.267,0.0,,-700.003,1.63,375.469,
09/30/2007,659.905,-14.156,63.054,,-20.602,,,,-20.602,631.609,,,,,,,139.604,-8.872,0.0,-8.872,335.194,409.001,,,,-73.807,,,,-186.718,,,,,,,,0.0,-686.658,-56.421,2491.979,,,,,4.108,4.111,-0.003,-3126.324,0.0,,112.851,0.234,345.077,
12/31/2007,-31.999,-248.625,-72.057,244.279,-121.407,,-234.096,7.482,105.207,165.811,,,,,,,-98.763,-9.345,0.0,-9.345,69.131,99.012,,,,-29.881,,,,-181.867,,,,,,,,23.318,357.146,-56.505,1791.966,,,,,0.085,0.089,-0.004,-1378.399,-0.001,,226.384,-0.964,334.755,
03/31/2008,-11.568,7.92,14.255,240.0,207.613,,-8.146,3.269,212.49,-481.356,,,,,,,160.417,-8.019,,-8.019,102.89,333.425,,,,-230.535,,,,81.202,,,,,,,,-15.656,-658.074,-25.22,127.05,,,,,-1.088,0.511,-1.599,-758.816,,,-509.225,146.027,258.3,
06/30/2008,858.054,-19.081,233.442,,-512.415,,,,-512.415,1156.108,,,,,,,-205.439,19.757,19.757,0.0,130.411,213.489,,,,-83.078,,,,-257.963,,,,,,,,-97.644,-397.747,0.0,62.455,,,,,659.616,659.616,0.0,-980.364,-139.454,,254.868,36.937,204.752,
09/30/2008,2077.177,-125.095,350.722,,76.33,,,,76.33,1775.22,,,,,,,564.958,-48.788,0.0,-48.788,70.212,105.487,,,,-35.275,,,,450.752,,,,,,,,92.782,-2910.263,-38.849,-1752.569,,,,,-0.149,0.0,-0.149,-1045.89,-72.806,,-268.128,0.572,158.76,
12/31/2008,1351.44,-55.704,-548.912,840.0,150.675,,-403.283,13.675,540.283,965.381,,,,,,,-359.915,52.898,52.898,0.0,-329.833,98.599,,,,-428.432,,,,-23.376,,,,,,,,-59.604,-1403.975,-70.965,-2623.932,,,,,860.115,860.115,0.0,463.587,-32.78,,-412.45,153.145,139.318,
03/31/2009,-35.835,-67.845,10.138,300.0,-71.007,0.002,-79.844,2.276,6.559,-207.121,91.843,-76.864,-1.239,-10.704,-210.157,,-378.833,-6.43,0.0,-6.43,118.023,158.071,0.0,158.071,0.0,-40.048,0.0,-21.833,-18.215,-490.426,476.224,-966.65,0.0,0.0,0.0,0.0,0.0,0.0,43.927,-15.161,-604.342,60.587,0.0,0.0,-664.929,-0.109,0.0,-0.109,668.249,-4.71,0.0,-370.741,106.246,84.023,
06/30/2009,462.387,-108.326,9.908,260.0,-49.358,0.33,-40.449,1.063,-10.302,350.163,-83.343,162.234,13.501,-10.634,268.405,0.0,1418.683,-7.345,0.0,-7.345,163.296,237.896,0.0,237.896,0.0,-74.6,0.0,-39.032,-35.568,1262.732,760.843,501.889,0.0,0.0,0.0,0.0,0.0,0.0,-1883.775,-13.582,-1937.354,-1130.666,0.0,0.0,-806.688,-0.253,0.003,-0.256,67.414,0.0,0.0,-2.705,0.488,66.855,
09/30/2009,234.031,-37.983,9.207,185.0,131.755,-0.065,25.124,2.02,104.676,-53.948,382.849,-21.403,-4.04,-4.917,-406.437,,1635.408,-4.652,0.0,-4.652,303.764,,,,,,,,,1336.296,830.095,506.201,0.0,0.0,0.0,0.0,0.0,0.0,-1869.89,-13.676,-966.521,-953.844,0.0,0.0,-12.677,-0.023,0.0,-0.023,-742.47,-147.2,0.0,-0.451,0.152,50.149,
12/31/2009,123.689,-55.683,9.302,135.0,182.219,187.489,-78.731,7.797,65.664,-147.149,-275.592,50.186,,-4.889,83.146,,-231.741,-2.753,0.0,-2.753,-49.158,168.456,0.0,164.596,3.86,-217.614,0.0,-217.614,0.0,-180.633,192.315,-372.948,0.0,0.803,0.0,0.803,0.0,0.0,75.764,-13.769,-487.053,-370.734,0.0,0.0,-116.319,-0.004,0.0,-0.004,632.239,-55.649,0.0,-32.288,2.356,45.805,
03/31/2010,-122.559,-12.737,8.915,105.0,201.342,1.906,124.672,1.672,73.092,-425.079,-188.983,-53.293,-4.617,3.27,-181.456,,811.654,-3.218,0.0,-3.218,-4.943,283.045,0.0,280.749,2.296,-287.988,0.0,-287.988,0.0,819.815,664.086,155.729,0.0,0.0,0.0,0.0,0.0,0.0,-804.723,-13.676,-905.704,-833.18,0.0,0.0,-72.524,0.012,0.012,0.0,202.485,-87.84,0.0,-115.628,0.563,35.658,
06/30/2010,-394.603,17.634,8.901,70.0,117.996,-0.075,9.491,2.461,106.119,-609.134,-761.331,0.557,4.617,-6.621,153.644,,509.783,-6.571,0.0,-6.571,218.739,332.498,0.0,329.811,2.687,-113.759,0.0,-113.759,0.0,297.615,189.192,108.423,0.0,0.0,0.0,0.0,0.0,0.0,49.62,-13.676,-68.403,-36.592,0.0,0.0,-31.811,-0.417,0.064,-0.481,132.116,0.0,0.0,164.8,0.153,44.747,
09/30/2010,651.835,30.836,9.031,50.0,64.461,2.928,-40.506,6.171,95.868,497.507,557.53,90.978,0.0,1.034,-152.035,,-177.611,-13.48,0.0,-13.48,-130.739,213.306,0.0,210.716,2.59,-344.045,0.0,-344.045,0.0,-33.392,-42.071,8.679,0.0,0.0,0.0,0.0,0.0,0.0,-507.841,-13.643,-267.443,-133.436,0.0,0.0,-134.007,-0.859,0.0,-0.859,-225.896,0.0,0.0,-33.617,0.022,35.815,
12/31/2010,633.401,14.468,9.8,45.0,142.779,-15.681,139.856,7.26,11.344,421.354,376.124,38.97,0.0,-4.424,10.684,,-521.599,-19.362,0.0,-19.362,-433.46,775.606,0.0,772.396,3.21,-1209.066,0.0,-1209.066,0.0,-68.777,182.493,-251.27,0.0,0.0,0.0,0.0,0.0,0.0,-277.178,-18.191,117.704,1003.208,0.0,496.345,-1381.849,-603.425,0.0,-603.425,232.311,-5.577,0.0,-165.376,1.362,39.273,
03/31/2011,-224.8,40.159,9.884,1.0,64.122,6.389,,2.544,55.189,-339.965,-135.002,4.802,,10.034,-219.799,,881.374,-7.162,0.0,-7.162,-61.812,700.37,0.0,698.141,2.229,-762.182,0.0,-762.182,0.0,950.348,741.245,209.103,0.0,0.0,0.0,0.0,0.0,0.0,-560.783,-2.813,-520.535,67.733,0.0,0.0,-588.268,-80.171,0.0,-80.171,142.736,-100.0,0.0,95.791,9.9,24.658,
06/30/2011,-72.646,19.991,9.65,1.0,121.593,-7.188,27.29,2.603,98.888,-224.88,-159.089,-27.444,,-14.746,-23.601,,-215.132,-18.381,0.0,-18.381,-113.777,173.067,0.0,171.234,1.833,-286.844,0.0,-286.844,0.0,-99.342,-144.537,45.195,0.0,0.0,0.0,0.0,0.0,16.368,334.629,-5.455,-204.56,-169.475,0.0,0.0,-35.085,-0.416,0.0,-0.416,545.06,0.0,0.0,46.851,3.627,48.486,
09/30/2011,261.406,36.105,9.888,32.0,57.49,-35.162,-5.337,5.295,92.694,125.923,-51.666,11.784,,11.405,154.4,,-409.783,-5.126,0.0,-5.126,-27.283,184.821,0.0,182.678,2.143,-212.104,0.0,-212.104,0.0,-385.6,-290.504,-95.096,0.0,0.0,0.0,0.0,0.0,8.226,296.256,-5.565,500.554,530.05,0.0,8.198,-37.694,-0.033,0.0,-0.033,-197.772,-0.928,0.0,147.879,2.008,20.461,
12/31/2011,80.013,34.941,9.582,10.0,94.625,-0.203,14.082,9.502,71.244,-69.135,109.906,-27.75,,-14.638,-136.653,,-89.47,-4.739,0.0,-4.739,240.569,255.564,0.0,253.875,1.689,-14.995,0.0,-14.995,0.0,-325.173,-230.854,-94.319,0.0,0.0,0.0,0.0,0.0,-0.127,-221.583,-5.486,-681.817,-664.349,0.0,17.421,-34.889,-49.962,0.0,-49.962,514.754,0.928,0.0,-231.04,0.864,45.32,
03/31/2012,-163.524,30.527,9.69,8.0,81.258,-3.702,8.431,3.858,72.671,-292.999,-31.202,-18.008,,15.711,-259.5,,-162.915,-2.435,,-2.435,-232.583,242.09,0.0,242.09,0.0,-474.673,0.0,-474.673,0.0,70.439,378.681,-308.242,0.0,0.0,0.0,0.0,0.0,1.664,462.493,-5.419,-207.625,-76.798,0.0,0.859,-131.686,-46.624,0.0,-46.624,722.161,0.0,0.0,136.054,27.927,13.708,
06/30/2012,-151.979,-124.774,9.657,15.0,217.312,-1.691,-87.337,6.969,299.371,-269.174,-229.675,7.854,,-16.283,-31.07,,58.546,-6.13,0.0,-6.13,33.89,277.395,0.0,272.176,5.219,-243.505,0.0,-243.505,0.0,30.172,-246.496,276.668,0.0,0.0,0.0,0.0,0.0,0.614,-14.441,-5.406,848.749,892.365,0.0,1.646,-45.262,-40.057,0.008,-40.065,-817.727,0.0,0.0,-107.874,6.403,44.207,
09/30/2012,423.69,25.807,9.904,40.0,29.812,,-4.901,5.517,29.196,318.167,195.863,13.501,,13.256,95.547,,-231.176,0.584,6.845,-6.261,145.92,298.715,0.0,291.8,6.915,-152.795,0.0,-152.795,0.0,-375.461,-418.975,43.514,0.0,0.0,0.0,0.0,0.0,-2.219,-163.283,-5.31,-252.607,-224.035,0.0,3.117,-31.689,-16.034,0.0,-16.034,110.668,0.0,,29.231,0.23,13.62,
12/31/2012,259.113,40.681,9.687,15.0,51.287,4.7,13.541,3.997,29.049,142.458,-9.928,8.613,,-15.07,158.843,,-75.368,-6.527,0.509,-7.036,41.882,328.815,0.0,326.994,1.821,-286.933,0.0,-286.933,0.0,-110.723,-198.266,87.543,0.0,0.0,0.0,0.0,0.0,0.0,36.851,-5.337,-324.372,-303.472,0.0,4.672,-25.572,-30.898,0.136,-31.034,401.598,-4.14,0.0,220.596,-1.448,39.498,
