Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2000,,,,,,,6.244249,,5.52123,3.102406,3.102406,3.102406,,43.809524,0.0,,
06/30/2000,,,,,,,6.478592,,0.212208,-1.435526,-1.435526,4.256647,,776.470588,0.0,,
09/30/2000,,,,,,,4.065676,,,,3.140474,3.140474,,,,,
12/31/2000,,,,,,,7.203893,,7.203893,7.014004,7.014004,7.014004,,2.635914,25.71912,,
03/31/2001,,9.407823,0.393598,,,,5.481386,,,,3.684211,3.684211,,,,,
06/30/2001,,9.186084,0.564754,,,,6.433512,-7.471264,,,4.17591,4.17591,,,,,
09/30/2001,,8.464291,0.533978,,,,2.737273,,,,2.072141,2.072141,,,,,
12/31/2001,,2.915164,0.18509,,,,1.639755,-108.924485,,,-3.705095,-3.705095,,,,,
03/31/2002,,3.184713,0.200847,,,,6.181818,35.675676,,,4.125392,4.125392,,,,,
06/30/2002,,3.537241,0.225578,,,,6.484642,7.208872,,,4.717211,4.717211,,,,,
09/30/2002,,4.399353,0.287787,,,,5.23528,70.333333,,,4.040404,4.040404,,,,,
12/31/2002,,9.597273,0.600678,,,,6.224397,52.065081,6.224397,5.803368,6.383705,6.383705,,6.764168,33.638444,6.3689,
03/31/2003,,9.820438,0.600475,,,,6.027266,2.842377,4.903133,3.527864,4.329108,4.329108,,28.04878,,,
06/30/2003,,9.960018,0.641271,,,,9.833108,51.204819,8.840776,6.450158,6.54037,6.54037,,27.040816,0.0,9.960018,
09/30/2003,,10.93676,0.712623,,12.228454,,8.836676,57.001647,7.954155,6.315186,6.578797,6.578797,,20.605187,0.0,10.93676,
03/31/2004,,,,,,,11.033238,50.7109,10.311139,7.231602,6.350218,6.350218,,29.866117,0.0,,
06/30/2004,,,,,,,12.723049,55.223881,11.741104,9.238729,10.072854,10.072854,,21.31295,0.0,,
09/30/2004,,,,,,,11.22142,27.906977,9.987966,7.079824,6.969515,6.969515,,29.116466,50.756992,,
12/31/2004,,12.544061,0.806847,10.088489,9.445853,,8.673367,,7.427136,5.296482,5.135678,5.135678,,28.687415,0.0,12.544061,
03/31/2005,,13.890667,0.899292,11.606917,7.299215,,12.976504,34.761905,11.699327,8.287023,9.622697,9.622697,,29.166667,0.0,13.890667,
06/30/2005,,18.730876,1.23336,13.553196,9.110538,,14.614331,26.684636,13.363761,9.256047,20.492926,20.492926,,30.737705,0.0,18.730876,
09/30/2005,,18.073017,1.089508,13.838891,31.822264,,10.085085,4.464286,8.4668,6.481481,6.448115,6.189523,,23.448276,0.0,18.073017,
12/31/2005,,18.669343,1.124452,13.846141,29.879533,,8.842416,9.911055,7.13294,5.371399,6.152378,5.874696,,24.695864,72.161172,5.197326,
03/31/2006,,17.687102,1.038324,13.970347,30.869803,,11.134235,,9.304544,6.841831,6.477627,6.191467,,26.467847,0.0,17.687102,
06/30/2006,,10.648184,0.65303,8.613076,28.37431,,9.51458,,7.629284,5.823275,5.726368,5.435644,,23.672055,0.0,10.648184,
09/30/2006,,10.707355,0.628425,8.927231,5.543859,,12.91507,75.740741,10.951469,8.101852,8.24553,7.974138,,26.020408,0.0,10.707355,
12/31/2006,,20.985025,1.246929,15.140395,6.902076,,10.160552,21.256392,8.710153,6.685798,29.961995,29.698286,,23.241318,59.084067,8.586219,
03/31/2007,,22.000137,1.265875,15.668258,6.218382,,13.777881,35.869565,11.826208,8.604399,7.876394,7.613073,,27.24296,0.0,22.000137,
06/30/2007,,24.335507,1.344137,16.46016,8.702514,,14.761292,46.677385,12.741167,9.139744,8.799274,8.542029,,28.266033,0.0,24.335507,
09/30/2007,,22.285861,1.308671,15.476819,8.810269,,13.538277,-4.352941,11.277616,8.023634,8.725809,8.434663,,28.853455,0.0,22.285861,
12/31/2007,,12.905815,0.794396,9.656214,2.862147,,17.014223,,13.442413,9.293124,11.955941,11.581649,,30.867144,58.457919,5.361344,
03/31/2008,,12.126996,0.721135,8.816433,5.098306,,9.635237,-51.164596,7.157605,5.376807,5.574673,5.290778,,24.879808,0.0,12.126996,
06/30/2008,,11.625953,0.673252,8.407274,2.32727,,12.366171,-39.469178,10.133621,7.295211,7.851274,7.593991,,28.009828,0.0,11.625953,
09/30/2008,,11.007383,0.616391,7.959223,-4.305717,,13.811699,15.720263,11.826829,7.864579,4.718748,4.494045,,33.502217,0.0,11.007383,
12/31/2008,,11.273372,0.605,7.925219,-3.911642,,11.889414,1.496422,10.249248,6.646612,7.054863,6.832832,,35.150245,65.342163,3.907107,
03/31/2009,,7.301239,0.384725,5.44666,-6.903146,,-6.921872,-129.574468,-9.418445,-5.727433,-5.326023,-5.619738,,,,,
06/30/2009,,-1.628501,-0.062145,1.183685,-4.566167,,-19.564428,-82.108879,-28.735632,-17.168784,-16.963097,-17.338173,,,,,
09/30/2009,,-5.882455,-0.299293,-1.164075,3.785846,,-8.702872,-87.857372,-11.476851,-6.09494,-6.05587,-6.348896,,,,,
12/31/2009,,-8.994397,-0.431511,-2.485919,6.147705,,3.630176,-74.768661,1.45045,2.511952,2.592983,2.341788,,,212.659441,10.133038,
03/31/2010,,-3.6147,-0.164053,0.346691,9.188958,,11.870229,78.378378,9.045802,6.328244,6.374046,6.145038,,30.042194,0.0,-3.6147,
06/30/2010,,6.307229,0.386204,5.051179,6.596543,,19.323808,74.050741,16.713821,10.864337,11.012873,10.793606,,34.997884,0.0,6.307229,
09/30/2010,,7.599074,0.525491,5.756297,7.873851,,6.338142,79.666667,3.120441,2.569298,2.561193,2.318042,,17.662338,0.0,7.599074,
12/31/2010,,6.881077,0.439294,5.472068,26.525025,,3.104807,,-0.157604,0.520095,0.646178,0.401891,,,2329.38125,-153.405441,
03/31/2011,,6.297665,0.430099,5.212386,26.25993,,10.686447,5.163818,8.077697,5.808398,5.512949,4.406588,,28.093385,0.0,6.297665,
06/30/2011,,4.762443,0.353057,4.507831,28.01621,,11.25627,,8.806719,6.193864,6.41549,6.23469,,29.668874,0.0,4.762443,
09/30/2011,,10.23176,0.786461,7.571286,22.770001,,27.086491,58.632163,25.008556,16.828827,16.897277,16.750599,,32.707722,0.0,10.23176,
12/31/2011,,12.075257,0.841185,8.59226,7.154292,,9.823723,30.902349,7.618763,5.754407,5.915745,5.730505,,24.470588,84.261242,1.900495,
03/31/2012,,10.126388,0.687739,7.359314,7.287682,,-0.320432,,-2.569741,-0.84192,-0.90475,-1.09324,,,,,
06/30/2012,,11.612788,0.826344,8.532615,6.62782,,20.002174,139.776358,18.143276,12.501359,12.474182,12.305685,,31.096465,,,
09/30/2012,,3.436026,0.268094,3.396537,9.140864,,-4.144701,-157.56962,-6.120099,-5.798946,-5.780767,-5.962552,,,,,
12/31/2012,,2.041232,0.162155,2.858957,6.920796,,-0.848093,,-2.751976,0.605781,0.732706,0.553857,,,1247.692308,-23.427065,
03/31/2013,,3.922096,0.295433,3.869525,5.273947,,8.867274,91.624222,7.051971,5.626873,5.575977,5.406322,,20.2085,21.167883,3.091872,
06/30/2013,,0.911944,0.080568,1.734624,1.462935,,5.61033,-104.519985,3.568475,3.231347,3.193181,2.995993,,9.447415,64.392324,0.324722,
09/30/2013,,4.081937,0.310019,3.860486,0.333123,,7.91455,,5.974169,5.955806,5.949685,5.766053,,0.307377,32.323987,2.762492,
12/31/2013,,5.329787,0.391156,4.942635,8.314489,,8.619569,154.488889,6.86965,4.9572,4.919276,4.751327,,27.839117,35.27597,3.449653,
03/31/2014,,5.694877,0.428261,5.241949,6.955624,,12.513901,,10.687738,7.854843,7.7729,7.597308,,26.506024,23.820425,4.338333,
06/30/2014,,7.100818,0.529772,6.152758,11.116842,,12.383664,54.223969,10.675572,7.533122,7.478375,7.308661,,29.435897,29.572667,5.000917,
09/30/2014,,8.741336,0.658014,7.22109,9.242328,,17.22912,77.879633,15.663801,11.111111,11.111111,10.951926,,29.065041,19.079846,7.073502,
12/31/2014,,9.562153,0.70585,7.74054,0.696111,,12.411737,118.305598,10.858308,7.986819,7.955437,7.793295,,26.445087,26.923077,6.987727,
03/31/2015,,10.370359,0.788538,8.402599,1.783377,,17.942277,75.015385,16.349546,11.560663,11.533939,11.373597,,29.290618,18.514862,8.450302,
06/30/2015,,9.97863,0.761303,8.250136,-1.124999,,8.790053,-40.047619,6.88482,6.921935,6.897192,6.445627,,,40.228197,5.964407,
09/30/2015,,8.54363,0.669649,7.208291,-3.097093,,13.6709,-95.95092,11.996007,6.644113,6.671843,6.638567,,44.613962,35.051881,5.548927,
12/31/2015,,7.680299,0.603616,6.538679,-1.960499,,-1.134418,,-1.830051,-1.12104,2.399936,2.268836,,,,,
03/31/2016,,7.268224,0.589587,6.276269,-0.9374,,17.544621,-44.404332,15.852005,11.951392,11.940541,11.907991,,24.606434,18.807004,5.901289,
06/30/2016,,5.963036,0.479202,5.332324,2.362904,,1.331671,-132.104121,-0.655996,0.747835,0.721595,0.419837,,,689.0625,-35.126008,
09/30/2016,,5.087524,0.412452,4.873703,6.313033,,9.088612,-46.678799,7.320154,6.467505,3.644287,3.606392,,11.647972,43.150685,2.892223,
12/31/2016,,1.138026,0.095683,2.184741,-21.654634,,-7.473504,-2.179759,-9.671135,-5.307045,-15.88217,-16.232855,,,,,
03/31/2017,,-0.832951,-0.05218,0.28255,3.185456,,9.055065,-54.165466,7.16386,6.361935,5.834002,5.793905,,11.19403,46.252386,-0.447691,
06/30/2017,,0.304637,0.034587,1.076137,1.99748,,8.491489,1234.831461,6.639275,5.58273,5.941434,5.641427,,15.913556,53.407683,0.141938,
09/30/2017,,-0.685015,-0.041233,0.4488,-22.873179,,4.755426,,2.999196,5.460392,-0.562736,-0.599839,,,48.785304,-0.350828,
12/31/2017,,6.509463,0.503381,5.71268,5.938781,,11.583924,,9.582348,18.888889,18.762805,18.408195,,,17.962617,5.340193,
03/31/2018,,7.279633,0.54742,6.316131,-22.108661,,13.11719,,11.18541,8.490375,8.463357,8.42283,,24.094203,33.228549,4.860716,
06/30/2018,,7.285849,0.543538,6.399355,-23.473648,,6.655653,1.845523,5.197073,4.219967,4.205806,3.988671,,18.80109,50.650888,3.595502,
09/30/2018,,10.194068,0.766333,8.553212,-0.178661,,8.263245,488.983051,6.624102,5.617288,5.59887,5.402419,,15.199259,47.613636,5.340301,
12/31/2018,,9.40781,0.727994,8.077372,-2.152224,,17.437109,42.429341,15.77704,13.165624,13.197548,12.83361,,16.552003,20.588235,7.470908,
03/31/2019,,9.344386,0.736583,7.929979,0.990333,,12.133481,2.40481,10.698074,8.49589,8.471353,8.275058,,20.584862,30.022239,6.538992,
06/30/2019,,10.582549,0.848245,8.872129,3.449952,,14.693948,,13.127965,9.978854,9.950277,9.624507,,23.98781,24.881235,7.94948,
09/30/2019,,12.569003,1.02313,10.35874,4.280997,,16.136631,69.820008,14.942713,11.725024,11.692901,11.521576,,21.533501,19.19145,10.156829,
12/31/2019,,10.209235,0.82619,8.632498,5.861643,,1.090824,,-0.215832,3.429971,3.459138,3.126641,,,75.990299,2.451207,
03/31/2020,,14.452531,1.229006,11.62078,0.737035,,32.031677,193.575697,30.819224,24.036046,24.019661,23.844894,,22.009569,9.253321,13.115192,
06/30/2020,,10.815983,0.976163,9.084906,2.684492,,3.042769,-63.037081,1.397262,1.063905,1.028442,0.482304,,23.857868,616.176471,-55.829557,
