Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Long-Term Investments,Loans & Mortgages,Real Estate Investments,Other Long-Term Investments,Net Fixed Assets,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Customer Deposits,ST Borrowings & Repos,Long-Term Borrowings,Short and Long Term Debt,Other Short-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/31/1996,,1477.0,119057.0,1451.0,10305.0,10305.0,0.0,0.0,473.0,962.0,133725.0,,7819.0,106026.0,13569.0,119595.0,2745.0,0.0,130159.0,508.0,0.0,3400.0,-342.0,3566.0,133725.0,
08/31/1996,,1509.0,112268.0,1539.0,8918.0,8918.0,0.0,0.0,473.0,959.0,125666.0,,9686.0,95054.0,14214.0,109268.0,2971.0,0.0,121925.0,508.0,0.0,3521.0,-288.0,3741.0,125666.0,
11/30/1996,,2149.0,115132.0,1253.0,8691.0,8691.0,0.0,0.0,477.0,894.0,128596.0,,7582.0,100789.0,13118.0,113907.0,3233.0,0.0,124722.0,508.0,0.0,3535.0,-169.0,3874.0,128596.0,
02/28/1997,,2492.0,133691.0,1624.0,10255.0,10255.0,0.0,0.0,468.0,963.0,149493.0,,8347.0,116890.0,17296.0,134186.0,2948.0,0.0,145481.0,508.0,0.0,3558.0,-54.0,4012.0,149493.0,
05/31/1997,,2120.0,131835.0,1352.0,8426.0,8426.0,0.0,0.0,467.0,918.0,145118.0,,8748.0,110693.0,17945.0,128638.0,3594.0,0.0,140980.0,508.0,0.0,3579.0,51.0,4138.0,145118.0,
08/31/1997,,1300.0,132160.0,1465.0,11555.0,11555.0,0.0,0.0,468.0,946.0,147894.0,,9945.0,111107.0,18904.0,130011.0,3635.0,0.0,143591.0,508.0,0.0,3596.0,199.0,4303.0,147894.0,
11/30/1997,,1685.0,135763.0,1540.0,11298.0,11298.0,0.0,0.0,468.0,951.0,151705.0,,11702.0,114172.0,17192.0,131364.0,4116.0,0.0,147182.0,508.0,0.0,3603.0,412.0,4523.0,151705.0,
02/28/1998,,3137.0,159021.0,1262.0,10772.0,10772.0,0.0,0.0,463.0,988.0,175643.0,,11327.0,132455.0,23914.0,156369.0,3264.0,0.0,170960.0,508.0,0.0,3553.0,622.0,4683.0,175643.0,
05/31/1998,,5225.0,160689.0,1637.0,10014.0,10014.0,0.0,0.0,465.0,1037.0,179067.0,,12344.0,130337.0,26845.0,157182.0,4457.0,0.0,173983.0,758.0,0.0,3600.0,726.0,5084.0,179067.0,
08/31/1998,,4732.0,171416.0,1478.0,11757.0,11757.0,0.0,0.0,483.0,1208.0,191074.0,,10776.0,142392.0,28381.0,170773.0,4176.0,0.0,185725.0,958.0,0.0,3665.0,726.0,5349.0,191074.0,
11/30/1998,,3055.0,136905.0,1909.0,10056.0,10056.0,0.0,0.0,505.0,1460.0,153890.0,,9203.0,113353.0,21665.0,135018.0,4256.0,0.0,148477.0,908.0,0.0,3546.0,959.0,5413.0,153890.0,
02/28/1999,,3670.0,163013.0,1441.0,9213.0,9213.0,0.0,0.0,501.0,1467.0,179305.0,,8245.0,134555.0,26718.0,161273.0,3823.0,0.0,173341.0,908.0,325.0,3463.0,1268.0,5964.0,179305.0,
05/31/1999,,4005.0,172825.0,1429.0,11444.0,11444.0,0.0,0.0,493.0,1347.0,191543.0,,6679.0,145957.0,28462.0,174419.0,3992.0,0.0,185090.0,808.0,710.0,3443.0,1492.0,6453.0,191543.0,
08/31/1999,,4788.0,182517.0,1438.0,11643.0,11643.0,0.0,0.0,489.0,1274.0,202149.0,,7384.0,154183.0,29857.0,184040.0,4065.0,0.0,195489.0,758.0,710.0,3418.0,1774.0,6660.0,202149.0,
11/30/1999,,5186.0,172667.0,1354.0,11006.0,11006.0,0.0,0.0,485.0,1546.0,192244.0,,10971.0,146971.0,22641.0,169612.0,4668.0,0.0,185251.0,688.0,710.0,3399.0,2196.0,6993.0,192244.0,
02/29/2000,,2789.0,196448.0,1304.0,11345.0,11345.0,0.0,0.0,479.0,1524.0,213889.0,,12781.0,155613.0,32314.0,187927.0,5885.0,0.0,206593.0,600.0,710.0,3362.0,2624.0,7296.0,213889.0,
05/31/2000,,3968.0,201372.0,1326.0,12831.0,12831.0,0.0,0.0,491.0,13445.0,233433.0,,13695.0,172422.0,33533.0,205955.0,5977.0,0.0,225627.0,850.0,710.0,3389.0,2857.0,7806.0,233433.0,
08/31/2000,,4967.0,205828.0,1648.0,11057.0,11057.0,0.0,0.0,561.0,1607.0,225668.0,,13300.0,161404.0,35407.0,196811.0,7307.0,0.0,217418.0,850.0,710.0,3519.0,3171.0,8250.0,225668.0,
11/30/2000,,5160.0,206501.0,1135.0,9247.0,9247.0,0.0,0.0,671.0,2006.0,224720.0,,11637.0,167456.0,28251.0,195707.0,8735.0,0.0,216079.0,700.0,860.0,3614.0,3467.0,8641.0,224720.0,
02/28/2001,,2535.0,217026.0,1145.0,12605.0,12605.0,0.0,0.0,755.0,2221.0,236287.0,,14237.0,168787.0,36312.0,205099.0,8494.0,0.0,227830.0,700.0,710.0,3084.0,3963.0,8457.0,236287.0,
05/31/2001,,2427.0,219256.0,990.0,10268.0,10268.0,0.0,0.0,843.0,2152.0,235936.0,,11621.0,168059.0,37736.0,205795.0,9831.0,0.0,227247.0,700.0,710.0,3111.0,4168.0,8689.0,235936.0,
08/31/2001,,3488.0,226682.0,985.0,9098.0,9098.0,0.0,0.0,893.0,2191.0,243337.0,,11475.0,174106.0,39336.0,213442.0,9599.0,0.0,234516.0,700.0,710.0,3424.0,3987.0,8821.0,243337.0,
11/30/2001,,2561.0,223923.0,1479.0,15578.0,15578.0,0.0,0.0,1495.0,2780.0,247816.0,,13831.0,185154.0,29767.0,214921.0,9895.0,0.0,238647.0,700.0,710.0,3587.0,4172.0,9169.0,247816.0,
02/28/2002,,2523.0,237984.0,1482.0,13666.0,13666.0,0.0,0.0,1636.0,2770.0,260061.0,,12099.0,190071.0,37985.0,228056.0,10548.0,0.0,250703.0,700.0,710.0,3230.0,4718.0,9358.0,260061.0,
05/31/2002,,2170.0,250444.0,1604.0,9065.0,9065.0,0.0,0.0,1722.0,2782.0,267787.0,,14018.0,196868.0,36643.0,233511.0,10642.0,0.0,258171.0,700.0,710.0,3326.0,4880.0,9616.0,267787.0,
08/31/2002,,2047.0,247940.0,1708.0,8698.0,8698.0,0.0,0.0,1973.0,2847.0,265213.0,,14765.0,191900.0,38911.0,230811.0,10018.0,0.0,255594.0,700.0,710.0,3407.0,4802.0,9619.0,265213.0,
11/30/2002,,3699.0,236919.0,1910.0,12054.0,12054.0,0.0,0.0,2075.0,3679.0,260336.0,,17477.0,195867.0,30707.0,226574.0,6633.0,0.0,250684.0,700.0,710.0,3653.0,4589.0,9652.0,260336.0,
02/28/2003,,3091.0,244004.0,1415.0,13923.0,13923.0,0.0,0.0,2128.0,3732.0,268293.0,,23716.0,195252.0,33735.0,228987.0,5723.0,0.0,258426.0,700.0,710.0,3310.0,5147.0,9867.0,268293.0,
05/31/2003,,4998.0,271309.0,1601.0,18548.0,18548.0,0.0,0.0,2190.0,3764.0,302410.0,,27508.0,220485.0,36837.0,257322.0,6935.0,0.0,291765.0,700.0,1010.0,3438.0,5497.0,10645.0,302410.0,
08/31/2003,,11901.0,251806.0,1459.0,20558.0,20558.0,0.0,0.0,2167.0,3747.0,291638.0,,34028.0,204778.0,34329.0,239107.0,7217.0,0.0,280352.0,1045.0,1010.0,3461.0,5770.0,11286.0,291638.0,
11/30/2003,,7922.0,278952.0,1626.0,13684.0,13684.0,0.0,0.0,2806.0,7071.0,312061.0,,27666.0,224760.0,35885.0,260645.0,9266.0,0.0,297577.0,1045.0,1310.0,6193.0,5936.0,14484.0,312061.0,
02/29/2004,,6022.0,294542.0,1586.0,15637.0,15637.0,0.0,0.0,3047.0,7230.0,328064.0,,29930.0,234422.0,41314.0,275736.0,8622.0,0.0,314288.0,1175.0,0.0,5859.0,6742.0,13776.0,328064.0,
05/31/2004,,4673.0,310242.0,1808.0,19517.0,19517.0,0.0,0.0,2990.0,7269.0,346499.0,,37690.0,242718.0,42960.0,285678.0,9125.0,0.0,332493.0,1175.0,0.0,5993.0,6838.0,14006.0,346499.0,
08/31/2004,,2832.0,312425.0,1901.0,13557.0,13557.0,0.0,0.0,2931.0,7244.0,340890.0,,34214.0,233556.0,50043.0,283599.0,8656.0,0.0,326469.0,1345.0,0.0,6155.0,6921.0,14421.0,340890.0,
11/30/2004,,5440.0,323131.0,2122.0,16641.0,16641.0,0.0,0.0,2988.0,6846.0,357168.0,,37824.0,244448.0,49365.0,293813.0,10611.0,0.0,342248.0,1345.0,0.0,5895.0,7680.0,14920.0,357168.0,
02/28/2005,,5931.0,329994.0,2229.0,15832.0,15832.0,0.0,0.0,2969.0,6737.0,363692.0,,40925.0,238570.0,59366.0,297936.0,9077.0,0.0,347938.0,1345.0,0.0,6157.0,8252.0,15754.0,363692.0,
05/31/2005,,4702.0,337670.0,1988.0,16538.0,16538.0,0.0,0.0,2914.0,6783.0,370595.0,,46606.0,238900.0,59809.0,298709.0,9402.0,0.0,354717.0,1095.0,0.0,6342.0,8441.0,15878.0,370595.0,
08/31/2005,,4293.0,353587.0,1256.0,15490.0,15490.0,0.0,0.0,2893.0,6776.0,384295.0,,43082.0,252092.0,62920.0,315012.0,9867.0,0.0,367961.0,1095.0,0.0,6293.0,8946.0,16334.0,384295.0,
11/30/2005,,4900.0,372821.0,1302.0,20341.0,20341.0,0.0,0.0,2885.0,7814.0,410063.0,,47210.0,281198.0,53899.0,335097.0,10962.0,0.0,393269.0,1095.0,0.0,6344.0,9355.0,16794.0,410063.0,
02/28/2006,,6682.0,401096.0,1429.0,19903.0,19903.0,0.0,0.0,2966.0,7720.0,439796.0,,53483.0,294466.0,66096.0,360562.0,8258.0,0.0,422303.0,1095.0,0.0,8777.0,7621.0,17493.0,439796.0,
05/31/2006,,4457.0,409536.0,1691.0,29885.0,29885.0,0.0,0.0,3079.0,7554.0,456202.0,,57423.0,288812.0,81379.0,370191.0,10606.0,0.0,438220.0,1095.0,0.0,8788.0,8099.0,17982.0,456202.0,
08/31/2006,,4167.0,435441.0,1774.0,21307.0,21307.0,0.0,0.0,3150.0,7898.0,473737.0,,57312.0,324974.0,61209.0,386183.0,11846.0,0.0,455341.0,1095.0,0.0,9002.0,8299.0,18396.0,473737.0,
11/30/2006,,5987.0,457843.0,2052.0,25919.0,25919.0,0.0,0.0,3269.0,8475.0,503545.0,,63107.0,338875.0,67675.0,406550.0,14697.0,0.0,484354.0,1095.0,0.0,8788.0,9308.0,19191.0,503545.0,
02/28/2007,,4116.0,514593.0,2285.0,28725.0,28725.0,0.0,0.0,3398.0,9166.0,562283.0,,64101.0,374575.0,90775.0,465350.0,12827.0,0.0,542278.0,1095.0,0.0,9334.0,9576.0,20005.0,562283.0,
05/31/2007,,5293.0,550226.0,2859.0,34289.0,34289.0,0.0,0.0,3519.0,9675.0,605861.0,,69670.0,399071.0,100819.0,499890.0,15172.0,0.0,584732.0,1095.0,0.0,9671.0,10363.0,21129.0,605861.0,
08/31/2007,,7048.0,600303.0,2644.0,35747.0,35747.0,0.0,0.0,3677.0,9797.0,659216.0,,74014.0,425981.0,120331.0,546312.0,17157.0,0.0,637483.0,1095.0,0.0,9863.0,10775.0,21733.0,659216.0,
11/30/2007,,7286.0,627106.0,2650.0,40627.0,40627.0,0.0,0.0,3861.0,9533.0,691063.0,,90569.0,455616.0,106349.0,561965.0,16039.0,0.0,668573.0,1095.0,0.0,9794.0,11601.0,22490.0,691063.0,
02/29/2008,,7564.0,711908.0,3186.0,49213.0,49213.0,0.0,0.0,4189.0,9975.0,786035.0,,101664.0,519658.0,128285.0,647943.0,11596.0,0.0,761203.0,2993.0,0.0,11190.0,10649.0,24832.0,786035.0,
05/31/2008,,6513.0,576966.0,4236.0,37485.0,37485.0,0.0,0.0,4278.0,9954.0,639432.0,,86606.0,388566.0,128182.0,516748.0,9802.0,0.0,613156.0,6993.0,0.0,11329.0,7954.0,26276.0,639432.0,
08/31/2008,,,,,,,,,,,,,,,,,,,,,,,,,,
