Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2001,24.1,19.99,8.888,1.316,,-0.083,1.399,-6.094,-14.325,,,8.231,,-21.17,-5.227,0.0,,,-5.227,,,0.0,0.0,0.0,,,,,-15.943,-0.961,0.0,-0.961,,,,0.0,0.0,0.0,0.0,,1.969,0.015,0.227,
06/30/2001,17.471,14.23,9.146,5.565,,-4.011,9.576,-11.47,0.515,,,-11.985,,-11.36,-9.612,0.0,,,-9.612,,,0.0,0.0,0.0,,,,,-1.748,-0.873,0.0,-0.873,,,,0.0,0.0,0.0,0.0,,5.238,30.608,0.114,
09/30/2001,35.856,17.776,9.245,-3.006,,1.696,-4.702,11.841,-2.713,,,14.554,,-15.744,-7.327,0.0,,,-7.327,,,0.0,0.0,0.0,,,,,-8.417,-0.979,0.0,-0.979,,,,0.0,0.0,0.0,0.0,,19.133,3.05,0.131,
12/31/2001,43.142,23.112,10.36,-5.687,,-1.885,-3.802,15.357,4.801,,,10.556,,-29.947,-8.201,0.0,,,-8.201,,,0.0,0.0,0.0,,,,,-21.746,-1.089,0.0,-1.089,,,,0.0,0.0,0.0,0.0,,12.106,15.389,0.155,
03/31/2002,18.984,18.659,10.814,-0.787,1.546,-2.165,-0.168,-9.702,-2.184,,-5.697,-1.821,,-20.846,-11.987,0.0,,,-11.987,,,0.0,0.0,0.0,,,,,-8.859,-1.337,0.0,-1.337,,,,0.0,0.0,0.0,0.0,,-3.199,2.44,0.124,
06/30/2002,27.916,20.991,12.337,1.373,,-0.674,2.047,-6.785,-5.545,,,-1.24,,-26.722,-20.68,0.0,,,-20.68,,,0.0,0.0,0.0,,,,,-6.042,-18.99,-17.333,-1.657,,,,0.0,0.0,0.0,0.0,,-17.796,32.0,0.222,
09/30/2002,54.666,22.898,12.353,1.746,,-2.94,4.686,17.669,1.797,,,15.872,,95.635,-9.862,0.0,,,-9.862,,,0.0,0.0,0.0,,,,,105.497,-1.243,,-1.288,,,,0.002,0.002,0.0,0.043,,149.058,11.7,0.128,
12/31/2002,,31.519,13.005,-1.342,,,-1.342,-3.61,,,,-3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2003,37.93,26.121,13.211,2.197,0.628,-3.225,4.794,-3.599,-12.784,,-0.385,9.57,,-14.234,-10.821,0.0,,,-10.821,,,0.0,0.0,0.0,,,,,-3.413,-6.002,-4.563,-1.465,,,,0.026,0.026,0.0,0.0,,17.694,1.238,0.121,
06/30/2003,52.557,35.013,13.321,-3.542,,-1.566,-1.976,7.765,-5.624,,,13.389,,-14.172,-14.172,0.0,,,-14.172,,,0.0,0.0,0.0,,,,,0.0,-2.502,-4.559,-1.143,,,,3.198,3.198,0.0,0.002,,35.883,33.173,0.101,
09/30/2003,48.147,31.397,13.331,4.168,,3.798,0.37,-0.749,11.338,,,-12.087,,-44.825,-13.114,0.0,,,-13.114,,,0.0,0.0,0.0,,,,,-31.711,-4.625,-4.594,-2.233,,,,2.204,2.204,0.0,-0.002,,-1.303,25.273,0.096,
12/31/2003,52.515,29.601,13.153,7.658,,4.303,3.355,2.103,5.329,,,-3.226,,-253.82,-24.909,0.0,,,-24.909,,,0.0,0.0,0.0,,,,,-228.911,-5.105,-6.914,-0.641,,,,2.45,2.45,0.0,0.0,,-206.41,20.042,0.061,
03/31/2004,40.341,46.06,12.832,1.98,1.333,-0.092,0.739,-20.531,-25.302,,-11.296,16.067,,-28.621,-9.018,0.0,,,-9.018,,,0.0,0.0,0.0,,,,,-19.603,-8.858,-8.578,-0.487,,,,0.207,0.207,0.0,0.0,,2.862,2.068,0.018,
06/30/2004,67.526,57.283,13.154,48.525,,2.854,45.671,-51.436,-3.479,,,-47.957,,-24.845,-22.755,0.0,,,-22.755,,,0.0,0.0,0.0,,,,,-2.09,-8.323,-8.801,-0.461,,,,0.939,0.939,0.0,0.0,,34.358,59.771,0.013,
09/30/2004,227.395,162.771,39.661,55.387,48.576,4.192,2.619,-30.424,-31.316,,-8.01,8.902,,-104.431,-48.968,,,,-48.968,,,,,,,,,,-55.463,-25.309,-26.205,-1.349,,,,2.245,2.245,,,,97.655,61.876,1.888,
12/31/2004,101.411,56.784,14.108,14.312,59.399,0.071,-45.158,16.207,5.24,,9.651,1.316,,-21.405,-18.528,0.0,,,-18.528,,,0.0,0.0,0.0,,,,,-2.877,-5.223,-8.861,-0.166,,,,3.804,3.804,0.0,0.0,,74.783,23.001,0.208,
03/31/2005,76.543,70.885,14.959,4.15,2.373,2.316,-0.539,-13.451,-19.948,,-1.562,8.059,,2.823,-15.812,0.0,,,-15.812,,,0.0,0.0,0.0,,,,,18.635,-6.309,-15.753,0.0,,,,9.444,9.444,0.0,0.0,,73.057,0.025,0.076,
06/30/2005,81.941,82.226,16.247,2.258,,-2.416,4.674,-18.79,-1.338,,,-17.452,,-9.589,-27.302,0.0,,,-27.302,,,0.0,0.0,0.0,,,,,17.713,-4.003,-15.783,0.0,,,,11.78,11.78,0.0,0.0,,68.349,85.717,0.316,
09/30/2005,88.462,77.466,17.442,1.269,,-2.175,3.444,-7.715,-7.002,,,-0.713,,-0.659,-19.196,0.0,,,-19.196,,,0.0,0.0,0.0,,,,,18.537,-1.795,-15.842,0.0,,,,14.047,14.047,0.0,0.0,,86.008,39.927,-0.392,
12/31/2005,101.286,76.28,17.001,2.27,,-0.97,3.24,5.735,16.654,,,-10.919,,-74.908,-23.317,0.0,,,-23.317,,,0.0,0.0,0.0,,,,,-51.591,-0.463,-15.882,0.0,,,,15.419,15.419,0.0,0.0,,25.915,43.706,0.002,
03/31/2006,115.819,91.413,17.596,-8.066,3.327,-13.017,1.624,14.876,-28.843,,-7.15,50.869,,-0.432,-16.62,0.0,,,-16.62,,,0.0,0.0,0.0,,,,,16.188,-10.596,-21.814,0.0,,,,11.218,11.218,0.0,0.0,,104.791,2.986,0.0,
09/30/2006,343.758,304.746,54.39,-2.833,11.596,-19.552,5.123,-12.545,-40.755,,1.885,26.325,,-67.268,-58.122,0.0,,,-58.122,,,0.0,0.0,0.0,,,,,-9.146,-18.757,-65.579,0.0,,,,46.822,46.822,0.0,0.0,,257.733,168.956,0.0,
12/31/2006,127.938,102.602,19.66,3.258,,-5.295,8.553,2.418,4.877,,,-2.459,,-18.592,-29.688,0.0,,,-29.688,,,0.0,0.0,0.0,,,,,11.096,-8.466,-21.958,0.0,,,,13.492,13.492,0.0,0.0,,100.88,66.93,0.0,
03/31/2007,177.757,130.028,20.37,2.449,,-8.057,10.506,24.91,-41.088,,,65.998,,15.843,-16.267,0.0,,,-16.267,,,0.0,0.0,0.0,,,,,32.11,-23.311,-29.995,0.0,,,,6.684,6.684,0.0,0.0,,170.289,4.0,0.0,
09/30/2007,310.77,201.572,48.018,4.969,16.219,-35.885,24.635,56.211,-23.567,,-1.548,81.326,,-1.46,-39.922,0.0,,,-39.922,,,0.0,0.0,0.0,,,,,38.462,-807.223,-45.732,164.147,,,,-925.638,39.693,-965.331,0.0,,-497.913,85.345,0.943,
12/31/2007,198.914,201.058,50.279,-39.299,22.846,-1.423,-60.722,-13.124,10.951,,6.142,-30.217,,-19.226,-73.651,0.0,,,-73.651,,,0.0,0.0,0.0,,,,,54.425,-11.41,-45.833,-1.294,,,,35.717,51.708,-15.991,0.0,,168.278,160.236,1.074,
03/31/2008,376.904,283.548,50.525,-49.237,6.33,-36.227,-19.34,92.068,-54.942,,-7.4,154.41,,-100.669,-33.418,0.0,,,-33.418,,,0.0,0.0,0.0,,,,,-67.251,-55.191,-62.687,1.349,,,,6.147,6.147,0.0,0.0,,221.044,24.045,2.823,
06/30/2008,504.734,484.73,102.893,-26.884,,-47.304,20.42,-56.005,-41.798,,,-14.207,,-168.714,-77.286,,,,-77.286,,,,,,,,,,-91.428,-113.688,-125.391,1.294,,,,10.409,10.409,,,,222.332,328.461,3.789,
09/30/2008,862.712,653.421,166.027,71.389,26.3,-32.179,77.268,-28.125,-25.916,,6.073,-8.282,,-3445.43,-119.398,,,,-119.398,,,,,,,,,,-3326.032,2319.827,-202.739,1600.979,,,,1040.845,1055.002,-14.157,-119.258,,-262.891,459.585,6.936,
12/31/2008,1197.197,715.486,236.023,257.853,37.584,-115.111,335.38,-12.165,81.276,,23.955,-117.396,,-3749.068,-200.102,0.0,,,-200.102,,,0.0,0.0,,,,,,-3548.966,2004.454,-615.193,1599.032,,,,1139.837,1363.866,-224.029,-119.222,,-547.417,665.39,13.36,
03/31/2009,254.7,199.1,64.3,5.0,8.6,-9.5,5.9,-13.7,-45.1,0.0,-24.5,55.9,0.0,301.0,-35.3,0.0,0.0,0.0,-35.3,-35.3,0.0,274.4,274.4,0.0,0.0,0.0,0.0,0.0,61.9,-514.4,-76.3,-114.1,-858.8,744.7,0.0,-24.2,2.8,-27.0,-299.8,0.0,41.3,36.0,48.1,
06/30/2009,183.7,221.8,60.6,20.8,8.3,-3.5,16.0,-119.5,-3.2,0.0,-8.0,-108.3,0.0,256.9,-46.6,0.0,0.0,0.0,-46.6,-46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5,-331.1,-76.3,-111.0,,,,13.2,13.2,0.0,-157.0,0.0,109.5,281.5,5.0,
09/30/2009,299.4,202.3,63.0,28.9,6.7,-15.9,38.1,5.2,18.1,0.0,-2.4,-10.5,0.0,-18.5,-33.8,0.0,0.0,0.0,-33.8,-33.8,0.0,425.9,425.9,0.0,0.0,0.0,0.0,0.0,-410.6,-525.5,-76.4,-450.2,,,,2.0,2.0,0.0,-0.9,0.0,-244.6,140.0,47.2,
12/31/2009,345.3,202.6,63.5,6.8,9.8,-28.0,25.0,72.4,15.8,0.0,10.6,46.0,0.0,5.4,-48.1,0.0,0.0,0.0,-48.1,-48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,-294.2,-76.6,-224.8,-224.8,0.0,0.0,4.9,4.9,0.0,2.3,0.0,56.5,160.1,2.6,
03/31/2010,355.7,240.2,63.0,-1.3,9.3,-7.2,-3.4,53.8,-48.3,,-10.4,112.5,0.0,-19.8,-26.3,0.0,0.0,0.0,-26.3,-26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,-152.3,-75.9,808.4,0.0,808.4,0.0,-277.3,4.5,-281.8,-607.5,0.0,183.6,27.8,44.0,
06/30/2010,293.4,270.7,65.1,20.4,9.6,-10.6,21.4,-62.8,-16.7,0.0,2.2,-48.3,0.0,12.1,-27.5,0.0,0.0,0.0,-27.5,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,-386.1,-75.6,-300.3,,,,-10.9,3.5,-14.4,0.7,0.0,-80.6,307.9,18.3,
09/30/2010,313.9,244.3,65.5,36.6,9.0,-13.5,41.1,-32.5,1.1,0.0,6.2,-39.8,0.0,-61.0,-43.9,0.0,0.0,0.0,-43.9,-43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1,-48.3,-76.8,-300.0,0.0,0.0,-300.0,329.5,608.5,-279.0,-1.0,0.0,204.6,220.7,57.2,
12/31/2010,396.6,196.2,64.4,55.0,13.0,53.6,-11.6,81.0,35.2,0.0,8.1,37.7,0.0,-42.9,-62.3,0.0,0.0,0.0,-62.3,-62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,-66.7,-77.0,0.0,0.0,0.0,0.0,8.2,8.3,-0.1,2.1,0.0,287.0,193.3,1.6,
03/31/2011,362.1,456.6,64.2,-153.8,12.0,-152.1,-13.7,-4.9,-96.4,,6.3,85.2,0.0,-41.6,-41.4,0.0,0.0,0.0,-41.4,-41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-511.0,-93.6,-420.5,-420.5,0.0,0.0,3.2,3.2,0.0,-0.1,0.0,-190.5,7.0,56.6,
06/30/2011,214.0,293.7,64.7,10.6,12.7,0.4,-2.5,-155.0,8.4,0.0,-18.7,-144.7,0.0,-28.6,-47.0,0.0,0.0,0.0,-47.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,-156.5,-93.9,0.0,0.0,0.0,0.0,-63.5,1.8,-65.3,0.9,0.0,28.9,49.6,354.5,
