Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,,14.013,,40.256001,,22.639,76.907997,0.0,0.0,,,464.097992,464.097992,541.005981,,,,,70.485001,224.996994,14.554,239.550994,310.035995,0.0,0.0,,230.970001,230.970001,541.005996,
06/30/1993,,33.331001,,54.582001,,20.773001,108.685997,0.0,24.648001,,,630.166016,654.814016,763.5,,37.675999,,43.476002,81.152,372.283997,62.455002,434.738998,515.890999,0.0,0.0,233.212006,14.397,247.609006,763.500005,
09/30/1993,,59.924,,43.939999,,25.903999,129.768005,0.0,27.039,,,628.650024,655.689024,785.45697,,45.126999,,40.771,85.898003,363.673004,73.906998,437.580002,523.478004,0.0,0.0,234.539001,27.440001,261.979002,785.457006,
12/31/1993,,16.941,,34.164001,,28.368,79.473,0.0,30.101,36.408001,-6.307,626.247009,656.348009,735.820984,,4.619,1.776,43.535,49.93,347.712006,70.769997,418.482003,468.412003,0.0,0.0,237.248993,30.16,267.408993,735.820996,
03/31/1994,,10.746,,50.560001,,27.795,89.100998,0.0,31.409,,,662.728027,694.137028,783.237976,,50.900002,,3.314,54.214001,347.561005,71.850998,419.412003,473.626003,0.0,0.0,266.69101,42.921001,309.612011,783.238014,
06/30/1994,,3.883,,53.666,,31.245001,88.793999,0.0,33.442001,,,664.213989,697.655991,786.450012,,47.84,1.421,14.629,63.889999,327.653015,73.128998,400.782013,464.672012,0.0,0.0,268.152008,53.625999,321.778008,786.45002,
09/30/1994,,4.847,,53.166,,79.745003,137.757996,0.0,34.862,,,631.52002,666.382019,804.140015,,49.471001,1.396,27.044001,77.911003,310.481995,74.707001,385.188995,463.099998,0.0,0.0,268.259003,72.780998,341.040001,804.139999,
12/31/1994,,5.956,,41.653,,28.802,76.411003,0.0,37.813,49.331001,-11.518,659.872986,697.685986,774.096985,,4.864,1.597,63.566002,70.027,347.415985,76.084999,423.500984,493.527984,0.0,0.0,276.695007,3.874,280.569007,774.096991,
03/31/1995,,5.674,,59.337002,,30.181,95.192001,0.0,38.308998,,,661.234009,699.543007,794.734985,,38.797001,1.648,30.066,70.511002,351.973999,76.847,428.820999,499.332001,0.0,0.0,279.46701,15.936,295.40301,794.735011,
06/30/1995,,4.103,,68.527,,31.023001,103.653,0.0,46.891998,,,697.164001,744.055999,847.708984,,39.726002,1.761,28.962,70.448997,336.606995,87.302002,423.908997,494.357994,0.0,0.0,317.231995,36.118999,353.350994,847.708988,
09/30/1995,,41.243999,,73.030998,,90.722,204.996994,0.0,54.821999,,,893.46698,948.288979,1153.286011,,57.423,31.757,58.459999,147.639999,301.18399,94.564003,395.747993,543.387993,80.0,0.0,466.660004,63.237999,609.898003,1153.285995,
12/31/1995,,16.108999,,59.623001,,92.683998,168.416,0.0,67.891998,87.459,-19.566999,929.5,997.391998,1165.807983,,64.893997,2.249,57.745998,124.889,300.778015,99.949997,400.728012,525.617012,80.0,0.0,476.587006,83.603996,640.191002,1165.808014,
03/31/1996,,81.431999,,59.917,,138.123993,279.472992,0.0,72.379997,,,1046.295044,1118.675041,1398.147949,,101.989998,2.352,51.591,155.932999,554.372986,99.641998,654.014984,809.947983,0.0,0.0,481.778015,106.421997,588.200012,1398.147995,
06/30/1996,,387.837006,0.0,126.115997,0.0,181.867996,695.820984,0.0,99.411003,,,1994.385986,2093.796989,2789.61792,,172.063995,29.562,94.422997,296.049011,540.530029,116.293999,656.824028,952.873039,0.0,0.0,1691.578979,145.166,1836.744979,2789.618018,
09/30/1996,,471.194,0.0,113.175003,0.0,195.132996,779.502014,0.0,106.233002,,,2014.314941,2120.547943,2900.050049,,185.011993,29.907,121.919998,336.838989,541.562988,116.658997,658.221985,995.060974,0.0,0.0,1706.777954,198.210999,1904.988953,2900.049927,
12/31/1996,,55.762001,22.5,147.337997,,243.682007,469.282013,0.0,236.382996,271.518005,-35.134998,3583.256104,3819.639099,4288.920898,,322.576996,152.994995,239.886002,715.458008,748.421021,348.540985,1096.962006,1812.420013,0.0,0.0,2237.74292,238.757996,2476.500916,4288.920929,
03/31/1997,,58.563,0.0,188.669998,0.0,241.061005,488.294006,0.0,240.302994,,,3595.587891,3835.890885,4324.185059,,279.338013,153.199005,233.020004,665.557007,978.749023,317.045013,1295.794036,1961.351043,0.0,0.0,2242.783936,120.050003,2362.833939,4324.184982,
06/30/1997,,58.511002,0.0,840.940979,0.0,276.072998,1175.525024,0.0,331.843994,,,9238.24707,9570.091064,10745.616211,,1112.557007,151.959,14.522,1279.037964,5950.120117,671.890015,6622.010132,7901.048096,0.0,0.0,2236.26001,608.307983,2844.567993,10745.616089,
09/30/1997,,93.667,0.0,857.338013,0.0,313.343994,1264.348999,0.0,321.035004,,,9890.496094,10211.531098,11475.879883,,913.968994,1.247,,915.216003,6614.251953,903.044983,7517.296936,8432.512939,0.0,0.0,2279.561035,763.80603,3043.367065,11475.880004,
