Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,6.492099,3.337803,,0.212199,0.135887,0.135887,0.135887,,35.962422,0.0,,
06/30/1990,,,,,,,6.976865,3.862659,,0.98885,0.632864,0.632864,0.632864,,35.999999,0.0,,
09/30/1990,,,,,,,7.44958,4.280247,,1.636854,1.047438,1.047438,1.047438,,36.009043,0.0,,
12/31/1990,,,,,,,6.753432,3.462124,,0.937492,0.600039,0.600039,0.600039,,35.995345,0.0,,
03/31/1991,,4.044023,1.016568,5.30994,4.096704,,7.627358,3.721623,8.101958,1.270097,0.81284,0.81284,0.81284,,36.001731,0.0,4.044023,
06/30/1991,,4.748844,1.303534,5.50533,4.320619,,7.94563,4.353779,10.298672,2.26752,1.451319,1.451319,1.451319,,35.995307,0.0,4.748844,
09/30/1991,,4.70031,1.537685,5.577698,4.489822,,8.149692,4.674007,9.91309,2.571866,1.645843,1.645843,1.00038,,36.00589,0.0,4.70031,
12/31/1991,,5.370989,1.769728,6.110204,4.750061,,7.328992,2.973122,,1.134319,1.145462,1.145462,1.104494,,,0.0,5.370989,
03/31/1992,,4.868577,1.654521,5.746444,4.95136,,7.157404,3.570749,2.283525,1.705026,1.142423,0.400758,0.359764,,32.996735,0.0,4.868577,
06/30/1992,,5.073681,1.802804,5.709835,5.032338,,8.086158,4.688113,7.813192,2.807004,1.880629,1.880629,1.840574,,33.002284,0.0,5.073681,
09/30/1992,,6.392158,2.029699,5.985492,5.380516,,8.323723,4.957573,6.733652,3.02299,2.02542,2.025419,1.988313,,32.999459,0.0,6.392158,
12/31/1992,,-2.150933,-0.57303,1.616552,4.629826,,7.44459,4.216709,13.851681,-5.791172,-4.088552,-5.505975,-5.542259,,,,,
03/31/1993,,-0.610743,-0.12348,2.547053,5.066764,,7.167503,4.110432,8.155043,2.236346,1.498372,1.498372,1.462204,,32.99909,0.0,-0.610743,
06/30/1993,,-0.073962,0.032881,2.774595,5.069068,,7.814932,4.797744,5.555619,3.036784,2.034601,2.034601,1.999608,,33.001473,0.0,-0.073962,
09/30/1993,,0.238033,0.124708,2.85639,5.17881,,8.017501,5.184156,7.656182,3.655517,2.409547,2.090712,2.056721,,34.084649,0.0,0.238033,
12/31/1993,,9.497138,2.884931,7.026861,6.152524,,7.690135,5.078548,16.012975,3.175018,2.063896,2.063896,1.752717,,34.995761,0.0,9.497138,
03/31/1994,,9.729785,3.092983,7.20935,6.650031,,7.823712,4.796614,23.414175,3.147652,2.108992,2.108992,1.821142,,32.997917,0.0,9.729785,
06/30/1994,,9.912372,3.282265,7.301673,6.757942,,8.424211,5.58076,61.150175,3.920735,2.62689,2.62689,2.342282,,33.00007,0.0,9.912372,
09/30/1994,,10.456002,3.635587,7.677895,7.016744,,9.287631,6.114679,30.701243,4.59423,3.078104,3.078104,2.80784,,33.000657,0.0,10.456002,
12/31/1994,,9.621674,3.689354,7.778631,7.122458,,8.355956,5.691554,26.97463,3.761024,2.519903,2.20449,1.934846,,32.999551,0.0,9.621674,
03/31/1995,,10.343781,3.484554,7.509659,7.061892,,8.753562,5.497732,11.864277,3.354872,2.080016,2.080016,1.820721,,38.000147,0.0,10.343781,
06/30/1995,,8.446734,3.088611,6.735564,6.340357,,8.555938,5.255353,1.67608,2.919374,1.810027,1.810027,1.549138,,37.999481,0.0,8.446734,
09/30/1995,,8.336123,3.144906,6.980929,6.610423,,10.066893,6.953845,15.90293,4.786772,2.967763,2.967763,2.720669,,38.000752,,,
12/31/1995,,-2.040769,-0.357498,4.236216,7.935137,,5.745406,2.575856,,0.543797,4.521863,-7.893975,-8.149282,,,,,
03/31/1996,,-2.336364,-0.451981,4.013754,7.489624,,8.33096,5.24162,,2.81451,1.688682,1.688681,1.603853,,40.000873,0.0,-2.336364,
06/30/1996,,-1.541458,-0.325103,3.783169,7.055422,,9.244263,5.99161,79.115296,3.548018,2.128811,2.128811,2.128811,,39.999999,0.0,-1.541458,
09/30/1996,,-1.480771,-0.399105,3.763753,6.990594,,10.398122,7.071807,,4.635517,2.78131,2.78131,2.78131,,40.000001,0.0,-1.480771,
12/31/1996,,5.901175,1.999387,4.427685,4.304624,,9.739394,6.496761,121.262559,4.33704,-0.184736,-0.391381,-0.391381,,104.259494,,,
03/31/1997,,6.414563,2.162525,4.655703,4.535678,,9.428492,6.112651,130.728365,3.767772,2.260639,2.260639,2.260639,,40.000649,0.0,6.414563,
06/30/1997,,6.810178,2.354208,4.949934,4.791119,,9.967547,6.576123,30.918119,4.275213,2.565128,2.565128,2.565128,,40.000001,0.0,6.810178,
09/30/1997,,6.544963,2.51739,5.047987,4.835894,,10.994091,7.679004,,5.618366,3.370994,3.370994,3.370994,,40.000444,0.0,6.544963,
12/31/1997,,6.798909,2.548324,5.757058,5.542082,,4.897016,1.610187,-72.886505,-0.313374,-1.024828,-1.024828,-1.024828,,,,,
03/31/1998,,6.116539,2.280592,5.200113,5.219704,,9.314228,5.985023,-6.837209,4.190524,2.59807,1.96227,1.96227,,38.001303,0.0,6.116539,
06/30/1998,,6.226888,2.346389,5.239725,5.249782,,9.685288,6.452618,-7.441618,4.445392,3.011538,3.011539,3.011539,,32.254822,0.0,6.226888,
09/30/1998,,5.013444,2.079491,4.771785,4.689471,,10.409965,7.013957,-12.018625,4.702717,3.056866,3.056866,3.056866,,34.99787,0.0,5.013444,
12/31/1998,,-3.786025,-1.465335,,,,-3.907279,-7.282109,-86.836056,-20.52663,-12.188707,-12.424342,-12.424342,,,,,
03/31/1999,,-4.673143,-1.826386,,,,8.532973,4.706905,-19.304593,1.479953,0.93229,0.93229,0.93229,,37.005439,0.0,-4.673143,
06/30/1999,,-23.172814,-8.528066,,,,9.738744,5.850959,-11.058016,-29.063725,-18.310048,-18.310047,-18.310047,,,,,
09/30/1999,,-24.581641,-9.094693,,,,9.522024,5.494857,-23.007544,1.966595,1.238947,1.238947,1.238947,,37.000402,0.0,-24.581641,
12/31/1999,,-19.000092,-6.499363,,,,2.483031,-1.35086,,-8.047141,-5.069651,-5.069651,-5.069651,,,,,
03/31/2000,,-18.853222,-6.54571,,,,8.392948,4.471585,,1.562911,0.969042,0.969042,0.969042,,37.99762,0.0,-18.853222,
06/30/2000,,-1.504375,-0.501012,,,,8.858294,4.985204,,1.984162,1.300594,1.300594,1.300594,,34.451194,0.0,-1.504375,
09/30/2000,,-6.175668,-2.058389,,,,2.353732,-1.322443,,-4.934885,-3.377655,-3.377655,-3.377655,,,,,
12/31/2000,,-8.897436,-2.824763,,,,2.392618,-1.384402,,-10.172007,-7.103955,-7.103955,-7.103955,,,,,
03/31/2001,,-19.14945,-5.892877,,,,8.466067,4.75641,18.524575,-14.412375,-7.926693,-7.926692,-7.926692,,,,,
06/30/2001,,-19.368585,-6.067082,,,,9.034263,5.506355,19.309583,1.489166,0.81885,0.81885,0.81885,,45.012837,0.0,-19.368585,
09/30/2001,,-13.684098,-4.285672,,,,8.987154,5.870816,192.872475,3.177131,1.747494,1.747494,1.747494,,44.997717,0.0,-13.684098,
12/31/2001,,-68.432809,-16.939369,,,,10.003748,6.496692,,-26.955026,-40.625505,-40.625507,-40.625507,,,,,
03/31/2002,,-71.48454,-18.069307,,,,11.014061,7.351475,,4.638387,4.456446,-9.555164,-9.555164,,3.922495,0.0,-71.48454,
06/30/2002,,-76.369855,-19.117029,,,,8.00297,4.057569,-12.575873,-2.416502,-2.652358,-2.483308,-2.483308,,,,,
09/30/2002,,-73.067888,-18.978845,,,,11.134823,6.856065,-2.933993,3.370041,3.172679,3.011272,3.011272,,5.856373,0.0,-73.067888,
12/31/2002,,-64.933371,-9.639834,,,,7.892632,3.23702,-16.115093,-8.873244,-9.414652,-18.561048,-18.561048,,,,,
03/31/2003,,-31.892686,-5.33999,,,,7.467773,3.716038,-22.172091,0.292504,0.032967,2.559251,2.559251,,88.729339,0.0,-31.892686,
06/30/2003,,-18.577723,-3.151212,,,,8.374138,4.352902,-2.94165,1.397258,1.128115,3.919719,3.919719,,19.26223,0.0,-18.577723,
