Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1995,1.299,0.435,1.454,0.223,,,0.223,-0.813,,,,-0.813,,,-1.576,,,,-1.576,,,,,,,,,,1.576,,,,,,,,,,,,,,,
06/30/1995,1.32,0.034,1.621,0.258,,,0.258,-0.593,,,,-0.593,,,-2.425,,,,-2.425,,,,,,,,,,2.425,,,,,,,,,,,,,,,
09/30/1995,3.874,0.19,1.932,0.112,,,0.112,1.64,,,,1.64,,,-4.19,,,,-4.19,,,,,,,,,,4.19,,,,,,,,,,,,,,,
12/31/1995,0.26,0.055,3.106,-0.026,,,-0.026,-2.875,,,,-2.875,,,-3.57,,,,-3.57,,,,,,,,,,3.57,,,,,,,,,,,,,,,
03/31/1996,7.634,1.755,2.925,1.385,,,1.385,1.569,,,,1.569,,,-4.633,,,,-4.633,,,,,,,,,,4.633,,,,,,,,,,,,,,,
06/30/1996,9.953,1.599,4.457,1.182,,,1.182,2.715,,,,2.715,,,-8.126,,,,-8.126,,,,,,,,,,8.126,,,,,,,,,,,,,,,
09/30/1996,10.825,2.139,5.175,1.15,,,1.15,2.361,,,,2.361,,,-12.945,,,,-12.945,,,,,,,,,,12.945,,,,,,,,,,,,,,,
12/31/1996,6.773,4.532,5.347,2.494,,,2.494,-5.6,,,,-5.6,,-61.153,-61.153,,,,-61.153,,,,,,,,,,0.0,,,,,,,,,,,,-54.38,,,
03/31/1997,18.749001,5.215,6.625,3.082,,,3.082,3.827,,,,3.827,,-15.572,-15.142,0.0,,,-15.142,,,0.0,0.0,0.0,,,,,-0.429999,0.436,0.0,0.0,,,,0.473,0.473,0.0,-0.037,,3.613,,,
09/30/1997,10.5,3.211,8.126,1.906,,,1.906,-2.743,,,,-2.743,,-34.582001,-22.091999,0.0,,,-22.091999,,,0.0,0.0,0.0,,,,,-12.490002,20.316,0.0,19.9,,,,0.397,0.397,0.0,0.019,,-3.766,,,
12/31/1997,23.740999,4.27,9.495,2.676,,,2.676,7.3,,,,7.3,,-235.548004,-250.727005,0.0,,,-250.727005,,,0.0,0.0,0.0,,,,,15.179001,218.897,0.0,220.0,,,,0.395,0.395,0.0,-1.498,,7.09,,,
06/30/1998,24.485001,-121.939003,16.070999,114.919998,,,114.919998,15.433,,,,15.433,,-50.119999,-49.842999,0.0,,,-49.842999,,,0.0,0.0,0.0,,,,,-0.277,30.906,0.0,30.0,,,,0.812,0.812,0.0,0.094,,5.271,,,
09/30/1998,-7.549,-2.423,9.07,0.17,,,0.17,-14.366,,,,-14.366,,-17.781,-17.429001,0.0,,,-17.429001,,,0.0,0.0,0.0,,,,,-0.351999,20.501,0.0,20.0,,,,0.5,0.5,0.0,0.001,,-4.829,,,
12/31/1998,-2.996,-162.102997,14.706,150.169006,,,150.169006,-5.768,,,,-5.768,,-9.207,-10.115,0.0,,,-10.115,,,0.0,0.0,0.0,,,,,0.908,10.002,0.0,10.0,,,,0.0,0.0,0.0,0.002,,-2.201,,,
03/31/1999,2.776,-3.028,5.335,0.19,,,0.19,0.279,5.096,,0.91,-5.727,,-6.917,-6.478,,,,-6.478,,,,,,,,,,-0.439,9.155,,9.63,,,,,,,-0.475,,5.014,,8.183,
06/30/1999,7.119,0.491,5.61,0.497,,,0.497,0.521,0.718,,0.002,-0.199,,-13.574,-12.912,,,,-12.912,,,,,,,,,,-0.662,7.441,,-92.13,,,,99.583,99.583,,-0.012,,0.986,,1.226,
09/30/1999,11.518,2.404,6.704,0.439,,,0.439,1.971,6.038,,0.718,-4.785,,-23.297,-21.491,0.395,,,-21.886,,,,,,,,,,-1.806,10.179,,10.0,,,,0.219,0.219,,-0.04,,-1.6,,0.404,
12/31/1999,21.584999,4.746,7.866,0.365,,,0.365,8.608,,,,8.608,,-16.305,-12.577,0.005,,,-12.582,,,0.0,0.0,0.0,,,,,-3.728,0.039,0.0,0.0,,,,0.277,0.277,0.0,-0.238,,5.319,0.0,5.992,
03/31/2000,15.201,11.515,7.825,0.222,,,0.222,-4.361,,,3.015,-7.376,,-16.088,-16.03,0.2,,,-16.23,,,0.0,0.0,0.0,,,,,-0.058,0.308,0.0,0.0,,,,0.308,0.308,0.0,0.0,,-0.579,0.0,6.189,
06/30/2000,27.642,13.603,7.505,0.232,,,0.232,6.302,-1.47,,4.793,2.979,,-21.462,-21.173,0.701,,,-21.874,,,0.0,0.0,0.0,,,,,-0.289,-3.806,0.0,-4.0,,,,0.319,0.319,0.0,-0.125,,2.374,0.0,0.573,
