Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/01/2006,322.311,,-159.521,,162.79,,-62.677,37.764,,,,24.913,100.113,3.456,-7.297,0.008,-7.305,7.446,-3.605,103.569,-16.053,87.516,0.0,,,87.516,0.0,87.516,0.0,0.0,87.516,87.516,,216.37,0.405,0.405,0.405,218.322,0.4,0.4,0.4,
07/01/2006,432.468,,-216.184,,216.284,,-81.708,,,,,,134.576,11.324,-8.533,0.005,-8.538,-2.958,0.167,145.9,-22.614,123.286,0.0,,,123.286,0.0,123.286,0.0,0.0,123.286,123.286,,216.818,0.57,0.57,0.57,219.344,0.56,0.56,0.56,
09/30/2006,407.997,,-209.137,,198.86,,-77.888,,,,,,120.972,24.564,-9.62,0.002,-9.622,-14.874,-0.07,145.536,-22.558,122.978,0.0,,,122.978,0.0,122.978,0.0,0.0,122.978,122.978,,216.317,0.57,0.57,0.57,218.866,0.56,0.56,0.56,
12/30/2006,611.224,,-306.771,,304.453,0.0,-105.555,74.346,,,,31.209,198.898,0.653,,,-10.379,19.58,-9.854,199.551,-19.206,180.345,0.0,,,180.345,0.0,180.345,0.0,0.0,180.345,180.345,,75.77521,2.38,2.38,2.38,76.742553,2.35,2.35,2.35,
03/31/2007,492.159,,-254.407,,237.752,,-99.428,65.925,,,,33.503,138.324,22.583,-9.327,0.032,-9.359,-13.205,-0.051,160.907,-21.047,139.86,0.0,,,139.86,0.0,139.86,0.0,0.0,139.86,139.86,,216.215,0.65,0.65,0.65,218.704,0.64,0.64,0.64,
06/30/2007,742.466,,-367.799,,374.667,,-133.1,,,,,,241.567,5.07,-10.818,0.023,-10.841,6.086,-0.338,246.637,-32.26,214.377,0.0,,,214.377,0.0,214.377,0.0,0.0,214.377,214.377,,216.38,0.99,0.99,0.99,219.078,0.98,0.98,0.98,
09/29/2007,728.673,,-386.822,,341.851,,-127.694,,,,,,214.157,8.469,-11.525,0.273,-11.798,3.626,-0.57,222.626,-29.119,193.507,0.0,,,193.507,0.0,193.507,0.0,0.0,193.507,193.507,,216.773,0.89,0.89,0.89,220.644,0.88,0.88,0.88,
12/29/2007,1217.021,,-708.036,,508.985,0.0,-195.683,148.14,,,,47.543,313.302,34.801,,,-10.12,-19.471,-5.21,348.103,-40.836,307.267,0.0,,,307.267,0.0,307.267,0.0,0.0,307.267,307.267,,77.789114,1.42,1.42,1.42,221.055396,1.39,1.39,1.39,
03/29/2008,663.805,,-343.69,,320.115,,-147.383,,,,,,172.732,9.711,-8.327,0.077,-8.404,3.999,-5.383,182.443,-34.664,147.779,0.0,,,147.779,0.0,147.779,0.0,0.0,147.779,147.779,,216.505,0.68,0.68,0.68,218.979,0.67,0.67,0.67,
06/28/2008,911.671,,-494.543,,417.128,,-178.625,,,,,,238.503,77.66,-9.656,0.0,-9.656,-21.561,-46.443,316.163,-60.071,256.092,0.0,,,256.092,0.0,256.092,0.0,0.0,256.092,256.092,-53.46,213.756,1.2,1.2,0.95,215.572,1.19,1.19,0.94,
09/27/2008,870.355,,-484.716,,385.639,,-171.276,,,,,,214.363,-2.951,-8.77,0.0,-8.77,12.744,-1.023,211.412,-40.168,171.244,0.0,,,171.244,0.0,171.244,0.0,0.0,171.244,171.244,,206.634,0.83,0.83,0.83,208.107,0.82,0.82,0.82,
12/27/2008,1048.246,,-617.613,,430.633,0.0,-194.215,144.01,,,,50.205,236.418,-32.072,,,-8.705,40.104,0.673,204.346,-46.613,157.733,0.0,,,157.733,0.0,157.733,0.0,0.0,157.733,157.733,,201.331,0.78,0.78,0.78,201.824,0.78,0.78,0.78,
03/28/2009,436.699,436.699,-240.704,240.704,195.995,0.0,-138.036,83.002,23.225,59.777,55.034,0.0,57.959,1.965,-5.097,0.0,-5.097,2.438,0.694,59.924,-11.386,48.538,0.0,0.0,0.0,48.538,,48.538,0.0,0.373,48.911,49.7391,0.8281,200.352,0.24,0.24,0.248259,200.725,0.24,0.24,0.244126,
06/27/2009,669.104,669.104,-317.49,317.49,351.614,0.0,-152.462,96.209,34.023,62.186,56.253,0.0,199.152,0.689,-5.19,0.0,-5.19,4.836,-0.335,199.841,-37.97,161.871,0.0,0.0,0.0,161.871,,161.871,0.0,0.557,162.428,162.428,0.0,200.296,0.81,0.81,0.81,200.853,0.81,0.81,0.81,
09/26/2009,781.254,781.254,-371.512,371.512,409.742,0.0,-172.859,117.352,45.853,71.499,55.507,0.0,236.883,19.796,-6.36,0.0,-6.36,-11.752,-1.684,256.679,-41.546,215.133,0.0,0.0,0.0,215.133,,215.133,,1.053,216.186,217.1519,0.9659,200.546,1.07,1.07,1.082803,201.599,1.07,1.07,1.074791,
12/26/2009,1059.383,1059.383,-572.623,572.623,486.76,0.0,-194.743,123.161,52.421,70.74,71.582,0.0,292.017,0.191,-7.044,0.0,-7.044,10.518,-3.665,292.208,-13.8,278.408,0.0,0.0,0.0,278.408,0.0,278.408,0.0,0.0,278.408,276.546396,-1.861604,200.385,1.39,1.39,1.380075,201.584,1.38,1.38,1.370765,
03/27/2010,431.067,431.067,-200.158,200.158,230.909,0.0,-147.561,85.078,17.4,67.678,62.483,0.0,83.348,-37.825,-6.879,0.0,-6.879,46.537,-1.833,45.523,-8.194,37.329,0.0,0.0,0.0,37.329,,37.329,0.0,1.165,38.494,34.07075,-4.42325,199.926,0.19,0.19,0.170417,201.091,0.19,0.19,0.168004,
06/26/2010,728.765,728.765,-337.113,337.113,391.652,0.0,-189.609,116.272,42.44,73.832,73.337,0.0,202.043,-37.634,-5.791,0.0,-5.791,43.605,-0.18,164.409,-29.593,134.816,0.0,0.0,0.0,134.816,,134.816,0.0,1.154,135.97,135.6645,-0.3055,198.948,0.68,0.68,0.681909,200.102,0.67,0.67,0.668473,
09/25/2010,692.364,692.364,-348.344,348.344,344.02,0.0,-177.383,107.871,41.002,66.869,69.512,0.0,166.637,44.279,-5.695,0.0,-5.695,-35.527,-3.057,210.916,68.636,279.552,0.0,0.0,0.0,279.552,,279.552,0.0,-0.823,278.729,164.8104,-113.9186,194.482,1.44,1.44,0.847433,195.305,1.43,1.43,0.846714,
12/25/2010,837.714,837.714,-457.921,457.921,379.793,0.0,-195.145,123.216,43.77,79.446,71.929,0.0,184.648,-28.224,-6.652,0.0,-6.652,33.763,1.113,156.424,-23.517,132.907,0.0,0.0,0.0,132.907,,132.907,,0.0,132.907,133.57,0.663,194.043,0.68,0.68,0.688353,194.858,0.68,0.68,0.683402,
03/26/2011,507.834,507.834,-269.46,269.46,238.374,0.0,-163.621,93.143,19.956,73.187,70.478,0.0,74.753,22.173,-7.214,0.0,-7.214,-12.14,-2.819,96.926,-1.444,95.482,0.0,0.0,0.0,95.482,,95.482,,0.798,96.28,95.3089,-0.9711,193.922,0.49,0.49,0.491481,194.72,0.49,0.49,0.485013,
06/25/2011,674.099,674.099,-351.999,351.999,322.1,0.0,-190.509,119.994,34.098,85.896,70.515,0.0,131.591,-4.519,-7.639,0.0,-7.639,14.611,-2.453,127.072,-17.595,109.477,0.0,0.0,0.0,109.477,,109.477,,0.0,109.477,107.9313,-1.5457,194.051,0.56,0.56,0.556201,194.875,0.56,0.56,0.552068,
09/24/2011,666.993,666.993,-322.662,322.662,344.331,0.0,-196.997,124.061,35.31,88.751,72.936,0.0,147.334,27.702,-8.464,0.0,-8.464,-14.893,-4.345,175.036,-24.655,150.381,0.0,0.0,0.0,150.381,,150.381,,0.716,151.097,148.7856,-2.3114,194.112,0.77,0.77,0.766494,194.828,0.77,0.77,0.758136,
12/31/2011,909.644,909.644,-475.857,475.857,433.787,0.0,-233.698,149.043,55.66,93.383,84.655,0.0,200.089,-14.962,-9.494,0.0,-9.494,24.523,-0.067,185.127,-19.571,165.556,0.0,0.0,0.0,165.556,0.0,165.556,0.0,0.0,165.556,157.04295,-8.51305,194.319,0.85,0.85,0.808171,195.1,0.85,0.85,0.806366,
03/31/2012,556.597,556.597,-272.838,272.838,283.759,0.0,-193.426,113.707,23.591,90.116,79.719,0.0,90.333,9.223,-9.671,0.0,-9.671,1.989,-1.541,99.556,-12.698,86.858,0.0,0.0,0.0,86.858,,86.858,0.0,0.0,86.858,86.45175,-0.40625,194.742,0.45,0.45,0.44393,195.673,0.44,0.44,0.437924,
06/30/2012,718.154,718.154,-296.341,296.341,421.813,0.0,-217.807,137.504,38.258,99.246,80.303,0.0,204.006,3.43,-8.62,0.0,-8.62,7.771,-2.581,207.436,-21.532,185.904,0.0,0.0,0.0,185.904,,185.904,0.0,0.0,185.904,184.54095,-1.36305,194.849,0.95,0.95,0.947097,196.261,0.95,0.95,0.943055,
09/29/2012,672.376,672.376,-313.321,313.321,359.055,0.0,-198.993,116.504,30.102,86.402,82.489,0.0,160.062,2.565,-7.987,0.0,-7.987,6.364,-0.942,162.627,-22.279,140.348,0.0,0.0,0.0,140.348,,140.348,0.0,0.0,140.348,140.2102,-0.1378,194.912,0.72,0.72,0.719351,196.161,0.72,0.72,0.719298,
12/29/2012,768.548,768.548,-394.694,394.694,373.854,0.0,-224.095,140.832,46.806,94.026,83.263,0.0,149.759,5.151,-8.83,0.0,-8.83,3.898,-0.219,154.91,-25.616,129.294,0.0,0.0,0.0,129.294,0.0,129.294,0.0,0.0,129.294,129.294,0.0,195.101,0.66,0.66,0.66,196.275,0.66,0.66,0.66,
03/30/2013,531.957,531.957,-255.824,255.824,276.133,0.0,-196.207,108.518,22.249,86.269,87.689,0.0,79.926,1.708,-8.898,0.0,-8.898,8.348,-1.158,81.634,7.032,88.666,0.0,0.0,0.0,88.666,0.0,88.666,0.0,0.827,89.493,72.28295,-17.21005,195.63,0.45,0.45,0.369488,196.457,0.45,0.45,0.362398,
06/29/2013,696.563,696.563,-312.923,312.923,383.64,0.0,-213.754,117.522,29.483,88.039,96.232,0.0,169.886,36.699,-8.179,0.0,-8.179,-27.451,-1.069,206.585,-34.094,172.491,0.0,0.0,0.0,172.491,0.0,172.491,0.0,0.73,173.221,172.43255,-0.78845,195.57,0.88,0.88,0.881692,196.3,0.88,0.88,0.875983,
09/28/2013,643.637,643.637,-290.748,290.748,352.889,0.0,-201.14,112.713,26.251,86.462,88.427,0.0,151.749,9.051,-8.435,0.0,-8.435,0.822,-1.438,160.8,26.869,187.669,0.0,0.0,0.0,187.669,0.0,187.669,0.0,-0.975,186.694,134.9677,-51.7263,195.325,0.96,0.96,0.69099,196.3,0.96,0.96,0.69099,
12/28/2013,759.694,759.694,-365.057,365.057,394.637,0.0,-222.166,129.593,34.922,94.671,92.573,0.0,172.471,32.068,-9.759,0.0,-9.759,-17.258,-5.051,204.539,-40.954,163.585,0.0,0.0,0.0,163.585,0.0,163.585,0.0,0.0,163.585,161.24695,-2.33805,195.181,0.84,0.84,0.826141,196.338,0.83,0.83,0.818092,
03/29/2014,583.221,583.221,-252.387,252.387,330.834,0.0,-210.465,114.301,24.428,89.873,96.164,0.0,120.369,22.098,-9.768,0.0,-9.768,-12.814,0.484,142.467,-23.649,118.818,0.0,0.0,0.0,118.818,0.0,118.818,0.0,0.77,119.588,114.08095,-5.50705,195.09,0.61,0.61,0.584761,195.86,0.61,0.61,0.581883,
06/28/2014,777.848,777.848,-333.363,333.363,444.485,0.0,-225.731,127.327,34.918,92.409,98.404,0.0,218.754,-10.034,-9.67,0.0,-9.67,20.378,-0.674,208.72,-26.737,181.983,0.0,0.0,0.0,181.983,0.0,181.983,0.0,1.184,183.167,176.63085,-6.53615,193.771,0.94,0.94,0.911544,194.955,0.93,0.93,0.896474,
09/27/2014,706.283,706.283,-308.037,308.037,398.246,0.0,-222.742,123.744,33.112,90.632,98.998,0.0,175.504,-2.842,-9.344,0.0,-9.344,12.703,-0.517,172.662,-319.496,-146.834,0.0,0.0,0.0,-146.834,0.0,-146.834,0.0,0.0,-146.834,-171.3016,-24.4676,192.239,-0.76,-0.76,-0.891087,192.239,-0.76,-0.76,-0.891087,
12/27/2014,803.306,803.306,-372.458,372.458,430.848,0.0,-254.848,153.294,54.175,99.119,101.554,0.0,176.0,23.896,-6.803,0.0,-6.803,-15.967,-1.126,199.896,10.349,210.245,0.0,0.0,0.0,210.245,0.0,210.245,0.0,0.0,210.245,161.703,-48.542,191.322,1.1,1.1,0.845188,192.356,1.09,1.09,0.837645,
03/28/2015,585.394,585.394,-241.272,241.272,344.122,0.0,-232.424,126.422,27.672,98.75,106.002,0.0,111.698,-35.502,-8.024,0.0,-8.024,44.264,-0.738,76.196,-9.403,66.793,0.0,0.0,0.0,66.793,0.0,66.793,0.0,-0.579,66.214,60.2419,-5.9721,191.762,0.35,0.35,0.314149,192.341,0.35,0.35,0.314149,
06/27/2015,773.83,773.83,-354.58,354.58,419.25,0.0,-252.586,143.346,45.794,97.552,109.24,0.0,166.664,6.894,-7.42,0.0,-7.42,0.487,0.039,173.558,-35.805,137.753,0.0,0.0,0.0,137.753,0.0,137.753,0.0,0.499,138.252,143.7938,5.5418,191.101,0.72,0.72,0.752449,191.6,0.72,0.72,0.748924,
09/26/2015,679.69,679.69,-317.5,317.5,362.19,0.0,-236.733,130.944,36.887,94.057,105.789,0.0,125.457,39.434,-6.851,0.0,-6.851,-30.573,-2.01,164.891,-45.592,119.299,0.0,0.0,0.0,119.299,0.0,119.299,0.0,0.0,119.299,119.0897,-0.2093,190.342,0.63,0.63,0.625662,190.822,0.63,0.63,0.625662,
12/26/2015,781.358,781.358,-368.215,368.215,413.143,0.0,-267.381,161.37,56.814,104.556,106.011,0.0,145.762,6.781,-7.358,0.0,-7.358,9.288,-8.711,152.543,-20.16,132.383,0.0,0.0,0.0,132.383,0.0,132.383,0.0,0.0,132.383,132.28845,-0.09455,189.317,0.7,0.7,0.698767,189.847,0.7,0.7,0.698767,
03/26/2016,624.04,624.04,-284.19,284.19,339.85,0.0,-236.047,127.843,32.233,95.61,108.204,0.0,103.803,3.744,-7.428,0.0,-7.428,4.839,-1.155,107.547,-19.455,88.092,0.0,0.0,0.0,88.092,0.0,88.092,0.0,0.154,88.246,84.1769,-4.0691,189.497,0.46,0.46,0.444212,189.651,0.46,0.46,0.438544,
06/25/2016,811.609,811.609,-348.651,348.651,462.958,0.0,-262.284,147.929,44.252,103.677,114.355,0.0,200.674,3.127,-8.455,0.0,-8.455,5.743,-0.415,203.801,-42.737,161.064,0.0,0.0,0.0,161.064,0.0,161.064,0.0,0.464,161.528,160.6165,-0.9115,188.892,0.85,0.85,0.850309,189.356,0.85,0.85,0.845186,
09/24/2016,722.25,722.25,-316.27,316.27,405.98,0.0,-246.364,129.915,32.956,96.959,116.449,0.0,159.616,-9.851,-8.226,0.0,-8.226,19.421,-1.344,149.765,-24.711,125.054,0.0,0.0,0.0,125.054,0.0,125.054,0.0,0.546,125.6,124.18715,-1.41285,188.692,0.66,0.66,0.658147,189.238,0.66,0.66,0.652534,
12/31/2016,887.898,887.898,-408.161,408.161,479.737,0.0,-310.966,182.014,67.702,114.312,128.952,0.0,168.771,8.741,-9.297,0.0,-9.297,1.648,-1.092,177.512,-33.998,143.514,0.0,0.0,0.0,143.514,0.0,143.514,0.0,-1.164,142.35,147.8822,5.5322,188.233,0.756412,0.756412,0.785809,189.127,0.752669,0.752669,0.78192,
04/01/2017,641.51,641.51,-268.704,268.704,372.806,0.0,-255.778,133.576,31.525,102.051,122.202,0.0,117.028,-28.653,-8.444,0.0,-8.444,37.497,-0.4,88.375,150.029,238.404,0.0,0.0,0.0,238.404,0.0,238.404,0.0,0.0,238.404,70.84335,-167.56065,188.333,1.27,1.27,0.37616,189.031,1.26,1.26,0.373581,
07/01/2017,831.486,831.486,-347.356,347.356,484.13,0.0,-274.508,147.26,42.009,105.251,127.248,0.0,209.622,24.705,-9.281,0.0,-9.281,-15.11,-0.314,234.327,-57.348,176.979,0.0,0.0,0.0,176.979,0.0,176.979,0.0,0.735,177.714,177.86285,0.14885,187.757,0.94,0.94,0.947303,188.492,0.94,0.94,0.94079,
09/30/2017,751.244,751.244,-313.721,313.721,437.523,0.0,-263.875,134.243,32.449,101.794,129.632,0.0,173.648,16.266,-9.207,0.0,-9.207,-8.579,1.52,189.914,-38.84,151.074,0.0,0.0,0.0,151.074,0.0,151.074,0.0,0.0,151.074,150.9973,-0.0767,187.616,0.81,0.81,0.804821,188.49,0.8,0.8,0.799593,
12/30/2017,897.319,897.319,-393.837,393.837,503.482,0.0,-320.142,187.59,58.711,128.879,132.552,0.0,183.34,1.115,-9.994,0.0,-9.994,8.772,0.107,184.455,-41.905,142.55,0.0,0.0,0.0,142.55,0.0,142.55,0.0,0.0,142.55,147.54415,4.99415,187.607,0.76,0.76,0.786453,188.915,0.75,0.75,0.776436,
03/31/2018,710.872,710.872,-284.337,284.337,426.535,0.0,-284.333,142.376,25.311,117.065,141.957,0.0,142.202,11.778,-10.227,0.0,-10.227,-0.816,-0.735,153.98,-24.606,129.374,0.0,0.0,0.0,129.374,0.0,129.374,0.0,0.0,129.374,133.01699,3.64299,188.322,0.69,0.69,0.706327,189.292,0.68,0.68,0.699245,
06/30/2018,894.452,894.452,-371.182,371.182,523.27,0.0,-305.762,164.049,43.549,120.5,141.713,0.0,217.508,18.56,-10.995,0.0,-10.995,-2.647,-4.918,236.068,-45.726,190.342,0.0,0.0,0.0,190.342,0.0,190.342,0.0,0.919,191.261,190.47732,-0.78368,188.542,1.01,1.01,1.010265,189.461,1.0,1.0,0.995864,
09/29/2018,810.011,810.011,-329.264,329.264,480.747,0.0,-284.788,145.809,31.14,114.669,138.979,0.0,195.959,5.368,-11.089,0.0,-11.089,6.868,-1.147,201.327,-17.113,184.214,0.0,0.0,0.0,184.214,0.0,184.214,0.0,0.0,184.214,184.84679,0.63279,188.799,0.98,0.98,0.979067,190.005,0.97,0.97,0.97333,
12/29/2018,932.108,932.108,-382.942,382.942,549.166,0.0,-326.493,181.336,55.394,125.942,145.157,0.0,222.673,9.2,-14.837,0.0,-14.837,4.211,1.426,231.873,-41.723,190.15,0.0,0.0,0.0,190.15,0.0,190.15,0.0,0.0,190.15,193.73282,3.58282,188.878,1.01,1.01,1.025703,190.177,1.0,1.0,1.018839,
03/30/2019,766.05,766.05,-314.352,314.352,451.698,0.0,-300.315,154.396,27.615,126.781,145.919,0.0,151.383,14.882,-13.704,0.0,-13.704,-0.314,-0.864,166.265,-26.092,140.173,0.0,0.0,0.0,140.173,0.0,140.173,0.0,0.0,140.173,144.79973,4.62673,189.601,0.74,0.74,0.763708,190.599,0.74,0.74,0.763708,
06/29/2019,954.84,954.84,-379.475,379.475,575.365,0.0,-319.144,170.261,41.523,128.738,148.883,0.0,256.221,19.557,-13.735,0.0,-13.735,-3.413,-2.409,275.778,-52.122,223.656,0.0,0.0,0.0,223.656,0.0,223.656,0.0,0.859,224.515,226.61513,2.10013,189.855,1.18,1.18,1.193622,190.714,1.17,1.17,1.181012,
09/28/2019,934.383,934.383,-366.925,366.925,567.458,0.0,-305.998,157.437,32.668,124.769,148.561,0.0,261.46,-3.693,-12.309,0.0,-12.309,16.296,-0.294,257.767,-29.901,227.866,0.0,0.0,0.0,227.866,0.0,227.866,0.0,0.0,227.866,227.66692,-0.19908,190.102,1.2,1.2,1.197604,190.962,1.19,1.19,1.188957,
12/28/2019,1102.233,1102.233,-462.777,462.777,639.456,0.0,-362.933,200.928,62.648,138.28,162.005,0.0,276.523,10.89,-13.069,0.0,-13.069,4.23,-2.051,287.413,73.379,360.792,0.0,0.0,0.0,360.792,0.0,360.792,0.0,0.0,360.792,247.75994,-113.03206,190.165,1.9,1.9,1.302868,191.225,1.89,1.89,1.298905,
03/28/2020,856.108,856.108,-349.168,349.168,506.94,0.0,-329.458,164.066,26.88,137.186,165.392,0.0,177.482,0.153,-12.026,0.0,-12.026,15.423,-3.55,177.635,-16.455,161.18,0.0,0.0,0.0,161.18,0.0,161.18,0.0,0.0,161.18,163.60678,2.42678,190.803,0.84,0.84,0.857464,191.684,0.84,0.84,0.85266,
