Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Prov For Doubtful Accts,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,92.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,,14.2,14.2,,209.199997,0.0675,0.0675,,209.199997,0.0675,0.0675,0.0675,
03/31/1990,104.119003,,,-48.880001,,,55.239002,,-16.410999,,,,,,,38.827999,-8.348,,8.51,,,-0.162,30.479999,-10.458,,,20.021999,,,,20.021999,,20.021999,,,20.021999,20.021999,,209.395996,0.095,0.095,,209.395996,0.095,0.095,0.095,
06/30/1990,71.981003,,,-44.446999,,,27.534004,,-18.688999,,,,,,,8.845,-8.154,,8.333,,,-0.179,0.691,-0.166,,,0.525,,,,0.525,,0.525,,,0.525,0.525,,209.632004,0.0025,0.0025,,209.632004,0.0025,0.0025,0.0025,
09/30/1990,85.448997,,,-49.971001,,,35.477997,,-16.302,,,,,,,19.176001,-8.315,,8.513,,,-0.198,10.861001,-4.225,,,6.636,,,,6.636001,,6.636,,,6.636,6.636,,210.011993,0.0325,0.0325,,210.011993,0.0325,0.0325,0.0325,
12/31/1990,126.916,,,-56.222,,,70.694,,-18.929001,,,,,,,51.764999,-9.639,,9.849,,,-0.21,42.125999,-14.087,,,28.039,,,,28.038999,,28.039,,,28.039,28.039,,214.923996,0.13,0.13,0.13,214.923996,0.13,0.13,0.13,
03/31/1991,98.121002,,,-54.708,,,43.413002,,-16.742001,,,,,,,26.671,-7.014,,7.285,,,-0.271,19.657,-6.694,,,12.963,,,,12.963,,12.963,,,12.963,12.963,,219.856003,0.06,0.06,,219.856003,0.06,0.06,0.06,
06/30/1991,67.015999,,,-45.117001,,,21.898998,,-16.450001,,,,,,,5.449,-5.59,,6.954,,,-1.364,-0.141,0.04,,,-0.101,0.0,,,-0.101,0.0,-0.101,0.0,,-0.101,-0.101,,220.080002,0.0,0.0,0.0,220.080002,0.0,0.0,0.0,
09/30/1991,60.834999,,,-40.904999,,,19.93,,-13.628,,,,,,,6.302,-5.528,,5.749,,,-0.221,0.774,-0.288,,,0.486,,,,0.486,,0.486,,,0.486,0.486,,220.307999,0.0025,0.0025,,220.307999,0.0025,0.0025,0.0025,
12/31/1991,110.643997,,,-56.547001,,,54.096996,,-19.492001,,,,,,,34.605,-6.652,,7.2,,,-0.548,27.953,-8.906,,,19.047001,,,,19.047,,19.047001,,,19.047001,19.047001,,220.462004,0.085,0.085,0.085,220.462004,0.085,0.085,0.085,
03/31/1992,83.404999,,,-52.627998,,,30.777,,-17.108999,,,,,,,13.668,-7.034,,7.298,,,-0.264,6.634,-2.417,,,4.217,,,,4.217,,4.217,,,4.217,4.217,,220.748001,0.02,0.02,,220.748001,0.02,0.02,0.02,
06/30/1992,69.550003,,,-58.047001,,,11.503002,,-16.294001,,,,,,,-4.791,-6.553,,6.701,,,-0.148,-11.344,3.614,,,-7.73,,,,-7.73,,-7.73,,,-7.73,-7.73,,221.0,-0.035,-0.035,,221.0,-0.035,-0.035,-0.035,
09/30/1992,85.088997,,,-48.332001,,,36.756996,,-18.441999,,,,,,,18.315001,-6.606,,6.731,,,-0.125,11.709001,-3.753,,,7.956,,,,7.956001,,7.956,,,7.956,7.956,,221.179993,0.035,0.035,,221.179993,0.035,0.035,0.035,
12/31/1992,137.173996,,,-48.842999,,,88.330997,,-26.93,,,,,,,61.401001,-7.335,,7.516,,0.0,-0.181,54.066001,-10.196,,,22.870001,0.0,,,43.870001,0.0,22.870001,0.0,,22.870001,22.870001,,221.255996,0.1025,0.1025,0.1025,221.255996,0.1025,0.1025,0.1025,
03/31/1993,129.324005,,,-69.771004,,,59.553001,,-24.055,,,,,,,35.498001,-12.818,,8.368,,,4.45,22.680001,-7.402,,,15.278,-77.403,,,92.681001,0.0,92.681,0.0,,92.681,92.681,,234.119995,0.4,0.07,,234.119995,0.4,0.07,0.07,
06/30/1993,112.471001,,,-61.891998,,,50.579002,,-25.187,,,,,,,25.392,-5.936,,7.975,,,-2.039,19.456,-7.086,,,12.37,0.0,,,12.37,0.0,12.37,0.0,,12.37,12.37,,221.199997,0.055,0.055,,221.199997,0.055,0.055,0.055,
09/30/1993,103.271004,,,-60.174,,,43.097004,,-24.122999,,,,,,,18.974001,-5.833,,6.088,,,-0.255,13.141001,-15.131,,,-1.99,0.0,,,-1.989998,0.0,-1.99,0.0,,-1.99,-1.99,,234.399994,-0.0075,-0.0075,,234.399994,-0.0075,-0.0075,-0.0075,
12/31/1993,131.199005,,,-74.499001,,,56.700004,,-25.495001,,,,,,,31.205,-9.081,,6.992,,0.0,2.089,22.124,-7.777,,,14.347,0.0,,,14.347,0.0,14.347,0.0,,14.347,14.347,,234.800004,0.06,0.06,0.06,234.800004,0.06,0.06,0.06,
03/31/1994,133.628998,,,-74.613998,,,59.014999,,-25.212,,,,,,,33.803001,-6.782,,7.014,,,-0.232,27.021001,-9.959,,,17.062,0.0,,,17.062002,0.0,17.062,0.0,,17.062,17.062,,234.768005,0.0725,0.0725,,234.768005,0.0725,0.0725,0.0725,
06/30/1994,121.061996,,,-71.775002,,,49.286995,,-26.458,,,,,,,22.829,-5.76,,6.703,,,-0.943,17.069,-5.386,,,11.683,0.0,,,11.683,0.0,11.683,0.0,,11.683,11.683,,235.048004,0.05,0.05,,235.048004,0.05,0.05,0.05,
09/30/1994,112.511002,,,-66.089996,,,46.421005,,-25.534,,,,,,,20.886999,-6.428,,7.126,,,-0.698,14.458999,-4.154,,,10.305,0.0,,,10.304999,0.0,10.305,0.0,,10.305,10.305,,235.207993,0.045,0.045,,235.207993,0.045,0.045,0.045,
12/31/1994,115.274002,,,-70.547997,,,44.726005,,-24.907,,,,,,,19.819,-13.702,,5.285,,,8.417,6.117,-4.068,,,2.049,0.0,,,2.049,0.0,2.049,0.0,,2.049,2.049,,235.199996,0.0075,0.0375,0.0375,235.199996,0.0075,0.0375,0.0375,
03/31/1995,102.827003,,,-64.157997,,,38.669006,,-24.306,,,,,,,14.363,-7.953,,8.012,,,-0.059,6.41,-2.33,,,4.08,0.0,,,4.08,0.0,4.08,0.0,,4.08,4.08,,235.511993,0.0175,0.0175,,235.511993,0.0175,0.0175,0.0175,
06/30/1995,113.889999,,,-66.842003,,,47.047997,,-24.802,,,,,,,22.246,-8.799,,9.012,,,-0.213,13.447,-4.394,,,9.053,0.0,,,9.053,0.0,9.053,0.0,,9.053,9.053,,235.639999,0.0375,0.0375,,235.639999,0.0375,0.0375,0.0375,
09/30/1995,99.282997,,,-68.863998,,,30.418999,,-21.634001,,,,,,,8.785,-9.237,,9.247,,,-0.01,-0.452,1.559,,,1.107,0.0,,,1.107,0.0,1.107,0.0,,1.107,1.107,,235.796005,0.005,0.005,,235.796005,0.005,0.005,0.005,
12/31/1995,118.014,,,-70.707001,,,47.306999,,-28.226999,,,,,,,19.08,-9.219,,10.087,,,-0.868,9.861,-3.066,,,6.795,0.0,,,6.795,0.0,6.795,0.0,,6.795,6.795,,236.0,0.03,0.03,0.03,236.0,0.03,0.03,0.03,
03/31/1996,135.707001,,,-69.471001,,,66.236,,-25.339001,,,,,,,40.896999,-9.304,,9.502,,,-0.198,31.593,-11.077,,,20.516001,0.0,,,20.516,0.0,20.516001,0.0,,20.516001,20.516001,,236.399994,0.0875,0.0875,0.0875,236.399994,0.0875,0.0875,0.0875,
06/30/1996,135.087997,,,-68.185997,,,66.902,,-29.775,,,,,,,37.126999,-9.453,,9.6,,,-0.147,27.673999,-10.046,,,17.628,0.0,,,17.627999,0.0,17.628,0.0,,17.628,17.628,,236.647995,0.075,0.075,0.075,236.647995,0.075,0.075,0.075,
09/30/1996,128.550995,,,-68.162003,,,60.388992,,-27.344,,,,,,,33.044998,7.417001,,9.707,,,-17.124001,40.461999,-15.513,,,24.948999,0.0,,,24.948999,0.0,24.948999,0.0,,24.948999,24.948999,,237.067993,0.105,0.105,0.0625,237.067993,0.105,0.105,0.0625,
12/31/1996,169.682007,,,-76.671997,,,93.01001,,-22.42,,,,,,,70.589996,-12.529,,10.164,,,2.365,58.060997,-20.434,,,37.626999,0.0,,,37.626997,0.0,37.626999,0.0,,37.626999,37.626999,,238.0,0.1575,0.1575,0.1575,238.0,0.1575,0.1575,0.1575,
03/31/1997,171.345001,,,-78.194,,,93.151001,,-29.948,,,,,,,63.202999,-9.238,,9.238,,0.0,0.0,53.964999,-19.531,,,34.433998,0.0,,,34.433999,0.0,34.433998,0.0,,34.433998,34.433998,,238.447998,0.145,0.145,0.145,240.192001,0.145,0.145,0.145,
06/30/1997,139.001999,,,-81.377998,,,57.624001,,-27.853001,,,,,,,29.771,-7.967,,7.967,,0.0,0.0,21.804,-8.03,,,13.774,0.0,,,13.774,0.0,13.774,0.0,,13.774,13.774,,238.559998,0.06,0.06,0.06,240.104004,0.055,0.055,0.055,
09/30/1997,158.716995,,,-90.380997,,,68.335999,,-30.205999,,,,,,,38.130001,-11.452,,11.452,,0.0,0.0,26.678001,-9.586,,,17.091999,0.0,,,17.092001,0.0,17.091999,0.0,,17.091999,17.091999,,238.968002,0.07,0.07,0.07,240.916,0.07,0.07,0.07,
12/31/1997,206.074997,,,-103.525002,,,102.549995,,-28.336,,,,,,,74.213997,-12.302,,12.302,,0.0,0.0,61.911997,-19.893999,,,42.018002,0.0,,,42.017998,0.0,42.018002,0.0,,42.018002,42.018002,,239.600006,0.175,0.175,0.175,239.600006,0.175,0.1775,0.1775,
03/31/1998,147.001,,,-102.423,,,44.578,,-21.243,,,,,,,23.335,-12.358,12.358,12.358,,,0.0,10.977,-3.962,,,7.015,,,,7.015,,7.015,,,7.015,7.015,,479.336,0.015,0.015,0.015,481.94,0.015,0.015,0.015,
06/30/1998,137.526,,,-95.522,,,42.004,0.0,-21.722,,,,,,,20.282,-13.778,,13.778,,,,6.504,-2.163,,,4.341,,,,4.341,,4.341,-1.638,0.0,2.703,2.703,,480.196,0.005,0.005,0.005,483.976,0.005,0.005,0.005,
09/30/1998,140.190994,,,-93.410004,,,46.780991,,-31.066,,,,,,,15.715,-14.991,,14.991,,0.0,0.0,0.724,-0.26,,,0.464,0.0,,,0.464,0.0,0.464,-2.73,,-2.266,-2.266,,240.279999,-0.01,-0.01,-0.01,240.279999,-0.01,-0.01,-0.01,
12/31/1998,135.535995,,,-92.978996,,,42.556999,,-39.277,,,,,,,3.28,-86.572001,,16.572001,,0.0,70.0,-83.292001,29.284,,,-54.007999,0.0,,,-54.008001,0.0,-54.007999,-2.73,,-56.737999,-56.737999,,240.800004,-0.235,-0.235,-0.06,240.800004,-0.235,-0.235,-0.06,
03/31/1999,136.364,,,-99.813,,,36.551,,-24.409,,,,,,,12.142,-38.638,18.638,18.638,,,20.0,-26.496,6.141,,,-20.355,,,,-20.355,,-20.355,-2.73,,-23.085,-23.085,,240.984,-0.095,-0.095,-0.095,240.984,-0.095,-0.095,-0.095,
06/30/1999,161.519,,,-96.902,,,64.617,,-23.195,,,,,,,41.422,-18.504,18.504,18.504,,,0.0,22.918,-12.226,,,10.692,,,,10.692,,10.692,-2.73,,7.962,7.962,,250.51,0.03,0.03,0.03,252.736,0.03,0.03,0.03,
09/30/1999,179.935,,,-96.621,,,83.314,,-24.639,,,,,,,58.675,-17.899,17.899,17.899,,,0.0,40.776,-19.264,,,21.512,,,,21.512,,21.512,-2.73,,18.782,18.782,,254.874,0.075,0.075,0.075,256.622,0.075,0.075,0.075,
12/31/1999,546.0,,,-420.0,,,126.0,,-39.0,,,,,,,87.0,-19.0,,19.0,,0.0,0.0,68.0,-37.0,,,31.0,0.0,,,31.0,0.0,31.0,-2.73,,28.27,28.27,,255.199996,0.11,0.11,0.12,255.199996,0.11,0.11,0.12,
03/31/2000,661.0,,,-132.0,,,529.0,,-410.0,,,,,,,119.0,-21.0,21.0,21.0,,,0.0,98.0,-47.0,,,51.0,17.0,,,34.0,,34.0,-3.0,,31.0,31.0,,256.0,0.12,0.185,0.185,262.0,0.12,0.185,0.185,
06/30/2000,748.0,,,-581.0,,,167.0,0.0,-30.0,,,,,,,137.0,-20.0,20.0,20.0,,,0.0,117.0,-50.0,,,67.0,,,,67.0,,67.0,-3.0,,64.0,64.0,,256.0,0.25,0.25,0.25,276.0,0.24,0.24,0.24,
09/30/2000,1820.0,,,-1261.0,,,559.0,0.0,-66.0,,,,,23.0,,493.0,-63.0,28.0,28.0,,,35.0,430.0,-180.0,,,250.0,,,,250.0,,250.0,-3.0,0.0,247.0,247.0,41.6,460.0,0.535,0.535,0.625435,482.0,0.515,0.515,0.601307,
12/31/2000,2351.0,,,-1533.0,,,818.0,,-148.0,,,,,,,670.0,111.0,,24.0,,,-135.0,781.0,-324.0,,,457.0,0.0,,,457.0,0.0,457.0,-3.0,0.0,454.0,454.0,,498.0,0.91,0.91,0.975,522.0,0.875,0.875,0.94,
03/31/2001,3009.0,,,-514.0,,,2495.0,0.0,-1499.0,1482.0,1433.0,,,,17.0,996.0,57.0,,22.0,,,-79.0,1053.0,-389.0,,,664.0,,,,664.0,,664.0,-3.0,0.0,661.0,661.0,11.05,500.0,1.31,1.32,1.3421,526.0,1.25,1.26,1.281008,
06/30/2001,2238.0,,,-587.0,,,1651.0,,-1014.0,,,,,,,637.0,-38.0,25.0,25.0,,0.0,13.0,599.0,-197.0,,,402.0,,,,402.0,,402.0,-1.0,0.0,401.0,401.0,,502.0,0.8,0.8,0.82,536.0,0.75,0.75,0.77,
09/30/2001,1010.0,,,-3082.0,,,-2072.0,0.0,-88.0,,,,,,,-2160.0,-36.0,,18.0,,,18.0,-2196.0,845.0,,,-1351.0,,,,-1351.0,,-1351.0,-2.0,0.0,-1353.0,-1353.0,5.85,500.0,-2.705,-2.705,-2.6933,500.0,-2.705,-2.705,-2.6933,
12/31/2001,1379.0,,,-1033.0,,,346.0,,-127.0,,,,,,,219.0,-65.0,27.0,27.0,,,38.0,154.0,-45.0,,,109.0,0.0,,,109.0,0.0,109.0,-1.0,0.0,108.0,108.0,,498.0,0.215,0.215,0.215,532.0,0.205,0.205,0.205,
03/31/2002,790.0,,,-514.0,,,276.0,,-72.0,,,,,,,204.0,-72.0,49.0,49.0,,,23.0,132.0,-43.0,,,89.0,,,,89.0,,89.0,-1.0,,88.0,88.0,,496.0,0.175,0.175,0.175,526.0,0.17,0.17,0.17,
06/30/2002,1002.0,,,-536.0,,,466.0,,-77.0,,,,,,,389.0,-52.0,48.0,48.0,,,4.0,337.0,-96.0,,,241.0,,,,241.0,,241.0,-2.0,,239.0,239.0,25.0,496.0,0.48,0.48,0.48,518.0,0.465,0.465,0.465,
09/30/2002,938.0,,,-510.0,,,428.0,0.0,-78.0,,,,,,,350.0,-45.0,,49.0,,,-4.0,305.0,-115.0,,,190.0,,,,190.0,,190.0,-1.0,0.0,189.0,189.0,,498.0,0.38,0.38,0.38,516.0,0.37,0.37,0.37,
12/31/2002,1117.0,,,-490.0,,,627.0,,-133.0,,,,,,,494.0,-61.0,57.0,57.0,,2.0,2.0,433.0,-122.0,,,311.0,0.0,,,311.0,0.0,311.0,-2.0,0.0,309.0,309.0,6.0,498.0,0.625,0.625,0.625,516.0,0.605,0.605,0.605,
03/31/2003,1255.0,,,-541.0,,,714.0,,-88.0,,,,,,,626.0,-26.0,60.0,60.0,,0.0,-34.0,600.0,-228.0,,,372.0,-47.0,,,419.0,,419.0,-1.0,,418.0,418.0,5.0,498.0,0.84,0.745,0.745,516.0,0.815,0.725,0.725,
06/30/2003,1277.0,,,-598.0,,,679.0,,-86.0,,,,,,,593.0,-121.0,68.0,68.0,,,53.0,472.0,-170.0,,,302.0,,,,302.0,,302.0,-1.0,,301.0,301.0,13.0,500.0,0.605,0.605,0.605,504.0,0.6,0.6,0.6,
09/30/2003,1340.0,,,-618.0,,,722.0,0.0,-75.0,,,,,,,647.0,-168.0,,59.0,,,109.0,479.0,-203.0,,,276.0,,,,276.0,,276.0,-2.0,0.0,274.0,274.0,69.55,500.0,0.545,0.545,0.6841,502.0,0.545,0.545,0.683546,
12/31/2003,1278.0,,,-584.0,,,694.0,,-192.0,,,,,,,502.0,-79.0,,66.0,,-6.0,19.0,423.0,-128.0,,,295.0,0.0,,,295.0,0.0,295.0,-1.0,0.0,294.0,294.0,,500.0,0.59,0.59,0.615,504.0,0.585,0.585,0.61,
03/31/2004,1460.0,,,-644.0,,,816.0,,-79.0,,,,,,,737.0,-132.0,63.0,63.0,,0.0,69.0,605.0,-212.0,,,393.0,,,,393.0,,393.0,-1.0,,392.0,392.0,45.85,504.0,0.78,0.78,0.865,508.0,0.775,0.775,0.86,
06/30/2004,1443.0,,,-664.0,,,779.0,,-92.0,,,,,,,687.0,-62.0,66.0,66.0,,,-4.0,625.0,-219.0,,,406.0,,,,406.0,,406.0,-1.0,,405.0,405.0,,504.0,0.8,0.8,0.8,508.0,0.795,0.795,0.795,
09/30/2004,1562.0,,,-717.0,,,845.0,,-98.0,,,,,,,747.0,-147.0,131.0,131.0,,,16.0,600.0,-199.0,,,401.0,,,,401.0,,401.0,-2.0,,399.0,399.0,,500.0,0.795,0.795,0.795,506.0,0.79,0.79,0.79,
12/31/2004,1616.0,,,-610.0,,,1006.0,,-214.0,,,,,,,792.0,-144.0,,92.0,,4.0,48.0,648.0,-241.0,,,404.0,1.0,,,406.0,0.0,405.0,-1.0,0.0,404.0,404.0,,488.0,0.83,0.83,0.915,492.0,0.82,0.82,0.915,
03/31/2005,1526.0,,,-609.0,,,917.0,,-102.0,,,,,,,815.0,-48.0,47.0,52.0,-5.0,-1.0,2.0,767.0,-276.0,,,491.0,0.0,,,491.0,0.0,491.0,-1.0,0.0,490.0,490.0,17.0,474.0,1.035,1.035,1.07,478.0,1.025,1.025,1.06,
06/30/2005,1394.0,,,-539.0,,,855.0,,-98.0,,,,,,,757.0,-58.0,51.0,51.0,,0.0,7.0,699.0,-260.0,,,439.0,-68.0,,,507.0,0.0,507.0,-1.0,0.0,506.0,506.0,,472.0,1.07,0.93,0.93,477.0,1.06,0.92,0.92,
09/30/2005,1525.0,,,-542.0,,,983.0,,-87.0,,,,,,,896.0,-28.0,44.0,51.0,-7.0,0.0,-16.0,868.0,-336.0,,,532.0,-66.0,,,598.0,0.0,598.0,-2.0,0.0,596.0,596.0,71.93,471.0,1.27,1.13,1.28,476.0,1.25,1.12,1.27,
12/31/2005,1742.0,,,-405.0,,,1337.0,,-192.0,,,,,,,1145.0,-74.0,,52.0,-17.0,1.0,38.0,1071.0,-460.0,,,611.0,-264.0,,,875.0,0.0,875.0,-1.0,0.0,874.0,874.0,,464.0,1.885,1.315,1.2,469.0,1.865,1.305,1.19,
03/31/2006,1701.0,,,-617.0,,,1084.0,,-105.0,,,,,,,979.0,-66.0,48.0,53.0,-5.0,0.0,18.0,913.0,-348.0,,,565.0,-96.0,,,661.0,0.0,661.0,-1.0,0.0,660.0,660.0,8.19,460.0,1.43,1.23,1.25,465.0,1.42,1.22,1.24,
