Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
11/30/1982,,,,,,,,,,,,,0.861328,,
02/28/1983,,,,,,,,,,,,,0.90625,,
05/31/1983,,,,,,,,,,,,,1.023438,,
08/31/1983,,,,,,,,,,,,,1.046875,,
11/30/1983,,,,,,,,,,,,,1.226562,,
02/29/1984,,,,,,,,,,,,,1.078125,,
05/31/1984,,,,,,,,,,,,,0.929688,,
08/31/1984,,,,,,,,,,,,,1.21875,,
11/30/1984,,,,,,,,,,,,,1.3125,,
02/28/1985,,,,,,,,,,,,,1.660156,,
05/31/1985,,,,,,,,,,,,,1.796875,,
08/31/1985,,,,,,,,,,,,,1.601562,,
11/30/1985,,,,,,,,,,,,,1.71875,,
02/28/1986,,,,,,,,,,,,,1.882812,,
05/31/1986,,,,,,,,,,,,,2.351562,,
08/31/1986,,,,,,,,,,,,,2.21875,,
11/30/1986,,,,,,,,,,,,,2.09375,,
02/28/1987,,,,,,,,,,,,,2.328125,,
05/31/1987,,,,,,,,,,,,,2.296875,,
08/31/1987,,,,,,,,,,,,,2.601562,,
11/30/1987,,,,,,,,,,,,,1.65625,,
02/29/1988,,,,,,,,,,,,,1.992188,,
05/31/1988,,,,,,,,,,,,,2.007812,,
08/31/1988,,,,,,,,,,,,,1.804688,,
11/30/1988,,,,,,,,,,,,,1.929688,,
02/28/1989,,,,,,,,,,,,,2.1875,,
05/31/1989,,,,,,,,,,,,,2.601562,,
08/31/1989,,,,,,,,,,,,,2.929688,,
11/30/1989,,2707.120422,2707.120422,2707.120422,3.261475,3.261475,,,,,,,2.78125,2707.120422,
02/28/1990,,2618.66179,2914.740292,2409.365062,2.812238,2.812238,,,,,,,2.539062,2409.405819,
05/31/1990,,2552.901074,2781.245583,2440.16482,3.127291,3.127291,,,,,,,2.921875,2781.385756,
08/31/1990,16.065141,2849.972107,3158.20188,2496.851131,2.963352,2.963352,0.465079,11.763708,,0.453601,7.736871,9.652848,2.851562,2743.146411,
11/30/1990,17.37069,2826.82163,3088.219415,2619.967623,3.212468,3.212468,0.500783,13.406198,,0.498061,,10.658665,3.148438,3088.572039,
02/28/1991,20.833333,3363.878234,4034.611136,3019.004917,3.783635,,0.604493,15.780175,,0.591095,,12.448979,3.90625,3768.480244,
05/31/1991,21.103896,3938.798228,4291.523495,3660.794868,3.809711,3.809711,0.611393,17.984093,,0.599912,,12.585677,4.0625,3934.257478,
08/31/1991,21.756329,4030.80997,4222.565594,3857.274389,3.912998,3.912998,0.629849,19.980585,,0.627141,,13.148962,4.296875,4222.565589,
11/30/1991,20.108696,3999.537921,4222.565594,3530.291223,3.625123,3.625123,0.579048,16.334108,,0.582112,,12.281107,4.046875,4017.309599,
02/29/1992,21.577381,4576.336375,4878.806593,4094.228973,3.850334,3.850334,0.6289,23.228535,,0.614027,,12.887133,4.53125,4370.928711,
05/31/1992,19.109195,4139.742076,4401.696461,3694.038216,3.411724,3.411724,0.562669,21.268956,,0.540265,,11.256469,4.15625,3943.951717,
08/31/1992,21.558989,4165.233339,4651.609962,3605.50647,3.82941,3.82941,0.634143,14.013076,,0.618093,,12.889345,4.796875,4620.2246,
