Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1992,,,,,,,,,,,,,,,,,,,
06/30/1992,,,,,,,,,,,,,,,,,,,
09/30/1992,,,,,,,,,,,,,,,,,,,
12/31/1992,,,,,,,,,,,,,,,,,,,
03/31/1993,,-1.278,0.0,0.0,2.452,,16.251,15.088303,,,,,,,,,,,
06/30/1993,142.712627,-3.248,0.0,0.483,2.11,142.057627,26.817,7.868143,0.014853,1.679387,11.509165,12.128202,,,,,2.138289,,
09/30/1993,187.03125,-1.548,0.0,0.513,2.556,188.55225,30.73,8.317605,0.013556,2.029102,13.055827,13.780038,,,,,2.837706,,
12/31/1993,249.375,-6.767,0.0,0.571,2.0,245.179,35.597,5.618451,0.008157,2.333083,13.999829,14.792097,,,251.655,247.459,3.689937,,
03/31/1994,252.65625,-4.363,0.0,0.577,1.0,249.87025,36.816001,2.71621,0.004002,2.175338,12.93927,13.663819,,,255.081758,252.295758,3.76054,,
06/30/1994,263.16,-1.753,0.0,0.601,7.67,269.678,46.329999,16.555148,0.028441,2.084502,12.586484,13.272208,,,265.757999,272.275999,4.048467,,
09/30/1994,319.226989,-2.011,0.0,1.263,14.767,333.24599,58.763,25.129759,0.044313,2.295953,13.833374,14.827408,434.107688,,323.163738,337.182739,5.000484,,
12/31/1994,172.764376,-2.317,0.0,1.7,12.515,184.662376,63.121,19.826999,0.067772,1.140715,6.661942,7.043881,-32.200219,,175.231873,187.129873,2.77114,,
03/31/1995,235.342257,-4.501,0.0,1.896,12.922999,245.660256,66.29,19.494644,0.052605,1.428664,8.495945,9.057935,-100.307576,,237.952005,248.270004,3.685666,,
06/30/1995,253.657251,-4.452,0.0,2.172,15.832,267.209251,72.657002,21.790054,0.059249,1.476677,8.771888,9.438021,38.336331,,256.602499,270.154499,4.005621,,
09/30/1995,173.013752,-3.011,0.0,1.932,16.255,188.189752,75.818998,21.439217,0.086376,1.045673,6.971023,7.533617,17.064276,,175.008745,190.184745,2.820003,,
12/31/1995,110.39925,-5.981,0.0,2.017,11.984,118.41925,75.270998,15.921139,0.1012,0.653838,5.161005,5.786994,9.508239,19.01284,110.5165,118.5365,1.7745,,
03/31/1996,140.058752,-6.616,0.0,2.074,9.518,145.034752,74.957,12.697947,0.065626,0.769309,6.309425,7.124564,11.382445,18.983687,140.760002,145.736001,2.17333,,
06/30/1996,191.254994,-7.902,0.0,2.271,21.113999,206.737993,89.333999,23.634898,0.102129,1.085672,9.174084,10.44395,50.181385,-386.292109,195.213504,210.696504,3.096068,,
09/30/1996,151.684995,-6.369,0.0,2.499,27.671,175.485995,99.737,27.743967,0.157682,0.878748,6.882344,7.786919,-43.247754,-21.047315,153.283505,177.084506,2.628044,,
12/31/1996,178.7805,-11.981,0.0,2.295,14.855999,183.9505,91.718998,16.197298,0.080761,0.893402,6.689352,7.547307,15.782519,24.620844,181.900545,187.070544,2.743782,,
04/05/1997,183.892494,-12.361,0.0,1.139,15.807,188.477495,95.235999,16.597715,0.083867,0.89564,6.563501,7.367007,22.83297,47.539861,187.055001,191.640001,2.783769,,
07/05/1997,236.862377,-10.954,0.0,1.034,16.367,243.309376,99.508999,16.447758,0.067268,1.095337,7.875364,8.764747,16.368892,26.052674,243.348378,249.795377,3.576242,,
