Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/30/2019,25.1,,27.0,27.98,23.75,7012.70155,43.448275,40.0,
12/31/2019,28.4,13.14741,25.0,37.02,20.46,7970.983071,43.7074,40.17292,
03/31/2020,26.55,-6.514085,28.9,34.6,17.7,7519.815786,43.848484,40.305614,
06/30/2020,57.77,117.589454,26.44,60.0,25.85,16641.05936,206.067364,196.709259,
09/12/2020,84.04,,98.1065,98.1065,83.58,24261.3924652,239.4274,229.9517,
