Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
05/31/2008,0.0,92.3,0.0,92.3,0.0,112.3,0.0,112.3,,0.0,3.20475,0.0,3.20475,0.0,0.908796,0.0,0.908796,
08/31/2008,0.0,92.1,0.0,92.1,0.0,84.2,0.0,84.2,,0.0,3.441961,0.0,3.441961,0.0,0.97752,0.0,0.97752,
11/30/2008,0.0,79.2,0.0,79.2,0.0,122.8,0.0,122.8,,0.0,3.382158,0.0,3.382158,0.0,0.869517,0.0,0.869517,
02/28/2009,0.0,78.7,0.0,78.7,0.0,122.2,0.0,122.2,,0.0,4.12409,0.0,4.12409,0.0,0.979282,0.0,0.979282,
05/31/2009,0.0,119.3,0.0,119.3,0.0,96.8,0.0,96.8,,0.0,5.130741,0.0,5.130741,0.0,1.419985,0.0,1.419985,
08/31/2009,0.0,104.4,0.0,104.4,0.0,83.2,0.0,83.2,,0.0,4.150598,0.0,4.150598,0.0,1.237861,0.0,1.237861,
11/30/2009,0.0,59.5,0.0,59.5,0.0,61.0,0.0,61.0,,0.0,2.205991,0.0,2.205991,0.0,0.681667,0.0,0.681667,
02/28/2010,0.0,46.9,0.0,46.9,0.0,44.3,0.0,44.3,142.0,0.0,1.82044,0.0,1.82044,0.0,0.57942,0.0,0.57942,
05/31/2010,0.0,35.5,0.0,35.5,0.0,33.3,0.0,33.3,,0.0,1.545225,0.0,1.545225,0.0,0.449589,0.0,0.449589,
08/31/2010,0.0,35.7,0.0,35.7,0.0,40.7,0.0,40.7,,0.0,1.469196,0.0,1.469196,0.0,0.453212,0.0,0.453212,
11/30/2010,0.0,36.2,0.0,36.2,0.0,33.4,0.0,33.4,,0.0,1.331372,0.0,1.331372,0.0,0.438373,0.0,0.438373,
02/28/2011,0.0,18.7,40.8,59.5,0.0,11.4,0.0,11.4,4.1,0.0,0.732787,1.598809,2.331596,0.0,0.260896,0.569228,0.830124,
