Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
02/28/1995,,,,,,,,,,,,,,12066.189228,,,,
05/31/1995,,,,,,,,,,,,,,14505.216827,,,,
08/31/1995,,,,,,,,,,,,,,15694.184837,,,,
11/30/1995,,,,,,,,,,,,,,15634.866486,,,,
02/29/1996,,,,,,,,,,,,,,16684.21457,,,,
05/31/1996,,,,,,,,,,,,,,18148.807686,,,,
08/31/1996,,,,,,,,,,,,,,15122.000122,,,,
11/30/1996,19578.634934,-6544.0,1145.0,865.0,189000.0,204044.634934,201567.0,93.765348,0.926268,10.421801,,65.461866,19.327899,20561.696701,205027.696701,178.147659,,
02/28/1997,22470.443306,-5673.0,1027.0,999.0,215168.0,233991.443306,228123.0,94.321046,0.919555,10.413299,,73.008251,21.410142,23243.391319,234764.391319,199.805173,,
05/31/1997,24333.235229,-4331.0,800.0,999.0,214580.0,236381.235229,227735.0,94.223549,0.907771,9.714337,,71.242084,20.815537,25332.887756,237380.887756,201.572482,,
08/31/1997,28484.994812,-9386.0,800.0,999.0,230667.0,251564.994812,244453.0,94.36047,0.916928,8.831492,,67.697792,20.986485,29357.163506,252437.163506,212.507769,,
11/30/1997,32300.131714,-8255.0,808.0,999.0,243653.0,269505.131714,258608.0,94.217116,0.904076,8.343778,17.784422,61.983701,20.497804,33244.245663,270449.245663,226.585724,,
02/28/1998,41947.397114,-6198.0,807.0,999.0,282777.0,320332.397114,298300.0,94.796178,0.882761,7.636526,,70.371792,23.352949,43030.85865,321415.85865,266.562493,,
05/31/1998,45875.221504,-9271.0,807.0,1399.0,308613.0,347423.221504,323837.0,95.298869,0.888291,7.573222,,69.595998,26.687911,47823.06765,349371.06765,295.592308,,
08/31/1998,33838.303345,-9820.0,606.0,1399.0,274189.0,300212.303345,289230.0,94.79964,0.913317,8.871967,,62.596394,23.02948,35115.015644,301489.015644,257.564286,,
11/30/1998,39384.844803,-16878.0,614.0,1399.0,244275.0,268794.844803,259793.0,94.026783,0.908779,6.824829,,57.190393,19.903358,40767.736519,270177.736519,237.589372,,
02/28/1999,51638.395,-6225.0,613.0,1399.0,247478.0,294903.395,263714.0,93.84333,0.839183,5.710933,,56.279274,20.732803,52905.6665,296170.6665,258.419702,,
05/31/1999,54694.9455,-10611.0,612.0,1047.0,261931.0,307673.9455,278327.0,94.109088,0.851327,5.625272,,53.968417,20.877651,113224.547205,366203.547205,271.419374,,
08/31/1999,47990.12575,-13382.0,611.0,983.0,260741.0,296943.12575,277169.0,94.07293,0.878084,6.187588,,46.733259,20.017738,49831.404562,298784.404563,265.486197,,
11/30/1999,66622.996875,-12325.0,615.0,983.0,279408.0,335303.996875,297405.0,93.948656,0.833298,5.032857,,43.388198,20.446612,68882.061875,337563.061875,303.54417,,
02/29/2000,79888.874187,-15329.0,490.0,839.0,284966.0,350854.874187,303657.0,93.8447,0.812205,4.391786,,41.3354,20.208206,80781.531161,351747.531161,309.346457,,
05/31/2000,80435.9985,-15956.0,490.0,839.0,271840.0,337648.9985,290789.0,93.483591,0.805096,4.197735,,37.831821,19.162826,81896.193594,339109.193594,300.138046,,
08/31/2000,120663.868196,-17255.0,490.0,839.0,254789.0,359526.868196,274282.0,92.893081,0.708679,2.979574,,38.922471,19.793375,122353.555456,361216.555456,320.548778,,
11/30/2000,70173.257227,-18819.0,545.0,470.0,252018.0,304387.257227,271759.0,92.735843,0.827952,4.337653,,35.848222,16.254793,72912.096197,307126.096197,274.898775,,
02/28/2001,72583.08642,-21678.0,545.0,470.0,284217.0,336137.08642,304438.0,93.357925,0.845539,4.631066,,43.322218,17.501671,73867.204154,337421.204154,301.621349,,
05/31/2001,72165.06561,-27096.0,545.0,470.0,329920.0,376004.06561,350409.0,94.152833,0.877437,5.210334,,54.210505,19.308004,72855.874677,376694.874677,338.723787,,
08/31/2001,59022.01195,-24166.0,345.0,1276.0,323708.0,360185.01195,344973.0,93.835749,0.898727,6.102554,,57.786782,18.335625,59714.714058,360877.714058,325.571253,,
11/30/2001,60661.8885,-201972.0,345.0,1276.0,311799.0,172109.8885,333791.0,93.411446,1.811627,2.8372,,30.015676,8.44877,61549.5,172997.5,157.46458,,
02/28/2002,54090.64928,-25475.0,0.0,1276.0,318921.0,348812.64928,341089.0,93.500817,0.914305,6.448668,,64.823016,16.695991,54668.550599,349390.550599,316.758581,,
05/31/2002,49874.6206,-22212.0,0.0,1276.0,376647.0,405585.6206,399199.0,94.350687,0.92865,8.132104,,78.662843,19.063058,50640.143452,406351.143452,369.685465,,
08/31/2002,46695.18144,-27965.0,0.0,1276.0,337467.0,357473.18144,360159.0,93.699449,0.944034,7.655462,,72.173063,16.691874,47226.741872,358004.741872,327.041331,,
11/30/2002,48923.30508,-236526.0,0.0,1276.0,359759.0,173432.30508,382920.0,93.951478,2.074348,3.544983,,35.001474,7.924711,49569.468,174078.468,160.37505,,
02/28/2003,40157.1401,-29309.0,0.0,2076.0,367353.0,380277.1401,391894.0,93.737847,0.966014,9.469727,,75.541744,16.927538,40524.834559,380644.834559,348.959427,,
05/31/2003,49718.12625,-28058.0,0.0,2776.0,391731.0,416167.12625,417138.0,93.90921,0.941283,8.370531,,88.508534,18.38925,50209.6185,416658.6185,382.951802,,
08/31/2003,53088.78932,-24272.0,0.0,2876.0,392680.0,424372.78932,419263.0,93.659588,0.925319,7.993642,,80.663902,17.900738,53697.93247,424981.93247,390.009805,,
11/30/2003,59961.99488,-29692.0,0.0,2876.0,414169.0,447314.99488,441912.0,93.722053,0.9259,7.459975,,82.560907,17.988298,60990.424,448343.424,412.387429,,
02/29/2004,65595.690213,-33560.0,0.0,66.0,459853.0,491954.690213,485983.0,94.623269,0.934747,7.499802,,83.269243,18.874873,66094.61976,492453.61976,448.188169,,
05/31/2004,58760.781442,-32070.0,0.0,66.0,512836.0,539592.781442,539904.0,94.986516,0.950413,9.182873,,78.156544,19.983438,59415.20307,540247.20307,491.375523,,
08/31/2004,55635.955394,-46243.0,0.0,66.0,529430.0,538888.955394,556916.0,95.064606,0.982447,9.685984,,80.938563,19.653135,56084.5515,539337.5515,491.369952,,
11/30/2004,55169.671137,-364201.0,0.0,66.0,527553.0,218587.671137,555825.0,94.913507,2.413462,3.962098,9.157039,32.149974,7.749687,55737.817489,219155.817489,201.076499,,
02/28/2005,62301.282447,-34068.0,0.0,66.0,589803.0,618102.282447,618364.0,95.381199,0.954216,9.921181,24.855327,91.883794,21.691605,61561.692429,617362.692429,560.249075,,
05/31/2005,53202.515751,-25086.0,0.0,66.0,591650.0,619832.515751,620046.0,95.42034,0.954532,11.650436,22.88387,99.811999,21.879016,52867.554981,619497.554981,570.405357,,
08/31/2005,55078.32249,-171323.0,,66.0,608037.0,491858.32249,636329.0,95.553872,1.236204,8.930162,16.742403,73.741877,17.425718,54534.332699,491314.332699,454.277322,,
11/30/2005,59261.698004,-447985.0,0.0,66.0,673241.0,284583.698004,702489.0,95.836518,2.365705,4.802152,8.789959,40.025837,9.752029,59568.180311,284890.180311,269.064592,,
02/28/2006,63860.512226,-201669.0,,66.0,726669.0,588926.512226,756858.0,96.011273,1.233887,9.222076,15.645878,76.226574,19.550726,63344.887849,588410.887849,550.189068,,
05/31/2006,63899.891575,-205082.0,,66.0,768316.0,627199.891575,800637.0,95.963089,1.224994,9.815351,14.460273,68.210972,19.445044,62883.225877,626183.225877,585.191252,,
08/31/2006,69649.541863,-190093.0,1100.0,66.0,758210.0,638932.541863,792448.0,95.679464,1.186682,9.173535,12.931763,65.889712,19.319441,69452.16035,638735.16035,603.526898,,
11/30/2006,79882.472777,-496024.0,1100.0,66.0,835300.0,420324.472777,870730.0,95.931,1.987274,5.261786,8.203374,46.17428,12.267233,80183.635235,420625.635235,400.737618,,
02/28/2007,79538.374249,-485767.0,1100.0,,893490.0,488361.374249,931444.0,95.925252,1.829567,6.139947,8.721362,48.357399,13.251245,79258.807871,488081.807871,460.004803,,
05/31/2007,89435.721597,-428050.0,1100.0,0.0,882583.0,545068.721597,922094.0,95.715079,1.619214,6.09453,8.748956,50.656944,14.190433,88921.488118,544554.488118,518.278863,,
08/31/2007,66265.067997,-470530.0,1100.0,,859566.0,456401.067997,894816.0,96.060643,1.883357,6.887506,7.138293,42.333834,13.364599,65956.017724,456092.017724,429.573763,,
11/30/2007,55687.590822,-392479.0,1100.0,0.0,681574.0,345882.590822,712843.0,95.61348,1.970536,6.211125,5.628317,101.910015,11.464834,52696.464105,342891.464105,327.450513,,
02/29/2008,46555.301286,-407757.0,1100.0,,658986.0,298884.301286,692266.0,95.192599,2.20482,6.419984,4.998232,138.886757,9.28789,44557.378552,296886.378552,270.409737,,
05/31/2008,49045.11735,-447506.0,1100.0,,563380.0,166019.11735,597873.0,94.230715,3.393465,3.385028,3.199382,2243.501586,4.971674,47201.556193,164175.556193,149.719808,,
08/31/2008,45286.816248,-444293.0,1100.0,,503722.0,105815.816248,539487.0,93.370554,4.760366,2.33657,2.263198,,3.052526,43770.402215,104299.402215,95.402153,,
11/30/2008,15452.076312,-237216.0,19155.0,0.0,357451.0,154842.076311,408282.0,87.550027,2.308488,10.020794,3.852176,68.574879,4.888309,14915.676808,154305.676808,147.806714,,
03/31/2009,24628.209333,-261670.0,19208.0,685.0,339585.0,122436.209333,388792.0,87.343618,2.773567,4.971381,4.563747,,4.176715,23037.347352,120845.347352,113.198343,,
06/30/2009,38750.906325,-264658.0,9597.0,4877.0,392312.0,180878.906325,443775.0,88.403358,2.168921,4.667734,10.795518,,4.890073,32457.05241,174585.05241,133.077084,,
09/30/2009,41962.849725,-304517.0,9597.0,5875.0,483016.0,235933.849725,535240.0,90.242882,2.047252,5.622446,25.179706,,6.419619,40146.164904,234117.164904,173.621127,,
12/31/2009,40273.618334,-342700.0,9597.0,6092.0,477754.0,191016.618334,530534.0,90.051533,2.501112,4.742971,21.56674,204.953453,5.149945,38391.2,189134.2,140.391952,,
03/31/2010,40961.173881,-355166.0,9597.0,6915.0,525126.0,227433.173881,580305.0,90.49138,2.308924,5.552409,20.563578,55.784443,5.881842,47631.612608,234103.612608,162.630048,,
06/30/2010,32424.542149,-360068.0,9597.0,8146.0,505277.0,195376.542149,564436.0,89.518918,2.58617,6.025576,14.018551,30.700274,4.717417,40575.929683,203527.929683,139.853618,,
09/30/2010,37340.587696,-349501.0,9597.0,8706.0,517305.0,223447.587696,582887.0,88.748763,2.315107,5.98404,16.169592,39.39485,4.726149,35615.720932,221722.720932,147.686119,,
12/31/2010,41142.121205,-334598.0,9597.0,8196.0,488338.0,212675.121205,553745.0,88.188245,2.296169,5.169279,15.144565,34.247201,4.466651,39400.08,210933.08,140.656094,,
03/31/2011,42211.148808,-358468.0,9597.0,8322.0,523403.0,225065.148808,589911.0,88.725757,2.325562,5.331889,17.129549,48.969789,4.632019,40223.443413,223077.443413,145.6672,,
06/30/2011,44387.039735,-363829.0,1508.0,8436.0,503932.0,194434.039735,572075.0,88.08845,2.591789,4.380424,14.761163,39.982324,3.340848,33693.450592,183740.450592,100.793549,,
09/30/2011,26041.061388,-347635.0,1508.0,8266.0,446778.0,134958.061388,516872.0,86.438809,3.310495,5.18251,8.59715,17.420687,2.237368,25246.73067,134163.73067,70.01571,,
12/31/2011,29155.300147,-304541.0,1508.0,8029.0,432212.0,166363.300147,502290.0,86.048299,2.598001,5.706108,11.545791,27.272672,2.747944,27990.5,165198.5,86.333419,,
03/31/2012,38854.556788,-316786.0,1508.0,8268.0,465660.0,197504.556788,536252.0,86.83604,2.357718,5.083176,14.679988,36.568146,3.247576,36863.530459,195513.530459,99.83358,,
06/30/2012,28850.306006,-324257.0,1508.0,8796.0,436355.0,151252.306006,507992.0,85.898006,2.884948,5.242659,12.696408,34.627359,2.466084,27891.83981,150293.83981,76.49039,,
09/30/2012,33062.175827,-311413.0,1508.0,7673.0,454622.0,185452.175827,524094.0,86.744363,2.451424,5.609195,27.812264,,3.075951,31626.892563,184016.892563,93.897916,,
12/31/2012,37743.685392,-303017.0,1508.0,7628.0,450846.0,194708.685392,520583.0,86.604057,2.31549,5.158709,24.296068,376.612544,3.212962,37035.44,194000.44,98.634514,,
03/31/2013,43093.611439,-319044.0,1508.0,7793.0,458862.0,192212.611439,529359.0,86.682573,2.387263,4.460351,21.392611,101.271134,3.140934,42647.004588,191766.004588,98.038504,,
