Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/1989,,,0.0,,20.900999,20.900999,,,,,,,,,,,,
03/31/1990,,,17.933001,,21.997999,21.997999,,,,,,,,,,,,
06/30/1990,,,28.542999,,35.485001,35.485001,,,,,,,,,,,,
09/30/1990,,,37.567001,,37.567001,37.567001,,,,,,,,,,,,
12/31/1990,,,0.0,,18.959,18.959,,,,,,,,,,,,
03/31/1991,,,24.495001,,25.636999,25.636999,,,,,,,,,,,,
06/30/1991,,,-105.143997,,-105.143997,-105.143997,,,,,,,,,,,,
09/30/1991,,,43.59,,43.59,43.59,,,,,,,,,,,,
12/31/1991,,,0.0,,24.76,24.76,,,,,,,,,,,,
03/31/1992,,,-1.064,,23.292,23.292,,,,,,,,,,,,
06/30/1992,,,27.454,,33.889,33.889,,,,,,,,,,,,
09/30/1992,,,14.695,,17.142,17.142,,,,,,,,,,,,
12/31/1992,,,0.0,,31.242001,31.242001,,,,,,,,,,,,
03/31/1993,,,23.841,,39.179001,39.179001,,,,,,,,,,,,
06/30/1993,,,22.688999,,22.688999,22.688999,,,,,,,,,,,,
09/30/1993,,,20.179001,,20.179001,20.179001,,,,,,,,,,,,
12/31/1993,,,0.0,,20.099001,20.099001,,,,,,,,,,,,
03/31/1994,,,23.688,,23.688,23.688,,,,,,,,,,,,
06/30/1994,,,27.516001,,27.516001,27.516001,,,,,,,,,,,,
09/30/1994,,,37.269001,,37.269001,37.269001,,,,,,,,,,,,
12/31/1994,,,0.0,,18.155001,18.155001,,,,,,,,,,,,
03/31/1995,,,16.027,,16.0,16.0,,,,,,,,,,,,
06/30/1995,,,20.563,,20.6,20.6,,,,,,,,,,,,
09/30/1995,,,7.614,,7.614,7.614,,,,,,,,,,,,
12/31/1995,,,0.0,,-162.815994,-162.815994,,,,,,,,,,,,
03/31/1996,,,24.014,,24.014,24.014,,,,,,,,,,,,
06/30/1996,,,28.072001,,28.1,28.1,,,,,,,,,,,,
09/30/1996,,,40.526001,,42.305,42.305,,,,,,,,,,,,
12/31/1996,,,0.0,,43.5,43.5,,,,,,,,,,,,
03/31/1997,,,30.615999,,30.615999,30.615999,,,,,,,,,,,,
06/30/1997,,,27.556,,27.556,27.556,,,,,,,,,,,,
09/30/1997,,,42.325001,,42.325001,42.325001,,,,,,,,,,,,
12/31/1997,,,0.0,,31.909,31.909,,,,,,,,,,,,
03/31/1998,,,15.541,,15.541,15.541,,,,,,,,,,,,
06/30/1998,,,22.198999,,22.199,22.199,,,,,,,,,,,,
09/30/1998,,,9.015,,9.015,9.015,,,,,,,,,,,,
12/31/1998,,,0.0,,-61.148998,-61.148998,,,,,,,,,,,,
03/31/1999,,,-5.745,,-6.698,-6.698,,,,,,,,,,,,
06/30/1999,,,15.72,,15.72,15.72,,,,,,,,,,,,
09/30/1999,,,44.910999,,51.211,51.211,,,,,,,,,,,,
12/31/1999,,,45.074001,,59.474,59.474,,,,,,,,,,,,
03/31/2000,,,47.432999,,40.41,40.41,,,,,,,,,,,,
06/30/2000,,,82.671997,,73.045,73.045,,,,,,,,,,,,
09/30/2000,,,88.209999,,85.589,85.589,,7.14285714285714,,,,,,,,,,
12/31/2000,,,95.127998,,93.228,93.228,,12.4197002141328,,,,,,,,,,
03/31/2001,,,97.835999,,97.836,97.836,,-1.0989010989011,,,,,,,,,,
06/30/2001,,,94.968002,,162.568,162.568,,4.83870967741936,,,,,,,,,,
09/30/2001,,,41.729,,41.729,41.729,,0.663716814159293,,,,,,,,,,
12/31/2001,,,28.77,,28.77,28.77,,-19.0140845070422,,,,,,,,,,
03/31/2002,,,-1.265,,2.534,2.534,,-84.375,,,,,,,,,,
06/30/2002,,,13.929,,13.929,13.929,,114.285714285714,,,,,,,,,,
09/30/2002,,,23.608,,37.408,37.408,,-14.4295302013423,,,,,,,,,,
12/31/2002,,,45.77,,57.637,57.637,,-6.13026819923372,,,,,,,,,,
03/31/2003,,,74.004997,,87.112,87.112,,3.35917312661499,,,,,,,,,,
06/30/2003,,,57.986,,79.686,79.686,,12.5,,,,,,,,,,
09/30/2003,,,73.836998,,68.737,68.737,,25.3943217665615,,,,,,,,,,
12/31/2003,,,58.661999,,58.662,58.662,,7.5085324232082,,,,,,,,,,
