Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2007,,,,,,,,,,,,-3.475875,-3.475875,,,,,
06/30/2007,,,,,,,,,,,,5.256091,5.256091,,,,,
09/30/2007,,,,,,,,,,,,6.043061,6.043061,,,,,
12/31/2007,,,,,,,,,,,,-1.053678,-1.053678,,,,,
03/31/2008,,,,,,,,,,,,-11.398854,-11.398854,,,,,
06/30/2008,,,,,,,,,,,,-50.809905,-50.809905,,,,,
09/30/2008,,,,,,,,,,,,-13.998203,-13.998203,,,,,
12/31/2008,,,,,,,,,,,,-28.656257,-28.656257,,,,,
03/31/2009,,,,,,,-1.327554,-7.640206,,-11.162287,-10.349499,-10.349499,-10.349499,,,,,
06/30/2009,,,,,,,8.188153,2.663016,,0.348432,0.696864,0.696864,0.696864,,,0.0,,
09/30/2009,,,,,,,6.947891,1.985112,,-1.398601,-1.285811,-1.285811,-1.285811,,,,,
12/31/2009,,,,,,,2.318603,-0.981997,,-3.682488,-3.627932,-3.627932,-3.627932,,,,,
03/31/2010,,,-1.93071,1.23228,-0.028181,,7.003065,1.79203,65.090909,-1.933506,-1.933506,-1.933506,-1.933506,,,,,
06/30/2010,,,-0.677966,5.938281,5.161624,,13.020732,8.544856,29.221347,5.25092,5.289673,5.289673,5.289673,,,0.0,,
09/30/2010,,,1.624915,13.71959,13.679749,,14.565258,9.987078,46.036585,7.144176,7.144176,7.144176,7.144176,,0.0,0.0,,
12/31/2010,,,0.868193,9.171388,10.323882,,4.076087,-0.968809,,-3.827977,-3.839792,-3.839792,-3.839792,,,,,
03/31/2011,,,0.403279,8.406631,7.718558,,5.145087,0.414533,,-2.572543,-2.596928,-2.596928,-2.596928,,,,,
06/30/2011,,,1.293709,11.710936,11.901703,,12.1623,8.237333,7.895869,5.525538,5.484759,5.484759,5.484759,,0.738007,0.0,,
09/30/2011,,,2.209477,14.38575,15.323851,,12.968243,9.192803,8.287758,6.489037,6.420214,6.420214,6.420214,,1.060606,0.0,,
12/31/2011,,47.551656,2.165339,11.156167,12.834513,,4.872312,0.504032,27.37069,-1.635305,-1.545699,-1.545699,-1.545699,,,,,
03/31/2012,,35.359439,1.536488,9.698704,10.033058,,1.267147,-3.15043,,-5.196466,-5.208091,-5.208091,-5.208091,,,,,
06/30/2012,,22.700587,1.035873,8.391996,8.860364,,9.58849,5.78529,,3.420867,3.410806,3.410806,3.410806,,0.294118,0.0,22.700587,
09/30/2012,,-11.645325,-0.626308,1.954976,3.254661,,5.843173,2.018367,-280.534351,0.151378,0.060551,0.060551,0.060551,,60.0,0.0,-11.645325,
12/31/2012,,-63.226935,-1.912294,-1.449553,-0.645417,,-0.919329,-5.343599,-225.663717,-7.262698,-7.124799,-7.124799,-7.124799,,,,,
03/31/2013,,-86.284289,-1.844325,-1.412915,-1.15843,,1.651187,-3.027176,5.882353,-4.884761,-4.781562,-4.781562,-4.781562,,,,,
06/30/2013,,-39.41094,-1.475802,-0.508344,0.3486,,11.948805,7.69923,314.516129,4.709529,4.689531,4.689531,4.689531,,0.424628,0.0,-39.41094,
09/30/2013,,-10.632911,-0.502894,2.133678,3.367933,,9.219789,4.966758,96.551724,3.734846,3.705514,3.705514,3.705514,,0.78534,0.0,-10.632911,
12/31/2013,,32.958153,1.534121,7.21832,9.751491,,7.031836,2.519027,111.642743,1.200557,1.500697,1.500697,1.500697,,,0.0,32.958153,
03/31/2014,,28.357651,1.023951,6.27264,8.159378,,0.689972,-4.013339,-340.0,-6.968721,-7.00322,-7.00322,-7.00322,,,,,
06/30/2014,,30.631025,1.841533,8.036049,8.465829,,12.808597,8.77142,41.463415,7.65805,7.638687,7.638687,7.638687,,0.252845,0.0,30.631025,
09/30/2014,,44.492132,3.30539,11.415028,12.166253,,15.270283,11.275206,203.880597,8.709647,8.747515,8.747515,8.747515,,,0.0,44.492132,
12/31/2014,,42.081784,3.084175,10.59961,13.818893,,11.338989,6.711049,,0.246967,0.300655,0.300655,0.300655,,,0.0,42.081784,
03/31/2015,,80.508323,5.897006,17.90279,21.365709,,13.592007,8.608271,,5.936338,5.901487,5.901487,5.901487,,0.587084,0.0,80.508323,
06/30/2015,,71.0403,6.818824,19.56754,23.886111,,19.06395,14.575348,,12.073835,12.033488,12.033488,12.033488,,0.334169,0.0,71.0403,
09/30/2015,,105.403012,16.387081,37.967462,42.883455,,22.976907,18.42616,,15.583155,46.73006,46.73006,46.73006,,,0.0,105.403012,
12/31/2015,,129.202605,18.952696,44.159918,48.494755,,17.231076,11.963258,,10.015494,9.108012,9.108012,9.108012,,9.060773,0.0,129.202605,
03/31/2016,,131.729351,17.982986,43.394358,48.08566,,13.764491,7.919463,-22.276029,6.028066,3.819402,3.819402,3.819402,,36.639676,0.0,131.729351,
06/30/2016,,109.860575,16.38215,39.596627,42.538726,,21.604938,11.281396,-74.324324,9.908472,6.257982,6.257982,6.257982,,36.842105,0.0,109.860575,
09/30/2016,,31.646463,6.542897,15.229956,15.980428,,21.456673,16.382528,-69.974555,15.232523,9.734692,9.734692,9.734692,,36.092715,0.0,31.646463,
12/31/2016,,25.679433,5.587585,12.5784,13.714389,,16.670349,11.102519,,9.765798,4.385771,4.385771,4.385771,,55.090498,0.0,25.679433,
03/31/2017,,25.158082,5.008678,11.611013,12.751849,,9.945407,3.797769,,1.780204,1.174935,1.174935,1.174935,,34.0,0.0,25.158082,
06/30/2017,,27.431182,5.513209,12.635407,13.603337,,19.714229,14.358513,61.601307,12.759792,8.203437,8.203437,8.203437,,35.708692,0.0,27.431182,
09/30/2017,,22.540065,4.733871,10.714358,11.250277,,17.11284,11.496111,-3471.428571,10.031316,6.51581,6.51581,6.51581,,35.045317,0.0,22.540065,
12/31/2017,,24.642097,5.196033,11.654688,12.436247,,12.792297,7.649984,,6.380277,6.115755,6.115755,6.115755,,4.145937,0.0,24.642097,
03/31/2018,,26.082812,5.122685,11.607945,12.027797,,8.702391,2.900797,,2.015058,1.605403,1.605403,1.605403,,20.32967,0.0,26.082812,
06/30/2018,,23.44938,4.715051,11.022278,11.681193,,15.616591,10.624478,,7.933562,6.337571,6.337571,6.337571,,20.116959,0.0,23.44938,
09/30/2018,,24.285482,5.123453,11.595733,11.98328,,15.741162,10.787967,4.438406,9.615559,7.570663,7.570663,7.570663,,21.266541,0.0,24.285482,
12/31/2018,,22.603323,4.644851,9.845425,9.789716,,13.897627,6.052807,,5.271185,4.394243,4.394243,4.394243,,16.636528,0.0,22.603323,
03/31/2019,,25.019297,4.794152,10.419911,10.407621,,13.619773,5.162165,41.831239,3.827302,3.045156,3.045156,3.045156,,20.435967,0.0,25.019297,
06/30/2019,,27.828472,5.448106,11.741817,11.406597,,20.014033,12.910016,52.32,11.87511,9.226451,9.226451,9.226451,,22.304284,0.0,27.828472,
09/30/2019,,27.241213,5.830826,12.094688,11.734525,,20.16696,12.943761,75.862069,11.85413,8.998243,8.998243,8.998243,,24.09192,0.0,27.241213,
12/31/2019,,27.895981,5.921189,11.343249,10.459723,,15.723733,7.907788,56.926952,7.751653,5.887215,5.887215,5.887215,,24.052133,0.0,27.895981,
03/31/2020,,10.541103,1.953826,4.649098,6.131351,,-4.474245,-12.181978,-91.118012,-26.494548,-21.35606,-21.35606,-21.35606,,,,,
06/30/2020,,-17.688592,-3.112535,-3.633715,-1.334334,,-69.084746,-110.983051,-31.318626,-135.79661,-110.305085,-110.305085,-110.305085,,,,,
