Date,Revenue,Rental Income,Base Rent,Recoveries from Tenants,Percentage Rent,Other Rental Income,Real Estate Sales,Com & Fee Earn/Inc from REO,Mortgage Income,Other Operating Income,Operating Expenses,Property Operating Expenses,General & Administrative,Depreciation & Amortization,Provision for Loan Losses,Cost of Real Estate Sold,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Interest Expense,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",FFO Reconciliation,D&A of Con Real Estate,D&A of Uncon Real Estate,D&A from Disc Ops,Impairment of Assets,Disposal of Con Assets,Disposal of Assets from Disc Ops,Abnormal Losses/(Gains),Other FFO Adjustments,Funds from Operations,Other Abnormal Gains/(Losses),Adjusted Funds from Operations,Straight-Line Rent,Stock-Based Compensation,Amortization of Financing Costs,Recurring Capital Expenditure,Accounting Adjustments,Tenant Improv & Leasing Com,Funds Available For Distribution,AFFO Per Diluted Share,FAD Per Diluted Share,Dividend Per Share,AFFO Payout Ratio,FAD Payout Ratio,FFO Payout Ratio,Source: Bloomberg
06/30/2008,82.062,81.982,,,,,,0.0,0.0,0.08,-7.01,1.086,5.924,22.752,,,0.0,52.3,-23.929,23.929,,0.0,28.371,-0.218,26.988,-4.898,,,33.051,,33.051,-6.063,0.0,26.988,26.988,0.0,100.346512,0.27,0.22,0.22,100.394431,0.27,0.22,0.22,,22.79,,0.086,,0.203,-3.255,,,46.812,,46.812,,,,,,,46.812,0.465903,0.465903,0.412125,88.457217,88.457217,88.343387,
09/30/2008,82.223,81.951,,,,,,0.0,0.0,0.272,-6.827,1.73,5.097,22.754,,,0.0,52.642,-23.915,23.915,,0.0,28.727,-0.308,28.634,-6.278,,,34.697,,34.697,-6.063,0.0,28.634,28.634,0.0,100.362872,0.29,0.22,0.22,100.42007,0.29,0.22,0.22,,21.887,,0.957,,0.0,-5.73,,,45.748,,45.748,,,,,,,45.748,0.454997,0.454997,0.4165,91.539143,91.539143,91.372598,
12/31/2008,82.203,82.125,,,,,,0.0,0.0,0.078,-6.647,1.593,5.054,22.735,,,0.0,52.821,-22.726,22.726,,0.0,30.095,-0.307,28.268,-4.544,,,34.332,,34.332,-6.063,,28.269,28.269,0.0,103.258581,0.27,0.23,0.23,103.266636,0.27,0.23,0.23,,22.853,,0.017,,0.0,-4.111,,,47.027,,47.027,,,,,,,47.027,0.454576,0.454576,0.423,93.053653,93.053653,93.852468,
03/31/2009,82.532,81.778,,,,,0.0,0.0,0.0,0.754,-30.853,2.14,5.95,22.763,,,0.0,51.679,-21.41,21.41,,0.0,30.269,-0.303,24.021,-0.118,-0.118,0.0,30.084,,30.084,-6.063,,24.021,23.903,0.0,103.439114,0.23,0.23,0.23,103.445044,0.23,0.23,0.23,,22.682,,0.229,,,-0.198,,,46.734,,46.734,-0.261,1.397,0.341,-0.441,0.311,-0.406,47.675,0.451776,0.460873,0.42525,94.128482,92.270592,94.924466,
06/30/2009,81.301,81.216,,,,,0.0,0.0,0.0,0.085,-29.574,1.786,5.006,22.782,,,0.0,51.727,-21.367,21.367,,0.0,30.36,-0.308,26.497,-2.508,-2.508,0.0,32.56,,32.56,-6.063,,26.497,23.989,0.0,103.446949,0.26,0.23,0.23,103.450457,0.26,0.23,0.23,,22.703,,0.219,,0.0,-2.239,,,47.18,,47.18,-0.316,1.342,0.341,-0.4,0.0,-0.204,47.943,0.456064,0.463439,0.426188,93.449223,91.962004,94.243323,
09/30/2009,81.463,81.036,,,,,0.0,0.0,0.0,0.427,-29.058,1.472,4.906,22.68,,,0.0,52.405,-21.374,21.374,,0.0,31.031,-0.074,27.089,-2.195,-2.195,0.0,33.152,,33.152,-6.063,,27.089,24.894,0.0,103.470512,0.26,0.24,0.24,103.481892,0.26,0.24,0.24,,22.6,,0.279,,-0.015,-1.799,,,48.154,,48.154,-0.233,0.994,0.341,-0.438,0.029,-0.348,48.499,0.465337,0.468671,0.427125,91.788228,91.135288,92.496989,
12/31/2009,81.286,81.116,,,,,0.0,0.0,0.0,0.17,-29.08,1.292,5.084,22.704,,,0.0,52.206,-21.377,21.377,,0.0,30.829,0.007,29.268,-4.495,-4.495,0.0,35.331,,35.331,-6.063,,29.268,24.773,0.0,105.869637,0.276453,0.233995,0.233995,105.942721,0.276262,0.233834,0.233834,,22.625,,0.291,,0.0,-3.809,,,48.375,,48.375,-0.307,0.994,0.341,-0.228,0.047,-0.6,48.622,0.467428,0.469815,0.428,91.564919,91.099768,92.281137,
03/31/2010,82.618,82.512,,,,,0.0,0.0,0.0,0.106,-31.723,1.971,6.711,23.041,,,0.0,50.895,-21.395,21.395,,0.0,29.5,-0.277,24.142,-0.982,-0.982,0.0,30.205,,30.205,-6.063,,24.142,23.16,0.0,103.606241,0.23,0.22,0.22,103.68644,0.23,0.22,0.22,,22.963,,0.25,,,-0.703,,,46.652,,46.652,-0.238,1.761,0.341,-0.643,0.034,-0.292,47.615,0.449933,0.459221,0.429,95.347429,93.419054,95.953014,
06/30/2010,82.397,82.202,,,,,0.0,0.0,0.0,0.195,-31.583,1.646,6.65,23.287,,,0.0,50.814,-21.576,21.576,,0.0,29.238,-0.277,24.985,-2.087,-2.087,0.0,31.048,,31.048,-6.063,,24.985,22.898,0.0,103.612454,0.24,0.22,0.22,103.765828,0.24,0.22,0.22,,23.211,,0.258,,,-1.663,,,46.791,,46.791,-0.505,1.715,0.343,-0.324,0.053,-0.343,47.73,0.450929,0.459978,0.429938,95.344986,93.469249,95.979996,
09/30/2010,86.833,86.749,,,,,0.0,0.0,0.0,0.084,-31.848,1.742,6.165,23.941,,,0.0,54.985,-25.135,25.135,,0.0,29.85,-0.335,25.591,-2.139,-2.139,0.0,31.654,,31.654,-6.063,,25.591,23.452,0.0,103.830029,0.25,0.23,0.23,103.977023,0.25,0.23,0.23,,23.872,,0.26,,,-1.919,,,47.804,,47.804,-0.405,1.347,0.431,-0.438,0.084,-0.238,48.585,0.459755,0.467267,0.431,93.745496,92.238545,94.188771,
12/31/2010,92.245,91.974,,,,,0.0,0.0,0.0,0.271,-32.448,1.769,5.785,24.894,,,0.0,59.797,-25.98,25.131,,0.849,33.817,-0.503,31.814,-4.563,-4.563,0.0,37.877,,37.877,-6.063,,31.814,27.251,0.0,111.746935,0.28,0.24,0.24,112.067874,0.28,0.24,0.24,,24.827,,0.218,,,-4.392,,0.042,52.509,,52.509,-0.465,1.343,0.433,-0.465,0.807,-0.627,53.535,0.468546,0.477702,0.432,92.200045,90.433028,91.032014,
03/31/2011,97.284,97.145,,,,,0.0,0.0,0.0,0.139,-36.183,1.705,7.87,26.608,,,0.0,61.101,-25.122,25.122,,0.0,35.979,-0.368,29.936,-0.388,-0.388,0.0,35.999,,35.999,-6.063,0.0,29.936,29.548,0.0,118.960878,0.25,0.25,0.25,119.109044,0.25,0.25,0.25,,26.546,,0.245,,,-0.129,,0.2,56.798,,56.798,-0.172,2.18,0.376,-0.674,,-0.269,58.239,0.476857,0.488955,0.43275,90.750447,88.50502,90.008451,
06/30/2011,101.62,101.361,,,,,0.0,0.0,0.0,0.259,-38.257,1.597,7.987,28.673,,,0.0,63.363,-25.647,25.647,,0.0,37.716,-0.368,33.185,-1.9,-1.9,0.0,39.248,,39.248,-6.063,,33.185,31.285,0.0,125.999323,0.26,0.25,0.25,126.202047,0.26,0.25,0.25,,28.614,,0.386,0.01,-0.155,-1.096,,,60.944,,60.944,-0.3,2.167,0.474,-0.535,,-0.38,62.37,0.482908,0.494208,0.433688,89.80755,87.75423,90.259911,
09/30/2011,106.23,105.742,,,,,0.0,0.0,0.0,0.488,-40.361,1.657,7.143,31.561,,,0.0,65.869,-28.55,28.55,,0.0,37.319,-0.367,97.837,-3.828,-3.828,0.0,40.78,,40.78,-6.063,,34.717,30.889,0.0,126.376201,0.27,0.24,0.24,126.582609,0.27,0.24,0.24,,86.428,,1.2,0.378,-0.21,-4.319,,,181.314,0.0,181.314,-0.449,1.751,0.486,-0.528,,-0.595,181.979,1.462055,1.467417,0.434625,29.726999,29.618369,30.414088,
12/31/2011,114.007,113.23,,,,,0.0,0.0,0.0,0.777,-44.683,2.384,7.953,34.346,,,0.0,69.324,-28.983,28.983,,0.0,40.341,-0.367,34.941,-1.03,-1.03,0.0,41.004,,41.004,-6.063,,34.941,33.911,0.0,132.35304,0.26,0.26,0.26,132.609319,0.26,0.26,0.26,,34.287,,0.027,,-0.33,-0.875,,0.027,68.077,,68.077,-0.682,1.775,0.546,-0.714,,-0.478,68.524,0.513365,0.516736,0.435562,84.844485,84.291022,85.228491,
03/31/2012,112.305,112.053,,,,,0.0,0.0,0.0,0.252,-45.901,2.155,9.168,34.578,,,0.0,66.404,-28.952,28.952,,0.0,37.452,-0.405,26.071,-2.216,-2.216,0.0,39.263,,39.263,-9.496,3.696,26.071,23.855,0.0,132.5771,0.2,0.18,0.18,132.703954,0.2,0.18,0.18,,34.511,,0.724,0.0,,-0.611,,,60.695,,60.695,-0.527,2.956,0.533,-0.793,,-0.266,66.294,0.457371,0.499563,0.4365,95.436652,87.376348,95.876102,
06/30/2012,113.133,112.528,,,,,0.0,0.0,0.0,0.605,-45.761,1.746,9.273,34.742,,,0.0,67.372,-28.806,28.806,,0.0,38.566,-0.405,32.95,-5.246,-5.246,0.0,43.407,0.0,43.407,-10.457,0.04,32.95,27.704,0.0,132.592939,0.25,0.21,0.21,132.82854,0.25,0.21,0.21,,34.675,,0.896,0.0,,-3.354,,,65.167,,65.167,-0.494,2.593,0.538,-0.914,,-0.431,66.499,0.49061,0.500638,0.437438,89.162077,87.376127,89.554529,
09/30/2012,120.237,119.845,,,,,0.0,0.0,0.0,0.392,-54.587,1.951,9.335,37.806,,,5.495,65.65,-29.72,29.72,,0.0,35.93,-0.405,26.976,-1.933,-1.933,0.0,37.458,,37.458,-10.482,,26.976,30.538,5.495,132.764877,0.2,0.19,0.230016,132.931813,0.2,0.19,0.230016,,37.747,,0.075,0.667,,-2.045,,,63.42,5.495,68.915,-1.074,2.23,0.522,-1.576,,-0.521,68.496,0.518424,0.515272,0.443375,85.523678,86.046839,93.293914,
12/31/2012,130.139,129.619,,,,,0.0,0.0,0.0,0.52,-56.609,1.669,10.223,42.313,,,2.404,73.53,-37.869,35.065,,2.804,35.661,-0.215,114.538,-3.578,-3.578,0.0,39.024,,39.024,-10.482,,28.542,27.368,2.404,132.846497,0.21,0.19,0.206012,132.979552,0.21,0.19,0.206012,,149.348,1.71,,5.139,,-9.873,,,260.862,2.404,263.266,-1.802,2.221,0.543,-1.652,,-0.401,262.175,1.981158,1.972948,0.454313,22.931694,23.02712,23.241791,
03/31/2013,175.522,173.825,0.0,6.027,0.0,167.798,0.0,0.0,0.0,1.697,-99.979,9.572,11.628,66.749,,,12.03,75.543,-41.599,41.599,,0.0,33.944,-0.577,62.735,-39.859,-39.859,0.0,73.226,-0.175,73.217,-10.482,0.468,62.735,34.906,12.03,171.659191,0.37,0.13,0.203345,172.05388,0.36,0.13,0.19992,,66.688,,0.513,0.456,,-38.559,12.03,,103.688,,103.688,-3.204,3.845,-0.941,-1.265,1.794,-0.413,103.972,0.602648,0.604299,0.514,85.290192,85.057221,81.954517,
06/30/2013,184.319,182.354,,,,,0.0,0.0,0.0,1.965,-93.661,3.283,12.075,77.698,,,0.605,90.658,-39.1,39.1,,0.0,51.558,-0.722,44.188,-3.911,-3.911,0.0,54.747,-0.22,54.67,-10.482,-1.738,44.188,40.882,0.605,195.574014,0.23,0.21,0.209036,196.09961,0.23,0.21,0.209036,,77.631,,0.196,2.496,,-5.744,,,118.547,0.605,119.152,-2.408,3.653,-1.479,-1.255,,-0.361,115.564,0.60761,0.589313,0.543688,89.479828,92.257974,89.999747,
09/30/2013,199.304,195.429,,,,,0.0,0.0,0.0,3.875,-103.635,5.898,16.628,80.869,,,0.24,95.669,-49.703,49.703,,0.0,45.966,-0.671,41.089,-6.612,-6.612,0.0,51.907,-0.285,51.571,-10.482,0.596,41.089,34.717,0.24,195.768298,0.21,0.18,0.177337,196.619866,0.21,0.18,0.177337,,80.793,,0.396,0.076,,-6.163,,,115.906,0.24,116.146,-1.63,6.737,-1.322,-2.239,,-0.369,117.919,0.590713,0.599731,0.544625,92.197832,90.811569,92.208341,
12/31/2013,216.163,214.323,0.0,9.324,0.0,204.999,0.0,0.0,0.0,1.84,-115.015,13.059,16.525,85.293,,,0.138,101.148,-50.775,50.775,,0.0,50.373,-0.579,53.854,-14.84,-14.84,0.0,64.634,-0.329,64.336,-10.482,0.12,53.854,39.152,0.138,218.390885,0.26,0.19,0.179275,218.450863,0.26,0.19,0.179275,,85.207,,0.036,0.0,,-14.276,0.138,,124.63,,124.63,-3.631,6.55,-1.303,-2.468,1.939,-0.137,125.7,0.612954,0.618216,0.544834,88.886604,88.129972,88.805264,
03/31/2014,221.572,220.549,0.0,6.427,0.0,214.122,0.0,0.0,0.0,1.023,-113.433,10.577,12.886,89.97,,,0.0,108.139,-52.132,51.72,,0.412,56.007,-1.091,47.179,-3.077,-3.077,0.0,57.993,-0.343,57.661,-10.482,0.063,47.179,42.831,-1.271,207.00395,0.23,0.21,0.206909,207.324363,0.23,0.21,0.20387,,89.879,,,1.683,-1.271,-2.607,,,134.52,-0.024,134.496,-3.936,2.697,-1.285,-1.177,1.994,-0.192,132.66,0.649716,0.640847,0.547,84.190619,85.355808,84.31014,
06/30/2014,228.646,228.037,0.0,6.169,0.0,221.868,0.0,0.0,0.0,0.609,-114.608,10.127,11.587,92.894,,,0.0,114.038,-51.247,52.712,,-1.465,62.791,-0.57,98.599,-0.02,-0.02,0.0,62.241,-0.696,61.902,-10.482,0.99,51.42,51.4,0.0,220.979955,0.23,0.23,0.23,221.360641,0.23,0.23,0.23,,182.668,,,2.182,-3.236,-2.607,,,276.91,,276.91,-3.977,2.752,-1.844,-1.09,2.213,-0.275,275.679,1.29343,1.28768,0.547438,42.324509,42.513502,43.779206,
09/30/2014,235.713,235.107,0.0,8.275,0.0,226.832,0.0,0.0,0.0,0.606,-119.055,12.77,11.025,95.26,,,0.0,116.658,-42.334,52.814,,-10.48,74.324,-0.697,156.54,0.0,0.0,0.0,73.627,-1.032,73.283,-9.327,5.414,57.941,46.966,-10.975,222.061661,0.26,0.26,0.2115,222.236071,0.26,0.26,0.210616,,277.804,,,2.676,-14.211,-2.607,,,419.17,-2.909,416.261,-3.851,2.204,-1.05,-1.616,2.166,-0.188,419.34,1.919757,1.933957,0.548375,28.564809,28.355072,29.127084,
12/31/2014,247.573,246.881,0.0,16.246,0.0,230.635,0.0,0.0,0.0,0.692,-132.52,20.397,15.586,96.537,,,0.0,115.053,-35.576,59.12,,-23.544,79.477,-1.103,227.558,0.297,0.297,0.0,78.077,-1.396,77.788,-6.77,1.055,71.018,46.321,-24.994,223.034266,0.32,0.32,0.207686,223.262633,0.32,0.32,0.207686,,374.179,,,4.636,-39.205,-2.883,,,562.889,0.099,562.988,-3.108,4.306,-0.819,-1.328,1.65,-0.167,564.577,2.577184,2.584458,0.732417,28.419278,28.339292,29.020649,
03/31/2015,246.867,245.085,0.0,9.963,0.0,235.122,0.0,0.0,0.0,1.782,-124.875,13.976,12.862,98.037,,,0.0,121.992,-53.337,58.468,,-5.131,68.655,-1.074,60.494,0.0,0.0,0.0,67.581,-0.315,67.264,-6.77,1.132,60.494,53.276,-7.218,225.346407,0.27,0.27,0.236418,225.825854,0.27,0.27,0.236418,,97.852,,,2.087,-7.218,0.0,,,152.9,-0.078,152.822,-4.191,2.552,-0.591,-1.032,1.742,-0.313,152.121,0.677676,0.674568,0.561,82.782881,83.164359,82.852845,
06/30/2015,253.86,253.038,0.0,11.607,0.0,241.431,0.0,0.0,0.0,0.822,-128.647,14.937,12.609,101.101,,,,125.213,-58.235,58.68,,-0.445,66.978,-0.628,59.317,0.0,0.0,0.0,66.35,-0.263,66.087,-6.77,0.976,59.317,55.642,-3.675,232.403586,0.26,0.26,0.23942,232.886185,0.25,0.25,0.23422,,100.861,,,3.23,-3.675,,,,159.47,,159.47,-4.444,2.811,-0.581,-0.977,1.954,-0.149,159.06,0.684755,0.682995,0.569,83.095403,83.309593,82.520223,
09/30/2015,258.889,257.765,0.0,10.187,0.0,247.578,0.0,0.0,0.0,1.124,-132.605,13.542,10.861,104.338,,,3.864,126.284,-57.726,63.95,,-6.224,68.558,-0.745,60.705,0.0,0.0,0.0,67.813,-0.339,67.475,-6.77,5.254,60.705,58.345,-2.36,236.211706,0.26,0.26,0.247003,236.739942,0.26,0.26,0.247003,,104.154,,,3.864,-6.224,,,,162.16,,162.16,-3.648,2.235,-0.432,-1.811,2.125,-0.093,165.79,0.684971,0.700304,0.57,83.215199,81.393188,82.935989,
12/31/2015,263.668,262.992,0.0,10.259,0.0,252.733,0.0,0.0,0.0,0.676,-132.98,12.897,12.966,105.739,,,1.378,130.688,-46.856,51.982,,-5.126,83.832,-0.721,76.171,0.0,0.0,0.0,83.111,-0.052,82.941,-6.77,-4.015,76.171,72.423,-3.748,248.515893,0.31,0.31,0.291422,249.508956,0.31,0.31,0.291422,,105.537,,,1.378,-5.126,0.0,,,177.908,-0.148,177.76,-4.185,2.793,-0.391,-3.786,2.04,-0.193,170.023,0.712439,0.68143,0.571,80.147173,83.794318,78.957101,
03/31/2016,267.116,265.906,0.0,9.105,0.0,256.801,0.0,0.0,0.0,1.21,-137.279,15.105,12.318,107.933,,,1.923,129.837,-58.389,60.678,,-2.289,71.448,-0.964,63.473,0.0,0.0,0.0,70.484,-0.218,70.243,-6.77,5.848,63.473,63.107,-0.366,250.173815,0.25,0.25,0.252253,250.698023,0.25,0.25,0.24854,,107.74,,,1.923,-2.289,,,,170.629,,170.629,-5.151,2.605,0.198,-0.072,2.052,-0.191,175.918,0.681477,0.702601,0.588,86.283122,83.689008,86.35402,
06/30/2016,271.039,271.168,0.0,11.112,0.0,260.056,0.0,0.0,0.0,-0.129,-145.267,14.671,13.985,110.342,,,6.269,125.772,-48.751,57.409,,-8.658,77.021,-0.953,69.045,0.0,0.0,0.0,76.068,-0.155,75.815,-6.77,2.176,69.045,66.656,-2.389,253.375546,0.27,0.27,0.263072,253.973745,0.27,0.27,0.260594,,110.147,,,6.269,-8.658,,,,176.648,,176.648,-4.323,3.947,0.545,-0.174,2.143,-0.086,180.876,0.694769,0.711398,0.597,85.927824,83.91925,85.614329,
09/30/2016,277.174,276.856,0.0,11.524,0.0,265.332,,0.0,0.0,0.318,-150.461,15.678,12.103,113.917,,,8.763,126.713,-48.617,52.952,,-4.335,78.096,-0.894,70.302,0.0,0.0,0.0,77.202,-0.174,77.072,-6.77,-1.981,70.302,74.73,4.428,258.085633,0.27,0.27,0.289555,258.673914,0.27,0.27,0.287118,,113.73,,,8.763,-4.335,,,,188.286,,188.286,-4.779,2.653,0.447,-0.24,2.476,-0.287,186.575,0.728783,0.72216,0.601,82.466297,83.22256,82.424609,
12/31/2016,287.843,286.587,0.0,11.363,0.0,275.224,0.0,0.0,0.0,1.256,-152.431,17.411,13.559,117.752,,,3.709,135.412,-42.239,48.935,,-6.696,93.173,-0.449,85.671,0.0,0.0,0.0,92.724,-0.431,92.441,-6.77,-7.381,85.671,82.684,-2.987,258.373179,0.33,0.33,0.320018,259.010432,0.33,0.33,0.318468,,117.58,,,3.709,-6.696,,0.0,,199.833,0.0,199.833,-5.239,2.803,0.747,-0.193,2.627,-0.233,192.964,0.771525,0.745005,0.6055,78.48094,81.27465,78.435994,
03/31/2017,298.025,297.05,0.0,11.229,0.0,285.821,0.0,0.0,0.0,0.975,-159.17,19.075,13.565,121.097,,,5.433,138.855,-48.773,59.305,,-10.532,90.082,-1.047,71.586,0.0,0.0,0.0,89.035,-0.214,88.87,-3.911,12.115,71.586,66.487,-5.099,263.340491,0.27,0.27,0.252475,263.934304,0.27,0.27,0.250681,,120.94,,,5.433,-10.532,,,,187.213,0.0,187.213,-3.283,2.753,0.857,-0.341,2.432,-0.41,201.336,0.709317,0.762826,0.624,87.971992,81.801072,86.802733,
06/30/2017,300.17,299.805,0.0,11.756,0.0,288.049,0.0,0.0,0.0,0.365,-157.63,16.486,15.781,123.089,,,2.274,142.54,-60.84,63.679,,-2.839,81.7,-0.441,81.136,0.0,0.0,0.0,81.259,-0.238,81.136,0.0,0.541,81.136,80.571,-0.565,272.588332,0.3,0.3,0.295578,273.099487,0.3,0.3,0.295578,,122.939,,,2.274,-2.839,,,,203.272,,203.272,-4.271,4.462,0.708,-0.024,4.049,-0.349,208.388,0.744075,0.762802,0.633,85.072117,82.983566,85.045653,
09/30/2017,306.92,305.388,0.0,11.933,0.0,293.455,0.0,0.0,0.0,1.532,-159.082,17.267,13.881,127.569,,,0.365,147.838,-58.632,62.951,,-4.319,89.206,-1.133,87.94,0.0,0.0,0.0,88.073,-0.01,87.94,0.0,-0.299,87.94,83.986,-3.954,275.51187,0.32,0.32,0.304836,276.050671,0.32,0.32,0.304836,,127.436,,,0.365,-4.319,,,,211.412,,211.412,-4.778,3.426,0.988,-0.171,3.732,-0.489,213.821,0.765845,0.774572,0.635,82.91496,81.980805,82.590865,
12/31/2017,310.654,310.064,,11.165,,298.899,0.0,0.0,0.0,0.59,-165.583,16.652,15.219,127.033,,0.0,6.679,145.071,-80.695,61.477,,19.218,64.376,-3.424,60.852,0.0,0.0,0.0,60.952,-0.25,60.852,0.0,-1.953,60.852,86.749,25.897,281.92309,0.22,0.22,0.307704,282.428692,0.22,0.22,0.307704,,126.915,,,6.679,-23.208,0.0,0.0,,170.988,42.426,213.414,-4.859,3.305,2.307,-0.376,3.8,-0.326,215.312,0.756724,0.763454,0.636,84.046472,83.305593,104.864669,
03/31/2018,318.295,317.848,0.0,11.3,0.0,306.548,0.0,0.0,0.0,0.447,-177.56,16.552,15.684,131.103,,,14.221,140.735,-56.197,59.415,,-3.218,84.538,-1.223,83.163,0.0,0.0,0.0,83.315,-0.228,83.163,0.0,-1.94,83.163,94.166,11.003,283.917418,0.29,0.29,0.331667,284.345328,0.29,0.29,0.328696,,130.944,,,14.221,-3.218,,,,224.882,0.0,224.882,-5.365,3.662,0.385,-0.011,3.864,-0.917,224.56,0.790876,0.789744,0.651,82.313751,82.431781,82.512607,
06/30/2018,328.886,325.265,0.0,11.395,0.0,313.87,0.0,0.0,0.0,3.621,-172.14,16.236,17.954,133.999,,,3.951,156.746,-58.841,66.628,,-7.787,97.905,-1.208,96.38,0.0,0.0,0.0,96.697,-0.293,96.38,0.0,-0.718,96.38,92.544,-3.836,284.928969,0.34,0.34,0.324797,285.372256,0.34,0.34,0.324797,,133.831,,,3.951,-7.787,,,,226.082,,226.082,-6.267,4.995,0.66,-0.135,3.907,-1.536,226.988,0.792235,0.79541,0.659,83.182348,82.850334,82.929203,
09/30/2018,338.081,337.252,0.0,12.479,0.0,324.773,0.0,0.0,0.0,0.829,-175.967,15.806,16.332,136.967,,,6.862,162.114,-61.529,69.342,,-7.813,100.585,-1.302,98.999,0.0,0.0,0.0,99.283,-0.082,98.999,0.0,-0.204,98.999,98.048,-0.951,290.664368,0.34,0.34,0.337324,291.207186,0.34,0.34,0.336734,,136.801,,,6.862,-7.813,,,,234.767,,234.767,-6.575,3.87,0.66,-0.382,4.655,-0.379,236.412,0.806185,0.811834,0.66,81.867018,81.297372,81.656706,
12/31/2018,342.576,341.181,0.0,11.776,0.0,329.405,0.0,0.0,0.0,1.395,-190.856,17.732,34.178,137.711,,,1.235,151.72,-64.81,70.635,,-5.825,86.91,-1.607,85.072,0.0,0.0,0.0,85.303,-0.292,85.072,0.0,0.395,85.072,80.482,-4.59,297.730206,0.29,0.29,0.270319,298.609734,0.29,0.29,0.270319,,137.553,,,1.235,-5.825,,,,217.743,0.0,218.216,-6.48,2.943,0.765,-0.555,4.427,-1.076,218.635,0.730773,0.732176,0.662,90.588978,90.41537,90.397395,
03/31/2019,354.365,354.037,0.0,17.347,0.0,336.69,0.0,0.0,0.0,0.328,-178.933,21.636,15.108,137.517,,,4.672,175.432,-62.757,70.02,,-7.263,112.675,-1.445,110.942,0.0,0.0,0.0,111.23,-0.038,110.942,0.0,0.736,110.942,108.351,-2.591,303.528336,0.37,0.37,0.356972,303.819878,0.37,0.37,0.356972,,137.362,,,4.672,-7.263,,,,245.675,0.0,245.675,-4.862,2.764,0.686,-0.056,4.114,-0.323,248.734,0.808621,0.818689,0.672,83.104491,82.082449,83.258777,
06/30/2019,365.45,364.252,0.0,16.405,0.0,347.847,0.0,0.0,0.0,1.198,-203.414,21.342,18.585,150.426,,,13.061,162.036,-65.461,72.488,,-7.027,96.575,-1.155,95.194,0.0,0.0,0.0,95.42,-0.154,95.194,0.0,1.566,95.194,101.364,6.17,311.032972,0.31,0.31,0.325895,311.322162,0.31,0.31,0.325895,,150.279,,,13.061,-6.891,,,,251.489,,251.489,-7.23,4.527,0.779,-0.116,3.627,-0.707,253.935,0.80661,0.814455,0.678,84.055533,83.245878,83.050949,
09/30/2019,374.247,372.312,0.0,15.523,0.0,356.789,0.0,0.0,0.0,1.935,-199.741,20.354,16.46,149.424,,,13.503,174.506,-71.409,73.41,,-2.001,103.097,-1.822,101.049,0.0,0.0,0.0,101.275,0.227,101.049,0.0,2.605,101.049,112.878,11.829,319.945932,0.32,0.32,0.352803,320.263017,0.32,0.32,0.352803,,149.288,,,13.503,-1.674,,,,262.393,,262.393,-7.642,3.187,0.945,-0.406,5.486,-0.851,265.717,0.818122,0.828486,0.68,83.117222,82.077463,82.413784,
12/31/2019,397.529,394.217,0.0,19.81,0.0,374.407,0.0,0.0,0.0,3.312,-207.127,25.253,16.33,156.594,,,8.95,190.402,-59.113,75.073,,-15.96,131.289,-1.736,129.297,0.0,0.0,0.0,129.553,-0.15,129.297,0.0,0.754,129.297,124.079,-5.218,328.565734,0.39,0.39,0.377638,329.364027,0.39,0.39,0.374157,,156.467,,,8.95,-14.168,,,,280.396,,280.768,-8.94,3.184,0.929,-0.224,6.109,-0.222,282.358,0.852455,0.857282,0.681,79.886918,79.437063,79.3435,
03/31/2020,414.341,412.157,0.0,20.366,0.0,391.791,0.0,0.0,0.0,2.184,-215.633,25.606,20.964,164.585,,,4.478,198.708,-48.802,75.925,,-27.123,149.906,-2.763,146.827,0.0,0.0,0.0,147.143,-0.154,146.827,0.0,3.579,146.827,122.618,-24.209,336.624567,0.44,0.44,0.364257,336.976515,0.44,0.44,0.364257,,164.459,,,4.478,-38.506,,,,277.104,9.819,287.292,-7.782,3.742,1.006,0.0,6.43,-0.138,294.129,0.851388,0.871649,0.693,81.396512,79.504458,84.381315,
06/30/2020,414.636,410.201,,20.964,,389.237,0.0,0.0,0.0,4.435,-227.712,26.452,19.063,168.328,,0.0,13.869,186.924,-76.016,77.841,,-1.825,110.908,-2.838,107.824,0.0,0.0,0.0,108.07,-0.208,107.824,0.0,2.05,107.824,120.37,12.546,343.515406,0.31,0.31,0.350406,343.685259,0.31,0.31,0.346504,,168.176,,,13.869,-1.323,,,,288.338,0.0,288.686,-6.242,4.882,1.12,-0.021,6.087,-0.973,295.589,0.838842,0.8589,0.699,83.329194,81.383176,83.39865,
