Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,59.977282,46.261698,,30.399873,21.928484,21.928484,,0.0,128.969468,,
06/30/1994,,,,,,,60.432256,46.758081,,29.521024,22.110382,22.110382,,0.0,124.050857,,
09/30/1994,,,,,,,58.861232,45.214406,,34.237457,27.21221,27.21221,,0.0,119.544572,,
12/31/1994,,,,,,,62.526923,48.242201,,30.754533,24.702981,24.702981,,0.0,134.777106,,
03/31/1995,,7.112078,3.975678,5.250182,8.195011,,63.137976,47.595446,55.465698,30.365038,24.8359,24.8359,,0.0,129.234077,-2.07915,
06/30/1995,,6.915675,3.862607,5.098759,7.813575,,63.760694,48.824782,59.46421,33.214592,26.366846,26.366846,,0.0,136.827513,-2.546871,
09/30/1995,,6.674951,3.65414,4.791786,7.181691,,62.952806,47.686534,58.588369,33.629672,26.861018,26.861018,,0.0,127.090046,-1.808247,
12/31/1995,,7.145473,3.847208,4.881293,7.344242,,62.364868,46.871987,42.278117,30.233863,26.77673,26.77673,,0.0,118.257219,-1.304565,
03/31/1996,,6.836814,3.848442,4.850288,7.462868,,61.939411,47.541778,47.400824,28.184045,23.401004,23.401004,,0.0,148.787311,-3.335498,
06/30/1996,,6.78359,3.996797,4.963099,7.605449,,63.017068,44.692545,33.575775,33.02495,28.517437,28.517437,,0.0,116.814372,-1.140618,
09/30/1996,,7.469088,4.030481,4.915739,7.56699,,65.053627,52.677008,66.894176,35.38649,30.658464,28.795455,,0.0,111.336988,-0.84677,
12/31/1996,,8.357257,4.440133,5.384291,8.123942,,62.964313,47.737913,49.932202,36.790099,32.874139,29.637377,,0.0,97.352242,0.22128,
03/31/1997,,8.011413,4.687114,5.553889,8.149887,,62.506806,46.757563,44.067231,34.621668,31.348243,28.144307,,0.0,105.478447,-0.438901,
06/30/1997,,8.13546,4.733293,5.602087,8.27845,,63.025329,46.956883,55.108497,33.414385,29.763374,26.667634,,0.0,109.58084,-0.779445,
09/30/1997,,7.392861,4.440527,5.182507,7.539801,,63.111132,47.449579,29.504951,38.58639,35.209542,27.979351,,0.0,110.478382,-0.774652,
12/31/1997,,7.769218,4.437438,5.1984,7.599835,,65.986759,48.959936,51.548405,35.265751,31.422204,25.292599,,0.0,116.402152,-1.274319,
03/31/1998,,8.071663,4.776464,5.591445,8.110141,,63.789606,48.348466,51.30243,36.810945,32.914651,27.173965,,0.0,103.299346,-0.266312,
06/30/1998,,8.531972,4.846828,5.696696,8.256666,,63.586008,46.827407,46.609985,33.859538,30.2087,24.859824,,0.0,109.909418,-0.845469,
09/30/1998,,8.089531,4.622021,5.484833,8.113237,,63.877866,47.486414,47.549916,33.464571,29.477177,24.553669,,0.0,118.307649,-1.481003,
12/31/1998,,8.11835,4.401866,5.2334,7.770817,,65.300521,46.682745,38.730092,32.73689,29.410514,23.609873,,0.0,123.139469,-1.878543,
03/31/1999,,8.368714,4.470251,5.275062,7.763605,,61.978727,45.725223,38.660805,35.783525,32.254217,24.383817,,0.0,107.136597,-0.597241,
06/30/1999,,8.54801,4.439497,5.196831,7.536034,,64.647475,48.138091,52.590507,37.261,34.136439,26.005201,,0.0,101.500211,-0.128238,
