Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1992,,5.526,4.198,0.635,5.062,15.421,,,,,,,,,,,,,,,,,
06/30/1992,,6.696,4.264,0.643,5.591,17.194,,,,,,,,,,,,,,,,,
09/30/1992,,7.015,5.405,-1.255,-6.344,4.821,,,,,,,,,,,,,,,,,
12/31/1992,,7.304,2.841,-4.841,-0.924,4.38,,,,,,,,,,,,,,,,,
03/31/1993,,7.667,4.805,0.737,2.903,16.112,,,,,,,,,,,,,,,,,
06/30/1993,,8.718,5.182,1.43,-1.976,13.354,,,,,,,,,,,,,,,,,
09/30/1993,,8.513,5.269,1.952,8.974,24.708,,,,,,,,,,,,,,,,,
12/31/1993,,9.171,5.404,-1.309,-6.772,6.494,,,,,,,,,,,,,,,,,
03/31/1994,,9.636,5.656,1.665,-5.172,11.785,,,,,,,,,,,,,,,,,
06/30/1994,,10.47,5.748,1.126,10.059,27.403,,,,,,,,,,,,,,,,,
09/30/1994,,10.837,5.866,1.845,3.436,21.983999,,,,,,,,,,,,,,,,,
12/31/1994,,11.09,5.883,3.098,-6.686,13.385,,,,,,,,,,,,,,,,,
03/31/1995,,11.985,6.452,-0.429,-6.438,11.57,,,-6.012,,,,,,,,,,,,,,
06/30/1995,,12.449,6.751,1.021,-0.111,20.110001,,,-7.953,,,,,,,,,,,,,,
09/30/1995,,12.836,7.096,0.874,4.132,24.938,,,,,,,,,,,,,,,,,
12/31/1995,,13.333,7.331,6.144,-23.907,2.901,,,,,,,,,,,,,,,,,
03/31/1996,,13.931,7.618,1.268,1.242,24.059,,,-7.529,,,,,,,,,,,,,,
06/30/1996,,14.63,7.935,1.14,3.228,26.933001,,,-9.558,,,,,,,,,,,,,,
09/30/1996,,15.232,8.364,0.947,-6.306,18.237,,,-11.998,,,,,,,,,,,,,,
12/31/1996,,15.65,8.103,5.968,-7.475,22.246,,,-22.816,,,,,,,,,,,,,,
03/31/1997,,16.323999,8.836,1.036,-6.891,19.305,-57.894001,0.0,-12.693,0.0,0.0,-45.201,44.306,0.0,0.0,72.599998,-18.473,0.804,-10.625,0.0,5.717,,
06/30/1997,,17.219,9.155,1.496,4.933,32.803001,-24.243999,0.0,-14.597,0.0,0.0,-9.647,-15.065,0.0,0.0,61.5,-0.37,0.533,-4.128,-72.599998,-6.506,,
